s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
-6.00E+01, 0.00E+00,-4.85E-04, 9.59E-08, 0.00E+00, 0.00E+00, 0.00E+00, 0.00E+00, 0.00E+00,-4.84E-04, 0.00E+00, 0.00E+00
-5.50E+01, 5.39E+02,-2.06E+02, 6.48E+00,-2.83E+01, 0.00E+00, 0.00E+00,-3.82E+00, 3.06E+02, 3.07E+02, 1.26E-02, 1.28E-02
-5.00E+01, 6.13E+02,-2.36E+02,-4.88E+00,-5.05E+01, 0.00E+00, 0.00E+00,-3.98E+00, 3.22E+02, 3.19E+02, 1.30E-02, 1.32E-02
-4.50E+01, 6.13E+02,-2.41E+02,-3.42E+01,-6.20E+01, 0.00E+00, 0.00E+00,-3.98E+00, 2.74E+02, 2.72E+02, 1.31E-02, 1.32E-02
-4.00E+01, 6.04E+02,-2.48E+02,-6.72E+01,-7.57E+01, 0.00E+00, 0.00E+00,-3.96E+00, 2.12E+02, 2.09E+02, 1.30E-02, 1.32E-02
-3.50E+01, 6.10E+02,-2.61E+02,-8.58E+01,-8.88E+01, 0.00E+00, 0.00E+00,-3.94E+00, 1.73E+02, 1.70E+02, 1.29E-02, 1.31E-02
-3.00E+01, 6.15E+02,-2.75E+02,-1.03E+02,-1.01E+02, 0.00E+00, 0.00E+00,-3.99E+00, 1.35E+02, 1.32E+02, 1.31E-02, 1.33E-02
-2.50E+01, 6.05E+02,-2.82E+02,-1.22E+02,-1.09E+02, 0.00E+00, 0.00E+00,-3.99E+00, 9.04E+01, 8.74E+01, 1.31E-02, 1.33E-02
-2.00E+01, 6.13E+02,-2.95E+02,-1.31E+02,-1.17E+02, 0.00E+00, 0.00E+00,-3.98E+00, 6.88E+01, 6.61E+01, 1.31E-02, 1.32E-02
-1.50E+01, 6.13E+02,-3.03E+02,-1.29E+02,-1.23E+02, 0.00E+00, 0.00E+00,-4.00E+00, 5.72E+01, 5.44E+01, 1.31E-02, 1.33E-02
-9.99E+00, 6.10E+02,-3.07E+02,-1.35E+02,-1.26E+02, 0.00E+00, 0.00E+00,-4.01E+00, 4.10E+01, 3.83E+01, 1.32E-02, 1.33E-02
-4.98E+00, 6.03E+02,-3.11E+02,-1.41E+02,-1.27E+02, 0.00E+00, 0.00E+00,-3.97E+00, 2.27E+01, 2.00E+01, 1.30E-02, 1.32E-02
 2.07E-05, 6.07E+02,-3.14E+02,-1.42E+02,-1.29E+02, 0.00E+00, 0.00E+00,-4.02E+00, 2.08E+01, 1.80E+01, 1.32E-02, 1.33E-02
 5.01E+00, 6.16E+02,-2.81E+02,-4.45E+01,-1.25E+02, 0.00E+00, 0.00E+00,-5.16E+02,-3.47E+02,-3.51E+02, 1.32E-02, 1.97E-01
 1.00E+01, 6.03E+02,-2.17E+02,-3.37E+01,-9.24E+01, 0.00E+00, 0.00E+00,-3.98E+02,-1.35E+02,-1.38E+02, 1.31E-02, 1.50E-01
 1.50E+01, 5.99E+02,-1.98E+02,-2.88E+01,-7.78E+01, 0.00E+00, 0.00E+00,-3.42E+02,-4.48E+01,-4.73E+01, 1.30E-02, 1.28E-01
 2.00E+01, 5.97E+02,-1.89E+02,-2.74E+01,-7.46E+01, 0.00E+00, 0.00E+00,-3.21E+02,-1.23E+01,-1.50E+01, 1.31E-02, 1.17E-01
 2.50E+01, 5.99E+02,-1.85E+02,-2.26E+01,-7.19E+01, 0.00E+00, 0.00E+00,-3.09E+02, 1.33E+01, 9.78E+00, 1.31E-02, 1.11E-01
 3.00E+01, 6.11E+02,-1.85E+02,-2.08E+01,-7.24E+01, 0.00E+00, 0.00E+00,-3.10E+02, 2.66E+01, 2.27E+01, 1.32E-02, 1.10E-01
 3.50E+01, 5.94E+02,-1.75E+02,-2.54E+01,-7.20E+01, 0.00E+00, 0.00E+00,-3.06E+02, 1.86E+01, 1.48E+01, 1.31E-02, 1.07E-01
 4.00E+01, 5.88E+02,-1.69E+02,-2.45E+01,-7.26E+01, 0.00E+00, 0.00E+00,-3.07E+02, 1.93E+01, 1.53E+01, 1.30E-02, 1.06E-01
 4.50E+01, 6.10E+02,-1.69E+02,-3.52E+01,-7.30E+01, 0.00E+00, 0.00E+00,-3.12E+02, 2.45E+01, 2.05E+01, 1.31E-02, 1.07E-01
 5.00E+01, 5.98E+02,-1.63E+02,-3.48E+01,-7.53E+01, 0.00E+00, 0.00E+00,-3.06E+02, 2.30E+01, 1.88E+01, 1.31E-02, 1.03E-01
 5.50E+01, 6.03E+02,-1.63E+02,-3.99E+01,-7.45E+01, 0.00E+00, 0.00E+00,-3.12E+02, 1.80E+01, 1.38E+01, 1.32E-02, 1.05E-01
 6.00E+01, 6.04E+02,-1.55E+02,-3.24E+01,-7.61E+01, 0.00E+00, 0.00E+00,-3.13E+02, 3.13E+01, 2.66E+01, 1.30E-02, 1.04E-01
 6.50E+01, 6.01E+02,-1.51E+02,-3.94E+01,-7.43E+01, 0.00E+00, 0.00E+00,-3.22E+02, 1.81E+01, 1.36E+01, 1.30E-02, 1.07E-01
 7.00E+01, 5.71E+02,-1.41E+02,-4.40E+01,-7.88E+01, 0.00E+00, 0.00E+00,-3.19E+02,-7.59E+00,-1.22E+01, 1.31E-02, 1.05E-01
 7.50E+01, 6.06E+02,-1.45E+02,-4.38E+01,-7.58E+01, 0.00E+00, 0.00E+00,-3.30E+02, 1.64E+01, 1.17E+01, 1.31E-02, 1.08E-01
 8.00E+01, 5.75E+02,-1.34E+02,-4.95E+01,-7.30E+01, 0.00E+00, 0.00E+00,-3.18E+02, 4.80E+00, 3.90E-01, 1.32E-02, 1.03E-01
 8.50E+01, 5.17E+02,-1.21E+02,-3.47E+01,-7.28E+01, 0.00E+00, 0.00E+00,-3.21E+02,-2.80E+01,-3.31E+01, 1.31E-02, 1.04E-01
 9.00E+01, 4.61E+02,-1.08E+02,-3.46E+01,-6.54E+01, 0.00E+00, 0.00E+00,-3.00E+02,-4.29E+01,-4.74E+01, 1.29E-02, 9.49E-02
 9.50E+01, 4.18E+02,-9.30E+01,-4.31E+01,-5.62E+01, 0.00E+00, 0.00E+00,-2.70E+02,-4.11E+01,-4.47E+01, 1.32E-02, 8.33E-02
 1.00E+02, 3.92E+02,-8.69E+01,-3.97E+01,-5.36E+01, 0.00E+00, 0.00E+00,-2.56E+02,-4.06E+01,-4.44E+01, 1.29E-02, 7.72E-02
 1.05E+02, 3.61E+02,-7.72E+01,-3.51E+01,-4.89E+01, 0.00E+00, 0.00E+00,-2.43E+02,-3.92E+01,-4.27E+01, 1.29E-02, 7.17E-02
 1.10E+02, 3.73E+02,-7.66E+01,-3.73E+01,-4.50E+01, 0.00E+00, 0.00E+00,-2.26E+02,-9.15E+00,-1.19E+01, 1.32E-02, 6.52E-02
 1.15E+02, 3.22E+02,-6.44E+01,-3.58E+01,-4.13E+01, 0.00E+00, 0.00E+00,-2.28E+02,-4.47E+01,-4.76E+01, 1.27E-02, 6.50E-02
 1.20E+02, 4.21E+02,-7.52E+01,-3.21E+01,-4.18E+01, 0.00E+00, 0.00E+00,-2.20E+02, 5.41E+01, 5.13E+01, 1.29E-02, 6.22E-02
 1.25E+02, 3.78E+02,-7.26E+01,-3.42E+01,-4.83E+01, 0.00E+00, 0.00E+00,-2.30E+02,-4.27E+00,-7.39E+00, 1.28E-02, 6.64E-02
 1.30E+02, 4.27E+02,-8.11E+01,-4.24E+01,-4.85E+01, 0.00E+00, 0.00E+00,-2.40E+02, 1.88E+01, 1.53E+01, 1.27E-02, 6.95E-02
 1.35E+02, 3.57E+02,-7.28E+01,-3.38E+01,-4.83E+01, 0.00E+00, 0.00E+00,-2.42E+02,-3.69E+01,-4.01E+01, 1.27E-02, 7.03E-02
 1.40E+02, 5.35E+02,-1.05E+02,-7.14E+01,-5.53E+01, 0.00E+00, 0.00E+00,-2.72E+02, 3.54E+01, 3.10E+01, 1.27E-02, 8.22E-02
 1.45E+02, 3.99E+02,-8.96E+01,-5.69E+01,-5.37E+01, 0.00E+00, 0.00E+00,-2.57E+02,-5.35E+01,-5.73E+01, 1.26E-02, 7.59E-02
 1.50E+02, 3.93E+02,-8.20E+01,-6.30E+01,-4.84E+01, 0.00E+00, 0.00E+00,-2.41E+02,-3.71E+01,-4.07E+01, 1.27E-02, 6.99E-02
 1.55E+02, 4.65E+02,-9.41E+01,-6.98E+01,-4.99E+01, 0.00E+00, 0.00E+00,-2.34E+02, 2.17E+01, 1.75E+01, 1.29E-02, 6.72E-02
 1.60E+02, 3.99E+02,-8.72E+01,-7.89E+01,-5.26E+01, 0.00E+00, 0.00E+00,-2.36E+02,-5.09E+01,-5.50E+01, 1.25E-02, 6.77E-02
 1.65E+02, 3.44E+02,-7.22E+01,-6.41E+01,-4.29E+01, 0.00E+00, 0.00E+00,-2.07E+02,-3.93E+01,-4.19E+01, 1.26E-02, 5.64E-02
 1.70E+02, 4.66E+02,-9.36E+01,-6.79E+01,-4.55E+01, 0.00E+00, 0.00E+00,-2.19E+02, 4.34E+01, 3.99E+01, 1.25E-02, 6.17E-02
 1.75E+02, 4.68E+02,-9.71E+01,-8.70E+01,-5.02E+01, 0.00E+00, 0.00E+00,-2.30E+02, 8.12E+00, 4.37E+00, 1.26E-02, 6.62E-02
 1.80E+02, 4.06E+02,-8.76E+01,-8.30E+01,-4.79E+01, 0.00E+00, 0.00E+00,-2.26E+02,-3.53E+01,-3.90E+01, 1.28E-02, 6.47E-02
 1.85E+02, 4.17E+02,-8.60E+01,-7.35E+01,-4.46E+01, 0.00E+00, 0.00E+00,-2.14E+02, 1.10E+00,-1.54E+00, 1.24E-02, 6.02E-02
 1.90E+02, 5.24E+02,-1.04E+02,-7.72E+01,-4.93E+01, 0.00E+00, 0.00E+00,-2.24E+02, 7.24E+01, 6.91E+01, 1.25E-02, 6.37E-02
 1.95E+02, 4.85E+02,-1.05E+02,-8.29E+01,-5.76E+01, 0.00E+00, 0.00E+00,-2.44E+02,-7.04E-01,-4.98E+00, 1.27E-02, 7.17E-02
 2.00E+02, 4.89E+02,-1.07E+02,-8.40E+01,-5.87E+01, 0.00E+00, 0.00E+00,-2.52E+02,-8.00E+00,-1.24E+01, 1.27E-02, 7.39E-02
 2.05E+02, 3.45E+02,-7.96E+01,-4.39E+01,-5.25E+01, 0.00E+00, 0.00E+00,-2.24E+02,-5.25E+01,-5.59E+01, 1.26E-02, 6.31E-02
 2.10E+02, 3.05E+02,-6.85E+01,-4.89E+01,-4.61E+01, 0.00E+00, 0.00E+00,-1.91E+02,-4.75E+01,-5.02E+01, 1.24E-02, 5.02E-02
 2.15E+02, 4.29E+02,-8.84E+01,-6.40E+01,-4.76E+01, 0.00E+00, 0.00E+00,-1.94E+02, 3.86E+01, 3.51E+01, 1.19E-02, 5.14E-02
 2.20E+02, 4.67E+02,-9.81E+01,-8.52E+01,-5.08E+01, 0.00E+00, 0.00E+00,-2.18E+02, 1.82E+01, 1.43E+01, 1.23E-02, 6.12E-02
 2.25E+02, 3.77E+02,-8.59E+01,-8.26E+01,-4.82E+01, 0.00E+00, 0.00E+00,-2.15E+02,-5.14E+01,-5.40E+01, 1.23E-02, 5.96E-02
 2.30E+02, 4.68E+02,-9.83E+01,-9.29E+01,-4.84E+01, 0.00E+00, 0.00E+00,-2.08E+02, 2.37E+01, 2.08E+01, 1.24E-02, 5.74E-02
 2.35E+02, 6.45E+02,-1.35E+02,-1.02E+02,-5.84E+01, 0.00E+00, 0.00E+00,-2.29E+02, 1.24E+02, 1.20E+02, 1.29E-02, 6.49E-02
 2.40E+02, 4.88E+02,-1.18E+02,-8.32E+01,-6.84E+01, 0.00E+00, 0.00E+00,-2.49E+02,-2.55E+01,-3.06E+01, 1.27E-02, 7.25E-02
 2.45E+02, 4.46E+02,-1.06E+02,-7.61E+01,-5.75E+01, 0.00E+00, 0.00E+00,-2.48E+02,-3.77E+01,-4.16E+01, 1.25E-02, 7.14E-02
 2.50E+02, 3.45E+02,-7.92E+01,-7.23E+01,-5.03E+01, 0.00E+00, 0.00E+00,-2.09E+02,-6.27E+01,-6.50E+01, 1.26E-02, 5.72E-02
 2.55E+02, 5.76E+02,-1.19E+02,-1.04E+02,-5.47E+01, 0.00E+00, 0.00E+00,-2.28E+02, 7.37E+01, 7.03E+01, 1.26E-02, 6.51E-02
 2.60E+02, 6.18E+02,-1.37E+02,-1.09E+02,-6.68E+01, 0.00E+00, 0.00E+00,-2.45E+02, 6.43E+01, 6.01E+01, 1.27E-02, 7.05E-02
 2.65E+02, 4.21E+02,-1.05E+02,-7.84E+01,-6.17E+01, 0.00E+00, 0.00E+00,-2.48E+02,-6.81E+01,-7.22E+01, 1.30E-02, 7.21E-02
 2.70E+02, 3.53E+02,-7.97E+01,-7.04E+01,-5.20E+01, 0.00E+00, 0.00E+00,-2.20E+02,-6.59E+01,-6.91E+01, 1.25E-02, 6.08E-02
 2.75E+02, 4.20E+02,-8.50E+01,-7.12E+01,-5.12E+01, 0.00E+00, 0.00E+00,-2.10E+02, 6.13E+00, 2.26E+00, 1.25E-02, 5.81E-02
 2.80E+02, 4.08E+02,-8.56E+01,-7.26E+01,-4.95E+01, 0.00E+00, 0.00E+00,-2.14E+02,-1.10E+01,-1.41E+01, 1.26E-02, 5.91E-02
 2.85E+02, 5.04E+02,-1.04E+02,-8.31E+01,-5.60E+01, 0.00E+00, 0.00E+00,-2.17E+02, 4.82E+01, 4.36E+01, 1.25E-02, 5.99E-02
 2.90E+02, 4.98E+02,-1.15E+02,-1.10E+02,-5.88E+01, 0.00E+00, 0.00E+00,-2.24E+02,-5.79E+00,-9.97E+00, 1.26E-02, 6.21E-02
 2.95E+02, 4.50E+02,-1.05E+02,-8.43E+01,-5.62E+01, 0.00E+00, 0.00E+00,-2.27E+02,-1.78E+01,-2.14E+01, 1.24E-02, 6.30E-02
 3.00E+02, 3.89E+02,-8.87E+01,-6.09E+01,-5.33E+01, 0.00E+00, 0.00E+00,-2.14E+02,-2.41E+01,-2.73E+01, 1.23E-02, 5.80E-02
 3.05E+02, 4.38E+02,-9.55E+01,-8.89E+01,-5.04E+01, 0.00E+00, 0.00E+00,-2.00E+02, 5.59E+00, 2.67E+00, 1.26E-02, 5.32E-02
 3.10E+02, 6.00E+02,-1.24E+02,-1.06E+02,-5.65E+01, 0.00E+00, 0.00E+00,-2.24E+02, 9.26E+01, 8.92E+01, 1.24E-02, 6.20E-02
 3.15E+02, 4.62E+02,-1.13E+02,-7.71E+01,-6.77E+01, 0.00E+00, 0.00E+00,-2.34E+02,-2.44E+01,-2.93E+01, 1.26E-02, 6.55E-02
 3.20E+02, 4.47E+02,-1.01E+02,-8.87E+01,-5.58E+01, 0.00E+00, 0.00E+00,-2.35E+02,-3.09E+01,-3.44E+01, 1.24E-02, 6.68E-02
 3.25E+02, 3.71E+02,-8.61E+01,-6.60E+01,-5.26E+01, 0.00E+00, 0.00E+00,-2.09E+02,-3.98E+01,-4.32E+01, 1.28E-02, 5.66E-02
 3.30E+02, 4.84E+02,-1.06E+02,-1.01E+02,-4.97E+01, 0.00E+00, 0.00E+00,-2.04E+02, 2.59E+01, 2.32E+01, 1.24E-02, 5.40E-02
 3.35E+02, 6.05E+02,-1.31E+02,-9.44E+01,-6.38E+01, 0.00E+00, 0.00E+00,-2.34E+02, 8.70E+01, 8.21E+01, 1.24E-02, 6.65E-02
 3.40E+02, 4.98E+02,-1.25E+02,-8.95E+01,-6.46E+01, 0.00E+00, 0.00E+00,-2.35E+02,-1.29E+01,-1.70E+01, 1.28E-02, 6.61E-02
 3.45E+02, 4.62E+02,-1.17E+02,-9.40E+01,-6.28E+01, 0.00E+00, 0.00E+00,-2.24E+02,-3.17E+01,-3.55E+01, 1.22E-02, 6.08E-02
 3.50E+02, 4.41E+02,-1.02E+02,-8.41E+01,-5.65E+01, 0.00E+00, 0.00E+00,-2.24E+02,-2.20E+01,-2.58E+01, 1.27E-02, 6.20E-02
 3.55E+02, 4.49E+02,-1.01E+02,-9.73E+01,-5.31E+01, 0.00E+00, 0.00E+00,-2.30E+02,-2.89E+01,-3.28E+01, 1.26E-02, 6.45E-02
 3.60E+02, 4.54E+02,-9.91E+01,-8.41E+01,-5.14E+01, 0.00E+00, 0.00E+00,-2.12E+02, 1.18E+01, 8.27E+00, 1.26E-02, 5.77E-02
 3.65E+02, 5.50E+02,-1.21E+02,-1.11E+02,-5.56E+01, 0.00E+00, 0.00E+00,-2.48E+02, 1.78E+01, 1.41E+01, 1.23E-02, 7.24E-02
 3.70E+02, 5.92E+02,-1.30E+02,-1.12E+02,-5.78E+01, 0.00E+00, 0.00E+00,-2.43E+02, 5.34E+01, 4.94E+01, 1.26E-02, 7.00E-02
 3.75E+02, 5.26E+02,-1.27E+02,-7.97E+01,-6.84E+01, 0.00E+00, 0.00E+00,-2.45E+02, 1.19E+01, 6.67E+00, 1.28E-02, 6.94E-02
 3.80E+02, 4.63E+02,-1.12E+02,-9.61E+01,-6.13E+01, 0.00E+00, 0.00E+00,-2.33E+02,-3.60E+01,-3.96E+01, 1.27E-02, 6.46E-02
 3.85E+02, 4.79E+02,-1.04E+02,-9.84E+01,-5.47E+01, 0.00E+00, 0.00E+00,-2.32E+02,-6.01E+00,-9.81E+00, 1.20E-02, 6.45E-02
 3.90E+02, 4.63E+02,-1.04E+02,-9.44E+01,-5.75E+01, 0.00E+00, 0.00E+00,-2.29E+02,-1.82E+01,-2.15E+01, 1.27E-02, 6.32E-02
 3.95E+02, 4.89E+02,-1.05E+02,-9.72E+01,-5.39E+01, 0.00E+00, 0.00E+00,-2.26E+02, 9.83E+00, 6.56E+00, 1.26E-02, 6.26E-02
 4.00E+02, 5.37E+02,-1.14E+02,-9.43E+01,-5.70E+01, 0.00E+00, 0.00E+00,-2.47E+02, 2.91E+01, 2.44E+01, 1.25E-02, 7.10E-02
 4.05E+02, 6.32E+02,-1.34E+02,-1.31E+02,-5.59E+01, 0.00E+00, 0.00E+00,-2.56E+02, 5.81E+01, 5.52E+01, 1.23E-02, 7.43E-02
 4.10E+02, 5.97E+02,-1.32E+02,-1.19E+02,-6.45E+01, 0.00E+00, 0.00E+00,-2.75E+02, 1.01E+01, 5.02E+00, 1.23E-02, 8.15E-02
