s,kW/m2,kW/m2
Time,"NetHF0B","NetHF0T"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0001097E+003, 5.0467860E-004, 4.9644259E-004
 1.0000315E+004, 4.7222052E-004, 4.6805026E-004
 1.5000000E+004, 4.9057837E-004, 5.1401545E-004
