s,kg/m3,m/s,kW/m2,kW/m2
Time,"RHO","U-VEL","NetHF0B","NetHF0T"
 0.0000000E+000, 1.1934192E+000, 4.5000000E-002, 0.0000000E+000, 0.0000000E+000
 5.0000275E+003, 1.1934382E+000, 4.0526781E-002, 9.1342478E-004, 6.4544283E-004
 1.0000018E+004, 1.1934197E+000, 4.0766934E-002, 5.0061430E-004, 4.8348521E-004
 1.5000051E+004, 1.1934192E+000, 4.3312668E-002, 4.9266054E-004, 5.0568416E-004
 2.0000028E+004, 1.1934188E+000, 4.4123784E-002, 5.0116077E-004, 5.0928110E-004
 2.5000000E+004, 1.1934193E+000, 4.4371935E-002, 4.9874288E-004, 5.0417434E-004
