s,kW/m2,kW/m2
Time,"NetHF0B","NetHF0T"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000077E+003, 1.6894008E-004, 1.7567856E-004
 1.0000442E+004, 6.1076553E-005, 6.4008420E-005
 1.5000000E+004, 2.2516172E-005, 2.2060258E-005
