Time, Height, T_lower, T_upper
0.000000, 0.266602, 0.000000, 0.000000
5.001639, 0.157437, 5.775584, 40.476746
10.000801, 0.080261, 30.490919, 195.952050
15.001990, 0.061189, 57.212562, 336.107542
20.000754, 0.052089, 91.891302, 412.293035
25.001763, 0.046395, 111.434750, 478.242313
30.000115, 0.042719, 160.753940, 511.875329
35.002068, 0.042315, 247.811430, 536.339815
40.000469, 0.041161, 298.204460, 552.387175
45.000845, 0.041788, 343.196850, 576.401020
50.000471, 0.041194, 351.074870, 586.932093
55.001896, 0.041892, 391.991440, 596.712489
60.001180, 0.043705, 416.013570, 615.784455
65.000566, 0.041880, 357.281000, 655.270937
70.001625, 0.040997, 318.628280, 689.512569
75.000239, 0.041046, 305.171060, 705.071981
80.001716, 0.043723, 309.828470, 726.531481
85.001470, 0.042309, 328.120170, 739.396246
90.000317, 0.042552, 326.808900, 745.487236
95.000132, 0.043254, 337.321270, 751.428847
100.000400, 0.043120, 341.867020, 754.377027
105.001080, 0.042147, 340.334290, 745.312615
110.002420, 0.041456, 349.218430, 743.303596
115.001570, 0.042350, 355.264650, 754.720009
120.000040, 0.042142, 359.934540, 754.775660
125.000840, 0.042439, 379.702510, 769.654318
130.001940, 0.041694, 376.342630, 766.815230
135.000560, 0.041817, 375.278720, 763.551020
140.001570, 0.041626, 373.734480, 768.783611
145.000460, 0.041493, 384.435140, 762.652522
150.001550, 0.041447, 378.665150, 771.893052
155.001230, 0.042181, 394.462390, 776.836366
160.001160, 0.041308, 387.858670, 769.185787
165.000540, 0.041393, 392.151670, 773.146666
170.000480, 0.042998, 396.440630, 784.852669
175.001600, 0.041272, 408.157690, 778.787340
180.000320, 0.041212, 413.553720, 774.791668
185.001360, 0.041744, 419.118750, 769.120466
190.001180, 0.040985, 418.679970, 767.677882
195.000450, 0.040605, 417.085510, 766.779318
200.001890, 0.040712, 411.192710, 771.981003
205.001480, 0.040904, 426.193760, 771.717098
210.001980, 0.040682, 452.361610, 767.402772
215.000490, 0.040507, 469.688940, 766.374950
220.001300, 0.041690, 506.677850, 767.585989
225.001490, 0.040163, 463.345800, 766.106638
230.002300, 0.040373, 417.234180, 752.408108
235.000450, 0.041117, 349.053250, 695.129953
240.001780, 0.041987, 317.909170, 658.059441
245.000990, 0.042150, 284.685100, 628.708785
250.000000, 0.042563, 264.798660, 598.713748
