s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.5001312E+001, 6.3358059E+000,-2.4385596E+000,-3.9178665E+000,-3.0986339E-003,-2.4622663E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0614690E-002,-2.3965048E-002, 1.4171520E-004, 1.4171520E-004
 1.0000098E+002, 6.3739944E+000,-2.4506710E+000,-3.9565579E+000, 1.7720492E-002,-2.4066516E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5752693E-002,-1.5754673E-002, 1.4171520E-004, 1.4171520E-004
 1.0500040E+002, 6.3718667E+000,-2.4405665E+000,-3.9613586E+000, 6.1488885E-002,-2.4833979E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1676335E-002, 3.1182152E-002, 1.4171520E-004, 1.4171520E-004
 1.1000159E+002, 6.3707549E+000,-2.4424456E+000,-4.0003460E+000, 7.3311925E-002,-2.4272570E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1143337E-003, 1.0324933E-003, 1.4171520E-004, 1.4171520E-004
 1.1500257E+002, 6.3058786E+000,-2.4036178E+000,-4.0284347E+000, 9.8106382E-002,-2.4312993E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7425644E-002,-2.8310698E-002, 1.4171520E-004, 1.4171520E-004
 1.2000134E+002, 6.4035068E+000,-2.4346345E+000,-4.0456107E+000, 1.2714669E-001,-2.3920454E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2983489E-002, 5.0169153E-002, 1.4171520E-004, 1.4171520E-004
 1.2500076E+002, 6.3845748E+000,-2.4260540E+000,-4.1303120E+000, 1.5894818E-001,-2.3910220E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3462794E-002,-1.3082093E-002, 1.4171520E-004, 1.4171520E-004
 1.3000247E+002, 6.3299471E+000,-2.3937153E+000,-4.0400711E+000, 1.2285288E-001,-2.5035591E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2423498E-002, 1.8763241E-002, 1.4171520E-004, 1.4171520E-004
 1.3500073E+002, 6.3800716E+000,-2.4123192E+000,-4.1392202E+000, 1.8762512E-001,-2.4315854E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0770665E-002, 1.5914127E-002, 1.4171520E-004, 1.4171520E-004
 1.4000098E+002, 6.3802907E+000,-2.4290562E+000,-4.1621842E+000, 1.7092498E-001,-2.4024688E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7664536E-002,-4.0264920E-002, 1.4171520E-004, 1.4171520E-004
 1.4500241E+002, 6.3539907E+000,-2.4130784E+000,-4.1800275E+000, 2.0055538E-001,-2.4339432E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7183853E-002,-3.8803212E-002, 1.4171520E-004, 1.4171520E-004
 1.5000208E+002, 6.4002151E+000,-2.4121680E+000,-4.1489444E+000, 2.3119399E-001,-2.4089648E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1854935E-002, 7.0055818E-002, 1.4171520E-004, 1.4171520E-004
 1.5500282E+002, 6.3684299E+000,-2.4156446E+000,-4.1704147E+000, 2.0240131E-001,-2.4924275E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4036959E-002,-1.5477307E-002, 1.4171520E-004, 1.4171520E-004
 1.6000256E+002, 6.3503758E+000,-2.3947140E+000,-4.1470762E+000, 2.4178729E-001,-2.4746431E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1141280E-002, 5.0125469E-002, 1.4171520E-004, 1.4171520E-004
 1.6500107E+002, 6.3420151E+000,-2.3896560E+000,-4.2375414E+000, 2.4068112E-001,-2.4583548E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1577984E-002,-4.4747057E-002, 1.4171520E-004, 1.4171520E-004
 1.7000146E+002, 6.4181362E+000,-2.4103369E+000,-4.2062482E+000, 2.5565419E-001,-2.5323181E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4670762E-002, 5.6952041E-002, 1.4171520E-004, 1.4171520E-004
 1.7500124E+002, 6.3171310E+000,-2.3705440E+000,-4.2469003E+000, 2.7643830E-001,-2.4854812E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1848606E-002,-2.4123614E-002, 1.4171520E-004, 1.4171520E-004
 1.8000095E+002, 6.4163844E+000,-2.4081638E+000,-4.2382070E+000, 2.8170585E-001,-2.4946887E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2194323E-002, 5.1469991E-002, 1.4171520E-004, 1.4171520E-004
 1.8500163E+002, 6.3513122E+000,-2.3690191E+000,-4.2751678E+000, 2.6750326E-001,-2.4936396E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1558283E-002,-2.5620797E-002, 1.4171520E-004, 1.4171520E-004
 1.9000253E+002, 6.3692641E+000,-2.3715774E+000,-4.3765707E+000, 3.2032020E-001,-2.4631020E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8790577E-002,-5.8810097E-002, 1.4171520E-004, 1.4171520E-004
 1.9500119E+002, 6.3654516E+000,-2.3775308E+000,-4.3167765E+000, 3.4221956E-001,-2.4464423E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3244020E-002, 1.3119208E-002, 1.4171520E-004, 1.4171520E-004
 2.0000156E+002, 6.3862400E+000,-2.3749184E+000,-4.2919194E+000, 3.3140926E-001,-2.5138134E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5437931E-002, 5.0559999E-002, 1.4171520E-004, 1.4171520E-004
 2.0500038E+002, 6.3632119E+000,-2.3694893E+000,-4.3450589E+000, 3.3644145E-001,-2.5218777E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9056604E-003,-1.5147144E-002, 1.4171520E-004, 1.4171520E-004
 2.1000243E+002, 6.3720903E+000,-2.3734974E+000,-4.3735917E+000, 3.5515927E-001,-2.4176203E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8485019E-002,-2.0081317E-002, 1.4171520E-004, 1.4171520E-004
 2.1500151E+002, 6.3279729E+000,-2.3370089E+000,-4.3743127E+000, 3.6999952E-001,-2.4860029E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9989033E-003,-1.3597830E-002, 1.4171520E-004, 1.4171520E-004
 2.2000194E+002, 6.3711284E+000,-2.3682962E+000,-4.4049546E+000, 3.9800180E-001,-2.4129275E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8334284E-003,-4.3619296E-003, 1.4171520E-004, 1.4171520E-004
 2.2500035E+002, 6.4159984E+000,-2.3622601E+000,-4.3922963E+000, 3.7560654E-001,-2.5290553E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1317504E-002, 3.6795650E-002, 1.4171520E-004, 1.4171520E-004
 2.3000172E+002, 6.3421031E+000,-2.3505160E+000,-4.3802957E+000, 3.7499570E-001,-2.4700281E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0998041E-002,-1.3959966E-002, 1.4171520E-004, 1.4171520E-004
 2.3500191E+002, 6.3349485E+000,-2.3449403E+000,-4.4603567E+000, 4.1880912E-001,-2.5042322E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7250258E-002,-5.1789837E-002, 1.4171520E-004, 1.4171520E-004
 2.4000186E+002, 6.4111798E+000,-2.3679388E+000,-4.4448477E+000, 4.1186659E-001,-2.4781946E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3158949E-002, 1.0012164E-002, 1.4171520E-004, 1.4171520E-004
 2.4500020E+002, 6.3092146E+000,-2.3270093E+000,-4.3924338E+000, 4.2037988E-001,-2.4556555E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3471671E-002, 9.9057470E-003, 1.4171520E-004, 1.4171520E-004
 2.5000119E+002, 6.3843527E+000,-2.3601886E+000,-4.4211650E+000, 4.2589086E-001,-2.5161965E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1205113E-002, 2.8638316E-002, 1.4171520E-004, 1.4171520E-004
 2.5500206E+002, 6.2536421E+000,-2.2920492E+000,-4.4479688E+000, 4.6942444E-001,-2.4585771E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5281421E-002,-1.7197333E-002, 1.3875906E-004, 1.3875906E-004
 2.6000046E+002, 6.0304425E+000,-2.2032486E+000,-4.2769238E+000, 4.5039821E-001,-2.4149267E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0202758E-003, 4.2677462E-004, 1.3285500E-004, 1.3285500E-004
 2.6500220E+002, 5.7041462E+000,-2.0607649E+000,-4.2199589E+000, 4.9269060E-001,-2.3595610E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1764325E-002,-8.4123009E-002, 1.2695012E-004, 1.2695012E-004
 2.7000055E+002, 5.4328354E+000,-1.9402173E+000,-4.0251163E+000, 5.1117999E-001,-2.2764372E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0726519E-002,-2.1545854E-002, 1.2104514E-004, 1.2104514E-004
 2.7500101E+002, 5.1682865E+000,-1.8361699E+000,-3.9273231E+000, 5.5650588E-001,-2.2061649E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5521149E-002,-3.8921219E-002, 1.1514106E-004, 1.1514106E-004
 2.8000162E+002, 4.9482418E+000,-1.7515282E+000,-3.7596720E+000, 5.6026968E-001,-2.1237191E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0984408E-004,-2.9010312E-003, 1.0923529E-004, 1.0923529E-004
 2.8500211E+002, 4.6022656E+000,-1.6091625E+000,-3.5732432E+000, 5.4673661E-001,-2.0690512E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1785149E-002,-3.3610428E-002, 1.0248539E-004, 1.0248539E-004
 2.9000134E+002, 4.2617233E+000,-1.4856057E+000,-3.4635582E+000, 5.8231331E-001,-1.9082093E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0443476E-001,-1.0531810E-001, 9.4893879E-005, 9.4893879E-005
 2.9500110E+002, 3.9463850E+000,-1.3597475E+000,-3.2036223E+000, 5.8852799E-001,-1.8402154E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7676322E-002,-2.8640856E-002, 8.7302763E-005, 8.7302763E-005
 3.0000256E+002, 3.5892528E+000,-1.2293238E+000,-3.0054963E+000, 5.9148559E-001,-1.7049874E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3556579E-002,-5.4252274E-002, 7.9709679E-005, 7.9709679E-005
 3.0500198E+002, 3.2674301E+000,-1.1119637E+000,-2.8312341E+000, 6.0727764E-001,-1.5874562E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5929585E-002,-6.8648809E-002, 7.2117249E-005, 7.2117249E-005
 3.1000095E+002, 2.9190262E+000,-9.8531545E-001,-2.6397346E+000, 6.1187216E-001,-1.4336679E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.3354872E-002,-9.4295107E-002, 6.4526286E-005, 6.4526286E-005
 3.1500095E+002, 2.5481730E+000,-8.4650405E-001,-2.3691579E+000, 6.2475718E-001,-1.3165462E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2120632E-002,-4.2863423E-002, 5.6935143E-005, 5.6935143E-005
 3.2000348E+002, 2.2396536E+000,-7.3953568E-001,-2.2030636E+000, 6.2941477E-001,-1.1797237E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2944472E-002,-7.3648817E-002, 4.9341582E-005, 4.9341582E-005
 3.2500116E+002, 1.8822536E+000,-6.0956412E-001,-1.9364107E+000, 5.9522448E-001,-1.0453655E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6213241E-002,-6.8601209E-002, 4.1749027E-005, 4.1749027E-005
 3.3000226E+002, 1.5446514E+000,-4.9124107E-001,-1.7450691E+000, 6.0589723E-001,-8.7869148E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4747842E-002,-8.5849330E-002, 3.4157947E-005, 3.4157947E-005
 3.3500262E+002, 1.2007644E+000,-3.7089367E-001,-1.5106560E+000, 5.9811757E-001,-7.1190033E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1395306E-002,-8.2738916E-002, 2.6564946E-005, 2.6564946E-005
 3.4000381E+002, 8.5603248E-001,-2.4922958E-001,-1.2796811E+000, 5.8525216E-001,-5.2857430E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.6742648E-002,-8.7678911E-002, 1.8971449E-005, 1.8971449E-005
 3.4500327E+002, 5.1412050E-001,-1.3090892E-001,-1.0954022E+000, 5.8875046E-001,-3.2707491E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2275326E-001,-1.2347286E-001, 1.1378871E-005, 1.1378871E-005
 3.5000000E+002, 1.7318901E-001,-1.0344637E-002,-8.6908720E-001, 5.8474141E-001,-1.1315928E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2084144E-001,-1.2151273E-001, 3.7897377E-006, 3.7897377E-006
