s,C,C,C
 1.620E+03, 4.170E+02, 4.750E+02, 4.428E+02
 1.635E+03, 4.179E+02, 4.750E+02, 4.430E+02
 1.650E+03, 4.189E+02, 4.750E+02, 4.432E+02
 1.665E+03, 4.199E+02, 4.750E+02, 4.434E+02
 1.680E+03, 4.208E+02, 4.750E+02, 4.436E+02
 1.695E+03, 4.216E+02, 4.750E+02, 4.437E+02
 1.710E+03, 4.223E+02, 4.750E+02, 4.439E+02
 1.725E+03, 4.231E+02, 4.750E+02, 4.441E+02
 1.740E+03, 4.239E+02, 4.750E+02, 4.442E+02
 1.755E+03, 4.247E+02, 4.750E+02, 4.444E+02
 1.770E+03, 4.255E+02, 4.750E+02, 4.446E+02
 1.785E+03, 4.262E+02, 4.750E+02, 4.448E+02
 1.800E+03, 4.268E+02, 4.750E+02, 4.450E+02
 1.815E+03, 4.273E+02, 4.750E+02, 4.451E+02
 1.830E+03, 4.277E+02, 4.750E+02, 4.451E+02
 1.845E+03, 4.282E+02, 4.750E+02, 4.451E+02
 1.860E+03, 4.287E+02, 4.750E+02, 4.452E+02
 1.875E+03, 4.294E+02, 4.750E+02, 4.454E+02
 1.890E+03, 4.300E+02, 4.750E+02, 4.456E+02
 1.905E+03, 4.306E+02, 4.750E+02, 4.457E+02
 1.920E+03, 4.310E+02, 4.750E+02, 4.458E+02
 1.935E+03, 4.314E+02, 4.750E+02, 4.459E+02
 1.950E+03, 4.318E+02, 4.750E+02, 4.460E+02
 1.965E+03, 4.322E+02, 4.750E+02, 4.461E+02
 1.980E+03, 4.326E+02, 4.750E+02, 4.463E+02
 1.995E+03, 4.329E+02, 4.750E+02, 4.463E+02
 2.010E+03, 4.332E+02, 4.750E+02, 4.464E+02
 2.025E+03, 4.336E+02, 4.750E+02, 4.464E+02
 2.040E+03, 4.340E+02, 4.750E+02, 4.465E+02
 2.055E+03, 4.345E+02, 4.750E+02, 4.465E+02
 2.070E+03, 4.347E+02, 4.750E+02, 4.465E+02
 2.085E+03, 4.349E+02, 4.750E+02, 4.466E+02
 2.100E+03, 4.350E+02, 4.750E+02, 4.466E+02
 2.115E+03, 4.352E+02, 4.750E+02, 4.466E+02
 2.130E+03, 4.355E+02, 4.750E+02, 4.468E+02
 2.145E+03, 4.359E+02, 4.750E+02, 4.468E+02
 2.160E+03, 4.361E+02, 4.750E+02, 4.468E+02
 2.175E+03, 4.364E+02, 4.750E+02, 4.468E+02
 2.190E+03, 4.366E+02, 4.750E+02, 4.469E+02
 2.205E+03, 4.367E+02, 4.750E+02, 4.469E+02
 2.220E+03, 4.368E+02, 4.750E+02, 4.470E+02
 2.235E+03, 4.372E+02, 4.750E+02, 4.472E+02
 2.250E+03, 4.374E+02, 4.750E+02, 4.472E+02
 2.265E+03, 4.376E+02, 4.750E+02, 4.472E+02
 2.280E+03, 4.378E+02, 4.750E+02, 4.472E+02
 2.295E+03, 4.380E+02, 4.750E+02, 4.473E+02
 2.310E+03, 4.382E+02, 4.750E+02, 4.473E+02
 2.325E+03, 4.384E+02, 4.750E+02, 4.473E+02
 2.340E+03, 4.386E+02, 4.750E+02, 4.474E+02
 2.355E+03, 4.387E+02, 4.750E+02, 4.474E+02
 2.370E+03, 4.388E+02, 4.750E+02, 4.474E+02
 2.385E+03, 4.390E+02, 4.750E+02, 4.475E+02
 2.400E+03, 4.393E+02, 4.750E+02, 4.476E+02
 2.415E+03, 4.396E+02, 4.750E+02, 4.477E+02
 2.430E+03, 4.398E+02, 4.750E+02, 4.477E+02
 2.445E+03, 4.399E+02, 4.750E+02, 4.477E+02
 2.460E+03, 4.400E+02, 4.750E+02, 4.478E+02
 2.475E+03, 4.401E+02, 4.750E+02, 4.478E+02
 2.490E+03, 4.402E+02, 4.750E+02, 4.478E+02
 2.505E+03, 4.402E+02, 4.750E+02, 4.478E+02
 2.520E+03, 4.402E+02, 4.750E+02, 4.477E+02
 2.535E+03, 4.403E+02, 4.750E+02, 4.477E+02
 2.550E+03, 4.402E+02, 4.750E+02, 4.477E+02
 2.565E+03, 4.402E+02, 4.750E+02, 4.478E+02
 2.580E+03, 4.404E+02, 4.750E+02, 4.479E+02
 2.595E+03, 4.405E+02, 4.750E+02, 4.478E+02
 2.610E+03, 4.404E+02, 4.750E+02, 4.478E+02
 2.625E+03, 4.404E+02, 4.750E+02, 4.478E+02
 2.640E+03, 4.404E+02, 4.750E+02, 4.478E+02
 2.655E+03, 4.405E+02, 4.750E+02, 4.478E+02
 2.670E+03, 4.405E+02, 4.750E+02, 4.478E+02
 2.685E+03, 4.406E+02, 4.750E+02, 4.478E+02
 2.700E+03, 4.408E+02, 4.750E+02, 4.479E+02
 2.715E+03, 4.409E+02, 4.750E+02, 4.479E+02
 2.730E+03, 4.410E+02, 4.750E+02, 4.480E+02
 2.745E+03, 4.411E+02, 4.750E+02, 4.480E+02
 2.760E+03, 4.412E+02, 4.750E+02, 4.481E+02
 2.775E+03, 4.411E+02, 4.750E+02, 4.480E+02
 2.790E+03, 4.412E+02, 4.750E+02, 4.480E+02
 2.805E+03, 4.412E+02, 4.750E+02, 4.479E+02
 2.820E+03, 4.413E+02, 4.741E+02, 4.480E+02
 2.835E+03, 4.414E+02, 4.701E+02, 4.478E+02
 2.850E+03, 4.413E+02, 4.659E+02, 4.473E+02
 2.865E+03, 4.413E+02, 4.616E+02, 4.466E+02
 2.880E+03, 4.413E+02, 4.574E+02, 4.458E+02
 2.895E+03, 4.413E+02, 4.532E+02, 4.447E+02
 2.910E+03, 4.410E+02, 4.490E+02, 4.435E+02
 2.925E+03, 4.408E+02, 4.448E+02, 4.421E+02
 2.940E+03, 4.404E+02, 4.406E+02, 4.405E+02
 2.955E+03, 4.399E+02, 4.364E+02, 4.389E+02
 2.970E+03, 4.396E+02, 4.321E+02, 4.373E+02
 2.985E+03, 4.391E+02, 4.279E+02, 4.353E+02
 3.000E+03, 4.383E+02, 4.237E+02, 4.333E+02
 3.015E+03, 4.374E+02, 4.195E+02, 4.311E+02
 3.030E+03, 4.365E+02, 4.153E+02, 4.289E+02
 3.045E+03, 4.355E+02, 4.111E+02, 4.266E+02
 3.060E+03, 4.344E+02, 4.068E+02, 4.243E+02
 3.075E+03, 4.336E+02, 4.026E+02, 4.221E+02
 3.090E+03, 4.328E+02, 3.984E+02, 4.196E+02
 3.105E+03, 4.315E+02, 3.942E+02, 4.170E+02
 3.120E+03, 4.299E+02, 3.900E+02, 4.144E+02
 3.135E+03, 4.286E+02, 3.858E+02, 4.118E+02
 3.150E+03, 4.274E+02, 3.816E+02, 4.093E+02
 3.165E+03, 4.260E+02, 3.773E+02, 4.065E+02
 3.180E+03, 4.244E+02, 3.731E+02, 4.038E+02
 3.195E+03, 4.229E+02, 3.689E+02, 4.012E+02
 3.210E+03, 4.213E+02, 3.647E+02, 3.983E+02
 3.225E+03, 4.197E+02, 3.605E+02, 3.956E+02
 3.240E+03, 4.183E+02, 3.563E+02, 3.930E+02
 3.255E+03, 4.168E+02, 3.520E+02, 3.903E+02
 3.270E+03, 4.152E+02, 3.478E+02, 3.875E+02
 3.285E+03, 4.136E+02, 3.436E+02, 3.848E+02
 3.300E+03, 4.119E+02, 3.394E+02, 3.820E+02
 3.315E+03, 4.102E+02, 3.352E+02, 3.793E+02
 3.330E+03, 4.084E+02, 3.310E+02, 3.764E+02
 3.345E+03, 4.063E+02, 3.268E+02, 3.734E+02
 3.360E+03, 4.041E+02, 3.225E+02, 3.705E+02
 3.375E+03, 4.020E+02, 3.183E+02, 3.676E+02
 3.390E+03, 4.001E+02, 3.141E+02, 3.646E+02
 3.405E+03, 3.982E+02, 3.099E+02, 3.618E+02
 3.420E+03, 3.963E+02, 3.057E+02, 3.590E+02
 3.435E+03, 3.942E+02, 3.015E+02, 3.560E+02
 3.450E+03, 3.921E+02, 2.972E+02, 3.532E+02
 3.465E+03, 3.902E+02, 2.930E+02, 3.505E+02
 3.480E+03, 3.883E+02, 2.888E+02, 3.477E+02
 3.495E+03, 3.864E+02, 2.846E+02, 3.449E+02
 3.510E+03, 3.844E+02, 2.804E+02, 3.421E+02
 3.525E+03, 3.822E+02, 2.762E+02, 3.392E+02
 3.540E+03, 3.800E+02, 2.720E+02, 3.364E+02
 3.555E+03, 3.779E+02, 2.677E+02, 3.336E+02
 3.570E+03, 3.758E+02, 2.635E+02, 3.308E+02
 3.585E+03, 3.736E+02, 2.593E+02, 3.280E+02
 3.600E+03, 3.715E+02, 2.551E+02, 3.252E+02
