s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 2.400E+01, 2.400E+01
 1.504E+01, 2.401E+01, 7.346E+01
 3.002E+01, 2.439E+01, 1.709E+02
 4.504E+01, 2.620E+01, 2.686E+02
 6.001E+01, 3.079E+01, 3.663E+02
 7.501E+01, 3.983E+01, 4.584E+02
 9.002E+01, 5.476E+01, 4.800E+02
 1.050E+02, 7.285E+01, 4.800E+02
 1.200E+02, 9.076E+01, 4.800E+02
 1.350E+02, 1.075E+02, 4.800E+02
 1.500E+02, 1.230E+02, 4.800E+02
 1.650E+02, 1.373E+02, 4.800E+02
 1.800E+02, 1.506E+02, 4.800E+02
 1.950E+02, 1.629E+02, 4.800E+02
 2.100E+02, 1.745E+02, 4.800E+02
 2.250E+02, 1.853E+02, 4.800E+02
 2.400E+02, 1.955E+02, 4.800E+02
 2.550E+02, 2.051E+02, 4.800E+02
 2.700E+02, 2.143E+02, 4.800E+02
 2.850E+02, 2.231E+02, 4.800E+02
 3.000E+02, 2.313E+02, 4.800E+02
 3.150E+02, 2.392E+02, 4.800E+02
 3.300E+02, 2.468E+02, 4.800E+02
 3.450E+02, 2.540E+02, 4.800E+02
 3.600E+02, 2.610E+02, 4.800E+02
 3.750E+02, 2.676E+02, 4.800E+02
 3.900E+02, 2.740E+02, 4.800E+02
 4.050E+02, 2.802E+02, 4.800E+02
 4.200E+02, 2.861E+02, 4.800E+02
 4.350E+02, 2.918E+02, 4.800E+02
 4.500E+02, 2.973E+02, 4.800E+02
 4.650E+02, 3.025E+02, 4.800E+02
 4.800E+02, 3.076E+02, 4.800E+02
 4.950E+02, 3.124E+02, 4.800E+02
 5.100E+02, 3.171E+02, 4.800E+02
 5.250E+02, 3.216E+02, 4.800E+02
 5.400E+02, 3.259E+02, 4.800E+02
 5.550E+02, 3.301E+02, 4.800E+02
 5.700E+02, 3.341E+02, 4.800E+02
 5.850E+02, 3.380E+02, 4.800E+02
 6.000E+02, 3.417E+02, 4.800E+02
 6.150E+02, 3.453E+02, 4.800E+02
 6.300E+02, 3.487E+02, 4.800E+02
 6.450E+02, 3.520E+02, 4.800E+02
 6.600E+02, 3.553E+02, 4.800E+02
 6.750E+02, 3.584E+02, 4.800E+02
 6.900E+02, 3.613E+02, 4.800E+02
 7.050E+02, 3.642E+02, 4.800E+02
 7.200E+02, 3.669E+02, 4.800E+02
 7.350E+02, 3.695E+02, 4.800E+02
 7.500E+02, 3.720E+02, 4.800E+02
 7.650E+02, 3.744E+02, 4.800E+02
 7.800E+02, 3.767E+02, 4.800E+02
 7.950E+02, 3.790E+02, 4.772E+02
 8.100E+02, 3.810E+02, 4.715E+02
 8.250E+02, 3.826E+02, 4.659E+02
 8.400E+02, 3.837E+02, 4.602E+02
 8.550E+02, 3.843E+02, 4.546E+02
 8.700E+02, 3.845E+02, 4.489E+02
 8.850E+02, 3.845E+02, 4.433E+02
 9.000E+02, 3.841E+02, 4.376E+02
 9.150E+02, 3.836E+02, 4.320E+02
 9.300E+02, 3.829E+02, 4.263E+02
 9.450E+02, 3.819E+02, 4.207E+02
 9.600E+02, 3.807E+02, 4.150E+02
 9.750E+02, 3.794E+02, 4.094E+02
 9.900E+02, 3.779E+02, 4.037E+02
 1.005E+03, 3.763E+02, 3.981E+02
 1.020E+03, 3.746E+02, 3.924E+02
 1.035E+03, 3.727E+02, 3.868E+02
 1.050E+03, 3.709E+02, 3.811E+02
 1.065E+03, 3.689E+02, 3.755E+02
 1.080E+03, 3.667E+02, 3.698E+02
 1.095E+03, 3.645E+02, 3.642E+02
 1.110E+03, 3.622E+02, 3.585E+02
 1.125E+03, 3.599E+02, 3.529E+02
