s,C,C
Time,"Cable Temp","Shroud Temp"
 0.000E+00, 2.400E+01, 2.400E+01
 1.505E+01, 2.401E+01, 6.154E+01
 3.004E+01, 2.433E+01, 1.355E+02
 4.502E+01, 2.573E+01, 2.084E+02
 6.003E+01, 2.898E+01, 2.787E+02
 7.501E+01, 3.471E+01, 3.147E+02
 9.002E+01, 4.232E+01, 3.256E+02
 1.050E+02, 5.046E+01, 3.223E+02
 1.200E+02, 5.818E+01, 3.179E+02
 1.350E+02, 6.516E+01, 3.134E+02
 1.500E+02, 7.144E+01, 3.090E+02
 1.650E+02, 7.706E+01, 3.054E+02
 1.800E+02, 8.218E+01, 3.050E+02
 1.950E+02, 8.700E+01, 3.050E+02
 2.100E+02, 9.161E+01, 3.050E+02
 2.250E+02, 9.608E+01, 3.050E+02
 2.400E+02, 1.004E+02, 3.050E+02
 2.550E+02, 1.046E+02, 3.050E+02
 2.700E+02, 1.087E+02, 3.050E+02
 2.850E+02, 1.126E+02, 3.050E+02
 3.000E+02, 1.165E+02, 3.050E+02
 3.150E+02, 1.202E+02, 3.050E+02
 3.300E+02, 1.239E+02, 3.050E+02
 3.450E+02, 1.275E+02, 3.050E+02
 3.600E+02, 1.310E+02, 3.050E+02
 3.750E+02, 1.344E+02, 3.050E+02
 3.900E+02, 1.377E+02, 3.050E+02
 4.050E+02, 1.410E+02, 3.050E+02
 4.200E+02, 1.441E+02, 3.050E+02
 4.350E+02, 1.472E+02, 3.050E+02
 4.500E+02, 1.503E+02, 3.050E+02
 4.650E+02, 1.533E+02, 3.050E+02
 4.800E+02, 1.562E+02, 3.050E+02
 4.950E+02, 1.590E+02, 3.050E+02
 5.100E+02, 1.617E+02, 3.050E+02
 5.250E+02, 1.644E+02, 3.050E+02
 5.400E+02, 1.670E+02, 3.050E+02
 5.550E+02, 1.695E+02, 3.050E+02
 5.700E+02, 1.719E+02, 3.050E+02
 5.850E+02, 1.743E+02, 3.050E+02
 6.000E+02, 1.766E+02, 3.050E+02
 6.150E+02, 1.789E+02, 3.050E+02
 6.300E+02, 1.811E+02, 3.050E+02
 6.450E+02, 1.833E+02, 3.050E+02
 6.600E+02, 1.853E+02, 3.050E+02
 6.750E+02, 1.874E+02, 3.050E+02
 6.900E+02, 1.895E+02, 3.050E+02
 7.050E+02, 1.915E+02, 3.050E+02
 7.200E+02, 1.934E+02, 3.050E+02
 7.350E+02, 1.952E+02, 3.050E+02
 7.500E+02, 1.970E+02, 3.050E+02
 7.650E+02, 1.987E+02, 3.050E+02
 7.800E+02, 2.004E+02, 3.050E+02
 7.950E+02, 2.020E+02, 3.050E+02
 8.100E+02, 2.036E+02, 3.050E+02
 8.250E+02, 2.052E+02, 3.050E+02
 8.400E+02, 2.067E+02, 3.050E+02
 8.550E+02, 2.082E+02, 3.050E+02
 8.700E+02, 2.097E+02, 3.050E+02
 8.850E+02, 2.111E+02, 3.050E+02
 9.000E+02, 2.125E+02, 3.050E+02
 9.150E+02, 2.138E+02, 3.050E+02
 9.300E+02, 2.151E+02, 3.050E+02
 9.450E+02, 2.163E+02, 3.050E+02
 9.600E+02, 2.176E+02, 3.050E+02
 9.750E+02, 2.188E+02, 3.050E+02
 9.900E+02, 2.200E+02, 3.050E+02
 1.005E+03, 2.211E+02, 3.050E+02
 1.020E+03, 2.222E+02, 3.050E+02
 1.035E+03, 2.232E+02, 3.050E+02
 1.050E+03, 2.243E+02, 3.050E+02
 1.065E+03, 2.254E+02, 3.050E+02
 1.080E+03, 2.264E+02, 3.050E+02
 1.095E+03, 2.273E+02, 3.024E+02
 1.110E+03, 2.280E+02, 2.979E+02
 1.125E+03, 2.286E+02, 2.933E+02
