s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 2.400E+01, 2.400E+01
 1.504E+01, 2.415E+01, 7.288E+01
 3.004E+01, 2.653E+01, 1.694E+02
 4.504E+01, 3.387E+01, 2.660E+02
 6.003E+01, 4.862E+01, 3.626E+02
 7.501E+01, 7.412E+01, 4.537E+02
 9.002E+01, 1.083E+02, 4.750E+02
 1.050E+02, 1.381E+02, 4.750E+02
 1.200E+02, 1.626E+02, 4.750E+02
 1.350E+02, 1.839E+02, 4.750E+02
 1.500E+02, 2.028E+02, 4.750E+02
 1.650E+02, 2.199E+02, 4.750E+02
 1.800E+02, 2.355E+02, 4.750E+02
 1.950E+02, 2.497E+02, 4.750E+02
 2.100E+02, 2.627E+02, 4.750E+02
 2.250E+02, 2.748E+02, 4.750E+02
 2.400E+02, 2.860E+02, 4.750E+02
 2.550E+02, 2.965E+02, 4.750E+02
 2.700E+02, 3.061E+02, 4.750E+02
 2.850E+02, 3.150E+02, 4.750E+02
 3.000E+02, 3.232E+02, 4.749E+02
 3.150E+02, 3.309E+02, 4.699E+02
 3.300E+02, 3.366E+02, 4.626E+02
 3.450E+02, 3.409E+02, 4.553E+02
 3.600E+02, 3.442E+02, 4.480E+02
 3.750E+02, 3.464E+02, 4.408E+02
 3.900E+02, 3.480E+02, 4.335E+02
 4.050E+02, 3.486E+02, 4.262E+02
 4.200E+02, 3.489E+02, 4.189E+02
 4.350E+02, 3.486E+02, 4.116E+02
 4.500E+02, 3.479E+02, 4.043E+02
 4.650E+02, 3.467E+02, 3.970E+02
 4.800E+02, 3.451E+02, 3.898E+02
 4.950E+02, 3.432E+02, 3.825E+02
 5.100E+02, 3.412E+02, 3.752E+02
 5.250E+02, 3.388E+02, 3.679E+02
 5.400E+02, 3.361E+02, 3.606E+02
 5.550E+02, 3.330E+02, 3.533E+02
 5.700E+02, 3.298E+02, 3.461E+02
 5.850E+02, 3.265E+02, 3.388E+02
 6.000E+02, 3.232E+02, 3.315E+02
 6.150E+02, 3.196E+02, 3.242E+02
 6.300E+02, 3.157E+02, 3.169E+02
 6.450E+02, 3.116E+02, 3.096E+02
 6.600E+02, 3.075E+02, 3.023E+02
 6.750E+02, 3.034E+02, 2.951E+02
 6.900E+02, 2.993E+02, 2.878E+02
 7.050E+02, 2.953E+02, 2.805E+02
 7.200E+02, 2.910E+02, 2.732E+02
 7.350E+02, 2.867E+02, 2.659E+02
 7.500E+02, 2.821E+02, 2.586E+02
 7.650E+02, 2.775E+02, 2.514E+02
 7.800E+02, 2.731E+02, 2.441E+02
 7.950E+02, 2.687E+02, 2.368E+02
 8.100E+02, 2.642E+02, 2.295E+02
 8.250E+02, 2.597E+02, 2.222E+02
 8.400E+02, 2.553E+02, 2.149E+02
 8.550E+02, 2.508E+02, 2.077E+02
 8.700E+02, 2.463E+02, 2.004E+02
 8.850E+02, 2.417E+02, 1.931E+02
 9.000E+02, 2.372E+02, 1.858E+02
 9.150E+02, 2.327E+02, 1.785E+02
 9.300E+02, 2.283E+02, 1.712E+02
 9.450E+02, 2.238E+02, 1.640E+02
 9.600E+02, 2.193E+02, 1.567E+02
 9.750E+02, 2.150E+02, 1.494E+02
 9.900E+02, 2.106E+02, 1.421E+02
 1.005E+03, 2.062E+02, 1.348E+02
 1.020E+03, 2.018E+02, 1.275E+02
 1.035E+03, 1.976E+02, 1.202E+02
 1.050E+03, 1.933E+02, 1.146E+02
 1.065E+03, 1.892E+02, 1.142E+02
 1.080E+03, 1.854E+02, 1.142E+02
 1.095E+03, 1.818E+02, 1.142E+02
 1.110E+03, 1.785E+02, 1.142E+02
 1.125E+03, 1.753E+02, 1.142E+02
 1.140E+03, 1.723E+02, 1.142E+02
 1.155E+03, 1.694E+02, 1.142E+02
 1.170E+03, 1.666E+02, 1.142E+02
 1.185E+03, 1.639E+02, 1.142E+02
 1.200E+03, 1.613E+02, 1.142E+02
