s,C,C,C
 1.620E+03, 4.022E+02, 4.750E+02, 4.410E+02
 1.635E+03, 4.035E+02, 4.750E+02, 4.413E+02
 1.650E+03, 4.047E+02, 4.750E+02, 4.415E+02
 1.665E+03, 4.059E+02, 4.750E+02, 4.418E+02
 1.680E+03, 4.073E+02, 4.750E+02, 4.421E+02
 1.695E+03, 4.086E+02, 4.750E+02, 4.423E+02
 1.710E+03, 4.096E+02, 4.750E+02, 4.424E+02
 1.725E+03, 4.107E+02, 4.750E+02, 4.426E+02
 1.740E+03, 4.117E+02, 4.750E+02, 4.428E+02
 1.755E+03, 4.128E+02, 4.750E+02, 4.430E+02
 1.770E+03, 4.138E+02, 4.750E+02, 4.432E+02
 1.785E+03, 4.148E+02, 4.750E+02, 4.434E+02
 1.800E+03, 4.157E+02, 4.750E+02, 4.436E+02
 1.815E+03, 4.165E+02, 4.750E+02, 4.437E+02
 1.830E+03, 4.174E+02, 4.750E+02, 4.439E+02
 1.845E+03, 4.183E+02, 4.750E+02, 4.442E+02
 1.860E+03, 4.192E+02, 4.750E+02, 4.444E+02
 1.875E+03, 4.200E+02, 4.750E+02, 4.445E+02
 1.890E+03, 4.208E+02, 4.750E+02, 4.447E+02
 1.905E+03, 4.215E+02, 4.750E+02, 4.447E+02
 1.920E+03, 4.221E+02, 4.750E+02, 4.448E+02
 1.935E+03, 4.227E+02, 4.750E+02, 4.448E+02
 1.950E+03, 4.232E+02, 4.750E+02, 4.449E+02
 1.965E+03, 4.238E+02, 4.750E+02, 4.450E+02
 1.980E+03, 4.244E+02, 4.750E+02, 4.450E+02
 1.995E+03, 4.248E+02, 4.750E+02, 4.450E+02
 2.010E+03, 4.253E+02, 4.750E+02, 4.450E+02
 2.025E+03, 4.257E+02, 4.750E+02, 4.451E+02
 2.040E+03, 4.263E+02, 4.750E+02, 4.452E+02
 2.055E+03, 4.268E+02, 4.750E+02, 4.453E+02
 2.070E+03, 4.274E+02, 4.750E+02, 4.454E+02
 2.085E+03, 4.279E+02, 4.750E+02, 4.455E+02
 2.100E+03, 4.285E+02, 4.750E+02, 4.456E+02
 2.115E+03, 4.289E+02, 4.750E+02, 4.456E+02
 2.130E+03, 4.293E+02, 4.750E+02, 4.457E+02
 2.145E+03, 4.296E+02, 4.750E+02, 4.457E+02
 2.160E+03, 4.300E+02, 4.750E+02, 4.458E+02
 2.175E+03, 4.303E+02, 4.750E+02, 4.459E+02
 2.190E+03, 4.307E+02, 4.750E+02, 4.460E+02
 2.205E+03, 4.312E+02, 4.750E+02, 4.461E+02
 2.220E+03, 4.316E+02, 4.750E+02, 4.462E+02
 2.235E+03, 4.319E+02, 4.750E+02, 4.463E+02
 2.250E+03, 4.324E+02, 4.750E+02, 4.464E+02
 2.265E+03, 4.327E+02, 4.750E+02, 4.465E+02
 2.280E+03, 4.330E+02, 4.750E+02, 4.465E+02
 2.295E+03, 4.332E+02, 4.750E+02, 4.465E+02
 2.310E+03, 4.334E+02, 4.750E+02, 4.465E+02
 2.325E+03, 4.336E+02, 4.750E+02, 4.466E+02
 2.340E+03, 4.340E+02, 4.750E+02, 4.466E+02
 2.355E+03, 4.343E+02, 4.750E+02, 4.467E+02
 2.370E+03, 4.347E+02, 4.750E+02, 4.468E+02
 2.385E+03, 4.350E+02, 4.750E+02, 4.468E+02
 2.400E+03, 4.353E+02, 4.750E+02, 4.469E+02
 2.415E+03, 4.355E+02, 4.750E+02, 4.469E+02
 2.430E+03, 4.358E+02, 4.750E+02, 4.469E+02
 2.445E+03, 4.360E+02, 4.750E+02, 4.469E+02
 2.460E+03, 4.362E+02, 4.750E+02, 4.469E+02
 2.475E+03, 4.364E+02, 4.750E+02, 4.468E+02
 2.490E+03, 4.365E+02, 4.750E+02, 4.469E+02
 2.505E+03, 4.367E+02, 4.750E+02, 4.469E+02
 2.520E+03, 4.369E+02, 4.750E+02, 4.469E+02
 2.535E+03, 4.371E+02, 4.750E+02, 4.470E+02
 2.550E+03, 4.373E+02, 4.750E+02, 4.470E+02
 2.565E+03, 4.375E+02, 4.750E+02, 4.472E+02
 2.580E+03, 4.377E+02, 4.750E+02, 4.472E+02
 2.595E+03, 4.379E+02, 4.750E+02, 4.473E+02
 2.610E+03, 4.379E+02, 4.750E+02, 4.473E+02
 2.625E+03, 4.380E+02, 4.750E+02, 4.474E+02
 2.640E+03, 4.382E+02, 4.750E+02, 4.474E+02
 2.655E+03, 4.383E+02, 4.750E+02, 4.474E+02
 2.670E+03, 4.384E+02, 4.750E+02, 4.474E+02
 2.685E+03, 4.386E+02, 4.750E+02, 4.475E+02
 2.700E+03, 4.387E+02, 4.750E+02, 4.475E+02
 2.715E+03, 4.388E+02, 4.750E+02, 4.476E+02
 2.730E+03, 4.389E+02, 4.750E+02, 4.476E+02
 2.745E+03, 4.391E+02, 4.750E+02, 4.477E+02
 2.760E+03, 4.392E+02, 4.750E+02, 4.477E+02
 2.775E+03, 4.393E+02, 4.750E+02, 4.477E+02
 2.790E+03, 4.394E+02, 4.750E+02, 4.477E+02
 2.805E+03, 4.395E+02, 4.750E+02, 4.478E+02
 2.820E+03, 4.397E+02, 4.750E+02, 4.478E+02
 2.835E+03, 4.398E+02, 4.750E+02, 4.478E+02
 2.850E+03, 4.398E+02, 4.750E+02, 4.477E+02
 2.865E+03, 4.399E+02, 4.750E+02, 4.476E+02
 2.880E+03, 4.400E+02, 4.750E+02, 4.476E+02
 2.895E+03, 4.400E+02, 4.750E+02, 4.477E+02
 2.910E+03, 4.400E+02, 4.750E+02, 4.477E+02
 2.925E+03, 4.399E+02, 4.750E+02, 4.477E+02
 2.940E+03, 4.401E+02, 4.750E+02, 4.479E+02
 2.955E+03, 4.403E+02, 4.750E+02, 4.479E+02
 2.970E+03, 4.405E+02, 4.750E+02, 4.479E+02
 2.985E+03, 4.407E+02, 4.715E+02, 4.479E+02
 3.000E+03, 4.408E+02, 4.646E+02, 4.474E+02
 3.015E+03, 4.408E+02, 4.576E+02, 4.465E+02
 3.030E+03, 4.407E+02, 4.507E+02, 4.453E+02
 3.045E+03, 4.406E+02, 4.438E+02, 4.438E+02
 3.060E+03, 4.404E+02, 4.368E+02, 4.420E+02
 3.075E+03, 4.402E+02, 4.299E+02, 4.399E+02
 3.090E+03, 4.399E+02, 4.230E+02, 4.375E+02
 3.105E+03, 4.393E+02, 4.160E+02, 4.350E+02
 3.120E+03, 4.387E+02, 4.091E+02, 4.323E+02
 3.135E+03, 4.380E+02, 4.021E+02, 4.295E+02
 3.150E+03, 4.372E+02, 3.952E+02, 4.264E+02
 3.165E+03, 4.362E+02, 3.883E+02, 4.232E+02
 3.180E+03, 4.352E+02, 3.813E+02, 4.200E+02
 3.195E+03, 4.341E+02, 3.744E+02, 4.167E+02
 3.210E+03, 4.330E+02, 3.675E+02, 4.133E+02
 3.225E+03, 4.316E+02, 3.605E+02, 4.098E+02
 3.240E+03, 4.301E+02, 3.536E+02, 4.061E+02
 3.255E+03, 4.285E+02, 3.466E+02, 4.024E+02
 3.270E+03, 4.269E+02, 3.397E+02, 3.987E+02
 3.285E+03, 4.253E+02, 3.328E+02, 3.950E+02
 3.300E+03, 4.237E+02, 3.258E+02, 3.914E+02
 3.315E+03, 4.221E+02, 3.189E+02, 3.877E+02
 3.330E+03, 4.204E+02, 3.119E+02, 3.839E+02
 3.345E+03, 4.186E+02, 3.050E+02, 3.800E+02
 3.360E+03, 4.165E+02, 2.981E+02, 3.760E+02
 3.375E+03, 4.143E+02, 2.911E+02, 3.721E+02
 3.390E+03, 4.123E+02, 2.842E+02, 3.683E+02
 3.405E+03, 4.102E+02, 2.773E+02, 3.643E+02
 3.420E+03, 4.077E+02, 2.703E+02, 3.602E+02
 3.435E+03, 4.053E+02, 2.634E+02, 3.563E+02
 3.450E+03, 4.031E+02, 2.564E+02, 3.524E+02
 3.465E+03, 4.009E+02, 2.530E+02, 3.487E+02
 3.480E+03, 3.988E+02, 2.530E+02, 3.450E+02
 3.495E+03, 3.967E+02, 2.530E+02, 3.416E+02
 3.510E+03, 3.945E+02, 2.530E+02, 3.382E+02
 3.525E+03, 3.922E+02, 2.530E+02, 3.350E+02
 3.540E+03, 3.898E+02, 2.530E+02, 3.319E+02
 3.555E+03, 3.873E+02, 2.530E+02, 3.288E+02
 3.570E+03, 3.847E+02, 2.530E+02, 3.259E+02
 3.585E+03, 3.822E+02, 2.530E+02, 3.230E+02
 3.600E+03, 3.796E+02, 2.530E+02, 3.203E+02
