s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 2.000E+01, 2.000E+01
 1.503E+01, 2.017E+01, 6.663E+01
 3.003E+01, 2.254E+01, 1.589E+02
 4.502E+01, 2.931E+01, 2.512E+02
 6.004E+01, 4.229E+01, 3.219E+02
 7.504E+01, 5.685E+01, 3.234E+02
 9.004E+01, 6.817E+01, 3.196E+02
 1.050E+02, 7.746E+01, 3.158E+02
 1.200E+02, 8.526E+01, 3.120E+02
 1.350E+02, 9.188E+01, 3.082E+02
 1.500E+02, 9.769E+01, 3.052E+02
 1.650E+02, 1.030E+02, 3.050E+02
 1.800E+02, 1.081E+02, 3.050E+02
 1.950E+02, 1.131E+02, 3.050E+02
 2.100E+02, 1.179E+02, 3.050E+02
 2.250E+02, 1.224E+02, 3.050E+02
 2.400E+02, 1.268E+02, 3.050E+02
 2.550E+02, 1.311E+02, 3.050E+02
 2.700E+02, 1.353E+02, 3.050E+02
 2.850E+02, 1.393E+02, 3.050E+02
 3.000E+02, 1.430E+02, 3.050E+02
 3.150E+02, 1.468E+02, 3.050E+02
 3.300E+02, 1.504E+02, 3.050E+02
 3.450E+02, 1.539E+02, 3.050E+02
 3.600E+02, 1.573E+02, 3.050E+02
 3.750E+02, 1.605E+02, 3.050E+02
 3.900E+02, 1.637E+02, 3.050E+02
 4.050E+02, 1.668E+02, 3.050E+02
 4.200E+02, 1.698E+02, 3.050E+02
 4.350E+02, 1.727E+02, 3.050E+02
 4.500E+02, 1.754E+02, 3.050E+02
 4.650E+02, 1.782E+02, 3.050E+02
 4.800E+02, 1.808E+02, 3.050E+02
 4.950E+02, 1.835E+02, 3.050E+02
 5.100E+02, 1.860E+02, 3.050E+02
 5.250E+02, 1.884E+02, 3.050E+02
 5.400E+02, 1.907E+02, 3.050E+02
 5.550E+02, 1.928E+02, 3.050E+02
 5.700E+02, 1.950E+02, 3.050E+02
 5.850E+02, 1.971E+02, 3.050E+02
 6.000E+02, 1.990E+02, 3.050E+02
 6.150E+02, 2.011E+02, 3.050E+02
 6.300E+02, 2.030E+02, 3.050E+02
 6.450E+02, 2.049E+02, 3.050E+02
 6.600E+02, 2.067E+02, 3.050E+02
 6.750E+02, 2.084E+02, 3.050E+02
 6.900E+02, 2.100E+02, 3.050E+02
 7.050E+02, 2.116E+02, 3.050E+02
