s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 2.400E+01, 2.400E+01
 1.501E+01, 2.402E+01, 7.273E+01
 3.001E+01, 2.456E+01, 1.691E+02
 4.500E+01, 2.684E+01, 2.657E+02
 6.001E+01, 3.232E+01, 3.623E+02
 7.501E+01, 4.297E+01, 4.536E+02
 9.001E+01, 6.019E+01, 4.750E+02
 1.050E+02, 7.990E+01, 4.750E+02
 1.200E+02, 9.849E+01, 4.750E+02
 1.350E+02, 1.154E+02, 4.750E+02
 1.500E+02, 1.308E+02, 4.750E+02
 1.650E+02, 1.449E+02, 4.750E+02
 1.800E+02, 1.580E+02, 4.750E+02
 1.950E+02, 1.702E+02, 4.750E+02
 2.100E+02, 1.816E+02, 4.750E+02
 2.250E+02, 1.923E+02, 4.750E+02
 2.400E+02, 2.024E+02, 4.750E+02
 2.550E+02, 2.118E+02, 4.750E+02
 2.700E+02, 2.207E+02, 4.750E+02
 2.850E+02, 2.293E+02, 4.750E+02
 3.000E+02, 2.374E+02, 4.750E+02
 3.150E+02, 2.452E+02, 4.750E+02
 3.300E+02, 2.527E+02, 4.750E+02
 3.450E+02, 2.598E+02, 4.750E+02
 3.600E+02, 2.665E+02, 4.750E+02
 3.750E+02, 2.730E+02, 4.750E+02
 3.900E+02, 2.791E+02, 4.750E+02
 4.050E+02, 2.850E+02, 4.750E+02
 4.200E+02, 2.906E+02, 4.750E+02
 4.350E+02, 2.959E+02, 4.750E+02
 4.500E+02, 3.011E+02, 4.750E+02
 4.650E+02, 3.059E+02, 4.750E+02
 4.800E+02, 3.107E+02, 4.750E+02
 4.950E+02, 3.153E+02, 4.750E+02
 5.100E+02, 3.196E+02, 4.750E+02
 5.250E+02, 3.237E+02, 4.750E+02
 5.400E+02, 3.276E+02, 4.750E+02
 5.550E+02, 3.313E+02, 4.750E+02
 5.700E+02, 3.349E+02, 4.750E+02
 5.850E+02, 3.382E+02, 4.750E+02
 6.000E+02, 3.414E+02, 4.750E+02
 6.150E+02, 3.443E+02, 4.750E+02
 6.300E+02, 3.473E+02, 4.750E+02
 6.450E+02, 3.500E+02, 4.750E+02
 6.600E+02, 3.527E+02, 4.750E+02
 6.750E+02, 3.552E+02, 4.750E+02
 6.900E+02, 3.577E+02, 4.750E+02
 7.050E+02, 3.599E+02, 4.750E+02
 7.200E+02, 3.621E+02, 4.750E+02
 7.350E+02, 3.643E+02, 4.750E+02
 7.500E+02, 3.663E+02, 4.750E+02
 7.650E+02, 3.682E+02, 4.750E+02
 7.800E+02, 3.701E+02, 4.750E+02
 7.950E+02, 3.717E+02, 4.750E+02
 8.100E+02, 3.734E+02, 4.750E+02
 8.250E+02, 3.750E+02, 4.750E+02
 8.400E+02, 3.765E+02, 4.750E+02
 8.550E+02, 3.780E+02, 4.750E+02
 8.700E+02, 3.795E+02, 4.750E+02
 8.850E+02, 3.808E+02, 4.750E+02
 9.000E+02, 3.821E+02, 4.750E+02
 9.150E+02, 3.834E+02, 4.750E+02
 9.300E+02, 3.845E+02, 4.750E+02
 9.450E+02, 3.855E+02, 4.750E+02
 9.600E+02, 3.865E+02, 4.750E+02
 9.750E+02, 3.874E+02, 4.750E+02
 9.900E+02, 3.883E+02, 4.750E+02
 1.005E+03, 3.893E+02, 4.750E+02
 1.020E+03, 3.903E+02, 4.750E+02
 1.035E+03, 3.912E+02, 4.750E+02
 1.050E+03, 3.920E+02, 4.750E+02
 1.065E+03, 3.927E+02, 4.750E+02
 1.080E+03, 3.934E+02, 4.750E+02
 1.095E+03, 3.941E+02, 4.750E+02
 1.110E+03, 3.947E+02, 4.750E+02
 1.125E+03, 3.953E+02, 4.750E+02
