s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 3.400E+01, 3.400E+01
 1.506E+01, 3.408E+01, 7.667E+01
 3.001E+01, 3.557E+01, 1.609E+02
 4.501E+01, 4.040E+01, 2.396E+02
 6.000E+01, 4.973E+01, 3.098E+02
 7.503E+01, 6.350E+01, 3.396E+02
 9.001E+01, 7.820E+01, 3.460E+02
 1.050E+02, 9.147E+01, 3.416E+02
 1.200E+02, 1.028E+02, 3.371E+02
 1.350E+02, 1.128E+02, 3.326E+02
 1.500E+02, 1.216E+02, 3.281E+02
 1.650E+02, 1.296E+02, 3.251E+02
 1.800E+02, 1.371E+02, 3.250E+02
 1.950E+02, 1.442E+02, 3.250E+02
 2.100E+02, 1.511E+02, 3.250E+02
 2.250E+02, 1.578E+02, 3.250E+02
 2.400E+02, 1.642E+02, 3.250E+02
 2.550E+02, 1.703E+02, 3.250E+02
 2.700E+02, 1.761E+02, 3.250E+02
 2.850E+02, 1.816E+02, 3.250E+02
 3.000E+02, 1.869E+02, 3.250E+02
 3.150E+02, 1.918E+02, 3.250E+02
 3.300E+02, 1.965E+02, 3.250E+02
 3.450E+02, 2.009E+02, 3.250E+02
 3.600E+02, 2.051E+02, 3.250E+02
 3.750E+02, 2.091E+02, 3.250E+02
 3.900E+02, 2.131E+02, 3.250E+02
 4.050E+02, 2.166E+02, 3.250E+02
 4.200E+02, 2.202E+02, 3.250E+02
 4.350E+02, 2.234E+02, 3.250E+02
 4.500E+02, 2.265E+02, 3.250E+02
 4.650E+02, 2.293E+02, 3.250E+02
 4.800E+02, 2.321E+02, 3.250E+02
 4.950E+02, 2.349E+02, 3.250E+02
 5.100E+02, 2.374E+02, 3.250E+02
 5.250E+02, 2.397E+02, 3.250E+02
 5.400E+02, 2.416E+02, 3.250E+02
 5.550E+02, 2.436E+02, 3.250E+02
 5.700E+02, 2.455E+02, 3.250E+02
 5.850E+02, 2.473E+02, 3.250E+02
 6.000E+02, 2.490E+02, 3.250E+02
 6.150E+02, 2.506E+02, 3.250E+02
 6.300E+02, 2.522E+02, 3.250E+02
 6.450E+02, 2.536E+02, 3.250E+02
 6.600E+02, 2.548E+02, 3.250E+02
 6.750E+02, 2.561E+02, 3.250E+02
 6.900E+02, 2.573E+02, 3.250E+02
 7.050E+02, 2.582E+02, 3.250E+02
 7.200E+02, 2.592E+02, 3.250E+02
 7.350E+02, 2.603E+02, 3.250E+02
 7.500E+02, 2.611E+02, 3.250E+02
 7.650E+02, 2.621E+02, 3.250E+02
 7.800E+02, 2.631E+02, 3.250E+02
 7.950E+02, 2.638E+02, 3.250E+02
 8.100E+02, 2.646E+02, 3.250E+02
 8.250E+02, 2.652E+02, 3.250E+02
 8.400E+02, 2.658E+02, 3.250E+02
 8.550E+02, 2.666E+02, 3.250E+02
 8.700E+02, 2.673E+02, 3.250E+02
 8.850E+02, 2.680E+02, 3.250E+02
 9.000E+02, 2.684E+02, 3.250E+02
