s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 2.500E+01, 2.500E+01
 1.508E+01, 2.501E+01, 6.144E+01
 3.004E+01, 2.523E+01, 1.332E+02
 4.500E+01, 2.634E+01, 2.048E+02
 6.000E+01, 2.906E+01, 2.766E+02
 7.502E+01, 3.418E+01, 3.484E+02
 9.002E+01, 4.267E+01, 4.203E+02
 1.050E+02, 5.569E+01, 4.761E+02
 1.200E+02, 7.334E+01, 4.800E+02
 1.350E+02, 9.279E+01, 4.800E+02
 1.500E+02, 1.121E+02, 4.800E+02
 1.650E+02, 1.305E+02, 4.800E+02
 1.800E+02, 1.481E+02, 4.800E+02
 1.950E+02, 1.647E+02, 4.800E+02
 2.100E+02, 1.803E+02, 4.800E+02
 2.250E+02, 1.951E+02, 4.800E+02
 2.400E+02, 2.092E+02, 4.800E+02
 2.550E+02, 2.226E+02, 4.800E+02
 2.700E+02, 2.351E+02, 4.800E+02
 2.850E+02, 2.471E+02, 4.800E+02
 3.000E+02, 2.583E+02, 4.800E+02
 3.150E+02, 2.690E+02, 4.800E+02
 3.300E+02, 2.791E+02, 4.800E+02
 3.450E+02, 2.887E+02, 4.800E+02
 3.600E+02, 2.976E+02, 4.800E+02
 3.750E+02, 3.059E+02, 4.800E+02
 3.900E+02, 3.138E+02, 4.800E+02
 4.050E+02, 3.212E+02, 4.800E+02
 4.200E+02, 3.281E+02, 4.800E+02
 4.350E+02, 3.346E+02, 4.800E+02
 4.500E+02, 3.408E+02, 4.800E+02
 4.650E+02, 3.467E+02, 4.800E+02
 4.800E+02, 3.521E+02, 4.800E+02
 4.950E+02, 3.571E+02, 4.800E+02
 5.100E+02, 3.619E+02, 4.800E+02
 5.250E+02, 3.663E+02, 4.800E+02
 5.400E+02, 3.705E+02, 4.800E+02
 5.550E+02, 3.745E+02, 4.800E+02
 5.700E+02, 3.781E+02, 4.800E+02
 5.850E+02, 3.815E+02, 4.800E+02
 6.000E+02, 3.847E+02, 4.800E+02
 6.150E+02, 3.876E+02, 4.800E+02
 6.300E+02, 3.904E+02, 4.800E+02
 6.450E+02, 3.932E+02, 4.800E+02
 6.600E+02, 3.956E+02, 4.765E+02
 6.750E+02, 3.976E+02, 4.695E+02
 6.900E+02, 3.992E+02, 4.626E+02
 7.050E+02, 4.001E+02, 4.556E+02
 7.200E+02, 4.005E+02, 4.486E+02
 7.350E+02, 4.002E+02, 4.417E+02
 7.500E+02, 3.995E+02, 4.347E+02
 7.650E+02, 3.984E+02, 4.278E+02
 7.800E+02, 3.970E+02, 4.208E+02
 7.950E+02, 3.952E+02, 4.138E+02
 8.100E+02, 3.932E+02, 4.069E+02
 8.250E+02, 3.908E+02, 3.999E+02
 8.400E+02, 3.882E+02, 3.929E+02
 8.550E+02, 3.853E+02, 3.860E+02
 8.700E+02, 3.824E+02, 3.790E+02
 8.850E+02, 3.792E+02, 3.720E+02
 9.000E+02, 3.759E+02, 3.651E+02
 9.150E+02, 3.724E+02, 3.581E+02
 9.300E+02, 3.688E+02, 3.511E+02
 9.450E+02, 3.651E+02, 3.442E+02
 9.600E+02, 3.613E+02, 3.372E+02
 9.750E+02, 3.573E+02, 3.302E+02
 9.900E+02, 3.532E+02, 3.233E+02
 1.005E+03, 3.491E+02, 3.163E+02
 1.020E+03, 3.450E+02, 3.094E+02
 1.035E+03, 3.406E+02, 3.024E+02
 1.050E+03, 3.362E+02, 2.954E+02
 1.065E+03, 3.318E+02, 2.885E+02
 1.080E+03, 3.273E+02, 2.815E+02
 1.095E+03, 3.228E+02, 2.745E+02
 1.110E+03, 3.182E+02, 2.676E+02
 1.125E+03, 3.137E+02, 2.606E+02
 1.140E+03, 3.093E+02, 2.540E+02
 1.155E+03, 3.047E+02, 2.525E+02
 1.170E+03, 3.003E+02, 2.525E+02
 1.185E+03, 2.960E+02, 2.525E+02
 1.200E+03, 2.920E+02, 2.525E+02
