s,C,C
Time,Cable Temp,Shroud Temp
 0.000E+00, 2.400E+01, 2.400E+01
 1.503E+01, 2.403E+01, 9.568E+01
 3.003E+01, 2.498E+01, 2.179E+02
 4.502E+01, 2.880E+01, 2.775E+02
 6.000E+01, 3.566E+01, 3.324E+02
 7.501E+01, 4.564E+01, 3.873E+02
 9.002E+01, 5.930E+01, 4.423E+02
 1.050E+02, 7.735E+01, 4.972E+02
 1.200E+02, 1.006E+02, 5.520E+02
 1.350E+02, 1.296E+02, 6.070E+02
 1.500E+02, 1.649E+02, 6.516E+02
 1.650E+02, 2.041E+02, 6.631E+02
 1.800E+02, 2.419E+02, 6.719E+02
 1.950E+02, 2.762E+02, 6.808E+02
 2.100E+02, 3.073E+02, 6.897E+02
 2.250E+02, 3.355E+02, 6.968E+02
 2.400E+02, 3.608E+02, 6.810E+02
 2.550E+02, 3.810E+02, 6.581E+02
 2.700E+02, 3.953E+02, 6.361E+02
 2.850E+02, 4.051E+02, 6.164E+02
 3.000E+02, 4.116E+02, 5.970E+02
 3.150E+02, 4.158E+02, 5.776E+02
 3.300E+02, 4.181E+02, 5.581E+02
 3.450E+02, 4.188E+02, 5.387E+02
 3.600E+02, 4.183E+02, 5.193E+02
 3.750E+02, 4.167E+02, 4.998E+02
 3.900E+02, 4.142E+02, 4.827E+02
 4.050E+02, 4.111E+02, 4.728E+02
 4.200E+02, 4.081E+02, 4.635E+02
 4.350E+02, 4.053E+02, 4.542E+02
 4.500E+02, 4.026E+02, 4.449E+02
 4.650E+02, 3.999E+02, 4.356E+02
 4.800E+02, 3.972E+02, 4.263E+02
 4.950E+02, 3.944E+02, 4.170E+02
 5.100E+02, 3.915E+02, 4.076E+02
 5.250E+02, 3.884E+02, 3.975E+02
 5.400E+02, 3.852E+02, 3.873E+02
 5.550E+02, 3.817E+02, 3.772E+02
 5.700E+02, 3.780E+02, 3.670E+02
 5.850E+02, 3.742E+02, 3.569E+02
 6.000E+02, 3.702E+02, 3.468E+02
 6.150E+02, 3.661E+02, 3.366E+02
 6.300E+02, 3.618E+02, 3.278E+02
 6.450E+02, 3.575E+02, 3.233E+02
 6.600E+02, 3.534E+02, 3.190E+02
 6.750E+02, 3.494E+02, 3.148E+02
 6.900E+02, 3.457E+02, 3.106E+02
 7.050E+02, 3.420E+02, 3.064E+02
 7.200E+02, 3.385E+02, 3.021E+02
 7.350E+02, 3.350E+02, 2.979E+02
 7.500E+02, 3.316E+02, 2.938E+02
 7.650E+02, 3.282E+02, 2.901E+02
 7.800E+02, 3.249E+02, 2.865E+02
 7.950E+02, 3.215E+02, 2.828E+02
 8.100E+02, 3.182E+02, 2.791E+02
 8.250E+02, 3.150E+02, 2.755E+02
 8.400E+02, 3.117E+02, 2.718E+02
 8.550E+02, 3.086E+02, 2.681E+02
 8.700E+02, 3.054E+02, 2.645E+02
 8.850E+02, 3.024E+02, 2.608E+02
 9.000E+02, 2.993E+02, 2.572E+02
 9.150E+02, 2.962E+02, 2.535E+02
 9.300E+02, 2.932E+02, 2.498E+02
 9.450E+02, 2.902E+02, 2.462E+02
 9.600E+02, 2.872E+02, 2.425E+02
 9.750E+02, 2.841E+02, 2.389E+02
 9.900E+02, 2.812E+02, 2.352E+02
 1.005E+03, 2.783E+02, 2.315E+02
 1.020E+03, 2.754E+02, 2.279E+02
 1.035E+03, 2.725E+02, 2.242E+02
 1.050E+03, 2.695E+02, 2.205E+02
 1.065E+03, 2.666E+02, 2.169E+02
 1.080E+03, 2.637E+02, 2.132E+02
 1.095E+03, 2.608E+02, 2.096E+02
 1.110E+03, 2.580E+02, 2.067E+02
 1.125E+03, 2.552E+02, 2.065E+02
 1.140E+03, 2.525E+02, 2.065E+02
 1.155E+03, 2.499E+02, 2.065E+02
 1.170E+03, 2.474E+02, 2.065E+02
 1.185E+03, 2.451E+02, 2.065E+02
 1.200E+03, 2.429E+02, 2.065E+02
