s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.2000354E+002, 1.5766712E+003, 2.7588800E+001,-3.5644592E+002,-9.6405908E+002,-1.0250754E+000, 0.0000000E+000, 0.0000000E+000,-2.2235270E+002, 4.9539595E+000, 3.2788390E+001,-6.2836329E-003, 1.0392990E-001, 6.9409167E-003, 2.3584406E-002
 4.3000177E+002, 1.6315557E+003, 2.8587874E+001,-3.7179613E+002,-1.0067099E+003,-1.0771272E+000, 0.0000000E+000, 0.0000000E+000,-2.2291696E+002, 2.0821334E-001, 2.9055624E+001,-6.5091006E-003, 1.0667046E-001, 7.1899689E-003, 2.3648191E-002
 4.4000412E+002, 1.6712131E+003, 2.8458405E+001,-3.8189721E+002,-1.0347742E+003,-1.5959834E+000, 0.0000000E+000, 0.0000000E+000,-2.2393842E+002,-1.1352570E+000, 2.9007236E+001,-6.4843668E-003, 1.0995854E-001, 7.1626478E-003, 2.3581616E-002
 4.5000037E+002, 1.7244673E+003, 2.8692268E+001,-3.9882007E+002,-1.0685557E+003,-1.3493594E+000, 0.0000000E+000, 0.0000000E+000,-2.2289223E+002, 1.3275509E+000, 3.2849873E+001,-6.5385235E-003, 1.1297379E-001, 7.2224695E-003, 2.3449281E-002
 4.6000021E+002, 1.7569366E+003, 2.8633936E+001,-4.0964878E+002,-1.0955893E+003,-1.1693888E+000, 0.0000000E+000, 0.0000000E+000,-2.2165105E+002,-3.5531996E+000, 2.8878083E+001,-6.5277193E-003, 1.1539635E-001, 7.2105351E-003, 2.3267029E-002
 4.7000366E+002, 1.7799804E+003, 2.8392776E+001,-4.1682567E+002,-1.1012024E+003,-5.6577461E-001, 0.0000000E+000, 0.0000000E+000,-2.1998924E+002, 7.9279985E+000, 4.1397365E+001,-6.4747559E-003, 1.1646213E-001, 7.1520316E-003, 2.2987502E-002
 4.8000308E+002, 1.7990463E+003, 2.8360328E+001,-4.2378057E+002,-1.1267641E+003,-1.0737442E+000, 0.0000000E+000, 0.0000000E+000,-2.1892563E+002,-5.4450453E+000, 2.8502259E+001,-6.4684140E-003, 1.1793142E-001, 7.1450263E-003, 2.2601636E-002
 4.9000113E+002, 1.8339143E+003, 2.8643250E+001,-4.3332929E+002,-1.1451239E+003,-1.4417928E-001, 0.0000000E+000, 0.0000000E+000,-2.1891665E+002, 1.3796309E+000, 3.6400302E+001,-6.5334119E-003, 1.2056753E-001, 7.2168232E-003, 2.2181233E-002
 5.0000281E+002, 1.8875788E+003, 2.8692420E+001,-4.4889426E+002,-1.1832204E+003,-2.3293063E-001, 0.0000000E+000, 0.0000000E+000,-2.1916749E+002,-1.6346726E-001, 3.6063681E+001,-6.5450989E-003, 1.2413453E-001, 7.2297326E-003, 2.1808203E-002
 5.1000110E+002, 1.9291276E+003, 2.8729961E+001,-4.5982189E+002,-1.2125378E+003,-3.0059812E-001, 0.0000000E+000, 0.0000000E+000,-2.1997252E+002,-3.6165859E-001, 3.6494834E+001,-6.5536748E-003, 1.2662630E-001, 7.2392057E-003, 2.1394128E-002
 5.2000061E+002, 1.9676174E+003, 2.8794275E+001,-4.7088874E+002,-1.2356564E+003,-9.6011033E-002, 0.0000000E+000, 0.0000000E+000,-2.2006117E+002, 2.9703090E+000, 4.0915118E+001,-6.5677986E-003, 1.2926323E-001, 7.2548069E-003, 2.0936044E-002
 5.3000262E+002, 2.0147325E+003, 2.9035705E+001,-4.8748818E+002,-1.2673490E+003, 2.5009492E-001, 0.0000000E+000, 0.0000000E+000,-2.1765977E+002, 3.4635294E+000, 4.2485686E+001,-6.6208931E-003, 1.3263594E-001, 7.3134552E-003, 2.0466003E-002
 5.4000354E+002, 2.0519002E+003, 2.9443476E+001,-4.9959176E+002,-1.3026789E+003,-3.4012231E-002, 0.0000000E+000, 0.0000000E+000,-2.1628796E+002,-6.1828947E+000, 3.3307608E+001,-6.7114265E-003, 1.3570393E-001, 7.4134586E-003, 1.9976745E-002
 5.5000006E+002, 2.1021855E+003, 3.0580493E+001,-5.1779349E+002,-1.3262907E+003,-9.1183543E-001, 0.0000000E+000, 0.0000000E+000,-2.1228230E+002, 4.8596407E+000, 4.4907260E+001,-6.9664927E-003, 1.3753689E-001, 7.6952054E-003, 1.9538239E-002
 5.6000073E+002, 2.1234518E+003, 3.0634474E+001,-5.2366090E+002,-1.3480922E+003, 1.0837099E-001, 0.0000000E+000, 0.0000000E+000,-2.1154648E+002,-7.7894211E-001, 4.0260588E+001,-6.9813696E-003, 1.4101303E-001, 7.7116384E-003, 1.9083270E-002
 5.7000177E+002, 2.1530472E+003, 3.1688875E+001,-5.3230082E+002,-1.3652578E+003,-3.4825618E-001, 0.0000000E+000, 0.0000000E+000,-2.0936543E+002, 3.7785740E+000, 4.5774912E+001,-7.2216166E-003, 1.4071618E-001, 7.9770158E-003, 1.8645326E-002
 5.8000165E+002, 2.1597880E+003, 3.1326180E+001,-5.3338042E+002,-1.3736276E+003,-9.8840253E-001, 0.0000000E+000, 0.0000000E+000,-2.0887619E+002,-1.0254434E-001, 4.2915395E+001,-7.1413256E-003, 1.4234958E-001, 7.8883262E-003, 1.8257451E-002
 5.9000043E+002, 2.1724158E+003, 3.1005252E+001,-5.3956787E+002,-1.3858468E+003,-8.9591127E-002, 0.0000000E+000, 0.0000000E+000,-2.0564137E+002,-2.5319398E+000, 4.1270162E+001,-7.0688313E-003, 1.4322395E-001, 7.8082488E-003, 1.7902016E-002
 6.0000134E+002, 2.1856199E+003, 3.1252620E+001,-5.4448629E+002,-1.3874692E+003,-4.8891753E-001, 0.0000000E+000, 0.0000000E+000,-2.0491135E+002, 3.7894636E+000, 4.8264163E+001,-7.1241736E-003, 1.4426333E-001, 7.8693801E-003, 1.7522948E-002
 6.1000085E+002, 2.2255546E+003, 3.1970642E+001,-5.6211972E+002,-1.4173741E+003,-2.9741319E-001, 0.0000000E+000, 0.0000000E+000,-2.0123824E+002, 9.2663524E-003, 4.4525126E+001,-7.2836135E-003, 1.4642278E-001, 8.0454978E-003, 1.7124192E-002
 6.2000323E+002, 2.2343771E+003, 3.3059625E+001,-5.6647507E+002,-1.4182093E+003, 7.6837087E-002, 0.0000000E+000, 0.0000000E+000,-1.9919667E+002, 5.3020418E+000, 5.0572869E+001,-7.5286687E-003, 1.4704882E-001, 8.3161864E-003, 1.6685688E-002
 6.3000208E+002, 2.2798683E+003, 3.3619260E+001,-5.8223861E+002,-1.4579539E+003,-2.0971226E-001, 0.0000000E+000, 0.0000000E+000,-1.9722518E+002,-3.2091769E+000, 4.2240853E+001,-7.6546040E-003, 1.5015164E-001, 8.4552948E-003, 1.6255631E-002
 6.4000189E+002, 2.2572847E+003, 3.5230820E+001,-5.7399190E+002,-1.4349114E+003,-4.6604269E-001, 0.0000000E+000, 0.0000000E+000,-1.9467435E+002, 7.0752558E+000, 5.3241090E+001,-8.0228499E-003, 1.4778426E-001, 8.8620602E-003, 1.5802206E-002
 6.5000208E+002, 2.2682696E+003, 3.5489652E+001,-5.7753254E+002,-1.4527445E+003,-3.7336718E-001, 0.0000000E+000, 0.0000000E+000,-1.9343810E+002,-2.6013823E+000, 4.4181131E+001,-8.0826627E-003, 1.4994985E-001, 8.9281295E-003, 1.5348538E-002
 6.6000104E+002, 2.3017070E+003, 3.5867391E+001,-5.8860982E+002,-1.4794293E+003,-8.7356409E-001, 0.0000000E+000, 0.0000000E+000,-1.9083821E+002,-5.8069519E+000, 4.1956132E+001,-8.1693504E-003, 1.5102783E-001, 9.0238849E-003, 1.4904096E-002
 6.7000006E+002, 2.3322743E+003, 3.5231404E+001,-5.9906141E+002,-1.4838220E+003,-6.1487526E-001, 0.0000000E+000, 0.0000000E+000,-1.9011432E+002, 1.0007442E+001, 5.8661674E+001,-8.0258422E-003, 1.5467696E-001, 8.8653655E-003, 1.4485215E-002
 6.8000037E+002, 2.3564360E+003, 3.5764285E+001,-6.0939462E+002,-1.5150666E+003,-6.3307019E-002, 0.0000000E+000, 0.0000000E+000,-1.8589486E+002,-3.4585023E+000, 4.6016595E+001,-8.1493443E-003, 1.5507289E-001, 9.0017862E-003, 1.4109558E-002
 6.9000232E+002, 2.3584031E+003, 3.6554321E+001,-6.1192867E+002,-1.5206069E+003, 2.9745728E-001, 0.0000000E+000, 0.0000000E+000,-1.8233754E+002,-6.4987532E+000, 4.3827486E+001,-8.3296066E-003, 1.5562480E-001, 9.2009043E-003, 1.3757171E-002
 7.0000122E+002, 2.3526678E+003, 3.6601994E+001,-6.0749323E+002,-1.5080404E+003, 1.1283568E+000, 0.0000000E+000, 0.0000000E+000,-1.8305473E+002, 3.8343923E+000, 5.5207739E+001,-8.3463590E-003, 1.5562054E-001, 9.2194091E-003, 1.3451511E-002
 7.1000287E+002, 2.3767878E+003, 3.6753039E+001,-6.1644625E+002,-1.5251696E+003, 6.5255685E-001, 0.0000000E+000, 0.0000000E+000,-1.8033913E+002, 3.7027170E+000, 5.5485406E+001,-8.3814627E-003, 1.5717479E-001, 9.2581848E-003, 1.3126343E-002
 7.2000012E+002, 2.3934571E+003, 3.7185861E+001,-6.2317308E+002,-1.5358329E+003, 2.9232355E-001, 0.0000000E+000, 0.0000000E+000,-1.7768683E+002, 4.9492073E+000, 5.7056596E+001,-8.4803860E-003, 1.5804121E-001, 9.3674556E-003, 1.2846767E-002
 7.3000208E+002, 2.3881885E+003, 3.7691989E+001,-6.2388575E+002,-1.5432834E+003, 2.6745017E-002, 0.0000000E+000, 0.0000000E+000,-1.7410011E+002,-5.4465296E+000, 4.6946006E+001,-8.5959771E-003, 1.5806346E-001, 9.4951379E-003, 1.2551292E-002
 7.4000244E+002, 2.3770111E+003, 3.8398093E+001,-6.2001659E+002,-1.5330038E+003, 5.8707027E-001, 0.0000000E+000, 0.0000000E+000,-1.7290526E+002,-1.3858824E+000, 5.1672555E+001,-8.7570981E-003, 1.5767043E-001, 9.6731125E-003, 1.2265880E-002
 7.5000098E+002, 2.3814008E+003, 3.9279688E+001,-6.2371657E+002,-1.5390766E+003,-5.3083698E-001, 0.0000000E+000, 0.0000000E+000,-1.6982694E+002,-3.8918841E+000, 4.8249867E+001,-8.9581699E-003, 1.5697296E-001, 9.8952169E-003, 1.1962871E-002
 7.6000232E+002, 2.3596982E+003, 3.9912387E+001,-6.2003294E+002,-1.5247117E+003, 1.2379325E+000, 0.0000000E+000, 0.0000000E+000,-1.6591510E+002,-2.4070902E+000, 5.0276348E+001,-9.1029920E-003, 1.5602472E-001, 1.0055188E-002, 1.1665659E-002
 7.7000201E+002, 2.3425568E+003, 4.0678667E+001,-6.1650459E+002,-1.5046452E+003, 1.3879392E+000, 0.0000000E+000, 0.0000000E+000,-1.6260909E+002, 7.5966452E+000, 6.0185905E+001,-9.2781516E-003, 1.5476462E-001, 1.0248670E-002, 1.1333722E-002
 7.8000104E+002, 2.3157917E+003, 4.1115072E+001,-6.1096499E+002,-1.5073419E+003, 1.6071177E+000, 0.0000000E+000, 0.0000000E+000,-1.5965873E+002,-1.2520514E+001, 3.9433176E+001,-9.3780659E-003, 1.5364417E-001, 1.0359035E-002, 1.1028879E-002
 7.9000354E+002, 2.2987972E+003, 4.1312337E+001,-6.0723492E+002,-1.4863114E+003, 2.0413004E+000, 0.0000000E+000, 0.0000000E+000,-1.5727017E+002,-1.7394412E+000, 5.0022085E+001,-9.4232681E-003, 1.5229876E-001, 1.0408966E-002, 1.0709942E-002
 8.0000098E+002, 2.2958538E+003, 4.1716030E+001,-6.0636968E+002,-1.4797343E+003, 1.6237746E+000, 0.0000000E+000, 0.0000000E+000,-1.5577188E+002, 3.9464828E+000, 5.5601656E+001,-9.5151326E-003, 1.5139564E-001, 1.0510439E-002, 1.0368461E-002
 8.1000146E+002, 2.2726602E+003, 4.2507331E+001,-6.0079217E+002,-1.4706560E+003, 1.3963442E+000, 0.0000000E+000, 0.0000000E+000,-1.5288362E+002,-1.5077704E+000, 4.9724678E+001,-9.6951629E-003, 1.5056058E-001, 1.0709301E-002, 1.0018073E-002
 8.2000092E+002, 2.2726586E+003, 4.2660057E+001,-6.0178653E+002,-1.4677576E+003, 1.7080639E+000, 0.0000000E+000, 0.0000000E+000,-1.5199944E+002, 1.3045547E+000, 5.2823088E+001,-9.7294352E-003, 1.5041975E-001, 1.0747159E-002, 9.6688597E-003
 8.3000305E+002, 2.2665645E+003, 4.2289847E+001,-6.0007133E+002,-1.4698008E+003, 2.2460369E+000, 0.0000000E+000, 0.0000000E+000,-1.5135629E+002,-3.7316956E+000, 4.7582153E+001,-9.6440552E-003, 1.5041182E-001, 1.0652848E-002, 9.3078441E-003
 8.4000195E+002, 2.2801010E+003, 4.2249539E+001,-6.0550028E+002,-1.4680198E+003, 1.7083569E+000, 0.0000000E+000, 0.0000000E+000,-1.5003621E+002, 6.7536324E+000, 5.8253059E+001,-9.6335659E-003, 1.5058308E-001, 1.0641261E-002, 8.9258310E-003
 8.5000043E+002, 2.2873152E+003, 4.2142612E+001,-6.0699680E+002,-1.4846422E+003, 1.1855178E+000, 0.0000000E+000, 0.0000000E+000,-1.4955787E+002,-4.2147934E+000, 4.7303873E+001,-9.6077779E-003, 1.5093811E-001, 1.0612776E-002, 8.5384609E-003
 8.6000232E+002, 2.2961891E+003, 4.2356481E+001,-6.1128102E+002,-1.4855806E+003, 1.8956079E+000, 0.0000000E+000, 0.0000000E+000,-1.4867440E+002, 5.4192098E-001, 5.2548681E+001,-9.6551855E-003, 1.5158524E-001, 1.0665142E-002, 8.1599748E-003
 8.7000201E+002, 2.2950016E+003, 4.2597914E+001,-6.1290073E+002,-1.4774194E+003, 2.2749415E+000, 0.0000000E+000, 0.0000000E+000,-1.4669118E+002, 7.9252053E+000, 6.0265286E+001,-9.7079819E-003, 1.5194274E-001, 1.0723461E-002, 7.7679838E-003
 8.8000055E+002, 2.3138437E+003, 4.3153192E+001,-6.1825485E+002,-1.5043369E+003, 1.1446728E+000, 0.0000000E+000, 0.0000000E+000,-1.4669237E+002,-6.4381580E+000, 4.5704257E+001,-9.8329968E-003, 1.5255732E-001, 1.0861553E-002, 7.3741658E-003
 8.9000250E+002, 2.3145293E+003, 4.3297317E+001,-6.1974824E+002,-1.4982555E+003, 2.2061979E+000, 0.0000000E+000, 0.0000000E+000,-1.4510402E+002, 7.3620103E-001, 5.3627791E+001,-9.8644357E-003, 1.5317183E-001, 1.0896280E-002, 6.9816958E-003
 9.0000024E+002, 2.3250335E+003, 4.3730231E+001,-6.2346313E+002,-1.4978959E+003, 2.3297152E+000, 0.0000000E+000, 0.0000000E+000,-1.4458611E+002, 8.1604456E+000, 6.1417997E+001,-9.9615226E-003, 1.5399983E-001, 1.1003523E-002, 6.5918379E-003
