s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,Pa
 9.1000055E+002, 5.5637578E+001,-2.1081265E+001,-5.0369868E+001, 3.1074030E-001, 2.5892898E-007,-8.3739601E-014, 6.4658116E+001,-8.2923262E-001, 4.9155301E+001,-1.0868364E-002, 5.3220430E-004, 1.2005222E-002, 5.4790541E-009,-2.9537955E-001
 9.2000531E+002, 2.4342457E+001,-2.8145421E+000,-4.4972410E+001, 4.2989548E-001, 1.5125110E-007,-8.4477964E-014, 4.2086471E+001,-1.3206437E+000, 1.9071871E+001,-4.4353494E-003, 3.5130403E-004, 4.8992980E-003, 3.7793492E-009,-2.9537955E-001
 9.3000659E+002, 9.8622179E+000, 2.3665397E+000,-3.1717935E+001, 4.9513831E-001, 9.4923152E-008,-8.5158449E-014, 2.5371856E+001,-1.3662445E+000, 6.3778175E+000,-1.6913437E-003, 1.8110328E-004, 1.8682625E-003, 2.7662987E-009,-2.9537955E-001
 9.4000159E+002, 3.6646820E+000, 2.4082322E+000,-1.9490092E+001, 5.0975896E-001, 6.3385994E-008,-8.4916267E-014, 1.4332194E+001,-1.3298599E+000, 1.4247752E+000,-6.0305193E-004, 7.6569538E-005, 6.6613268E-004, 2.1374756E-009,-2.9537955E-001
 9.5001135E+002, 1.0964583E+000, 1.6643560E+000,-9.8958858E+000, 4.9721683E-001, 4.4328517E-008,-8.4268349E-014, 6.4560185E+000,-8.8447709E-001,-1.8183610E-001,-1.5609474E-004, 3.1959677E-005, 1.7242265E-004, 1.7195726E-009,-2.9537955E-001
 9.6001404E+002, 4.1149820E-001, 1.1906604E+000,-4.7679956E+000, 4.8142360E-001, 3.2140594E-008,-6.7828545E-014, 2.3936935E+000,-4.6424357E-001,-2.9071982E-001,-3.9247321E-005, 1.9246223E-005, 4.3352690E-005, 1.4238381E-009,-2.9537955E-001
 9.7000671E+002, 2.9038739E-001, 1.0208177E+000,-2.8666967E+000, 4.6571003E-001, 2.4238066E-008,-5.3508985E-014, 9.9435422E-001,-1.9006171E-001,-9.5427325E-002,-2.0755792E-005, 1.6198514E-005, 2.2926900E-005, 1.2108478E-009,-2.9537955E-001
 9.8001489E+002, 2.6518766E-001, 9.6603784E-001,-2.2435625E+000, 4.4940840E-001, 1.8948812E-008,-5.1411977E-014, 5.5823640E-001,-8.7772671E-002,-4.6922098E-003,-1.7884947E-005, 1.5198078E-005, 1.9755757E-005, 1.0550376E-009,-2.9537955E-001
 9.9001282E+002, 2.5580258E-001, 9.4055651E-001,-2.0034872E+000, 4.3326152E-001, 1.5132780E-008,-4.7130738E-014, 4.1254813E-001,-4.0903967E-002, 3.8681534E-002,-1.7053240E-005, 1.4734304E-005, 1.8837052E-005, 9.3825092E-010,-2.9537955E-001
 1.0000013E+003, 2.4919342E-001, 9.3594106E-001,-1.8937789E+000, 4.2049023E-001, 1.2251309E-008,-4.7132155E-014, 3.3950341E-001,-2.5725673E-002, 5.1349197E-002,-1.6410257E-005, 1.4436020E-005, 1.8126811E-005, 8.4574091E-010,-2.9537955E-001
 1.0100073E+003, 2.4372351E-001, 9.3020259E-001,-1.8382990E+000, 4.0787843E-001, 1.0103606E-008,-4.7133199E-014, 3.0182963E-001,-2.8928356E-002, 4.5335150E-002,-1.5795956E-005, 1.4211625E-005, 1.7448253E-005, 7.7078845E-010,-2.9537955E-001
 1.0200247E+003, 2.3843065E-001, 9.2829528E-001,-1.7883195E+000, 3.9700568E-001, 8.4481417E-009,-4.7046081E-014, 2.7642712E-001,-1.9763347E-002, 5.1839269E-002,-1.5107724E-005, 1.4033096E-005, 1.6688030E-005, 7.0982319E-010,-2.9537955E-001
 1.0300020E+003, 2.3454320E-001, 9.2793784E-001,-1.7478608E+000, 3.8934928E-001, 7.2252782E-009,-4.7046340E-014, 2.5884747E-001,-6.2074419E-003, 6.2817008E-002,-1.4612951E-005, 1.3892735E-005, 1.6141502E-005, 6.6025905E-010,-2.9537955E-001
 1.0400220E+003, 2.3067901E-001, 9.2481190E-001,-1.7264712E+000, 3.7841942E-001, 6.2507171E-009,-4.7135260E-014, 2.4622042E-001,-1.2704952E-002, 5.3659537E-002,-1.4112024E-005, 1.3766167E-005, 1.5588177E-005, 6.2026241E-010,-2.9537955E-001
 1.0500061E+003, 2.2853292E-001, 9.2008671E-001,-1.7125343E+000, 3.6910094E-001, 5.4303938E-009,-4.6929949E-014, 2.4381768E-001,-1.6608866E-002, 4.9003978E-002,-1.3909245E-005, 1.3663975E-005, 1.5364187E-005, 5.8651085E-010,-2.9537955E-001
 1.0600074E+003, 2.2697554E-001, 9.1713477E-001,-1.6873767E+000, 3.6062622E-001, 4.7846982E-009,-4.7136043E-014, 2.3623745E-001,-1.1910176E-002, 5.3597324E-002,-1.3788353E-005, 1.3579329E-005, 1.5230650E-005, 5.5755563E-010,-2.9537955E-001
 1.0700166E+003, 2.2550296E-001, 9.1772702E-001,-1.6667027E+000, 3.5290025E-001, 4.2373986E-009,-4.7136359E-014, 2.3016156E-001,-5.4014849E-003, 5.9589087E-002,-1.3677843E-005, 1.3498905E-005, 1.5108580E-005, 5.3270853E-010,-2.9537955E-001
 1.0800143E+003, 2.2371117E-001, 9.1512419E-001,-1.6606862E+000, 3.4506000E-001, 3.7812846E-009,-4.7136622E-014, 2.2971717E-001,-1.0996345E-002, 5.2926363E-002,-1.3502813E-005, 1.3419004E-005, 1.4915241E-005, 5.1116319E-010,-2.9537955E-001
 1.0900006E+003, 2.2264220E-001, 9.1377202E-001,-1.6403637E+000, 3.3842901E-001, 3.3909959E-009,-4.7095439E-014, 2.2318444E-001,-6.5997139E-003, 5.7664010E-002,-1.3423698E-005, 1.3358807E-005, 1.4827851E-005, 4.9246718E-010,-2.9537955E-001
 1.1000162E+003, 2.2123111E-001, 9.1287679E-001,-1.6364877E+000, 3.3191069E-001, 3.0572062E-009,-4.7061334E-014, 2.2591888E-001,-7.3799642E-003, 5.5449756E-002,-1.3289638E-005, 1.3293504E-005, 1.4679767E-005, 4.7579309E-010,-2.9537955E-001
 1.1100081E+003, 2.1916310E-001, 9.1415206E-001,-1.6347979E+000, 3.2632100E-001, 2.7866351E-009,-4.7137351E-014, 2.2147357E-001,-1.5782946E-002, 4.6311783E-002,-1.3027910E-005, 1.3219551E-005, 1.4390662E-005, 4.6108389E-010,-2.9537955E-001
 1.1200206E+003, 2.1759864E-001, 9.1013631E-001,-1.6003865E+000, 3.2009405E-001, 2.5875725E-009,-4.7137535E-014, 2.1637605E-001, 2.0563444E-003, 6.3818534E-002,-1.2868088E-005, 1.3150550E-005, 1.4214122E-005, 4.4877752E-010,-2.9537955E-001
 1.1300051E+003, 2.1664971E-001, 9.1054785E-001,-1.5999783E+000, 3.1459217E-001, 2.3727685E-009,-4.7137759E-014, 2.1669009E-001,-2.5824447E-003, 5.8501530E-002,-1.2785010E-005, 1.3102219E-005, 1.4122354E-005, 4.3833281E-010,-2.9537955E-001
 1.1400197E+003, 2.1543597E-001, 9.0971127E-001,-1.6022009E+000, 3.0913624E-001, 2.1496551E-009,-4.7020388E-014, 2.2221413E-001,-6.8311948E-003, 5.4296753E-002,-1.2688019E-005, 1.3039293E-005, 1.4015218E-005, 4.2805666E-010,-2.9537955E-001
 1.1500190E+003, 2.1429588E-001, 9.1061569E-001,-1.6057091E+000, 3.0537391E-001, 1.9650825E-009,-4.6948434E-014, 2.2285223E-001,-1.2480500E-002, 4.7428637E-002,-1.2623928E-005, 1.2967277E-005, 1.3944423E-005, 4.1802178E-010,-2.9537955E-001
 1.1600020E+003, 2.1253563E-001, 9.1178290E-001,-1.5775035E+000, 3.0180417E-001, 1.8074782E-009,-4.7138427E-014, 2.1472692E-001, 3.5166852E-003, 6.3346090E-002,-1.2407963E-005, 1.2905526E-005, 1.3705867E-005, 4.0888559E-010,-2.9537955E-001
 1.1700065E+003, 2.1121772E-001, 9.1102979E-001,-1.5859502E+000, 2.9647710E-001, 1.6673269E-009,-4.7138672E-014, 2.1552033E-001,-9.9484567E-003, 4.8294755E-002,-1.2277756E-005, 1.2843607E-005, 1.3562041E-005, 4.0072202E-010,-2.9537955E-001
 1.1800054E+003, 2.1005253E-001, 9.0740265E-001,-1.5599678E+000, 2.9084622E-001, 1.5417851E-009,-4.7069688E-014, 2.0889788E-001,-1.7308070E-003, 5.7231451E-002,-1.2158425E-005, 1.2791856E-005, 1.3430227E-005, 3.9332349E-010,-2.9537955E-001
 1.1900024E+003, 2.0904696E-001, 9.0809883E-001,-1.5599715E+000, 2.8693663E-001, 1.4358348E-009,-4.7138992E-014, 2.0974327E-001,-3.8476895E-003, 5.3854148E-002,-1.2069375E-005, 1.2743824E-005, 1.3331862E-005, 3.8664279E-010,-2.9537955E-001
 1.2000023E+003, 2.0809949E-001, 9.0788555E-001,-1.5527251E+000, 2.8327205E-001, 1.3497225E-009,-4.7139119E-014, 2.0192263E-001,-9.2888912E-003, 4.8454643E-002,-1.1955124E-005, 1.2707749E-005, 1.3205660E-005, 3.8069337E-010,-2.9537955E-001
 1.2100123E+003, 2.0716361E-001, 9.0711760E-001,-1.5471419E+000, 2.8086256E-001, 1.2652545E-009,-4.7139258E-014, 2.0353428E-001,-5.4161111E-003, 5.1536119E-002,-1.1845285E-005, 1.2670933E-005, 1.3084331E-005, 3.7543113E-010,-2.9537955E-001
 1.2200076E+003, 2.0598782E-001, 9.0636227E-001,-1.5366190E+000, 2.7771003E-001, 1.2138637E-009,-4.7139397E-014, 1.9800816E-001,-5.1604479E-003, 5.1449298E-002,-1.1692975E-005, 1.2631024E-005, 1.2916089E-005, 3.7068124E-010,-2.9537955E-001
 1.2300055E+003, 2.0536641E-001, 9.0464771E-001,-1.5295177E+000, 2.7326489E-001, 1.1555358E-009,-4.7017433E-014, 2.0431868E-001, 1.8582026E-003, 5.8080031E-002,-1.1653750E-005, 1.2593168E-005, 1.2872762E-005, 3.6688125E-010,-2.9537955E-001
 1.2400045E+003, 2.0417209E-001, 9.0693224E-001,-1.5353781E+000, 2.7179002E-001, 1.0973830E-009,-4.7084966E-014, 2.0320062E-001,-5.2479944E-003, 5.0716852E-002,-1.1530706E-005, 1.2543610E-005, 1.2736847E-005, 3.6316121E-010,-2.9537955E-001
 1.2500031E+003, 2.0293161E-001, 9.0598818E-001,-1.5332900E+000, 2.6827294E-001, 1.0486118E-009,-4.7139793E-014, 1.9768148E-001,-1.4173299E-002, 4.1584189E-002,-1.1364068E-005, 1.2500804E-005, 1.2552778E-005, 3.5970502E-010,-2.9537955E-001
 1.2600101E+003, 2.0229234E-001, 9.0386740E-001,-1.5126721E+000, 2.6436049E-001, 1.0064955E-009,-4.7032953E-014, 1.9913465E-001, 2.2854382E-003, 5.6982817E-002,-1.1324342E-005, 1.2464938E-005, 1.2508897E-005, 3.5648932E-010,-2.9537955E-001
 1.2700165E+003, 2.0171371E-001, 9.0422332E-001,-1.5099251E+000, 2.6242093E-001, 9.6719899E-010,-4.7139986E-014, 1.9579175E-001,-4.7495885E-004, 5.4224622E-002,-1.1271551E-005, 1.2435393E-005, 1.2450583E-005, 3.5363512E-010,-2.9537955E-001
 1.2800094E+003, 2.0080000E-001, 9.0394137E-001,-1.5101694E+000, 2.5887269E-001, 9.2687941E-010,-4.7056446E-014, 1.9843913E-001,-1.6885594E-003, 5.1883772E-002,-1.1153430E-005, 1.2402962E-005, 1.2320107E-005, 3.5090408E-010,-2.9537955E-001
 1.2900193E+003, 1.9965304E-001, 9.0214477E-001,-1.4992699E+000, 2.5554207E-001, 8.7903161E-010,-4.7125214E-014, 1.9343115E-001,-1.1923201E-003, 5.1501152E-002,-1.0990201E-005, 1.2372843E-005, 1.2139804E-005, 3.4819548E-010,-2.9537955E-001
 1.3000020E+003, 1.9937272E-001, 9.0429146E-001,-1.5041713E+000, 2.5477712E-001, 8.6357849E-010,-4.7113201E-014, 1.9033729E-001,-9.5342830E-003, 4.4607328E-002,-1.1001765E-005, 1.2342747E-005, 1.2152577E-005, 3.4552449E-010,-2.9537955E-001
 1.3100035E+003, 1.9845830E-001, 9.0220902E-001,-1.4939827E+000, 2.5249815E-001, 8.7627611E-010,-4.7140335E-014, 1.9726151E-001, 3.5185623E-003, 5.6444273E-002,-1.0879390E-005, 1.2313142E-005, 1.2017401E-005, 3.4390861E-010,-2.9537955E-001
 1.3200134E+003, 1.9762385E-001, 9.0458306E-001,-1.5050542E+000, 2.5038250E-001, 8.2444667E-010,-4.7140523E-014, 1.9674492E-001,-8.5104275E-003, 4.4280106E-002,-1.0800582E-005, 1.2273825E-005, 1.1930351E-005, 3.4251594E-010,-2.9537955E-001
 1.3300166E+003, 1.9697091E-001, 9.0173445E-001,-1.4926311E+000, 2.4751364E-001, 7.7787360E-010,-4.7054768E-014, 1.9654932E-001,-2.2241986E-003, 5.0137243E-002,-1.0736748E-005, 1.2244832E-005, 1.1859838E-005, 3.4015265E-010,-2.9537955E-001
 1.3400150E+003, 1.9689655E-001, 8.9990480E-001,-1.4775063E+000, 2.4506251E-001, 7.4547974E-010,-4.6931608E-014, 1.9643064E-001, 8.2680871E-003, 6.0788187E-002,-1.0798093E-005, 1.2214882E-005, 1.1927600E-005, 3.3753555E-010,-2.9537955E-001
 1.3500134E+003, 1.9598068E-001, 9.0412076E-001,-1.4974658E+000, 2.4307694E-001, 7.0881875E-010,-4.7048463E-014, 1.9259801E-001,-1.4034937E-002, 3.8310552E-002,-1.0694715E-005, 1.2177816E-005, 1.1813409E-005, 3.3518863E-010,-2.9537955E-001
 1.3600208E+003, 1.9545838E-001, 9.0048684E-001,-1.4833811E+000, 2.4122161E-001, 6.7023170E-010,-4.7140802E-014, 1.9592690E-001,-2.2292019E-003, 4.9712630E-002,-1.0643225E-005, 1.2153511E-005, 1.1756533E-005, 3.3281972E-010,-2.9537955E-001
 1.3700216E+003, 1.9483322E-001, 9.0058047E-001,-1.4713107E+000, 2.3929874E-001, 6.3561153E-010,-4.7140868E-014, 1.9245375E-001, 4.2395500E-003, 5.5855439E-002,-1.0581757E-005, 1.2126379E-005, 1.1688636E-005, 3.3046619E-010,-2.9537955E-001
 1.3800116E+003, 1.9364015E-001, 9.0019107E-001,-1.4780206E+000, 2.3715683E-001, 6.2034582E-010,-4.7105369E-014, 1.9436972E-001,-3.0376626E-003, 4.7337200E-002,-1.0416610E-005, 1.2089682E-005, 1.1506214E-005, 3.2833189E-010,-2.9537955E-001
 1.3900157E+003, 1.9315379E-001, 9.0171987E-001,-1.4798273E+000, 2.3571568E-001, 5.9478590E-010,-4.7083116E-014, 1.9167320E-001,-8.4728112E-003, 4.2435233E-002,-1.0377537E-005, 1.2061949E-005, 1.1463053E-005, 3.2662973E-010,-2.9537955E-001
 1.4000094E+003, 1.9270917E-001, 9.0395432E-001,-1.4722410E+000, 2.3496204E-001, 5.5645194E-010,-4.7081196E-014, 1.9165347E-001, 4.4868421E-004, 5.1038017E-002,-1.0348288E-005, 1.2037360E-005, 1.1430745E-005, 3.2481516E-010,-2.9537955E-001
 1.4100118E+003, 1.9169308E-001, 9.0373412E-001,-1.4683057E+000, 2.3314694E-001, 5.2686092E-010,-4.7141230E-014, 1.9153216E-001, 1.7236708E-003, 5.1800643E-002,-1.0206963E-005, 1.2005429E-005, 1.1274638E-005, 3.2274689E-010,-2.9537955E-001
 1.4200227E+003, 1.9069239E-001, 9.0278403E-001,-1.4670020E+000, 2.3176196E-001, 5.1627460E-010,-4.7065863E-014, 1.8627339E-001,-4.8438820E-003, 4.4509785E-002,-1.0063967E-005, 1.1978476E-005, 1.1116683E-005, 3.2085457E-010,-2.9537955E-001
 1.4300077E+003, 1.9020867E-001, 9.0148421E-001,-1.4556862E+000, 2.3013059E-001, 5.1588875E-010,-4.6930169E-014, 1.8287400E-001,-3.7582484E-004, 4.9011310E-002,-1.0003493E-005, 1.1960073E-005, 1.1049883E-005, 3.1953761E-010,-2.9537955E-001
 1.4400070E+003, 1.8999321E-001, 8.9904122E-001,-1.4646401E+000, 2.2781137E-001, 5.0357628E-010,-4.7003373E-014, 1.9372809E-001,-3.2869018E-003, 4.5933767E-002,-1.0053471E-005, 1.1924299E-005, 1.1105089E-005, 3.1860487E-010,-2.9537955E-001
 1.4500094E+003, 1.8925600E-001, 9.0332878E-001,-1.4561901E+000, 2.2710434E-001, 4.7326325E-010,-4.6905056E-014, 1.8490517E-001,-5.4885792E-004, 4.8404179E-002,-9.9565358E-006, 1.1898606E-005, 1.0998014E-005, 3.1740937E-010,-2.9537955E-001
 1.4600216E+003, 1.8830724E-001, 9.0234407E-001,-1.4596758E+000, 2.2531648E-001, 4.5256193E-010,-4.7141642E-014, 1.8286637E-001,-8.5122450E-003, 3.9158315E-002,-9.7941869E-006, 1.1880217E-005, 1.0818683E-005, 3.1586089E-010,-2.9537955E-001
 1.4700011E+003, 1.8808578E-001, 9.0118476E-001,-1.4478943E+000, 2.2413780E-001, 4.4105987E-010,-4.7141647E-014, 1.8333188E-001, 6.6808694E-004, 4.8845916E-002,-9.7745106E-006, 1.1869973E-005, 1.0796949E-005, 3.1443660E-010,-2.9537955E-001
 1.4800168E+003, 1.8777263E-001, 9.0049228E-001,-1.4485340E+000, 2.2284069E-001, 4.2080981E-010,-4.7141656E-014, 1.8527618E-001, 1.7636412E-004, 4.7847748E-002,-9.7516751E-006, 1.1853347E-005, 1.0771725E-005, 3.1319872E-010,-2.9537955E-001
 1.4900000E+003, 1.8721154E-001, 9.0163104E-001,-1.4436460E+000, 2.2144619E-001, 4.0579985E-010,-4.7072361E-014, 1.8569924E-001, 5.4513621E-003, 5.2342014E-002,-9.7132564E-006, 1.1821102E-005, 1.0729287E-005, 3.1182890E-010,-2.9537955E-001
 1.5000137E+003, 1.8657823E-001, 9.0201941E-001,-1.4506941E+000, 2.2062597E-001, 4.1607081E-010,-4.7022802E-014, 1.8338355E-001,-5.6412727E-003, 4.1913067E-002,-9.6243007E-006, 1.1802218E-005, 1.0631027E-005, 3.1080173E-010,-2.9537955E-001
 1.5100050E+003, 1.8604192E-001, 9.0062111E-001,-1.4455250E+000, 2.1933445E-001, 4.1066201E-010,-4.7010577E-014, 1.8413881E-001,-2.2710866E-003, 4.4611322E-002,-9.5579161E-006, 1.1782427E-005, 1.0557698E-005, 3.1020236E-010,-2.9537955E-001
 1.5200172E+003, 1.8538314E-001, 9.0245477E-001,-1.4460037E+000, 2.1797024E-001, 4.0297454E-010,-4.6958533E-014, 1.8329864E-001,-3.4781877E-003, 4.3103137E-002,-9.4859887E-006, 1.1754427E-005, 1.0478247E-005, 3.0953014E-010,-2.9537955E-001
 1.5300160E+003, 1.8489993E-001, 9.0139047E-001,-1.4387722E+000, 2.1755259E-001, 4.0430575E-010,-4.7021668E-014, 1.8214790E-001, 9.9992896E-005, 4.7218656E-002,-9.4347432E-006, 1.1734986E-005, 1.0421641E-005, 3.0886007E-010,-2.9537955E-001
 1.5400045E+003, 1.8440628E-001, 9.0261237E-001,-1.4408031E+000, 2.1669560E-001, 4.0584906E-010,-4.7064656E-014, 1.7899711E-001,-4.6130243E-003, 4.1908250E-002,-9.3485737E-006, 1.1725483E-005, 1.0326458E-005, 3.0830595E-010,-2.9537955E-001
 1.5500153E+003, 1.8398807E-001, 8.9996582E-001,-1.4388893E+000, 2.1542736E-001, 3.8566953E-010,-4.7142034E-014, 1.8624980E-001, 1.0090785E-003, 4.6741728E-002,-9.3153086E-006, 1.1702957E-005, 1.0289713E-005, 3.0773889E-010,-2.9537955E-001
 1.5600106E+003, 1.8360734E-001, 9.0153323E-001,-1.4367047E+000, 2.1320127E-001, 3.6144360E-010,-4.7106530E-014, 1.8389591E-001,-4.4209955E-004, 4.5533037E-002,-9.2921086E-006, 1.1681209E-005, 1.0264087E-005, 3.0659168E-010,-2.9537955E-001
 1.5700229E+003, 1.8325839E-001, 9.0088793E-001,-1.4355811E+000, 2.1314816E-001, 3.5206988E-010,-4.7142088E-014, 1.7595099E-001,-8.6246209E-003, 3.7664358E-002,-9.2564298E-006, 1.1665153E-005, 1.0224676E-005, 3.0530448E-010,-2.9537955E-001
 1.5800104E+003, 1.8270925E-001, 8.9911315E-001,-1.4203149E+000, 2.1136925E-001, 3.4321449E-010,-4.7070849E-014, 1.7874450E-001, 7.0637531E-003, 5.1621268E-002,-9.1737036E-006, 1.1651438E-005, 1.0133296E-005, 3.0424111E-010,-2.9537955E-001
 1.5900132E+003, 1.8285976E-001, 9.0030187E-001,-1.4356921E+000, 2.1112997E-001, 3.2506683E-010,-4.7111238E-014, 1.8445874E-001,-3.0654117E-003, 4.3058278E-002,-9.2462386E-006, 1.1636691E-005, 1.0213418E-005, 3.0320615E-010,-2.9537955E-001
 1.6000157E+003, 1.8220075E-001, 9.0216392E-001,-1.4401146E+000, 2.0995580E-001, 3.0819322E-010,-4.7142159E-014, 1.8526795E-001,-6.1846726E-003, 3.9473856E-002,-9.1675495E-006, 1.1610859E-005, 1.0126498E-005, 3.0201203E-010,-2.9537955E-001
 1.6100149E+003, 1.8159959E-001, 9.0259516E-001,-1.4215108E+000, 2.1000271E-001, 2.9236545E-010,-4.7142170E-014, 1.7413082E-001, 2.1862128E-003, 4.6817488E-002,-9.0868906E-006, 1.1589575E-005, 1.0037402E-005, 3.0080946E-010,-2.9537955E-001
 1.6200099E+003, 1.8079154E-001, 9.0276994E-001,-1.4212531E+000, 2.0890063E-001, 2.8987493E-010,-4.7124388E-014, 1.7518876E-001, 2.3794636E-003, 4.6397811E-002,-8.9587194E-006, 1.1574639E-005, 9.8958240E-006, 2.9969327E-010,-2.9537955E-001
 1.6300107E+003, 1.8020724E-001, 9.0352448E-001,-1.4266781E+000, 2.0829269E-001, 2.7609621E-010,-4.7096145E-014, 1.7756008E-001,-1.0419798E-003, 4.2906407E-002,-8.8597547E-006, 1.1561185E-005, 9.7865072E-006, 2.9878830E-010,-2.9537955E-001
 1.6400222E+003, 1.7998681E-001, 9.0319881E-001,-1.4306113E+000, 2.0647791E-001, 2.8443068E-010,-4.6958690E-014, 1.7689318E-001,-7.3093737E-003, 3.5945440E-002,-8.8376114E-006, 1.1551918E-005, 9.7620477E-006, 2.9790940E-010,-2.9537955E-001
 1.6500081E+003, 1.7924648E-001, 9.0475218E-001,-1.4209027E+000, 2.0576131E-001, 2.8244652E-010,-4.7055344E-014, 1.8092717E-001, 6.4315162E-003, 4.9784394E-002,-8.7412562E-006, 1.1527080E-005, 9.6556135E-006, 2.9747152E-010,-2.9537955E-001
 1.6600134E+003, 1.7849234E-001, 9.0470273E-001,-1.4284241E+000, 2.0487071E-001, 2.6693583E-010,-4.7142458E-014, 1.8082310E-001,-2.1020845E-003, 4.0464774E-002,-8.6382539E-006, 1.1502119E-005, 9.5418370E-006, 2.9683618E-010,-2.9537955E-001
 1.6700032E+003, 1.7774230E-001, 9.0652040E-001,-1.4312508E+000, 2.0373774E-001, 2.5693935E-010,-4.6978402E-014, 1.8177314E-001,-3.6346270E-003, 3.8522819E-002,-8.5422743E-006, 1.1477056E-005, 9.4358177E-006, 2.9594442E-010,-2.9537955E-001
 1.6800168E+003, 1.7675371E-001, 9.0589304E-001,-1.4299689E+000, 2.0264387E-001, 2.4969432E-010,-4.7097612E-014, 1.8207465E-001,-3.9058199E-003, 3.7396388E-002,-8.4396784E-006, 1.1432629E-005, 9.3224899E-006, 2.9506553E-010,-2.9537955E-001
 1.6900153E+003, 1.7635736E-001, 9.0649133E-001,-1.4262477E+000, 2.0265875E-001, 2.4692843E-010,-4.7142767E-014, 1.7994318E-001,-2.5172119E-003, 3.9202947E-002,-8.4194988E-006, 1.1408765E-005, 9.3001995E-006, 2.9426974E-010,-2.9537955E-001
 1.7000114E+003, 1.7562250E-001, 9.0462513E-001,-1.4141533E+000, 2.0230376E-001, 2.5325345E-010,-4.7048015E-014, 1.7047386E-001,-2.5342721E-003, 3.8871927E-002,-8.2966213E-006, 1.1393496E-005, 9.1644687E-006, 2.9368720E-010,-2.9537955E-001
 1.7100182E+003, 1.7520669E-001, 9.0695839E-001,-1.4132483E+000, 2.0251969E-001, 2.6151823E-010,-4.7142906E-014, 1.6851144E-001,-1.1657082E-003, 3.9947936E-002,-8.2093641E-006, 1.1392302E-005, 9.0680842E-006, 2.9340117E-010,-2.9537955E-001
 1.7200166E+003, 1.7498651E-001, 9.0239582E-001,-1.4011548E+000, 2.0108159E-001, 2.7188284E-010,-4.6943752E-014, 1.7329450E-001, 1.0336424E-002, 5.0603668E-002,-8.1931215E-006, 1.1380182E-005, 9.0501426E-006, 2.9331251E-010,-2.9537955E-001
 1.7300096E+003, 1.7495329E-001, 9.0723321E-001,-1.4227872E+000, 2.0132961E-001, 2.6675328E-010,-4.6971654E-014, 1.7143237E-001,-9.1754652E-003, 3.2161255E-002,-8.2021690E-006, 1.1372916E-005, 9.0601365E-006, 2.9321679E-010,-2.9537955E-001
 1.7400016E+003, 1.7427967E-001, 9.0506282E-001,-1.4149260E+000, 2.0013096E-001, 2.5723912E-010,-4.7142911E-014, 1.7754181E-001, 2.1446021E-003, 4.2089235E-002,-8.1155583E-006, 1.1349715E-005, 8.9644660E-006, 2.9272030E-010,-2.9537955E-001
 1.7500204E+003, 1.7413042E-001, 9.0520112E-001,-1.4190969E+000, 1.9985748E-001, 2.6127684E-010,-4.7142962E-014, 1.7676999E-001,-4.0649288E-003, 3.6862069E-002,-8.1261618E-006, 1.1334819E-005, 8.9761787E-006, 2.9214840E-010,-2.9537955E-001
 1.7600065E+003, 1.7350734E-001, 9.0702036E-001,-1.4145952E+000, 1.9898746E-001, 2.5350717E-010,-4.7143042E-014, 1.7425719E-001,-1.1736037E-003, 3.9177120E-002,-8.0226048E-006, 1.1321330E-005, 8.8617894E-006, 2.9171374E-010,-2.9537955E-001
 1.7700181E+003, 1.7316642E-001, 9.0383886E-001,-1.4096618E+000, 1.9796168E-001, 2.4784939E-010,-4.7008730E-014, 1.7131760E-001,-2.9799279E-003, 3.6622711E-002,-7.9758784E-006, 1.1310243E-005, 8.8101753E-006, 2.9110385E-010,-2.9537955E-001
 1.7800217E+003, 1.7306279E-001, 9.0663984E-001,-1.4019929E+000, 1.9882540E-001, 2.4609849E-010,-4.7107495E-014, 1.6602890E-001, 2.8111036E-003, 4.2563989E-002,-7.9832617E-006, 1.1299666E-005, 8.8183309E-006, 2.9049288E-010,-2.9537955E-001
 1.7900009E+003, 1.7240325E-001, 9.0647777E-001,-1.4134450E+000, 1.9700749E-001, 2.4970145E-010,-4.7143105E-014, 1.7469769E-001,-2.8145265E-003, 3.7141201E-002,-7.8749840E-006, 1.1284589E-005, 8.6987271E-006, 2.9003142E-010,-2.9537955E-001
 1.8000042E+003, 1.7194759E-001, 9.0407940E-001,-1.3987990E+000, 1.9692594E-001, 2.4330928E-010,-4.6702092E-014, 1.6920794E-001, 4.4767479E-003, 4.3361866E-002,-7.8192670E-006, 1.1268275E-005, 8.6371819E-006, 2.8964852E-010,-2.9537955E-001
 1.8100123E+003, 1.7194167E-001, 9.0384966E-001,-1.4119825E+000, 1.9517819E-001, 2.3026778E-010,-4.7065872E-014, 1.7331911E-001,-6.3972328E-003, 3.2306125E-002,-7.8453385E-006, 1.1260526E-005, 8.6659806E-006, 2.8906888E-010,-2.9537955E-001
 1.8200081E+003, 1.7157672E-001, 9.0536413E-001,-1.4017084E+000, 1.9470037E-001, 2.2209571E-010,-4.7018673E-014, 1.7528595E-001, 6.3630029E-003, 4.5218776E-002,-7.8042013E-006, 1.1243221E-005, 8.6205403E-006, 2.8827950E-010,-2.9537955E-001
