s,m
Time,"x"
 0.000E+00,-1.975E+01
 1.035E+00,-1.291E+00
 2.009E+00,-2.222E-01
 3.050E+00,-1.895E-02
 4.040E+00,-7.500E-01
 5.024E+00,-7.500E-01
 6.009E+00,-7.500E-01
 7.013E+00,-7.500E-01
 8.017E+00,-4.981E-01
 9.006E+00,-4.055E-01
 1.001E+01,-2.632E-01
 1.102E+01,-7.500E-01
 1.202E+01,-7.500E-01
 1.301E+01, 8.645E+00
 1.401E+01, 1.406E+01
 1.500E+01, 1.533E+01
 1.601E+01, 1.763E+01
 1.702E+01, 2.076E+01
 1.801E+01, 2.198E+01
 1.900E+01, 2.471E+01
 2.001E+01, 2.649E+01
 2.101E+01, 2.753E+01
 2.201E+01, 2.916E+01
 2.300E+01, 3.024E+01
 2.400E+01, 3.215E+01
 2.500E+01, 3.339E+01
 2.601E+01, 3.591E+01
 2.701E+01, 3.822E+01
 2.800E+01, 4.096E+01
 2.900E+01, 4.416E+01
 3.001E+01, 4.701E+01
 3.102E+01, 4.952E+01
 3.201E+01, 5.107E+01
 3.300E+01, 5.485E+01
 3.401E+01, 5.908E+01
 3.501E+01, 6.115E+01
 3.600E+01, 6.461E+01
 3.702E+01, 6.639E+01
 3.801E+01, 6.893E+01
 3.901E+01, 7.229E+01
 4.002E+01, 7.301E+01
 4.102E+01, 7.526E+01
 4.201E+01, 7.689E+01
 4.301E+01, 7.868E+01
 4.400E+01, 8.056E+01
 4.500E+01, 8.250E+01
 4.601E+01, 8.342E+01
 4.700E+01, 8.533E+01
 4.801E+01, 8.676E+01
 4.900E+01, 8.895E+01
 5.001E+01, 9.040E+01
 5.101E+01, 9.356E+01
 5.201E+01, 9.487E+01
 5.301E+01, 9.835E+01
 5.401E+01, 9.983E+01
 5.501E+01, 1.019E+02
 5.602E+01, 1.041E+02
 5.702E+01, 1.069E+02
 5.800E+01, 1.085E+02
 5.901E+01, 1.111E+02
 6.001E+01, 1.136E+02
 6.101E+01, 1.165E+02
 6.200E+01, 1.185E+02
 6.301E+01, 1.213E+02
 6.402E+01, 1.231E+02
 6.501E+01, 1.255E+02
 6.601E+01, 1.278E+02
 6.701E+01, 1.306E+02
 6.802E+01, 1.324E+02
 6.902E+01, 1.342E+02
 7.000E+01, 1.385E+02
 7.101E+01, 1.410E+02
 7.201E+01, 1.435E+02
 7.302E+01, 1.453E+02
 7.400E+01, 1.482E+02
 7.501E+01, 1.496E+02
 7.602E+01, 1.506E+02
 7.700E+01, 1.516E+02
 7.801E+01, 1.529E+02
 7.901E+01, 1.550E+02
 8.000E+01, 1.575E+02
 8.101E+01, 1.604E+02
 8.200E+01, 1.616E+02
