s,m
Time,"x"
 0.000E+00,-9.750E+00
 1.029E+00, 1.838E+01
 2.059E+00, 7.500E-01
 3.024E+00, 7.500E-01
 4.017E+00, 7.500E-01
 5.015E+00, 1.506E+00
 6.002E+00, 2.298E+00
 7.013E+00, 2.226E+00
 8.029E+00, 1.654E+00
 9.031E+00, 2.710E+00
 1.003E+01, 3.331E+00
 1.101E+01, 4.442E+00
 1.201E+01, 5.665E+00
 1.301E+01, 7.005E+00
 1.400E+01, 8.533E+00
 1.502E+01, 9.861E+00
 1.601E+01, 1.118E+01
 1.701E+01, 1.250E+01
 1.801E+01, 1.358E+01
 1.901E+01, 1.480E+01
 2.001E+01, 1.611E+01
 2.102E+01, 1.753E+01
 2.202E+01, 1.887E+01
 2.302E+01, 2.040E+01
 2.401E+01, 2.203E+01
 2.500E+01, 2.383E+01
 2.601E+01, 2.493E+01
 2.700E+01, 2.645E+01
 2.801E+01, 2.809E+01
 2.901E+01, 3.198E+01
 3.002E+01, 3.300E+01
 3.101E+01, 3.460E+01
 3.200E+01, 3.662E+01
 3.302E+01, 3.825E+01
 3.401E+01, 3.940E+01
 3.501E+01, 4.036E+01
 3.601E+01, 4.156E+01
 3.702E+01, 4.327E+01
 3.801E+01, 4.475E+01
 3.901E+01, 4.810E+01
 4.002E+01, 5.112E+01
 4.101E+01, 5.401E+01
 4.200E+01, 5.536E+01
 4.301E+01, 5.762E+01
 4.401E+01, 5.967E+01
 4.501E+01, 6.121E+01
 4.601E+01, 6.317E+01
 4.701E+01, 6.574E+01
 4.801E+01, 6.822E+01
 4.901E+01, 6.940E+01
 5.000E+01, 7.047E+01
 5.100E+01, 7.177E+01
 5.201E+01, 7.278E+01
 5.301E+01, 7.421E+01
 5.400E+01, 7.580E+01
 5.501E+01, 7.864E+01
 5.601E+01, 7.981E+01
 5.701E+01, 8.178E+01
 5.802E+01, 8.254E+01
 5.901E+01, 8.340E+01
 6.000E+01, 8.424E+01
 6.100E+01, 8.527E+01
 6.201E+01, 8.636E+01
 6.301E+01, 8.776E+01
 6.401E+01, 9.026E+01
 6.501E+01, 9.151E+01
 6.601E+01, 9.221E+01
 6.701E+01, 9.317E+01
 6.801E+01, 9.450E+01
 6.901E+01, 9.611E+01
 7.000E+01, 9.778E+01
 7.100E+01, 9.867E+01
 7.201E+01, 9.876E+01
 7.301E+01, 9.906E+01
 7.400E+01, 9.919E+01
 7.500E+01, 9.746E+01
 7.600E+01, 9.654E+01
 7.701E+01, 9.763E+01
 7.801E+01, 9.602E+01
 7.901E+01, 9.602E+01
 8.001E+01, 9.668E+01
 8.101E+01, 9.737E+01
 8.201E+01, 9.740E+01
 8.301E+01, 9.621E+01
 8.401E+01, 9.481E+01
 8.501E+01, 9.319E+01
 8.601E+01, 9.370E+01
 8.701E+01, 9.194E+01
 8.802E+01, 9.175E+01
 8.900E+01, 9.175E+01
 9.001E+01, 9.201E+01
 9.100E+01, 9.321E+01
 9.200E+01, 9.282E+01
 9.301E+01, 9.190E+01
 9.400E+01, 9.329E+01
 9.502E+01, 9.479E+01
 9.601E+01, 9.734E+01
 9.700E+01, 9.651E+01
 9.800E+01, 9.676E+01
 9.900E+01, 9.794E+01
 1.000E+02, 9.825E+01
 1.010E+02, 9.859E+01
 1.020E+02, 9.539E+01
 1.030E+02, 9.418E+01
 1.040E+02, 9.825E+01
 1.050E+02, 9.494E+01
 1.060E+02, 9.088E+01
 1.070E+02, 9.625E+01
 1.080E+02, 9.925E+01
 1.090E+02, 9.228E+01
 1.100E+02, 8.129E+01
 1.110E+02, 9.064E+01
 1.120E+02, 8.891E+01
 1.130E+02, 7.947E+01
 1.140E+02, 8.164E+01
 1.150E+02, 7.925E+01
 1.160E+02, 7.940E+01
 1.170E+02, 8.294E+01
 1.180E+02, 8.425E+01
 1.190E+02, 8.425E+01
 1.200E+02, 8.425E+01
