s,m
Time,"x"
 0.000E+00,-1.950E+01
 1.093E+00, 4.261E+01
 2.064E+00,-5.000E-01
 3.035E+00,-5.000E-01
 4.007E+00,-1.250E-01
 5.012E+00, 3.793E-01
 6.054E+00, 5.000E-01
 7.030E+00, 1.415E+00
 8.021E+00, 1.500E+00
 9.006E+00, 2.172E+00
 1.001E+01, 2.963E+00
 1.102E+01, 3.779E+00
 1.205E+01, 4.056E+00
 1.301E+01, 4.324E+00
 1.401E+01, 6.924E+00
 1.503E+01, 9.898E+00
 1.604E+01, 1.259E+01
 1.701E+01, 1.400E+01
 1.803E+01, 1.450E+01
 1.900E+01, 1.586E+01
 2.002E+01, 1.746E+01
 2.101E+01, 1.999E+01
 2.203E+01, 2.200E+01
 2.301E+01, 2.376E+01
 2.402E+01, 2.476E+01
 2.500E+01, 2.685E+01
 2.602E+01, 2.923E+01
 2.702E+01, 3.123E+01
 2.802E+01, 3.306E+01
 2.902E+01, 3.472E+01
 3.002E+01, 3.631E+01
 3.102E+01, 3.769E+01
 3.201E+01, 3.906E+01
 3.301E+01, 4.172E+01
 3.401E+01, 4.454E+01
 3.502E+01, 4.596E+01
 3.600E+01, 4.794E+01
 3.703E+01, 5.042E+01
 3.801E+01, 5.251E+01
 3.901E+01, 5.321E+01
 4.001E+01, 5.539E+01
 4.102E+01, 5.632E+01
 4.200E+01, 5.923E+01
 4.302E+01, 6.105E+01
 4.401E+01, 6.174E+01
 4.503E+01, 6.413E+01
 4.601E+01, 6.712E+01
 4.702E+01, 6.832E+01
 4.803E+01, 7.059E+01
 4.901E+01, 7.276E+01
 5.003E+01, 7.404E+01
 5.102E+01, 7.584E+01
 5.202E+01, 7.796E+01
 5.302E+01, 8.125E+01
 5.403E+01, 8.218E+01
 5.503E+01, 8.350E+01
 5.603E+01, 8.682E+01
 5.703E+01, 8.807E+01
 5.803E+01, 9.046E+01
 5.904E+01, 9.239E+01
 6.000E+01, 9.443E+01
 6.100E+01, 9.636E+01
 6.201E+01, 9.854E+01
 6.301E+01, 1.005E+02
 6.401E+01, 1.024E+02
 6.502E+01, 1.045E+02
 6.601E+01, 1.054E+02
 6.703E+01, 1.085E+02
 6.803E+01, 1.103E+02
 6.902E+01, 1.122E+02
 7.001E+01, 1.132E+02
 7.100E+01, 1.157E+02
 7.203E+01, 1.168E+02
 7.301E+01, 1.181E+02
 7.403E+01, 1.183E+02
 7.502E+01, 1.212E+02
 7.601E+01, 1.226E+02
 7.702E+01, 1.245E+02
 7.801E+01, 1.256E+02
 7.903E+01, 1.276E+02
 8.000E+01, 1.284E+02
 8.102E+01, 1.300E+02
 8.201E+01, 1.321E+02
 8.300E+01, 1.335E+02
 8.404E+01, 1.346E+02
 8.503E+01, 1.348E+02
 8.603E+01, 1.362E+02
 8.701E+01, 1.380E+02
 8.803E+01, 1.390E+02
 8.902E+01, 1.405E+02
 9.002E+01, 1.415E+02
 9.103E+01, 1.430E+02
 9.200E+01, 1.450E+02
 9.302E+01, 1.455E+02
 9.401E+01, 1.469E+02
 9.502E+01, 1.489E+02
 9.600E+01, 1.503E+02
 9.701E+01, 1.499E+02
 9.803E+01, 1.515E+02
 9.902E+01, 1.528E+02
 1.000E+02, 1.547E+02
 1.010E+02, 1.556E+02
 1.020E+02, 1.573E+02
 1.030E+02, 1.581E+02
 1.040E+02, 1.592E+02
 1.050E+02, 1.603E+02
 1.060E+02, 1.617E+02
 1.070E+02, 1.627E+02
 1.080E+02, 1.638E+02
 1.090E+02, 1.661E+02
 1.100E+02, 1.662E+02
 1.110E+02, 1.671E+02
 1.120E+02, 1.689E+02
 1.130E+02, 1.695E+02
 1.140E+02, 1.709E+02
 1.150E+02, 1.725E+02
 1.160E+02, 1.743E+02
 1.170E+02, 1.770E+02
 1.180E+02, 1.781E+02
 1.190E+02, 1.799E+02
 1.200E+02, 1.813E+02
 1.210E+02, 1.840E+02
 1.220E+02, 1.850E+02
 1.230E+02, 1.862E+02
 1.240E+02, 1.878E+02
 1.250E+02, 1.903E+02
 1.260E+02, 1.919E+02
 1.270E+02, 1.930E+02
 1.280E+02, 1.949E+02
 1.290E+02, 1.952E+02
 1.300E+02, 1.966E+02
 1.310E+02, 1.987E+02
 1.320E+02, 1.991E+02
 1.330E+02, 2.002E+02
 1.340E+02, 2.005E+02
 1.350E+02, 2.007E+02
 1.360E+02, 2.009E+02
 1.370E+02, 2.056E+02
 1.381E+02, 2.066E+02
 1.390E+02, 2.005E+02
 1.400E+02, 2.005E+02
 1.410E+02, 2.005E+02
 1.420E+02, 2.005E+02
 1.431E+02, 2.005E+02
 1.441E+02, 2.013E+02
 1.450E+02, 2.016E+02
 1.460E+02, 2.019E+02
 1.471E+02, 2.033E+02
 1.480E+02, 2.004E+02
 1.490E+02, 2.005E+02
 1.500E+02, 2.005E+02
 1.511E+02, 2.005E+02
 1.521E+02, 2.005E+02
 1.531E+02, 2.005E+02
 1.541E+02, 2.005E+02
 1.551E+02, 2.008E+02
 1.561E+02, 2.021E+02
 1.570E+02, 2.005E+02
 1.580E+02, 2.005E+02
 1.590E+02, 2.005E+02
 1.600E+02, 2.005E+02
 1.610E+02, 2.009E+02
 1.620E+02, 2.029E+02
 1.630E+02, 2.033E+02
 1.640E+02, 2.006E+02
 1.650E+02, 2.006E+02
 1.660E+02, 2.005E+02
 1.671E+02, 2.005E+02
 1.681E+02, 2.013E+02
 1.691E+02, 2.015E+02
 1.700E+02, 2.026E+02
 1.710E+02, 2.020E+02
 1.720E+02, 2.005E+02
 1.730E+02, 2.013E+02
 1.740E+02, 2.031E+02
 1.750E+02, 2.008E+02
 1.761E+02, 2.005E+02
 1.771E+02, 2.005E+02
 1.780E+02, 2.005E+02
 1.790E+02, 2.011E+02
 1.800E+02, 2.015E+02
