s,m
Time,"x"
 0.000E+00,-9.500E+00
 1.005E+00, 5.075E+01
 2.010E+00, 5.000E-01
 3.015E+00, 1.375E+00
 4.020E+00, 1.500E+00
 5.025E+00, 1.500E+00
 6.065E+00, 1.677E+00
 7.004E+00, 2.089E+00
 8.067E+00, 2.979E+00
 9.027E+00, 3.598E+00
 1.006E+01, 4.500E+00
 1.101E+01, 5.500E+00
 1.205E+01, 6.307E+00
 1.302E+01, 7.313E+00
 1.403E+01, 8.675E+00
 1.503E+01, 1.003E+01
 1.603E+01, 1.126E+01
 1.703E+01, 1.256E+01
 1.802E+01, 1.372E+01
 1.902E+01, 1.492E+01
 2.001E+01, 1.613E+01
 2.104E+01, 1.759E+01
 2.203E+01, 1.873E+01
 2.303E+01, 2.000E+01
 2.400E+01, 2.118E+01
 2.502E+01, 2.277E+01
 2.604E+01, 2.427E+01
 2.703E+01, 2.608E+01
 2.800E+01, 2.754E+01
 2.903E+01, 2.895E+01
 3.003E+01, 3.074E+01
 3.103E+01, 3.254E+01
 3.200E+01, 3.433E+01
 3.301E+01, 3.566E+01
 3.401E+01, 3.768E+01
 3.502E+01, 3.925E+01
 3.603E+01, 4.093E+01
 3.704E+01, 4.280E+01
 3.801E+01, 4.420E+01
 3.903E+01, 4.562E+01
 4.002E+01, 4.717E+01
 4.103E+01, 4.898E+01
 4.200E+01, 5.016E+01
 4.303E+01, 5.194E+01
 4.401E+01, 5.341E+01
 4.501E+01, 5.489E+01
 4.600E+01, 5.607E+01
 4.704E+01, 5.758E+01
 4.802E+01, 5.876E+01
 4.900E+01, 6.007E+01
 5.003E+01, 6.137E+01
 5.101E+01, 6.272E+01
 5.202E+01, 6.419E+01
 5.301E+01, 6.575E+01
 5.403E+01, 6.761E+01
 5.500E+01, 6.893E+01
 5.603E+01, 6.997E+01
 5.702E+01, 7.178E+01
 5.802E+01, 7.323E+01
 5.903E+01, 7.455E+01
 6.002E+01, 7.577E+01
 6.102E+01, 7.698E+01
 6.203E+01, 7.872E+01
 6.303E+01, 8.011E+01
 6.404E+01, 8.141E+01
 6.500E+01, 8.273E+01
 6.603E+01, 8.391E+01
 6.702E+01, 8.511E+01
 6.804E+01, 8.633E+01
 6.902E+01, 8.785E+01
 7.002E+01, 8.923E+01
 7.101E+01, 9.090E+01
 7.200E+01, 9.207E+01
 7.302E+01, 9.317E+01
 7.404E+01, 9.430E+01
 7.503E+01, 9.586E+01
 7.602E+01, 9.702E+01
 7.701E+01, 9.817E+01
 7.800E+01, 9.946E+01
 7.905E+01, 1.010E+02
 8.002E+01, 1.052E+02
 8.105E+01, 1.068E+02
 8.204E+01, 1.074E+02
 8.301E+01, 1.034E+02
 8.401E+01, 1.060E+02
 8.501E+01, 9.750E+01
 8.601E+01, 1.000E+02
 8.701E+01, 1.014E+02
 8.801E+01, 9.977E+01
 8.901E+01, 1.040E+02
 9.001E+01, 1.087E+02
 9.101E+01, 1.029E+02
 9.201E+01, 9.650E+01
 9.301E+01, 9.877E+01
 9.401E+01, 1.003E+02
 9.501E+01, 9.786E+01
 9.601E+01, 9.905E+01
 9.701E+01, 1.004E+02
 9.801E+01, 1.004E+02
 9.901E+01, 9.614E+01
 1.000E+02, 9.841E+01
 1.010E+02, 9.950E+01
 1.020E+02, 1.008E+02
 1.030E+02, 9.914E+01
 1.040E+02, 9.732E+01
 1.050E+02, 9.786E+01
 1.060E+02, 9.977E+01
 1.070E+02, 9.777E+01
 1.080E+02, 9.850E+01
 1.090E+02, 7.214E+01
 1.100E+02, 4.023E+01
 1.110E+02, 4.050E+01
 1.120E+02, 4.050E+01
 1.130E+02, 4.050E+01
 1.140E+02, 4.059E+01
 1.150E+02, 4.077E+01
 1.160E+02, 4.223E+01
 1.170E+02, 4.250E+01
 1.180E+02, 4.250E+01
 1.190E+02, 4.250E+01
 1.200E+02, 4.250E+01
