s,m
Time,"x"
 0.000E+00,-9.875E+00
 1.006E+00,-4.253E-01
 2.004E+00,-3.393E-01
 3.003E+00,-6.321E-01
 4.006E+00,-6.750E-03
 5.015E+00, 6.495E-01
 6.008E+00, 7.436E-01
 7.000E+00, 1.273E+00
 8.013E+00, 2.687E+00
 9.000E+00, 3.598E+00
 1.001E+01, 4.798E+00
 1.100E+01, 4.844E+00
 1.201E+01, 7.131E+00
 1.301E+01, 7.647E+00
 1.401E+01, 8.386E+00
 1.500E+01, 9.216E+00
 1.600E+01, 1.072E+01
 1.700E+01, 1.241E+01
 1.801E+01, 1.319E+01
 1.901E+01, 1.433E+01
 2.001E+01, 1.633E+01
 2.101E+01, 1.712E+01
 2.200E+01, 1.871E+01
 2.301E+01, 2.031E+01
 2.401E+01, 2.242E+01
 2.501E+01, 2.245E+01
 2.600E+01, 2.431E+01
 2.701E+01, 2.696E+01
 2.800E+01, 2.873E+01
 2.900E+01, 2.928E+01
 3.001E+01, 3.056E+01
 3.100E+01, 3.192E+01
 3.200E+01, 3.419E+01
 3.301E+01, 3.483E+01
 3.401E+01, 3.543E+01
 3.501E+01, 3.790E+01
 3.600E+01, 4.026E+01
 3.700E+01, 4.263E+01
 3.800E+01, 4.460E+01
 3.900E+01, 4.710E+01
 4.000E+01, 4.747E+01
 4.100E+01, 5.076E+01
 4.201E+01, 5.024E+01
 4.300E+01, 5.218E+01
 4.400E+01, 5.555E+01
 4.501E+01, 5.668E+01
 4.601E+01, 5.777E+01
 4.701E+01, 6.009E+01
 4.801E+01, 6.217E+01
 4.901E+01, 6.363E+01
 5.000E+01, 6.469E+01
 5.101E+01, 6.566E+01
 5.201E+01, 6.723E+01
 5.300E+01, 6.867E+01
 5.400E+01, 6.929E+01
 5.500E+01, 6.995E+01
 5.600E+01, 7.179E+01
 5.700E+01, 7.285E+01
 5.800E+01, 7.460E+01
 5.900E+01, 7.614E+01
 6.000E+01, 7.676E+01
 6.100E+01, 7.745E+01
 6.200E+01, 7.875E+01
 6.301E+01, 7.874E+01
 6.401E+01, 8.041E+01
 6.501E+01, 8.152E+01
 6.600E+01, 8.237E+01
 6.700E+01, 8.342E+01
 6.800E+01, 8.398E+01
 6.900E+01, 8.457E+01
 7.001E+01, 8.563E+01
 7.100E+01, 8.622E+01
 7.200E+01, 8.708E+01
 7.301E+01, 8.824E+01
 7.401E+01, 8.946E+01
 7.500E+01, 9.122E+01
 7.601E+01, 9.162E+01
 7.700E+01, 9.317E+01
 7.801E+01, 9.441E+01
 7.900E+01, 9.555E+01
 8.001E+01, 9.667E+01
 8.100E+01, 9.830E+01
 8.201E+01, 9.726E+01
 8.301E+01, 9.895E+01
 8.400E+01, 1.001E+02
 8.501E+01, 1.004E+02
 8.600E+01, 1.003E+02
 8.701E+01, 1.003E+02
 8.801E+01, 1.002E+02
 8.900E+01, 1.001E+02
 9.001E+01, 1.001E+02
 9.101E+01, 1.007E+02
 9.200E+01, 1.007E+02
 9.301E+01, 1.011E+02
 9.402E+01, 1.004E+02
 9.501E+01, 1.004E+02
 9.601E+01, 1.022E+02
 9.701E+01, 1.009E+02
 9.800E+01, 1.014E+02
 9.901E+01, 1.012E+02
 1.000E+02, 1.004E+02
 1.010E+02, 1.005E+02
 1.020E+02, 1.003E+02
 1.030E+02, 1.001E+02
 1.040E+02, 1.002E+02
 1.050E+02, 1.003E+02
 1.060E+02, 1.005E+02
 1.070E+02, 1.011E+02
 1.080E+02, 1.010E+02
 1.090E+02, 1.012E+02
 1.100E+02, 1.008E+02
 1.110E+02, 1.001E+02
 1.120E+02, 1.004E+02
 1.130E+02, 5.104E+01
 1.140E+02, 3.244E+01
 1.150E+02, 1.012E+02
 1.160E+02, 3.851E+01
 1.170E+02,-1.250E-01
 1.180E+02,-1.250E-01
 1.190E+02, 6.787E+01
 1.200E+02, 1.003E+02
