s,m
Time,"x"
 0.000E+00,-1.988E+01
 1.002E+00,-2.420E+00
 2.001E+00,-5.323E-01
 3.006E+00,-1.844E+00
 4.005E+00,-2.317E+00
 5.009E+00,-1.072E-01
 6.001E+00, 2.090E+00
 7.003E+00, 1.997E+00
 8.009E+00, 3.776E+00
 9.000E+00, 4.896E+00
 1.000E+01, 6.439E+00
 1.101E+01, 6.045E+00
 1.201E+01, 8.634E+00
 1.300E+01, 1.066E+01
 1.400E+01, 1.211E+01
 1.500E+01, 1.390E+01
 1.601E+01, 1.522E+01
 1.700E+01, 1.672E+01
 1.800E+01, 1.772E+01
 1.901E+01, 1.951E+01
 2.001E+01, 2.139E+01
 2.100E+01, 2.433E+01
 2.201E+01, 2.680E+01
 2.300E+01, 2.746E+01
 2.401E+01, 2.998E+01
 2.500E+01, 3.227E+01
 2.600E+01, 3.490E+01
 2.700E+01, 3.692E+01
 2.800E+01, 3.978E+01
 2.900E+01, 4.219E+01
 3.000E+01, 4.451E+01
 3.101E+01, 4.742E+01
 3.200E+01, 4.943E+01
 3.300E+01, 5.154E+01
 3.400E+01, 5.369E+01
 3.500E+01, 5.547E+01
 3.600E+01, 5.803E+01
 3.701E+01, 5.968E+01
 3.800E+01, 6.074E+01
 3.900E+01, 6.096E+01
 4.001E+01, 6.220E+01
 4.100E+01, 6.217E+01
 4.200E+01, 6.358E+01
 4.300E+01, 6.604E+01
 4.400E+01, 6.628E+01
 4.500E+01, 6.706E+01
 4.601E+01, 6.971E+01
 4.700E+01, 7.170E+01
 4.800E+01, 7.271E+01
 4.900E+01, 7.430E+01
 5.000E+01, 7.525E+01
 5.100E+01, 7.614E+01
 5.200E+01, 7.805E+01
 5.300E+01, 7.931E+01
 5.401E+01, 8.078E+01
 5.501E+01, 8.218E+01
 5.600E+01, 8.436E+01
 5.700E+01, 8.626E+01
 5.801E+01, 8.743E+01
 5.900E+01, 8.918E+01
 6.001E+01, 9.172E+01
 6.100E+01, 9.245E+01
 6.201E+01, 9.380E+01
 6.301E+01, 9.492E+01
 6.401E+01, 9.679E+01
 6.500E+01, 9.827E+01
 6.600E+01, 9.943E+01
 6.700E+01, 1.015E+02
 6.800E+01, 1.018E+02
 6.900E+01, 1.037E+02
 7.001E+01, 1.056E+02
 7.100E+01, 1.068E+02
 7.200E+01, 1.082E+02
