s,,,,C,C,C,C,C,C,C,C,C
 3.4800005E+003, 1.3238659E+002, 1.3564316E+002, 1.4343429E+002, 1.3753980E+002, 1.3025562E+002, 1.3087899E+002, 1.4139904E+002, 1.3430365E+002, 1.3451297E+002, 1.4830221E+002, 1.4371152E+002, 1.4442041E+002
 3.4900031E+003, 1.3079596E+002, 1.3314724E+002, 1.4120720E+002, 1.3651883E+002, 1.2936329E+002, 1.2969096E+002, 1.3861339E+002, 1.3190746E+002, 1.3301059E+002, 1.4429338E+002, 1.4051157E+002, 1.4234514E+002
 3.5000085E+003, 1.2778525E+002, 1.3046737E+002, 1.3902403E+002, 1.3224148E+002, 1.2735414E+002, 1.2841622E+002, 1.3497292E+002, 1.2935953E+002, 1.3111732E+002, 1.4232973E+002, 1.3800125E+002, 1.4086038E+002
 3.5100073E+003, 1.2575724E+002, 1.2874435E+002, 1.3602765E+002, 1.2936141E+002, 1.2499401E+002, 1.2618023E+002, 1.3426773E+002, 1.2714456E+002, 1.2798086E+002, 1.4024136E+002, 1.3481865E+002, 1.3794204E+002
 3.5200035E+003, 1.2541443E+002, 1.2779442E+002, 1.3298993E+002, 1.3001014E+002, 1.2300355E+002, 1.2435371E+002, 1.3353230E+002, 1.2574500E+002, 1.2565668E+002, 1.3675814E+002, 1.3274494E+002, 1.3532200E+002
 3.5300009E+003, 1.2387112E+002, 1.2818309E+002, 1.3018637E+002, 1.2988806E+002, 1.2134263E+002, 1.2289785E+002, 1.3383262E+002, 1.2559535E+002, 1.2526573E+002, 1.3309512E+002, 1.2971529E+002, 1.3195520E+002
 3.5400074E+003, 1.2305702E+002, 1.2656207E+002, 1.3027050E+002, 1.2820453E+002, 1.2011309E+002, 1.2206768E+002, 1.3177316E+002, 1.2553142E+002, 1.2570487E+002, 1.3195267E+002, 1.2747597E+002, 1.3027535E+002
 3.5500053E+003, 1.2230263E+002, 1.2650783E+002, 1.3081600E+002, 1.2619601E+002, 1.1969601E+002, 1.2290022E+002, 1.2935406E+002, 1.2344549E+002, 1.2627770E+002, 1.3218987E+002, 1.2715602E+002, 1.3292059E+002
 3.5600068E+003, 1.2363249E+002, 1.2664698E+002, 1.3230035E+002, 1.2441249E+002, 1.2080156E+002, 1.2373820E+002, 1.2945527E+002, 1.2412941E+002, 1.2741395E+002, 1.3178424E+002, 1.2855412E+002, 1.3446934E+002
 3.5700043E+003, 1.2176457E+002, 1.2641780E+002, 1.3043399E+002, 1.2278976E+002, 1.2392130E+002, 1.2207849E+002, 1.2792952E+002, 1.2563251E+002, 1.2586085E+002, 1.3185787E+002, 1.2995136E+002, 1.3401859E+002
 3.5800033E+003, 1.1958288E+002, 1.2519890E+002, 1.2843292E+002, 1.2169444E+002, 1.2123460E+002, 1.1931011E+002, 1.2592947E+002, 1.2837616E+002, 1.2451838E+002, 1.3008961E+002, 1.2676067E+002, 1.3074452E+002
 3.5900074E+003, 1.1811398E+002, 1.2468734E+002, 1.2920574E+002, 1.2001320E+002, 1.1898596E+002, 1.1831757E+002, 1.2464100E+002, 1.2639657E+002, 1.2389117E+002, 1.2975538E+002, 1.2852828E+002, 1.2896902E+002
 3.6000059E+003, 1.1555108E+002, 1.2029057E+002, 1.2468746E+002, 1.1755026E+002, 1.1699492E+002, 1.1620399E+002, 1.2349081E+002, 1.2225739E+002, 1.2184055E+002, 1.2873644E+002, 1.2690261E+002, 1.2608968E+002
 3.6100079E+003, 1.1284130E+002, 1.1647319E+002, 1.1975171E+002, 1.1508325E+002, 1.1508398E+002, 1.1293293E+002, 1.1928986E+002, 1.1850687E+002, 1.1753724E+002, 1.2233774E+002, 1.2132764E+002, 1.2191921E+002
 3.6200007E+003, 1.1088155E+002, 1.1366601E+002, 1.1836741E+002, 1.1258006E+002, 1.1254755E+002, 1.1109774E+002, 1.1578933E+002, 1.1538103E+002, 1.1405863E+002, 1.1985810E+002, 1.1796462E+002, 1.1926972E+002
 3.6300053E+003, 1.0811108E+002, 1.1142491E+002, 1.1541118E+002, 1.1038353E+002, 1.0930977E+002, 1.0882523E+002, 1.1326003E+002, 1.1193184E+002, 1.1225841E+002, 1.1811707E+002, 1.1540755E+002, 1.1748918E+002
 3.6400038E+003, 1.0591160E+002, 1.0961337E+002, 1.1364889E+002, 1.0826159E+002, 1.0609823E+002, 1.0699420E+002, 1.1152397E+002, 1.0987173E+002, 1.1086229E+002, 1.1571618E+002, 1.1237990E+002, 1.1567810E+002
 3.6500114E+003, 1.0478399E+002, 1.0800121E+002, 1.1198321E+002, 1.0655082E+002, 1.0412446E+002, 1.0572868E+002, 1.1006011E+002, 1.0733836E+002, 1.0909034E+002, 1.1333600E+002, 1.1124785E+002, 1.1473284E+002
 3.6600114E+003, 1.0325258E+002, 1.0638556E+002, 1.0955485E+002, 1.0513198E+002, 1.0256851E+002, 1.0469541E+002, 1.0813699E+002, 1.0593167E+002, 1.0753624E+002, 1.1131861E+002, 1.0812583E+002, 1.1336346E+002
 3.6700003E+003, 1.0231175E+002, 1.0517869E+002, 1.0900644E+002, 1.0398854E+002, 1.0084723E+002, 1.0364788E+002, 1.0695981E+002, 1.0401964E+002, 1.0705458E+002, 1.0959475E+002, 1.0695711E+002, 1.1196397E+002
 3.6800065E+003, 1.0181002E+002, 1.0366086E+002, 1.0707207E+002, 1.0343475E+002, 1.0010485E+002, 1.0294220E+002, 1.0482202E+002, 1.0182563E+002, 1.0659794E+002, 1.0853056E+002, 1.0545522E+002, 1.1003407E+002
 3.6900075E+003, 1.0090126E+002, 1.0291575E+002, 1.0611624E+002, 1.0300234E+002, 9.9486111E+001, 1.0209071E+002, 1.0365005E+002, 1.0093120E+002, 1.0556743E+002, 1.0676876E+002, 1.0426984E+002, 1.0968039E+002
 3.7000013E+003, 1.0023419E+002, 1.0124935E+002, 1.0460384E+002, 1.0247273E+002, 9.8246470E+001, 1.0097974E+002, 1.0287716E+002, 9.9354577E+001, 1.0394523E+002, 1.0534438E+002, 1.0298149E+002, 1.0820525E+002
 3.7100076E+003, 9.9412505E+001, 1.0040737E+002, 1.0385683E+002, 1.0219018E+002, 9.7763318E+001, 1.0000140E+002, 1.0161817E+002, 9.8448268E+001, 1.0292122E+002, 1.0419820E+002, 1.0147039E+002, 1.0715947E+002
 3.7200089E+003, 9.8665642E+001, 9.9583695E+001, 1.0316517E+002, 1.0186237E+002, 9.7063901E+001, 9.8457092E+001, 1.0110547E+002, 9.7613396E+001, 1.0168903E+002, 1.0323196E+002, 1.0101785E+002, 1.0655297E+002
 3.7300022E+003, 9.7468344E+001, 9.8586514E+001, 1.0212546E+002, 1.0099806E+002, 9.6399180E+001, 9.7219302E+001, 1.0028943E+002, 9.6507058E+001, 1.0066652E+002, 1.0333939E+002, 9.9380561E+001, 1.0543599E+002
 3.7400024E+003, 9.6592799E+001, 9.7690321E+001, 1.0119464E+002, 1.0025965E+002, 9.5583201E+001, 9.5586944E+001, 9.8871854E+001, 9.5751504E+001, 1.0013320E+002, 1.0198989E+002, 9.8752197E+001, 1.0390617E+002
 3.7500076E+003, 9.5801055E+001, 9.7235526E+001, 1.0074704E+002, 9.9468854E+001, 9.4807950E+001, 9.4533712E+001, 9.8188010E+001, 9.4758336E+001, 9.9534907E+001, 1.0080687E+002, 9.8209086E+001, 1.0378038E+002
 3.7600091E+003, 9.5605943E+001, 9.6737720E+001, 9.9448857E+001, 9.8607869E+001, 9.4132793E+001, 9.4739763E+001, 9.7896023E+001, 9.4344948E+001, 9.9244835E+001, 1.0032377E+002, 9.7114528E+001, 1.0317849E+002
 3.7700049E+003, 9.5076672E+001, 9.5919684E+001, 9.8497743E+001, 9.8277270E+001, 9.3490173E+001, 9.4607219E+001, 9.7503732E+001, 9.3582586E+001, 9.7960926E+001, 9.8856086E+001, 9.5765700E+001, 1.0247361E+002
 3.7800028E+003, 9.4330919E+001, 9.5206560E+001, 9.8159225E+001, 9.7753384E+001, 9.3005053E+001, 9.3811003E+001, 9.6875453E+001, 9.2501953E+001, 9.7561144E+001, 9.9044445E+001, 9.5141818E+001, 1.0122826E+002
 3.7900042E+003, 9.3823117E+001, 9.4593692E+001, 9.7493921E+001, 9.6916351E+001, 9.2452743E+001, 9.2953368E+001, 9.6076360E+001, 9.2158281E+001, 9.6585600E+001, 9.8466435E+001, 9.4070453E+001, 1.0120749E+002
 3.8000055E+003, 9.3470817E+001, 9.4338604E+001, 9.6542929E+001, 9.6067772E+001, 9.1938357E+001, 9.3413715E+001, 9.5740965E+001, 9.1659528E+001, 9.6326989E+001, 9.7304067E+001, 9.3472141E+001, 1.0049773E+002
 3.8100098E+003, 9.3070726E+001, 9.3583704E+001, 9.5781562E+001, 9.5305396E+001, 9.1373703E+001, 9.3107572E+001, 9.5361568E+001, 9.1194352E+001, 9.5631022E+001, 9.6977076E+001, 9.2243839E+001, 9.9536771E+001
 3.8200062E+003, 9.2514509E+001, 9.2963840E+001, 9.5492842E+001, 9.4756653E+001, 9.1020677E+001, 9.3049147E+001, 9.4818053E+001, 9.0694267E+001, 9.4394705E+001, 9.6473926E+001, 9.0801599E+001, 9.9648016E+001
 3.8300072E+003, 9.2101443E+001, 9.1940273E+001, 9.5364045E+001, 9.4248611E+001, 9.0470092E+001, 9.2410793E+001, 9.3940920E+001, 8.9701087E+001, 9.4386990E+001, 9.6260062E+001, 9.1783829E+001, 9.8906716E+001
 3.8400087E+003, 9.1451187E+001, 9.1537904E+001, 9.3903545E+001, 9.3499463E+001, 9.0100504E+001, 9.2243334E+001, 9.3133815E+001, 8.9272534E+001, 9.2888843E+001, 9.5695728E+001, 9.1016057E+001, 9.7798069E+001
 3.8500094E+003, 9.0327664E+001, 9.1356138E+001, 9.3524501E+001, 9.2410514E+001, 8.9370408E+001, 9.1109667E+001, 9.2793589E+001, 8.9167168E+001, 9.2662055E+001, 9.4804795E+001, 9.0366396E+001, 9.5812806E+001
 3.8600113E+003, 8.9657430E+001, 9.0893193E+001, 9.3378958E+001, 9.1728252E+001, 8.8999982E+001, 8.9515623E+001, 9.2428399E+001, 8.8580847E+001, 9.2640777E+001, 9.3979909E+001, 9.0115741E+001, 9.6332415E+001
 3.8700115E+003, 8.8532209E+001, 9.0607397E+001, 9.2645957E+001, 9.1034882E+001, 8.8361509E+001, 8.7937268E+001, 9.1945023E+001, 8.7957182E+001, 9.2704958E+001, 9.3764844E+001, 8.9673168E+001, 9.5773629E+001
 3.8800027E+003, 8.7917655E+001, 8.9753182E+001, 9.2195645E+001, 8.9931162E+001, 8.7966648E+001, 8.6890982E+001, 9.1338413E+001, 8.7533606E+001, 9.1940646E+001, 9.2544140E+001, 8.9692648E+001, 9.4979309E+001
 3.8900065E+003, 8.7401029E+001, 8.9005900E+001, 9.2042944E+001, 8.9010903E+001, 8.7196928E+001, 8.7245004E+001, 9.0338037E+001, 8.6850138E+001, 9.1219726E+001, 9.2917651E+001, 8.8700688E+001, 9.4906943E+001
 3.9000001E+003, 8.7314337E+001, 8.8382222E+001, 9.1534230E+001, 8.8749771E+001, 8.6678814E+001, 8.6742731E+001, 8.9744290E+001, 8.6495595E+001, 9.0038894E+001, 9.3237855E+001, 8.8038969E+001, 9.4901766E+001
 3.9100084E+003, 8.6739273E+001, 8.7685321E+001, 9.0389204E+001, 8.8796418E+001, 8.5993892E+001, 8.6456784E+001, 8.8916109E+001, 8.6220117E+001, 8.9143634E+001, 9.1322405E+001, 8.7482791E+001, 9.4397930E+001
 3.9200059E+003, 8.6549725E+001, 8.7327224E+001, 8.9955444E+001, 8.8508292E+001, 8.5476635E+001, 8.6368107E+001, 8.8509504E+001, 8.5617693E+001, 8.8836199E+001, 8.9982789E+001, 8.7072578E+001, 9.3685978E+001
 3.9300106E+003, 8.5809391E+001, 8.6584766E+001, 8.9789640E+001, 8.8051968E+001, 8.4905189E+001, 8.5703509E+001, 8.7477208E+001, 8.4734499E+001, 8.8922930E+001, 8.9859835E+001, 8.6956715E+001, 9.3472822E+001
 3.9400080E+003, 8.5456023E+001, 8.6176049E+001, 8.8842032E+001, 8.7513116E+001, 8.4539397E+001, 8.5022235E+001, 8.6726741E+001, 8.4304617E+001, 8.8215354E+001, 8.8957484E+001, 8.6165515E+001, 9.3143025E+001
 3.9500128E+003, 8.4579843E+001, 8.6246222E+001, 8.8781190E+001, 8.6699589E+001, 8.3775766E+001, 8.4679750E+001, 8.6461454E+001, 8.4117568E+001, 8.8417310E+001, 8.8392142E+001, 8.5478518E+001, 9.2479346E+001
 3.9600084E+003, 8.4103798E+001, 8.5588456E+001, 8.7824230E+001, 8.6082507E+001, 8.3384969E+001, 8.3502442E+001, 8.6261918E+001, 8.3475077E+001, 8.8441338E+001, 8.8318768E+001, 8.5448533E+001, 9.1950085E+001
 3.9700124E+003, 8.3511247E+001, 8.5270707E+001, 8.7256824E+001, 8.5541974E+001, 8.2909054E+001, 8.3290425E+001, 8.5966180E+001, 8.3012365E+001, 8.7340508E+001, 8.8059194E+001, 8.4614700E+001, 9.0193878E+001
 3.9800097E+003, 8.2396010E+001, 8.4648266E+001, 8.7376860E+001, 8.5016587E+001, 8.1594867E+001, 8.2295928E+001, 8.5452981E+001, 8.2884607E+001, 8.6901318E+001, 8.8234981E+001, 8.3815186E+001, 8.9778286E+001
 3.9900125E+003, 8.2323327E+001, 8.3801953E+001, 8.7197522E+001, 8.4839381E+001, 8.1308931E+001, 8.1070362E+001, 8.4564319E+001, 8.2086283E+001, 8.6115063E+001, 8.8132224E+001, 8.3970700E+001, 9.0441191E+001
 4.0000013E+003, 8.2223307E+001, 8.3111551E+001, 8.5663833E+001, 8.4841600E+001, 8.1468135E+001, 8.1118244E+001, 8.3836011E+001, 8.1248404E+001, 8.5336776E+001, 8.6641751E+001, 8.3676359E+001, 8.9397403E+001
 4.0100082E+003, 8.2200871E+001, 8.2777797E+001, 8.5410083E+001, 8.4823185E+001, 8.1026780E+001, 8.0799605E+001, 8.3512759E+001, 8.0558296E+001, 8.5063869E+001, 8.5480782E+001, 8.3067167E+001, 8.8225972E+001
 4.0200077E+003, 8.2038637E+001, 8.1932523E+001, 8.5123031E+001, 8.4655229E+001, 8.1380663E+001, 8.0844354E+001, 8.2925699E+001, 8.0178521E+001, 8.4127391E+001, 8.4980238E+001, 8.2330652E+001, 8.8453907E+001
 4.0300032E+003, 8.1912444E+001, 8.1587330E+001, 8.4726240E+001, 8.4407354E+001, 8.1263624E+001, 8.0282245E+001, 8.2586123E+001, 7.9400314E+001, 8.3412127E+001, 8.5470085E+001, 8.1649070E+001, 8.8395876E+001
 4.0400018E+003, 8.1478463E+001, 8.1092151E+001, 8.3773455E+001, 8.4397684E+001, 8.0977294E+001, 7.9989503E+001, 8.1930624E+001, 7.9270935E+001, 8.2996347E+001, 8.4396452E+001, 8.1764082E+001, 8.6569142E+001
 4.0500104E+003, 8.1028682E+001, 8.1096101E+001, 8.3210580E+001, 8.3934080E+001, 8.0715786E+001, 7.9513720E+001, 8.1527973E+001, 7.9243614E+001, 8.2821779E+001, 8.3797725E+001, 8.1243640E+001, 8.6262676E+001
 4.0600054E+003, 8.0046274E+001, 8.1079078E+001, 8.3100837E+001, 8.2884533E+001, 7.9550078E+001, 7.9213042E+001, 8.1726573E+001, 7.8737495E+001, 8.3164600E+001, 8.3608060E+001, 8.0293207E+001, 8.5955992E+001
 4.0700015E+003, 7.9760452E+001, 8.0745968E+001, 8.2594058E+001, 8.2420582E+001, 7.9083992E+001, 7.8368210E+001, 8.1577526E+001, 7.8621228E+001, 8.2862666E+001, 8.4463478E+001, 8.0030632E+001, 8.4507663E+001
 4.0800033E+003, 7.9489287E+001, 8.0208799E+001, 8.2156561E+001, 8.1974089E+001, 7.8603532E+001, 7.8451867E+001, 8.1182904E+001, 7.8415823E+001, 8.2128526E+001, 8.2478956E+001, 7.9235611E+001, 8.5638158E+001
 4.0900054E+003, 7.9280276E+001, 7.9621857E+001, 8.2422055E+001, 8.1633343E+001, 7.8365298E+001, 7.8353679E+001, 8.0645392E+001, 7.7896009E+001, 8.1306096E+001, 8.2677104E+001, 7.9401630E+001, 8.4881873E+001
 4.1000002E+003, 7.9016330E+001, 7.8921656E+001, 8.2057997E+001, 8.1546546E+001, 7.8246708E+001, 7.8150939E+001, 8.0154219E+001, 7.7373123E+001, 8.0343361E+001, 8.3558997E+001, 7.9174887E+001, 8.4336969E+001
 4.1100091E+003, 7.8699819E+001, 7.8534259E+001, 8.1372724E+001, 8.1251620E+001, 7.7738240E+001, 7.7866548E+001, 7.9706760E+001, 7.7193087E+001, 7.9486376E+001, 8.2756329E+001, 7.8503840E+001, 8.3822386E+001
 4.1200066E+003, 7.8107923E+001, 7.8413121E+001, 8.0888209E+001, 8.0907649E+001, 7.7163162E+001, 7.7583753E+001, 7.9434802E+001, 7.6783518E+001, 7.9410855E+001, 8.1815779E+001, 7.7968123E+001, 8.3712326E+001
 4.1300058E+003, 7.7948307E+001, 7.8185948E+001, 8.0902711E+001, 8.0685486E+001, 7.7037842E+001, 7.6272745E+001, 7.9257515E+001, 7.6649425E+001, 7.9362712E+001, 8.1407394E+001, 7.8247587E+001, 8.3816758E+001
 4.1400051E+003, 7.7876436E+001, 7.8045197E+001, 7.9385678E+001, 8.0551163E+001, 7.7193585E+001, 7.6518343E+001, 7.8985106E+001, 7.6011577E+001, 7.9224323E+001, 8.0051827E+001, 7.7586956E+001, 8.2771499E+001
 4.1500018E+003, 7.7528831E+001, 7.7735591E+001, 7.9702352E+001, 8.0143357E+001, 7.6887911E+001, 7.6529925E+001, 7.8830021E+001, 7.6421467E+001, 7.8788441E+001, 7.9388382E+001, 7.6674988E+001, 8.2843811E+001
 4.1600133E+003, 7.7197622E+001, 7.7038082E+001, 7.9243470E+001, 7.9510659E+001, 7.6368786E+001, 7.6241808E+001, 7.8393190E+001, 7.5847290E+001, 7.8188248E+001, 7.9559817E+001, 7.6524496E+001, 8.2487926E+001
 4.1700088E+003, 7.7119271E+001, 7.6504488E+001, 7.9477264E+001, 7.9582213E+001, 7.6093010E+001, 7.5896910E+001, 7.7876256E+001, 7.5296758E+001, 7.7442047E+001, 8.0182063E+001, 7.6459058E+001, 8.2084829E+001
 4.1800120E+003, 7.6565737E+001, 7.6395392E+001, 7.9232292E+001, 7.9338938E+001, 7.5764203E+001, 7.5773306E+001, 7.7648863E+001, 7.4972964E+001, 7.6739932E+001, 8.0301715E+001, 7.6591666E+001, 8.1644302E+001
 4.1900004E+003, 7.6339347E+001, 7.6354838E+001, 7.8640332E+001, 7.9076719E+001, 7.5135786E+001, 7.5361622E+001, 7.7593901E+001, 7.4679151E+001, 7.7055949E+001, 7.9454167E+001, 7.6198457E+001, 8.0976396E+001
 4.2000081E+003, 7.5770905E+001, 7.6146951E+001, 7.8843023E+001, 7.8670999E+001, 7.4977317E+001, 7.4692767E+001, 7.7552652E+001, 7.4748285E+001, 7.6725435E+001, 7.9844732E+001, 7.5744170E+001, 8.0898322E+001
 4.2100077E+003, 7.5290431E+001, 7.5408481E+001, 7.8445696E+001, 7.7799719E+001, 7.4766507E+001, 7.4155487E+001, 7.7477811E+001, 7.3984676E+001, 7.6018622E+001, 8.0298427E+001, 7.5654760E+001, 8.0969036E+001
 4.2200124E+003, 7.5104456E+001, 7.5094273E+001, 7.7837864E+001, 7.7363413E+001, 7.4433816E+001, 7.4074097E+001, 7.7035479E+001, 7.3860358E+001, 7.4969508E+001, 7.9258202E+001, 7.5589161E+001, 7.9489643E+001
 4.2300033E+003, 7.4663745E+001, 7.5031901E+001, 7.7642567E+001, 7.7064750E+001, 7.4193011E+001, 7.3801214E+001, 7.6777756E+001, 7.3415815E+001, 7.5383146E+001, 7.8756091E+001, 7.4990773E+001, 7.9483274E+001
 4.2400093E+003, 7.4507044E+001, 7.4904133E+001, 7.6710537E+001, 7.6646738E+001, 7.3931604E+001, 7.3358368E+001, 7.6628929E+001, 7.3370507E+001, 7.4981855E+001, 7.7479501E+001, 7.4920236E+001, 7.9395501E+001
 4.2500059E+003, 7.3829604E+001, 7.4836664E+001, 7.6377309E+001, 7.6376840E+001, 7.3595384E+001, 7.2632768E+001, 7.6500560E+001, 7.3480168E+001, 7.5071156E+001, 7.7200351E+001, 7.3906290E+001, 7.8823964E+001
 4.2600114E+003, 7.3866909E+001, 7.4561738E+001, 7.5790737E+001, 7.6284639E+001, 7.2958171E+001, 7.2403354E+001, 7.6136873E+001, 7.2895338E+001, 7.5167518E+001, 7.7176668E+001, 7.3694572E+001, 7.7378926E+001
 4.2700096E+003, 7.3731906E+001, 7.4047606E+001, 7.6461842E+001, 7.6091477E+001, 7.2648422E+001, 7.3028048E+001, 7.5571186E+001, 7.2693735E+001, 7.4805490E+001, 7.7671249E+001, 7.3697627E+001, 7.7218642E+001
 4.2800067E+003, 7.3324516E+001, 7.3518524E+001, 7.5702939E+001, 7.5866399E+001, 7.2184603E+001, 7.2839514E+001, 7.5199263E+001, 7.2111075E+001, 7.4298923E+001, 7.7157468E+001, 7.3548922E+001, 7.7668744E+001
 4.2900107E+003, 7.3398437E+001, 7.3396091E+001, 7.5685094E+001, 7.5708741E+001, 7.2376955E+001, 7.2073297E+001, 7.4650060E+001, 7.1807491E+001, 7.3878714E+001, 7.6900809E+001, 7.3650513E+001, 7.6612039E+001
 4.3000060E+003, 7.3012204E+001, 7.2724289E+001, 7.4902148E+001, 7.5445907E+001, 7.2063843E+001, 7.2350904E+001, 7.4251289E+001, 7.1392045E+001, 7.3947021E+001, 7.6724459E+001, 7.3452316E+001, 7.6308277E+001
 4.3100095E+003, 7.2246868E+001, 7.2625604E+001, 7.4939918E+001, 7.5030524E+001, 7.1785553E+001, 7.1469804E+001, 7.4214869E+001, 7.1097475E+001, 7.2956241E+001, 7.6161670E+001, 7.3068490E+001, 7.5681657E+001
 4.3200023E+003, 7.1925581E+001, 7.2383326E+001, 7.5260505E+001, 7.4572551E+001, 7.0923184E+001, 7.0607396E+001, 7.4162078E+001, 7.0920673E+001, 7.2706780E+001, 7.5642036E+001, 7.3346236E+001, 7.6216157E+001
 4.3300126E+003, 7.1778056E+001, 7.1926966E+001, 7.4669967E+001, 7.4522450E+001, 7.0414579E+001, 7.0675004E+001, 7.4128693E+001, 7.0556096E+001, 7.1899159E+001, 7.5814596E+001, 7.2925635E+001, 7.6407974E+001
 4.3400104E+003, 7.1528606E+001, 7.2120511E+001, 7.4026154E+001, 7.3919378E+001, 7.0750635E+001, 7.0153337E+001, 7.3978016E+001, 7.0339803E+001, 7.1890555E+001, 7.5052283E+001, 7.2503145E+001, 7.5892619E+001
 4.3500075E+003, 7.1335468E+001, 7.2296273E+001, 7.3604684E+001, 7.3621106E+001, 7.1066110E+001, 6.9962459E+001, 7.4056495E+001, 7.0439032E+001, 7.2692996E+001, 7.4710794E+001, 7.1748457E+001, 7.4857841E+001
 4.3600063E+003, 7.1340079E+001, 7.1903021E+001, 7.3659157E+001, 7.3908810E+001, 7.0435932E+001, 6.9551899E+001, 7.3929281E+001, 7.0262279E+001, 7.2320663E+001, 7.4702197E+001, 7.1477200E+001, 7.4765051E+001
 4.3700006E+003, 7.1247903E+001, 7.1406288E+001, 7.2834595E+001, 7.4220924E+001, 7.0084032E+001, 6.9729893E+001, 7.3572378E+001, 6.9993464E+001, 7.1468966E+001, 7.4849169E+001, 7.1187735E+001, 7.4175982E+001
 4.3800102E+003, 7.0880012E+001, 7.1088192E+001, 7.2581196E+001, 7.4105133E+001, 7.0195669E+001, 6.9294468E+001, 7.3099696E+001, 6.9405749E+001, 7.1518479E+001, 7.4344332E+001, 7.0584905E+001, 7.2982238E+001
 4.3900020E+003, 7.0838543E+001, 7.0788122E+001, 7.2270668E+001, 7.3696246E+001, 7.0341007E+001, 6.8602228E+001, 7.2810228E+001, 6.9145194E+001, 7.0892371E+001, 7.4000085E+001, 7.0725382E+001, 7.3184802E+001
 4.4000059E+003, 7.0651686E+001, 7.0277037E+001, 7.2338796E+001, 7.3280346E+001, 7.0148363E+001, 6.8905182E+001, 7.2328980E+001, 6.9460813E+001, 6.9901187E+001, 7.3668055E+001, 7.0208492E+001, 7.2833744E+001
 4.4100034E+003, 7.0187246E+001, 6.9920077E+001, 7.2442161E+001, 7.2818906E+001, 6.9051458E+001, 6.9110555E+001, 7.1892526E+001, 6.8724397E+001, 6.9843346E+001, 7.3352417E+001, 7.0477723E+001, 7.3338808E+001
 4.4200089E+003, 6.9909023E+001, 6.9852642E+001, 7.2367063E+001, 7.2437194E+001, 6.8944981E+001, 6.8941655E+001, 7.1518081E+001, 6.8573253E+001, 6.9874631E+001, 7.3484603E+001, 7.0083119E+001, 7.3899980E+001
 4.4300002E+003, 6.9801768E+001, 6.9562954E+001, 7.1998556E+001, 7.2147359E+001, 6.8956667E+001, 6.8817285E+001, 7.1232103E+001, 6.7788530E+001, 7.0264848E+001, 7.3141501E+001, 7.0310353E+001, 7.3427944E+001
 4.4400079E+003, 6.9280838E+001, 6.9382604E+001, 7.1801051E+001, 7.2080776E+001, 6.9036442E+001, 6.7860904E+001, 7.1068565E+001, 6.7870807E+001, 6.9754581E+001, 7.3239086E+001, 7.0041193E+001, 7.2936041E+001
 4.4500026E+003, 6.9055994E+001, 6.9282961E+001, 7.1377480E+001, 7.1786629E+001, 6.8554832E+001, 6.7401519E+001, 7.1309278E+001, 6.7921701E+001, 6.8913897E+001, 7.3201918E+001, 6.9482887E+001, 7.1989436E+001
 4.4600017E+003, 6.8590211E+001, 6.9189854E+001, 7.1301227E+001, 7.1414090E+001, 6.7442202E+001, 6.7317076E+001, 7.1188376E+001, 6.7855188E+001, 6.8909805E+001, 7.2741978E+001, 6.9246822E+001, 7.2288741E+001
 4.4700081E+003, 6.8708573E+001, 6.8909062E+001, 7.0366641E+001, 7.0951140E+001, 6.7911282E+001, 6.7171145E+001, 7.1198253E+001, 6.7620965E+001, 6.8836166E+001, 7.2611328E+001, 6.8494659E+001, 7.1655825E+001
 4.4800165E+003, 6.8635215E+001, 6.8714050E+001, 7.0820291E+001, 7.1054821E+001, 6.8128963E+001, 6.7215243E+001, 7.0901376E+001, 6.7069322E+001, 6.8475880E+001, 7.1996504E+001, 6.8226740E+001, 7.1375507E+001
 4.4900103E+003, 6.8352616E+001, 6.8367659E+001, 7.0158922E+001, 7.0850492E+001, 6.7944305E+001, 6.6899442E+001, 7.0687801E+001, 6.7287963E+001, 6.7965996E+001, 7.2338244E+001, 6.8240681E+001, 7.1678002E+001
 4.5000009E+003, 6.8413144E+001, 6.8302050E+001, 6.9793075E+001, 7.0722506E+001, 6.7870023E+001, 6.6909497E+001, 7.0071781E+001, 6.7212611E+001, 6.7763096E+001, 7.1412663E+001, 6.7477212E+001, 7.0909411E+001
 4.5100122E+003, 6.8180568E+001, 6.8442324E+001, 6.9879611E+001, 7.0143639E+001, 6.7875628E+001, 6.6991888E+001, 7.0244679E+001, 6.7112287E+001, 6.7736313E+001, 7.0521282E+001, 6.8248679E+001, 7.1022887E+001
 4.5200097E+003, 6.7637208E+001, 6.8158982E+001, 6.9550721E+001, 6.9735455E+001, 6.7468990E+001, 6.6817413E+001, 7.0192439E+001, 6.7200720E+001, 6.7856790E+001, 7.1010146E+001, 6.8013032E+001, 7.0256860E+001
 4.5300013E+003, 6.7526329E+001, 6.7996781E+001, 6.9576666E+001, 6.9363868E+001, 6.7367951E+001, 6.6418003E+001, 7.0017733E+001, 6.6917770E+001, 6.7549292E+001, 7.0791906E+001, 6.7394617E+001, 7.0554464E+001
 4.5400117E+003, 6.7186580E+001, 6.7968371E+001, 6.9294015E+001, 6.9067492E+001, 6.6683724E+001, 6.6242962E+001, 6.9894143E+001, 6.6585347E+001, 6.7442842E+001, 7.0995579E+001, 6.7498322E+001, 7.0222101E+001
