s,,,,C,C,C,C,C,C,C,C,C
 1.0600060E+003, 4.8431493E+002, 5.3953037E+002, 6.7777696E+002, 4.8046263E+002, 4.8495827E+002, 4.8653158E+002, 5.3978357E+002, 5.3677833E+002, 5.4357558E+002, 6.7828707E+002, 6.5984767E+002, 6.8156835E+002
 1.0700032E+003, 4.9010614E+002, 5.3720083E+002, 6.9358718E+002, 4.9160171E+002, 4.8922352E+002, 4.8806928E+002, 5.4334979E+002, 5.3827894E+002, 5.3982901E+002, 6.7867013E+002, 6.5379147E+002, 6.8904596E+002
 1.0800039E+003, 4.9048470E+002, 5.4315203E+002, 6.8114339E+002, 4.9124388E+002, 4.8920373E+002, 4.8791425E+002, 5.4053091E+002, 5.4015400E+002, 5.4350634E+002, 6.8595949E+002, 6.6029480E+002, 6.9703301E+002
 1.0900058E+003, 4.9245634E+002, 5.2992001E+002, 6.9542302E+002, 4.9181546E+002, 4.9240531E+002, 4.8775133E+002, 5.3948220E+002, 5.3678264E+002, 5.4531304E+002, 6.7099607E+002, 6.5505958E+002, 6.7270249E+002
 1.1000071E+003, 4.8548960E+002, 5.5000303E+002, 6.8577102E+002, 4.8769793E+002, 4.8773800E+002, 4.8517039E+002, 5.2831169E+002, 5.3766906E+002, 5.4884733E+002, 6.9972606E+002, 6.9606854E+002, 7.1742542E+002
 1.1100056E+003, 4.9202757E+002, 5.4591710E+002, 7.0087229E+002, 4.9180603E+002, 4.8784082E+002, 4.8427818E+002, 5.5509859E+002, 5.4894766E+002, 5.4863508E+002, 6.9696536E+002, 6.7048765E+002, 6.9369060E+002
 1.1200044E+003, 4.9029504E+002, 5.4864105E+002, 6.9150970E+002, 4.9643048E+002, 4.9218962E+002, 4.8876284E+002, 5.4808701E+002, 5.4821184E+002, 5.5848462E+002, 6.9685292E+002, 6.8631371E+002, 6.9982666E+002
 1.1300022E+003, 4.9253584E+002, 5.3867808E+002, 6.9696561E+002, 4.9692504E+002, 4.9516704E+002, 4.8857321E+002, 5.5263810E+002, 5.4541360E+002, 5.4157861E+002, 6.9510486E+002, 6.8418962E+002, 6.9374945E+002
 1.1400061E+003, 4.9401809E+002, 5.5833591E+002, 6.9627199E+002, 4.9775285E+002, 4.9157218E+002, 4.8888138E+002, 5.5246068E+002, 5.4398790E+002, 5.4631548E+002, 7.0840210E+002, 6.9636837E+002, 6.9153003E+002
 1.1500046E+003, 5.0219467E+002, 5.4833851E+002, 6.8552792E+002, 5.0230875E+002, 4.9129540E+002, 4.8644559E+002, 5.5641372E+002, 5.5312213E+002, 5.5977989E+002, 7.0818636E+002, 6.8216935E+002, 6.8391334E+002
 1.1600049E+003, 4.9244914E+002, 5.5197123E+002, 6.8051182E+002, 4.9606861E+002, 4.9783113E+002, 5.0152416E+002, 5.4449320E+002, 5.4686128E+002, 5.6010581E+002, 6.8775816E+002, 6.7400180E+002, 7.0054925E+002
 1.1700066E+003, 4.9256233E+002, 5.5952041E+002, 7.3198774E+002, 4.9551219E+002, 4.9494385E+002, 4.9247960E+002, 5.4259283E+002, 5.4205954E+002, 5.5792872E+002, 6.9248128E+002, 7.0685011E+002, 7.3516753E+002
 1.1800014E+003, 4.9771198E+002, 5.6697881E+002, 7.0202200E+002, 4.9772388E+002, 4.9250719E+002, 4.8828737E+002, 5.5947152E+002, 5.6077936E+002, 5.6715897E+002, 7.1905121E+002, 7.0274805E+002, 7.2043460E+002
 1.1900059E+003, 4.9662864E+002, 5.6013627E+002, 7.0327542E+002, 5.0087675E+002, 4.9327122E+002, 4.9848495E+002, 5.5964510E+002, 5.5752910E+002, 5.6721233E+002, 7.1402503E+002, 6.9652291E+002, 7.0404995E+002
 1.2000040E+003, 4.9997039E+002, 5.5876096E+002, 6.9602968E+002, 4.9932176E+002, 4.9885901E+002, 4.9631766E+002, 5.5791442E+002, 5.5885168E+002, 5.6319062E+002, 7.0731414E+002, 6.8832433E+002, 7.0735627E+002
 1.2100035E+003, 4.9724357E+002, 5.4938813E+002, 7.3537601E+002, 5.0408692E+002, 5.0040357E+002, 4.9887060E+002, 5.5251600E+002, 5.5322731E+002, 5.5853562E+002, 7.0874358E+002, 7.0140352E+002, 6.9858813E+002
 1.2200043E+003, 4.9081904E+002, 5.6108995E+002, 7.2215666E+002, 4.9429922E+002, 4.9485896E+002, 4.9848091E+002, 5.4685174E+002, 5.5151378E+002, 5.6551892E+002, 7.3437822E+002, 7.1849869E+002, 7.1796740E+002
 1.2300037E+003, 5.0167066E+002, 5.6495215E+002, 7.2934341E+002, 5.0352911E+002, 4.9857830E+002, 4.8893042E+002, 5.6951467E+002, 5.6921214E+002, 5.5361814E+002, 7.3597023E+002, 7.1357644E+002, 7.0928426E+002
 1.2400071E+003, 5.0441649E+002, 5.7280701E+002, 7.2425031E+002, 4.9698674E+002, 5.0273561E+002, 5.0861936E+002, 5.5411046E+002, 5.6518553E+002, 5.8549034E+002, 7.3918125E+002, 7.3124831E+002, 7.5447911E+002
 1.2500054E+003, 5.0812372E+002, 5.6502544E+002, 7.3744912E+002, 5.1002792E+002, 5.0915229E+002, 5.0157071E+002, 5.8444799E+002, 5.7000391E+002, 5.5679770E+002, 7.3841776E+002, 7.2997495E+002, 7.1937216E+002
 1.2600030E+003, 5.0810265E+002, 5.7881687E+002, 7.2175213E+002, 5.1313591E+002, 5.0578688E+002, 5.0560912E+002, 5.6926161E+002, 5.6964777E+002, 5.7616930E+002, 7.3927501E+002, 7.2829729E+002, 7.4524860E+002
 1.2700056E+003, 5.1426312E+002, 5.7291133E+002, 7.1345485E+002, 5.0773294E+002, 5.0919126E+002, 5.1467581E+002, 5.7856207E+002, 5.7300884E+002, 5.8632251E+002, 7.0905580E+002, 7.0629549E+002, 7.3073101E+002
 1.2800035E+003, 5.1406898E+002, 5.7451802E+002, 7.0385325E+002, 5.1845293E+002, 5.1298599E+002, 5.1510115E+002, 5.6733197E+002, 5.6717092E+002, 5.7681854E+002, 7.1843008E+002, 7.0614805E+002, 7.2593743E+002
 1.2900059E+003, 5.1043818E+002, 5.6780340E+002, 7.0258426E+002, 5.1089746E+002, 5.1159575E+002, 5.1797671E+002, 5.6763739E+002, 5.6911407E+002, 5.7189842E+002, 6.9664529E+002, 6.9456555E+002, 7.0738686E+002
 1.3000067E+003, 5.0936088E+002, 5.7168113E+002, 7.1462102E+002, 5.1111992E+002, 5.0964895E+002, 5.1568204E+002, 5.6174170E+002, 5.6415492E+002, 5.7290054E+002, 7.0755234E+002, 7.0191069E+002, 7.1529810E+002
 1.3100019E+003, 5.1304988E+002, 5.6563142E+002, 7.1293844E+002, 5.1222029E+002, 5.1082667E+002, 5.0360407E+002, 5.6933273E+002, 5.6691910E+002, 5.7464573E+002, 7.0348194E+002, 7.1258298E+002, 7.1370875E+002
 1.3200071E+003, 5.1354507E+002, 5.6847959E+002, 7.4147786E+002, 5.0936246E+002, 5.1347380E+002, 5.1866920E+002, 5.5693670E+002, 5.6566066E+002, 5.8346599E+002, 7.1175662E+002, 7.3465366E+002, 7.2869143E+002
 1.3300031E+003, 5.0968565E+002, 5.8138258E+002, 7.2890772E+002, 5.0801635E+002, 5.1090247E+002, 5.1287055E+002, 5.7577722E+002, 5.7228322E+002, 5.7473579E+002, 7.2983685E+002, 7.2382721E+002, 7.2225081E+002
 1.3400025E+003, 5.1359909E+002, 5.8206300E+002, 7.3872759E+002, 5.1647106E+002, 5.1196939E+002, 5.0895314E+002, 5.8639803E+002, 5.7680668E+002, 5.7776097E+002, 7.4976411E+002, 7.5227430E+002, 7.2952809E+002
 1.3500014E+003, 5.1578697E+002, 5.7912653E+002, 7.5245718E+002, 5.1511520E+002, 5.1905938E+002, 5.1635086E+002, 5.8920953E+002, 5.7824552E+002, 5.7687213E+002, 7.5021995E+002, 7.4515047E+002, 7.3746037E+002
 1.3600033E+003, 5.1811284E+002, 5.8484898E+002, 7.6837049E+002, 5.1838357E+002, 5.1735183E+002, 5.1677294E+002, 5.9516990E+002, 5.8776054E+002, 5.8312753E+002, 7.3066512E+002, 7.5515354E+002, 7.9095802E+002
 1.3700043E+003, 5.2081543E+002, 5.9812849E+002, 7.7840088E+002, 5.1545218E+002, 5.2305838E+002, 5.2598346E+002, 5.8050808E+002, 5.8512282E+002, 6.0254326E+002, 7.4822739E+002, 7.8105453E+002, 8.1491780E+002
 1.3800019E+003, 5.2639879E+002, 5.9518600E+002, 7.4880436E+002, 5.2753793E+002, 5.2439612E+002, 5.2048348E+002, 6.0509333E+002, 6.0063185E+002, 5.8840152E+002, 7.6783814E+002, 7.5358600E+002, 7.6799762E+002
 1.3900003E+003, 5.2451036E+002, 5.8432220E+002, 7.4332075E+002, 5.2256270E+002, 5.2416761E+002, 5.2654813E+002, 5.8334775E+002, 5.8897718E+002, 5.9400973E+002, 7.2433696E+002, 7.3925294E+002, 7.4660150E+002
 1.4000055E+003, 5.2041456E+002, 5.8914487E+002, 7.7811123E+002, 5.1831290E+002, 5.2047159E+002, 5.2829756E+002, 5.8615302E+002, 5.8994967E+002, 5.8573796E+002, 7.4414478E+002, 7.6117946E+002, 7.5936261E+002
 1.4100024E+003, 5.2101268E+002, 5.8099977E+002, 8.0936325E+002, 5.3034657E+002, 5.2019274E+002, 5.1723910E+002, 6.0040860E+002, 5.8140764E+002, 5.6781566E+002, 7.8790612E+002, 7.6671193E+002, 8.0498776E+002
 1.4200066E+003, 5.1910539E+002, 5.9933509E+002, 7.5610367E+002, 5.1798441E+002, 5.2313961E+002, 5.1608983E+002, 6.0979141E+002, 5.9514063E+002, 5.8401554E+002, 7.7099331E+002, 7.7850903E+002, 7.9321365E+002
 1.4300038E+003, 5.2150960E+002, 5.9906622E+002, 8.1077654E+002, 5.2584300E+002, 5.2549845E+002, 5.1898054E+002, 6.0813447E+002, 5.9248816E+002, 5.8656964E+002, 7.5414845E+002, 7.7550196E+002, 8.2083947E+002
 1.4400004E+003, 5.2298498E+002, 5.9332609E+002, 8.1871788E+002, 5.2840151E+002, 5.2813964E+002, 5.2049332E+002, 6.2035198E+002, 5.8912030E+002, 5.7718723E+002, 7.7841363E+002, 7.9142307E+002, 8.6311255E+002
 1.4500053E+003, 5.2313854E+002, 6.0530551E+002, 7.9118644E+002, 5.2451522E+002, 5.2669625E+002, 5.2056084E+002, 6.1913222E+002, 5.9915891E+002, 5.7821349E+002, 7.8742961E+002, 7.8103272E+002, 7.8639055E+002
 1.4600033E+003, 5.2920446E+002, 6.0441648E+002, 8.0349388E+002, 5.2736131E+002, 5.2547139E+002, 5.2525717E+002, 6.2360742E+002, 5.9862581E+002, 5.9249337E+002, 7.8016810E+002, 7.9362192E+002, 8.2195053E+002
 1.4700037E+003, 5.2982759E+002, 6.0348950E+002, 8.1372450E+002, 5.2841676E+002, 5.3382892E+002, 5.2654470E+002, 6.1324235E+002, 6.0585594E+002, 5.9100930E+002, 7.9462528E+002, 7.8889782E+002, 8.0643195E+002
 1.4800003E+003, 5.4236203E+002, 6.1829961E+002, 8.3182964E+002, 5.2881264E+002, 5.3716726E+002, 5.4464792E+002, 5.9612135E+002, 6.1097545E+002, 6.3216456E+002, 8.4414939E+002, 8.2309186E+002, 8.4201094E+002
 1.4900003E+003, 5.4290906E+002, 6.1947194E+002, 7.8533449E+002, 5.3455933E+002, 5.4303404E+002, 5.4585468E+002, 6.0049254E+002, 6.2487979E+002, 6.4024723E+002, 8.0743329E+002, 8.0690939E+002, 8.4148597E+002
 1.5000061E+003, 5.4214054E+002, 6.1390047E+002, 7.5394549E+002, 5.4285747E+002, 5.4395417E+002, 5.3903128E+002, 6.2368626E+002, 6.2111404E+002, 6.2101626E+002, 7.8889459E+002, 7.6958349E+002, 7.6728100E+002
 1.5100067E+003, 5.3983905E+002, 6.0468119E+002, 7.8585232E+002, 5.4596901E+002, 5.4516410E+002, 5.3881962E+002, 6.0274228E+002, 6.0343631E+002, 6.1181861E+002, 7.7510578E+002, 7.6677017E+002, 7.6662829E+002
 1.5200058E+003, 5.4027481E+002, 6.0498238E+002, 7.9564008E+002, 5.3937002E+002, 5.4190353E+002, 5.3765422E+002, 6.0176391E+002, 6.0701383E+002, 6.0938010E+002, 7.9322749E+002, 7.7952421E+002, 7.8551555E+002
 1.5300046E+003, 5.3178221E+002, 6.0701202E+002, 8.0162575E+002, 5.3897135E+002, 5.4164609E+002, 5.3598338E+002, 5.8654995E+002, 6.0419696E+002, 6.1903611E+002, 8.0628036E+002, 7.9152746E+002, 8.0335733E+002
 1.5400057E+003, 5.3315585E+002, 6.0585041E+002, 8.4778508E+002, 5.3458463E+002, 5.3735023E+002, 5.3066657E+002, 6.0532616E+002, 6.1282049E+002, 6.1555075E+002, 7.9772863E+002, 8.1026709E+002, 8.3672879E+002
 1.5500051E+003, 5.3393161E+002, 6.1766590E+002, 8.0451963E+002, 5.4613304E+002, 5.3800236E+002, 5.2591362E+002, 6.2854330E+002, 6.0930677E+002, 5.9973836E+002, 8.3888263E+002, 8.2777975E+002, 8.7435617E+002
 1.5600008E+003, 5.4309091E+002, 6.1558867E+002, 8.5415799E+002, 5.4091966E+002, 5.4200295E+002, 5.3245360E+002, 6.3526146E+002, 6.1734547E+002, 6.0796673E+002, 7.9795661E+002, 8.0373460E+002, 8.7200137E+002
 1.5700016E+003, 5.3912296E+002, 6.2671604E+002, 8.8076370E+002, 5.5051470E+002, 5.4292182E+002, 5.3191606E+002, 6.5069824E+002, 6.1654703E+002, 5.9345273E+002, 8.1526137E+002, 8.2620407E+002, 9.1741644E+002
 1.5800055E+003, 5.4725204E+002, 6.3501044E+002, 8.9563596E+002, 5.4681528E+002, 5.4185360E+002, 5.3644199E+002, 6.4882352E+002, 6.2217741E+002, 6.1302006E+002, 8.0820410E+002, 8.4489718E+002, 9.6258564E+002
 1.5900003E+003, 5.4385750E+002, 6.3090849E+002, 8.6414969E+002, 5.4877367E+002, 5.4677716E+002, 5.4284291E+002, 6.4202000E+002, 6.2336180E+002, 6.2454419E+002, 8.2871750E+002, 8.5796589E+002, 9.6442849E+002
 1.6000016E+003, 5.4790886E+002, 6.2666890E+002, 8.5872875E+002, 5.5125954E+002, 5.5096532E+002, 5.4104133E+002, 6.4253017E+002, 6.2779145E+002, 6.1866489E+002, 8.4841251E+002, 8.4448018E+002, 9.0072891E+002
 1.6100074E+003, 5.5722688E+002, 6.2813249E+002, 8.4300811E+002, 5.4868657E+002, 5.5079946E+002, 5.4803323E+002, 6.4403525E+002, 6.4168291E+002, 6.3831613E+002, 8.1232225E+002, 8.4392926E+002, 8.7540023E+002
 1.6200042E+003, 5.5102092E+002, 6.2168466E+002, 8.4554356E+002, 5.5427513E+002, 5.5721046E+002, 5.5577362E+002, 6.2294658E+002, 6.2682687E+002, 6.2751873E+002, 7.9863456E+002, 8.3155884E+002, 8.9464781E+002
 1.6300000E+003, 5.4273767E+002, 6.3399307E+002, 8.8485578E+002, 5.5049449E+002, 5.4993009E+002, 5.4393616E+002, 6.5065848E+002, 6.2409683E+002, 6.0937472E+002, 8.3862632E+002, 8.3009567E+002, 9.0662418E+002
 1.6400032E+003, 5.4757371E+002, 6.4075787E+002, 8.7045095E+002, 5.5011792E+002, 5.5280137E+002, 5.4452338E+002, 6.5125544E+002, 6.3589311E+002, 6.2403187E+002, 8.4597154E+002, 8.6728078E+002, 9.3476022E+002
 1.6500045E+003, 5.5509575E+002, 6.4360429E+002, 8.3633678E+002, 5.5556791E+002, 5.5250953E+002, 5.4576312E+002, 6.5145156E+002, 6.3424439E+002, 6.2741812E+002, 8.3579480E+002, 8.5859060E+002, 8.8997659E+002
 1.6600021E+003, 5.5800771E+002, 6.3124275E+002, 8.8401941E+002, 5.5329498E+002, 5.6020886E+002, 5.5342182E+002, 6.3776003E+002, 6.3812584E+002, 6.4035288E+002, 8.1726083E+002, 8.3511153E+002, 8.6585886E+002
 1.6700090E+003, 5.5230482E+002, 6.3844894E+002, 8.3102390E+002, 5.6003513E+002, 5.5930256E+002, 5.4646491E+002, 6.4734959E+002, 6.3294188E+002, 6.2466576E+002, 8.6696591E+002, 8.4635384E+002, 8.6730050E+002
 1.6800005E+003, 5.5635290E+002, 6.2116361E+002, 9.4039603E+002, 5.5640521E+002, 5.5934056E+002, 5.5138567E+002, 6.3959707E+002, 6.3500658E+002, 6.3349846E+002, 8.2932525E+002, 8.5018492E+002, 9.2178361E+002
 1.6900038E+003, 5.4939446E+002, 6.3973434E+002, 9.0201846E+002, 5.5470396E+002, 5.5463518E+002, 5.4970199E+002, 6.4608697E+002, 6.2929468E+002, 6.1999284E+002, 8.6126635E+002, 8.8601392E+002, 1.0097913E+003
 1.7000010E+003, 5.5410288E+002, 6.4846897E+002, 9.7888361E+002, 5.5463710E+002, 5.5612616E+002, 5.4723911E+002, 6.5333251E+002, 6.3369289E+002, 6.3190767E+002, 8.7080929E+002, 8.9956806E+002, 1.0548223E+003
 1.7100000E+003, 5.5573788E+002, 6.4736220E+002, 9.2433385E+002, 5.6054330E+002, 5.5917458E+002, 5.4927424E+002, 6.6411206E+002, 6.4137025E+002, 6.3528806E+002, 8.9872768E+002, 9.1560261E+002, 1.0249091E+003
 1.7200044E+003, 5.5572374E+002, 6.5282770E+002, 9.2724962E+002, 5.4799996E+002, 5.6046205E+002, 5.5521759E+002, 6.4440925E+002, 6.4237394E+002, 6.4760674E+002, 9.0301220E+002, 9.2661677E+002, 9.4449504E+002
 1.7300014E+003, 5.5828407E+002, 6.4848285E+002, 9.7078066E+002, 5.4993844E+002, 5.6083079E+002, 5.5589372E+002, 6.5803685E+002, 6.5193386E+002, 6.4970933E+002, 8.9689175E+002, 9.4551418E+002, 1.0121550E+003
 1.7400053E+003, 5.6121685E+002, 6.5704884E+002, 9.8000108E+002, 5.5791477E+002, 5.6477608E+002, 5.5879080E+002, 6.6135653E+002, 6.5219941E+002, 6.5368874E+002, 9.0009366E+002, 9.4148636E+002, 1.0281881E+003
 1.7500021E+003, 5.7242739E+002, 6.5855318E+002, 9.2045304E+002, 5.6765424E+002, 5.6742172E+002, 5.6601446E+002, 6.6224733E+002, 6.5464680E+002, 6.6549343E+002, 9.0254368E+002, 9.3629662E+002, 9.9539719E+002
 1.7600065E+003, 5.7039233E+002, 6.5128180E+002, 9.3799779E+002, 5.6980148E+002, 5.7163369E+002, 5.7317845E+002, 6.5834056E+002, 6.5509246E+002, 6.6589924E+002, 9.2804324E+002, 9.3828516E+002, 9.6594223E+002
 1.7700000E+003, 5.5895351E+002, 6.5668461E+002, 9.5017432E+002, 5.6548988E+002, 5.6632260E+002, 5.6773366E+002, 6.6108571E+002, 6.4821261E+002, 6.5313776E+002, 9.1123187E+002, 9.4550651E+002, 9.6881667E+002
 1.7800011E+003, 5.5915889E+002, 6.6335392E+002, 9.1771229E+002, 5.5584476E+002, 5.6172085E+002, 5.6505139E+002, 6.6009766E+002, 6.4863714E+002, 6.5916243E+002, 9.1057096E+002, 9.3081716E+002, 9.7682348E+002
 1.7900049E+003, 5.7234130E+002, 6.5599844E+002, 9.2928734E+002, 5.6545308E+002, 5.6681292E+002, 5.6594245E+002, 6.6480828E+002, 6.5961636E+002, 6.6088090E+002, 9.0230976E+002, 9.6398247E+002, 1.0384614E+003
 1.8000010E+003, 5.6867004E+002, 6.6338905E+002, 1.0408548E+003, 5.7164691E+002, 5.7001940E+002, 5.7390407E+002, 6.6658961E+002, 6.6177813E+002, 6.6636409E+002, 9.1494140E+002, 9.4917949E+002, 9.9119156E+002
 1.8100032E+003, 5.7010492E+002, 6.5700495E+002, 9.2955826E+002, 5.6720793E+002, 5.7175536E+002, 5.7475863E+002, 6.5645638E+002, 6.5760229E+002, 6.6021742E+002, 9.3038655E+002, 9.5637910E+002, 1.0364711E+003
 1.8200075E+003, 5.6911152E+002, 6.6162150E+002, 9.9197615E+002, 5.6773120E+002, 5.6820242E+002, 5.6790700E+002, 6.6737623E+002, 6.6546739E+002, 6.6641565E+002, 9.1495844E+002, 9.6166418E+002, 1.0158815E+003
 1.8300038E+003, 5.7396607E+002, 6.7221460E+002, 1.0147237E+003, 5.7354466E+002, 5.7290340E+002, 5.7758534E+002, 6.6289630E+002, 6.6569657E+002, 6.7151943E+002, 9.3632333E+002, 9.7005245E+002, 1.0639951E+003
 1.8400053E+003, 5.6969645E+002, 6.6585612E+002, 9.8533750E+002, 5.7312695E+002, 5.7120910E+002, 5.6803354E+002, 6.7766415E+002, 6.6873001E+002, 6.6330419E+002, 9.2869218E+002, 9.7940557E+002, 1.0723254E+003
 1.8500055E+003, 5.7494640E+002, 6.8149099E+002, 9.3537739E+002, 5.7229988E+002, 5.7724734E+002, 5.7296686E+002, 6.8077335E+002, 6.7512372E+002, 6.7677859E+002, 9.4809955E+002, 9.7431056E+002, 9.8659044E+002
 1.8600065E+003, 5.7699382E+002, 6.6290580E+002, 9.3594027E+002, 5.7025380E+002, 5.7944102E+002, 5.8320705E+002, 6.6147275E+002, 6.6358327E+002, 6.7645731E+002, 9.2629995E+002, 9.3843431E+002, 9.3982545E+002
 1.8700011E+003, 5.7405450E+002, 6.7464074E+002, 1.0090931E+003, 5.7102289E+002, 5.7713131E+002, 5.8110393E+002, 6.6733201E+002, 6.6322653E+002, 6.7967617E+002, 9.3570180E+002, 9.6919391E+002, 1.0122527E+003
 1.8800051E+003, 5.7575890E+002, 6.5932215E+002, 9.5857571E+002, 5.7012001E+002, 5.7628927E+002, 5.7836636E+002, 6.6902772E+002, 6.7288681E+002, 6.7401343E+002, 9.5115182E+002, 9.7455211E+002, 1.0300183E+003
 1.8900040E+003, 5.6872748E+002, 6.7418278E+002, 9.6374227E+002, 5.6787280E+002, 5.7393951E+002, 5.8095192E+002, 6.8057184E+002, 6.6539284E+002, 6.5492239E+002, 9.5940901E+002, 9.5789346E+002, 9.9355553E+002
 1.9000028E+003, 5.6848224E+002, 6.7585639E+002, 1.0275071E+003, 5.6434008E+002, 5.6878503E+002, 5.7045449E+002, 6.7884046E+002, 6.7326806E+002, 6.7670885E+002, 9.5377531E+002, 1.0150474E+003, 1.0262551E+003
 1.9100069E+003, 5.7237682E+002, 6.6902024E+002, 1.0149916E+003, 5.6343773E+002, 5.7798387E+002, 5.8356653E+002, 6.7135624E+002, 6.7016267E+002, 6.8481311E+002, 9.6443055E+002, 1.0375054E+003, 1.0555297E+003
 1.9200013E+003, 5.8383615E+002, 6.8117720E+002, 1.0038425E+003, 5.7146047E+002, 5.7731605E+002, 5.8072430E+002, 6.8970084E+002, 6.7709034E+002, 6.8850197E+002, 9.6809183E+002, 1.0229846E+003, 1.0414919E+003
 1.9300073E+003, 5.8124113E+002, 6.7351373E+002, 9.9368000E+002, 5.7601145E+002, 5.8257699E+002, 5.8536441E+002, 6.7997125E+002, 6.6651557E+002, 6.8215705E+002, 9.3982263E+002, 9.7624290E+002, 1.0528634E+003
 1.9400067E+003, 5.7663225E+002, 6.7772986E+002, 9.7074330E+002, 5.8014013E+002, 5.8088898E+002, 5.7612841E+002, 6.8238412E+002, 6.7258021E+002, 6.6644768E+002, 9.8613400E+002, 9.7218771E+002, 1.0210928E+003
 1.9500002E+003, 5.8231513E+002, 6.8386492E+002, 9.7890863E+002, 5.7928304E+002, 5.7888150E+002, 5.7814513E+002, 6.8333945E+002, 6.8401904E+002, 6.8089222E+002, 1.0256812E+003, 9.9972946E+002, 9.4182635E+002
 1.9600058E+003, 5.8445647E+002, 6.7108824E+002, 8.8106986E+002, 5.7220253E+002, 5.8713312E+002, 5.9975162E+002, 6.6713467E+002, 6.7438447E+002, 6.9459694E+002, 9.0816619E+002, 9.1818131E+002, 9.1337572E+002
 1.9700051E+003, 5.7644934E+002, 6.5632938E+002, 9.4386071E+002, 5.7134708E+002, 5.8402746E+002, 5.9040374E+002, 6.4448934E+002, 6.5522435E+002, 6.8033461E+002, 8.8742416E+002, 8.9745627E+002, 9.1025607E+002
 1.9800033E+003, 5.7787551E+002, 6.8402037E+002, 9.7037144E+002, 5.6061529E+002, 5.7617792E+002, 5.7681723E+002, 6.6576601E+002, 6.7055745E+002, 6.8713214E+002, 9.3230925E+002, 9.9337237E+002, 9.7598374E+002
 1.9900037E+003, 5.8258962E+002, 6.6678569E+002, 9.2825964E+002, 5.8768369E+002, 5.8364332E+002, 5.7688232E+002, 6.7700087E+002, 6.7486402E+002, 6.7417335E+002, 9.2234693E+002, 9.4230828E+002, 9.3460458E+002
 2.0000035E+003, 5.8179597E+002, 6.6842494E+002, 9.0359234E+002, 5.8143536E+002, 5.8394112E+002, 5.7671438E+002, 6.7997804E+002, 6.7155921E+002, 6.7192649E+002, 9.1988430E+002, 9.5738292E+002, 9.5100118E+002
 2.0100000E+003, 5.7477457E+002, 6.6612828E+002, 8.9107106E+002, 5.8294454E+002, 5.8006538E+002, 5.7121921E+002, 6.7620494E+002, 6.6175783E+002, 6.6732323E+002, 8.8886579E+002, 8.9817359E+002, 8.9046185E+002
 2.0200012E+003, 5.6842956E+002, 6.6341895E+002, 9.6823796E+002, 5.8452840E+002, 5.7287130E+002, 5.6138250E+002, 6.6801137E+002, 6.5691226E+002, 6.6063227E+002, 9.4198888E+002, 9.3874666E+002, 9.1148449E+002
 2.0300041E+003, 5.7399053E+002, 6.7839527E+002, 9.2178225E+002, 5.7933432E+002, 5.7608924E+002, 5.7309107E+002, 6.6916513E+002, 6.7251447E+002, 6.8691198E+002, 9.5927007E+002, 9.9913865E+002, 9.7104887E+002
 2.0400010E+003, 5.7516894E+002, 6.5876819E+002, 9.1145900E+002, 5.8223384E+002, 5.8040823E+002, 5.6855509E+002, 6.6694344E+002, 6.6590390E+002, 6.6864970E+002, 8.9774740E+002, 8.9575955E+002, 8.8794995E+002
 2.0500051E+003, 5.7676099E+002, 6.6349277E+002, 9.8461719E+002, 5.6864969E+002, 5.7380174E+002, 5.7337409E+002, 6.6951555E+002, 6.6280119E+002, 6.7418084E+002, 9.3306309E+002, 9.6689043E+002, 9.3703829E+002
 2.0600034E+003, 5.7868812E+002, 6.8251839E+002, 9.5506350E+002, 5.8806921E+002, 5.7904805E+002, 5.7401881E+002, 6.8326262E+002, 6.6751979E+002, 6.7970753E+002, 1.0053300E+003, 9.8602584E+002, 9.1946220E+002
 2.0700006E+003, 5.8298955E+002, 6.6532988E+002, 1.0740795E+003, 5.7863274E+002, 5.8456409E+002, 5.8721073E+002, 6.7489554E+002, 6.6900558E+002, 6.7530183E+002, 9.5880779E+002, 1.0004020E+003, 9.6325670E+002
 2.0800044E+003, 5.8304207E+002, 6.9472398E+002, 1.0465012E+003, 5.8657656E+002, 5.8040484E+002, 5.8227115E+002, 6.8186225E+002, 6.7364601E+002, 6.8479742E+002, 1.0651626E+003, 1.0252134E+003, 1.0025018E+003
 2.0900058E+003, 5.8933548E+002, 6.9370727E+002, 1.0398474E+003, 5.8135068E+002, 5.8702324E+002, 5.8883825E+002, 6.9352251E+002, 6.9201910E+002, 6.8273363E+002, 1.0392147E+003, 1.0377259E+003, 1.0459922E+003
 2.1000007E+003, 5.8747663E+002, 6.9801560E+002, 1.0136911E+003, 5.8751170E+002, 5.8971834E+002, 5.9046807E+002, 7.0705014E+002, 6.9175280E+002, 6.8371105E+002, 1.0211381E+003, 1.0069575E+003, 1.0384582E+003
 2.1100051E+003, 5.8710768E+002, 6.9152390E+002, 9.8833525E+002, 5.8841767E+002, 5.9169357E+002, 5.9397083E+002, 6.9162012E+002, 6.8851779E+002, 6.9772225E+002, 1.0213303E+003, 1.0275409E+003, 9.9176318E+002
 2.1200058E+003, 5.9549401E+002, 6.9108350E+002, 9.6172859E+002, 5.8277406E+002, 5.8624130E+002, 6.0115575E+002, 6.8240373E+002, 6.8481573E+002, 7.0705588E+002, 1.0048806E+003, 1.0142722E+003, 9.7236751E+002
