s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.032E-04,-5.023E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.037E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.527E-01
-5.400E+02, 0.000E+00, 0.000E+00, 4.133E-02,-1.145E+00,-2.758E-01, 5.584E-15,-5.560E-01, 0.000E+00,-1.738E+00,-1.936E+00, 7.243E-04, 0.000E+00, 0.000E+00,-2.781E+02
-4.800E+02, 0.000E+00, 0.000E+00, 1.752E-01,-3.136E-01, 1.668E-01, 5.274E-15, 6.414E-03, 0.000E+00, 2.253E-02, 3.485E-02, 2.463E-04, 0.000E+00, 0.000E+00,-2.745E+02
-4.200E+02, 0.000E+00, 0.000E+00, 1.636E-01,-3.697E-01, 2.214E-01, 5.344E-15, 8.576E-04, 0.000E+00, 3.033E-03, 1.618E-02,-1.309E-03, 0.000E+00, 0.000E+00,-2.740E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.210E-01,-2.731E-01, 1.638E-01, 5.387E-15,-8.702E-04, 0.000E+00,-3.068E-03, 1.082E-02,-1.454E-03, 0.000E+00, 0.000E+00,-2.745E+02
-3.000E+02, 0.000E+00, 0.000E+00, 8.236E-02,-1.802E-01, 1.102E-01, 5.365E-15,-7.226E-04, 0.000E+00,-2.550E-03, 1.162E-02,-1.076E-03, 0.000E+00, 0.000E+00,-2.749E+02
-2.400E+02, 0.000E+00, 0.000E+00, 5.541E-02,-1.142E-01, 7.146E-02, 5.434E-15,-6.746E-04, 0.000E+00,-2.367E-03, 1.201E-02,-7.139E-04, 0.000E+00, 0.000E+00,-2.753E+02
-1.800E+02, 0.000E+00, 0.000E+00, 3.794E-02,-6.477E-02, 4.053E-02, 5.472E-15,-2.725E-04, 0.000E+00,-8.889E-04, 1.343E-02,-4.748E-04, 0.000E+00, 0.000E+00,-2.754E+02
-1.200E+02, 0.000E+00, 0.000E+00, 2.657E-02,-3.765E-02, 2.513E-02, 5.394E-15,-1.691E-04, 0.000E+00,-6.232E-04, 1.387E-02,-2.989E-04, 0.000E+00, 0.000E+00,-2.755E+02
-5.997E+01, 0.000E+00, 0.000E+00, 1.926E-02,-1.853E-02, 1.286E-02, 5.400E-15,-3.625E-04, 0.000E+00,-1.238E-03, 1.323E-02,-1.812E-04, 0.000E+00, 0.000E+00,-2.757E+02
 2.015E-02, 3.652E-06, 0.000E+00, 1.642E-02,-1.340E-02, 1.186E-02, 1.914E-07, 1.656E-04, 0.000E+00, 5.663E-04, 1.505E-02,-8.698E-05, 8.024E-10, 0.000E+00,-2.756E+02
 6.001E+01, 7.481E+01, 0.000E+00,-1.522E+01,-4.969E+01,-9.446E+00, 3.210E-01, 2.759E-01, 0.000E+00, 9.664E-01, 1.046E+00,-1.533E-01, 1.500E-03,-1.747E-03,-1.216E+02
 1.200E+02, 1.001E+02, 0.000E+00,-2.953E+01,-4.352E+01,-2.763E+01, 4.060E-01,-1.345E-01, 0.000E+00,-4.704E-01,-3.194E-01,-1.029E-01, 1.999E-03,-7.309E-03,-1.966E+02
 1.800E+02, 1.001E+02, 0.000E+00,-3.629E+01,-2.840E+01,-3.580E+01, 3.795E-01,-7.874E-02, 0.000E+00,-2.748E-01,-8.933E-02,-2.973E-02, 1.999E-03,-1.424E-02,-2.404E+02
 2.400E+02, 1.001E+02, 0.000E+00,-3.917E+01,-2.357E+01,-3.759E+01, 3.645E-01,-2.571E-02, 0.000E+00,-9.077E-02, 1.041E-01, 4.671E-03, 1.999E-03,-2.078E-02,-2.549E+02
 3.000E+02, 1.001E+02, 0.000E+00,-4.046E+01,-2.215E+01,-3.763E+01, 3.534E-01, 6.864E-03, 0.000E+00, 2.523E-02, 2.157E-01, 1.336E-02, 1.999E-03,-2.484E-02,-2.509E+02
 3.600E+02, 1.002E+02, 0.000E+00,-4.122E+01,-2.188E+01,-3.726E+01, 3.456E-01, 2.025E-03, 0.000E+00, 7.399E-03, 1.932E-01, 1.938E-02, 1.999E-03,-2.822E-02,-2.497E+02
 4.200E+02, 1.001E+02, 0.000E+00,-4.175E+01,-2.155E+01,-3.693E+01, 3.420E-01, 8.932E-03, 0.000E+00, 3.169E-02, 2.159E-01, 2.254E-02, 1.999E-03,-3.071E-02,-2.446E+02
 4.800E+02, 1.001E+02, 0.000E+00,-4.197E+01,-2.160E+01,-3.666E+01, 3.380E-01, 5.654E-03, 0.000E+00, 2.009E-02, 1.995E-01, 2.658E-02, 1.999E-03,-3.255E-02,-2.414E+02
 5.400E+02, 1.001E+02, 0.000E+00,-4.222E+01,-2.168E+01,-3.636E+01, 3.342E-01,-1.141E-02, 0.000E+00,-3.913E-02, 1.378E-01, 2.715E-02, 1.999E-03,-3.380E-02,-2.477E+02
 6.000E+02, 1.001E+02, 0.000E+00,-4.243E+01,-2.176E+01,-3.604E+01, 3.327E-01, 7.934E-03, 0.000E+00, 2.862E-02, 2.024E-01, 2.745E-02, 1.999E-03,-3.475E-02,-2.431E+02
 6.600E+02, 1.001E+02, 0.000E+00,-4.260E+01,-2.179E+01,-3.587E+01, 3.301E-01, 1.183E-03, 0.000E+00, 4.775E-03, 1.783E-01, 2.944E-02, 1.999E-03,-3.545E-02,-2.423E+02
