s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.064E-04, 9.481E-07,-3.414E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.058E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.496E-01
-5.400E+02, 0.000E+00, 0.000E+00, 3.831E-07, 7.476E-06,-2.925E-07, 9.928E-19,-8.007E-07, 0.000E+00,-2.232E-07, 6.766E-06, 2.347E-07, 0.000E+00, 0.000E+00,-8.496E-01
-4.799E+02, 0.000E+00, 0.000E+00, 1.329E-06, 7.705E-06, 3.309E-07, 6.358E-19, 3.118E-09, 0.000E+00, 1.066E-08, 9.369E-06, 2.545E-08, 0.000E+00, 0.000E+00,-8.496E-01
-4.200E+02, 0.000E+00, 0.000E+00, 2.040E-06, 7.105E-06, 2.073E-07, 4.841E-19, 1.470E-09, 0.000E+00, 5.397E-09, 9.354E-06, 2.345E-08, 0.000E+00, 0.000E+00,-8.496E-01
-3.600E+02, 0.000E+00, 0.000E+00, 2.763E-06, 5.903E-06, 6.689E-07, 5.089E-19,-5.659E-09, 0.000E+00,-1.965E-08, 9.329E-06, 1.939E-08, 0.000E+00, 0.000E+00,-8.496E-01
-2.999E+02, 0.000E+00, 0.000E+00, 3.292E-06, 5.501E-06, 5.594E-07, 4.733E-19,-6.242E-10, 0.000E+00,-2.351E-09, 9.352E-06, 1.813E-08, 0.000E+00, 0.000E+00,-8.496E-01
-2.400E+02, 0.000E+00, 0.000E+00, 3.820E-06, 5.069E-06, 4.666E-07, 4.439E-19, 2.387E-09, 0.000E+00, 8.337E-09, 9.359E-06, 1.675E-08, 0.000E+00, 0.000E+00,-8.496E-01
-1.799E+02, 0.000E+00, 0.000E+00, 4.321E-06, 4.207E-06, 8.160E-07, 4.322E-19, 5.769E-10, 0.000E+00, 2.080E-09, 9.344E-06, 1.388E-08, 0.000E+00, 0.000E+00,-8.496E-01
-1.199E+02, 0.000E+00, 0.000E+00, 4.678E-06, 4.057E-06, 6.071E-07, 4.286E-19,-1.500E-10, 0.000E+00,-7.063E-10, 9.342E-06, 1.337E-08, 0.000E+00, 0.000E+00,-8.496E-01
-5.998E+01, 0.000E+00, 0.000E+00, 5.061E-06, 3.604E-06, 6.766E-07, 4.153E-19,-5.464E-10, 0.000E+00,-1.818E-09, 9.341E-06, 1.187E-08, 0.000E+00, 0.000E+00,-8.496E-01
 5.841E-02, 4.415E-05, 0.000E+00, 5.413E-06, 4.113E-06, 9.644E-07, 8.792E-07, 9.641E-06, 0.000E+00, 1.420E-06, 6.516E-05, 9.756E-09, 3.743E-09, 0.000E+00,-8.494E-01
 6.001E+01, 3.745E+01, 0.000E+00,-7.222E+00,-2.627E+01,-3.932E+00, 1.706E-01, 3.029E-02, 0.000E+00, 1.058E-01, 2.308E-01,-8.715E-02, 7.507E-04,-5.967E-05, 1.598E+01
 1.200E+02, 5.003E+01, 0.000E+00,-1.368E+01,-2.482E+01,-1.152E+01, 2.251E-01,-1.535E-02, 0.000E+00,-5.377E-02, 2.172E-01,-8.220E-02, 9.995E-04,-2.110E-04, 7.420E+00
 1.800E+02, 5.009E+01, 0.000E+00,-1.790E+01,-1.549E+01,-1.668E+01, 2.241E-01,-6.422E-03, 0.000E+00,-2.232E-02, 2.420E-01,-5.059E-02, 9.995E-04,-4.366E-04, 3.868E+00
 2.400E+02, 5.006E+01, 0.000E+00,-2.115E+01,-9.000E+00,-1.990E+01, 2.244E-01,-2.460E-03, 0.000E+00,-9.117E-03, 2.234E-01,-2.874E-02, 9.995E-04,-6.491E-04, 2.417E+00
 3.000E+02, 5.006E+01, 0.000E+00,-2.341E+01,-5.171E+00,-2.149E+01, 2.254E-01, 3.035E-05, 0.000E+00, 2.115E-04, 2.208E-01,-1.645E-02, 9.995E-04,-6.253E-04, 2.451E+00
 3.600E+02, 5.011E+01, 0.000E+00,-2.481E+01,-3.271E+00,-2.203E+01, 2.247E-01,-1.071E-03, 0.000E+00,-4.136E-03, 2.193E-01,-1.064E-02, 9.995E-04,-5.517E-04, 1.793E+00
 4.200E+02, 5.017E+01, 0.000E+00,-2.580E+01,-2.219E+00,-2.214E+01, 2.245E-01, 1.262E-03, 0.000E+00, 4.205E-03, 2.316E-01,-7.424E-03, 9.995E-04,-5.043E-04, 2.462E+00
 4.800E+02, 5.015E+01, 0.000E+00,-2.653E+01,-1.650E+00,-2.196E+01, 2.243E-01, 2.313E-03, 0.000E+00, 7.749E-03, 2.358E-01,-5.635E-03, 9.995E-04,-5.090E-04, 3.695E+00
 5.400E+02, 5.012E+01, 0.000E+00,-2.702E+01,-1.259E+00,-2.184E+01, 2.239E-01,-4.222E-03, 0.000E+00,-1.347E-02, 2.138E-01,-4.323E-03, 9.995E-04,-5.530E-04, 1.551E+00
 6.000E+02, 5.016E+01, 0.000E+00,-2.744E+01,-1.072E+00,-2.165E+01, 2.232E-01, 9.355E-04, 0.000E+00, 2.784E-03, 2.304E-01,-3.637E-03, 9.995E-04,-6.143E-04, 1.994E+00
 6.600E+02, 5.034E+01, 0.000E+00,-2.782E+01,-9.569E-01,-2.156E+01, 2.227E-01,-7.706E-04, 0.000E+00,-1.954E-03, 2.231E-01,-3.163E-03, 9.995E-04,-6.795E-04, 1.683E+00
 7.200E+02, 5.010E+01, 0.000E+00,-2.795E+01,-4.392E-01,-2.170E+01, 2.219E-01, 2.029E-03, 0.000E+00, 7.367E-03, 2.357E-01,-1.567E-03, 9.995E-04,-6.669E-04, 2.855E+00
 7.800E+02, 5.010E+01, 0.000E+00,-2.807E+01,-7.884E-01,-2.124E+01, 2.230E-01,-2.361E-03, 0.000E+00,-7.274E-03, 2.188E-01,-2.619E-03, 9.995E-04,-7.381E-04, 1.698E+00
 8.400E+02, 5.010E+01, 0.000E+00,-2.826E+01,-9.707E-01,-2.086E+01, 2.233E-01, 8.185E-04, 0.000E+00, 1.422E-03, 2.298E-01,-3.109E-03, 9.995E-04,-8.168E-04, 1.924E+00
 9.000E+02, 5.022E+01, 0.000E+00,-2.857E+01,-1.156E+00,-2.049E+01, 2.229E-01, 1.107E-03, 0.000E+00, 4.694E-03, 2.287E-01,-3.474E-03, 9.995E-04,-9.656E-04, 2.671E+00
 9.600E+02, 5.018E+01, 0.000E+00,-2.880E+01,-8.432E-01,-2.053E+01, 2.217E-01,-3.953E-04, 0.000E+00,-1.650E-03, 2.231E-01,-2.416E-03, 9.995E-04,-1.005E-03, 2.408E+00
 1.020E+03, 5.018E+01, 0.000E+00,-2.898E+01,-6.533E-01,-2.054E+01, 2.208E-01, 1.105E-03, 0.000E+00, 4.954E-03, 2.286E-01,-1.788E-03, 9.995E-04,-1.029E-03, 3.197E+00
 1.080E+03, 5.023E+01, 0.000E+00,-2.909E+01,-1.013E+00,-2.013E+01, 2.210E-01,-1.638E-03, 0.000E+00,-6.979E-03, 2.186E-01,-2.780E-03, 9.995E-04,-1.164E-03, 2.087E+00
 1.140E+03, 5.013E+01, 0.000E+00,-2.927E+01,-5.711E-01,-2.028E+01, 2.207E-01, 3.124E-03, 0.000E+00, 1.417E-02, 2.360E-01,-1.359E-03, 9.995E-04,-1.157E-03, 4.340E+00
 1.200E+03, 5.010E+01, 0.000E+00,-2.931E+01,-7.842E-01,-2.001E+01, 2.208E-01,-3.217E-03, 0.000E+00,-1.338E-02, 2.119E-01,-1.960E-03, 9.995E-04,-1.245E-03, 2.211E+00
 1.260E+03, 5.019E+01, 0.000E+00,-2.948E+01,-8.132E-01,-1.989E+01, 2.212E-01, 2.315E-03, 0.000E+00, 7.702E-03, 2.328E-01,-1.978E-03, 9.995E-04,-1.306E-03, 3.436E+00
 1.320E+03, 5.012E+01, 0.000E+00,-2.963E+01,-8.023E-01,-1.969E+01, 2.201E-01,-5.434E-04, 0.000E+00,-1.164E-03, 2.236E-01,-1.883E-03, 9.995E-04,-1.364E-03, 3.251E+00
