s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+01, 0.000E+00, 0.000E+00,-5.952E-04, 9.515E-07,-3.499E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.946E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.527E-01
-4.999E+01, 0.000E+00, 0.000E+00,-6.701E-07,-6.770E-07,-2.505E-07, 1.311E-18,-4.873E-06, 0.000E+00,-1.675E-06,-6.471E-06, 1.258E-06, 0.000E+00, 0.000E+00,-8.528E-01
-3.999E+01, 0.000E+00, 0.000E+00, 2.355E-07, 1.020E-05,-5.648E-07, 9.869E-19, 1.897E-07, 0.000E+00, 6.935E-07, 1.006E-05, 4.072E-08, 0.000E+00, 0.000E+00,-8.527E-01
-2.998E+01, 0.000E+00, 0.000E+00, 4.135E-07, 9.426E-06,-5.561E-07, 1.097E-18,-4.801E-08, 0.000E+00,-1.683E-07, 9.236E-06, 3.053E-08, 0.000E+00, 0.000E+00,-8.527E-01
-1.997E+01, 0.000E+00, 0.000E+00, 5.832E-07, 9.118E-06,-3.701E-07, 9.387E-19,-2.903E-08, 0.000E+00,-1.009E-07, 9.302E-06, 2.977E-08, 0.000E+00, 0.000E+00,-8.527E-01
-9.967E+00, 0.000E+00, 0.000E+00, 7.399E-07, 8.742E-06,-1.222E-07, 7.559E-19,-1.768E-08, 0.000E+00,-6.169E-08, 9.342E-06, 2.868E-08, 0.000E+00, 0.000E+00,-8.527E-01
 3.957E-02, 3.535E-04, 0.000E+00, 8.811E-07, 1.755E-05, 1.140E-07, 7.028E-06, 7.716E-05, 0.000E+00, 1.130E-05, 4.563E-04, 2.759E-08, 2.995E-08, 0.000E+00,-8.524E-01
 1.001E+01, 1.648E+01, 0.000E+00,-2.774E+00,-1.311E+01,-2.730E-01, 7.689E-02, 1.293E-01, 0.000E+00, 4.483E-01, 5.312E-01,-4.322E-02, 3.369E-04,-3.524E-07, 1.101E+01
 2.001E+01, 4.961E+01, 0.000E+00,-8.523E+00,-3.763E+01,-2.829E+00, 2.248E-01, 2.951E-01, 0.000E+00, 1.032E+00, 1.151E+00,-1.252E-01, 1.001E-03,-4.086E-05, 3.835E+01
 3.001E+01, 8.298E+01, 0.000E+00,-1.497E+01,-6.015E+01,-6.797E+00, 3.694E-01, 4.361E-01, 0.000E+00, 1.523E+00, 1.881E+00,-2.002E-01, 1.667E-03,-1.692E-04, 7.874E+01
 4.002E+01, 1.001E+02, 0.000E+00,-1.925E+01,-7.055E+01,-1.031E+01, 4.369E-01,-7.666E-02, 0.000E+00,-2.612E-01, 3.641E-01,-2.348E-01, 1.999E-03,-3.452E-04, 7.180E+01
 5.002E+01, 1.001E+02, 0.000E+00,-2.115E+01,-6.553E+01,-1.326E+01, 4.352E-01,-1.039E-01, 0.000E+00,-3.683E-01, 4.430E-01,-2.179E-01, 1.999E-03,-4.535E-04, 6.204E+01
 6.001E+01, 1.001E+02, 0.000E+00,-2.312E+01,-6.017E+01,-1.663E+01, 4.359E-01,-1.077E-01, 0.000E+00,-3.706E-01, 5.530E-01,-1.996E-01, 1.999E-03,-5.781E-04, 5.221E+01
 7.002E+01, 1.003E+02, 0.000E+00,-2.550E+01,-5.560E+01,-1.881E+01, 4.293E-01,-6.831E-02, 0.000E+00,-2.438E-01, 7.736E-01,-1.840E-01, 1.999E-03,-6.924E-04, 4.575E+01
 8.000E+01, 1.004E+02, 0.000E+00,-2.759E+01,-5.066E+01,-2.173E+01, 4.293E-01,-7.730E-02, 0.000E+00,-2.660E-01, 7.739E-01,-1.672E-01, 1.999E-03,-7.889E-04, 3.871E+01
 9.002E+01, 1.003E+02, 0.000E+00,-2.992E+01,-4.542E+01,-2.450E+01, 4.290E-01,-5.955E-02, 0.000E+00,-2.100E-01, 8.311E-01,-1.490E-01, 1.999E-03,-9.496E-04, 3.313E+01
 1.000E+02, 1.001E+02, 0.000E+00,-3.198E+01,-4.092E+01,-2.684E+01, 4.323E-01,-6.708E-02, 0.000E+00,-2.340E-01, 7.769E-01,-1.336E-01, 1.999E-03,-1.069E-03, 2.693E+01
 1.100E+02, 1.001E+02, 0.000E+00,-3.409E+01,-3.668E+01,-2.896E+01, 4.358E-01,-3.952E-02, 0.000E+00,-1.384E-01, 8.272E-01,-1.180E-01, 1.999E-03,-1.415E-03, 2.326E+01
 1.200E+02, 1.000E+02, 0.000E+00,-3.599E+01,-3.265E+01,-3.107E+01, 4.345E-01,-5.773E-02, 0.000E+00,-2.024E-01, 7.113E-01,-1.047E-01, 1.999E-03,-1.434E-03, 1.788E+01
 1.300E+02, 1.001E+02, 0.000E+00,-3.788E+01,-2.922E+01,-3.270E+01, 4.328E-01,-3.618E-02, 0.000E+00,-1.265E-01, 7.269E-01,-9.195E-02, 1.999E-03,-1.838E-03, 1.453E+01
 1.400E+02, 1.005E+02, 0.000E+00,-3.965E+01,-2.628E+01,-3.417E+01, 4.308E-01, 1.269E-03, 0.000E+00, 1.050E-02, 8.130E-01,-8.230E-02, 1.999E-03,-1.862E-03, 1.481E+01
 1.500E+02, 1.001E+02, 0.000E+00,-4.128E+01,-2.356E+01,-3.503E+01, 4.310E-01,-3.352E-02, 0.000E+00,-1.232E-01, 6.373E-01,-7.292E-02, 1.999E-03,-2.007E-03, 1.154E+01
 1.600E+02, 1.003E+02, 0.000E+00,-4.274E+01,-2.095E+01,-3.640E+01, 4.337E-01,-2.505E-02, 0.000E+00,-8.151E-02, 6.216E-01,-6.420E-02, 1.999E-03,-2.063E-03, 9.378E+00
 1.700E+02, 1.002E+02, 0.000E+00,-4.418E+01,-1.829E+01,-3.756E+01, 4.318E-01,-3.074E-02, 0.000E+00,-1.128E-01, 5.487E-01,-5.549E-02, 1.999E-03,-2.113E-03, 6.392E+00
 1.800E+02, 1.002E+02, 0.000E+00,-4.547E+01,-1.664E+01,-3.788E+01, 4.307E-01,-2.419E-03, 0.000E+00,-1.012E-02, 6.222E-01,-5.024E-02, 1.999E-03,-2.176E-03, 6.123E+00
 1.900E+02, 1.002E+02, 0.000E+00,-4.663E+01,-1.428E+01,-3.911E+01, 4.334E-01,-2.986E-03, 0.000E+00,-1.222E-02, 5.777E-01,-4.271E-02, 1.999E-03,-2.190E-03, 5.799E+00
 2.000E+02, 1.002E+02, 0.000E+00,-4.776E+01,-1.254E+01,-3.978E+01, 4.302E-01, 1.226E-04, 0.000E+00, 9.290E-03, 5.661E-01,-3.729E-02, 1.999E-03,-2.111E-03, 6.046E+00
