s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.493E-04,-4.969E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.498E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.434E-01
-5.400E+02, 0.000E+00, 0.000E+00, 6.713E-03,-5.247E-01,-3.303E-01, 4.346E-15,-3.419E-01, 0.000E+00,-1.049E+00,-1.190E+00, 1.366E-03, 0.000E+00, 0.000E+00,-1.681E+02
-4.800E+02, 0.000E+00, 0.000E+00, 1.505E-01,-2.084E-01, 7.530E-02, 3.626E-15, 3.354E-03, 0.000E+00, 1.174E-02, 2.074E-02, 9.191E-04, 0.000E+00, 0.000E+00,-1.662E+02
-4.200E+02, 0.000E+00, 0.000E+00, 1.659E-01,-3.053E-01, 1.521E-01, 3.729E-15, 1.152E-03, 0.000E+00, 4.011E-03, 1.381E-02,-6.829E-04, 0.000E+00, 0.000E+00,-1.656E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.375E-01,-2.665E-01, 1.391E-01, 3.797E-15,-2.217E-05, 0.000E+00,-5.809E-05, 1.010E-02,-1.010E-03, 0.000E+00, 0.000E+00,-1.656E+02
-3.000E+02, 0.000E+00, 0.000E+00, 1.041E-01,-1.985E-01, 1.042E-01, 3.894E-15,-2.973E-04, 0.000E+00,-1.034E-03, 9.461E-03,-9.326E-04, 0.000E+00, 0.000E+00,-1.658E+02
-2.400E+02, 0.000E+00, 0.000E+00, 7.466E-02,-1.358E-01, 7.122E-02, 3.870E-15,-2.242E-04, 0.000E+00,-8.042E-04, 9.837E-03,-7.066E-04, 0.000E+00, 0.000E+00,-1.659E+02
-1.800E+02, 0.000E+00, 0.000E+00, 5.461E-02,-9.134E-02, 4.661E-02, 3.923E-15,-3.647E-04, 0.000E+00,-1.268E-03, 9.511E-03,-4.938E-04, 0.000E+00, 0.000E+00,-1.661E+02
-1.200E+02, 0.000E+00, 0.000E+00, 4.096E-02,-6.547E-02, 3.507E-02, 3.936E-15,-1.147E-04, 0.000E+00,-3.744E-04, 1.045E-02,-3.308E-04, 0.000E+00, 0.000E+00,-1.662E+02
-5.998E+01, 0.000E+00, 0.000E+00, 3.051E-02,-3.945E-02, 1.982E-02, 4.042E-15, 4.057E-05, 0.000E+00, 1.458E-04, 1.093E-02,-2.441E-04, 0.000E+00, 0.000E+00,-1.661E+02
 7.977E-03, 6.257E-06, 0.000E+00, 2.365E-02,-2.670E-02, 1.358E-02, 2.544E-07,-1.303E-04, 0.000E+00,-4.825E-04, 1.040E-02,-1.795E-04, 1.057E-09, 0.000E+00,-1.662E+02
 6.001E+01, 1.496E+02, 0.000E+00,-3.411E+01,-9.410E+01,-2.108E+01, 6.218E-01, 2.820E-01, 0.000E+00, 9.874E-01, 1.258E+00,-2.901E-01, 3.000E-03,-3.041E-03,-8.775E+00
 1.200E+02, 2.001E+02, 0.000E+00,-7.975E+01,-6.266E+01,-5.856E+01, 7.810E-01,-1.700E-01, 0.000E+00,-5.922E-01,-2.734E-01,-1.549E-01, 3.998E-03,-1.033E-02,-1.032E+02
 1.800E+02, 2.002E+02, 0.000E+00,-9.906E+01,-3.259E+01,-6.899E+01, 7.096E-01,-5.440E-02, 0.000E+00,-1.908E-01, 1.835E-01,-2.451E-02, 3.998E-03,-2.209E-02,-1.336E+02
 2.400E+02, 2.001E+02, 0.000E+00,-1.056E+02,-2.602E+01,-6.877E+01, 6.712E-01,-7.990E-03, 0.000E+00,-2.961E-02, 3.421E-01, 1.306E-02, 3.998E-03,-3.304E-02,-1.383E+02
 3.000E+02, 2.001E+02, 0.000E+00,-1.089E+02,-2.450E+01,-6.706E+01, 6.426E-01, 5.121E-03, 0.000E+00, 2.057E-02, 3.586E-01, 2.647E-02, 3.998E-03,-4.241E-02,-1.351E+02
 3.600E+02, 2.002E+02, 0.000E+00,-1.106E+02,-2.418E+01,-6.568E+01, 6.225E-01,-1.920E-02, 0.000E+00,-7.213E-02, 2.647E-01, 3.946E-02, 3.998E-03,-5.102E-02,-1.466E+02
 4.200E+02, 2.001E+02, 0.000E+00,-1.119E+02,-2.425E+01,-6.423E+01, 6.066E-01,-6.014E-03, 0.000E+00,-2.508E-02, 2.966E-01, 4.508E-02, 3.998E-03,-5.691E-02,-1.506E+02
 4.800E+02, 2.002E+02, 0.000E+00,-1.126E+02,-2.481E+01,-6.304E+01, 5.940E-01, 2.198E-02, 0.000E+00, 7.207E-02, 3.869E-01, 5.048E-02, 3.998E-03,-6.141E-02,-1.391E+02
 5.400E+02, 2.003E+02, 0.000E+00,-1.134E+02,-2.545E+01,-6.177E+01, 5.891E-01,-1.534E-02, 0.000E+00,-5.246E-02, 2.443E-01, 5.152E-02, 3.998E-03,-6.382E-02,-1.474E+02
 6.000E+02, 2.001E+02, 0.000E+00,-1.142E+02,-2.523E+01,-6.089E+01, 5.841E-01, 2.772E-02, 0.000E+00, 9.825E-02, 3.919E-01, 5.660E-02, 3.998E-03,-6.617E-02,-1.318E+02
 6.600E+02, 2.002E+02, 0.000E+00,-1.155E+02,-2.477E+01,-6.025E+01, 5.797E-01,-4.987E-03, 0.000E+00,-2.089E-02, 2.746E-01, 5.536E-02, 3.998E-03,-6.792E-02,-1.351E+02
