s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-5.883E-04,-5.042E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.888E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.558E-01
-5.400E+02, 0.000E+00, 0.000E+00,-8.104E-03,-2.639E-02,-2.851E-01, 4.093E-15,-1.287E-01, 0.000E+00,-3.710E-01,-4.483E-01, 1.293E-03, 0.000E+00, 0.000E+00,-6.005E+01
-4.800E+02, 0.000E+00, 0.000E+00, 5.936E-02, 2.968E-02,-8.089E-02, 2.527E-15, 1.388E-03, 0.000E+00, 4.758E-03, 9.540E-03, 1.004E-03, 0.000E+00, 0.000E+00,-5.929E+01
-4.199E+02, 0.000E+00, 0.000E+00, 8.764E-02,-1.263E-01, 4.471E-02, 2.082E-15, 3.076E-04, 0.000E+00, 1.177E-03, 6.362E-03, 1.294E-04, 0.000E+00, 0.000E+00,-5.911E+01
-3.600E+02, 0.000E+00, 0.000E+00, 9.161E-02,-1.585E-01, 7.311E-02, 2.143E-15, 3.223E-04, 0.000E+00, 1.107E-03, 6.539E-03,-1.760E-04, 0.000E+00, 0.000E+00,-5.893E+01
-3.000E+02, 0.000E+00, 0.000E+00, 8.399E-02,-1.548E-01, 7.649E-02, 2.298E-15,-9.573E-07, 0.000E+00,-9.676E-06, 5.664E-03,-3.833E-04, 0.000E+00, 0.000E+00,-5.893E+01
-2.399E+02, 0.000E+00, 0.000E+00, 7.219E-02,-1.307E-01, 6.451E-02, 2.419E-15, 9.925E-05, 0.000E+00, 3.497E-04, 6.139E-03,-4.415E-04, 0.000E+00, 0.000E+00,-5.888E+01
-1.800E+02, 0.000E+00, 0.000E+00, 6.123E-02,-1.121E-01, 5.652E-02, 2.545E-15,-1.573E-04, 0.000E+00,-5.540E-04, 5.471E-03,-3.540E-04, 0.000E+00, 0.000E+00,-5.896E+01
-1.200E+02, 0.000E+00, 0.000E+00, 5.312E-02,-8.727E-02, 4.001E-02, 2.464E-15,-1.235E-04, 0.000E+00,-4.098E-04, 5.727E-03,-2.868E-04, 0.000E+00, 0.000E+00,-5.903E+01
-5.999E+01, 0.000E+00, 0.000E+00, 4.549E-02,-6.870E-02, 2.948E-02, 2.449E-15, 4.870E-05, 0.000E+00, 1.601E-04, 6.328E-03,-2.443E-04, 0.000E+00, 0.000E+00,-5.900E+01
 2.139E-02, 3.611E-05, 0.000E+00, 3.823E-02,-5.633E-02, 2.375E-02, 8.925E-07,-1.502E-04, 0.000E+00,-5.093E-04, 5.541E-03,-2.308E-04, 3.756E-09, 0.000E+00,-5.909E+01
 6.000E+01, 1.497E+02, 0.000E+00,-3.443E+01,-9.248E+01,-2.235E+01, 6.154E-01, 1.294E-01, 0.000E+00, 4.549E-01, 1.210E+00,-2.754E-01, 3.001E-03,-5.266E-03, 1.342E+01
 1.200E+02, 2.000E+02, 0.000E+00,-8.638E+01,-5.428E+01,-5.982E+01, 7.981E-01,-6.414E-02, 0.000E+00,-2.267E-01, 2.852E-01,-1.542E-01, 3.998E-03,-5.832E-03,-2.272E+01
 1.800E+02, 2.002E+02, 0.000E+00,-1.078E+02,-2.520E+01,-6.767E+01, 7.505E-01,-4.159E-02, 0.000E+00,-1.441E-01, 2.310E-01,-4.684E-02, 3.998E-03,-1.107E-02,-4.569E+01
 2.400E+02, 2.002E+02, 0.000E+00,-1.134E+02,-1.963E+01,-6.750E+01, 7.142E-01, 3.272E-03, 0.000E+00, 1.755E-02, 3.778E-01,-1.719E-02, 3.998E-03,-1.801E-02,-4.289E+01
 3.000E+02, 2.001E+02, 0.000E+00,-1.170E+02,-1.683E+01,-6.669E+01, 6.917E-01,-8.459E-03, 0.000E+00,-3.328E-02, 3.256E-01, 1.726E-03, 3.998E-03,-2.490E-02,-4.820E+01
 3.600E+02, 2.001E+02, 0.000E+00,-1.198E+02,-1.524E+01,-6.540E+01, 6.686E-01,-1.045E-02, 0.000E+00,-3.483E-02, 2.964E-01, 1.258E-02, 3.998E-03,-3.057E-02,-5.375E+01
 4.200E+02, 2.002E+02, 0.000E+00,-1.221E+02,-1.437E+01,-6.405E+01, 6.506E-01, 1.311E-02, 0.000E+00, 4.509E-02, 3.707E-01, 2.058E-02, 3.998E-03,-3.584E-02,-4.656E+01
 4.800E+02, 2.001E+02, 0.000E+00,-1.240E+02,-1.373E+01,-6.273E+01, 6.340E-01,-7.390E-03, 0.000E+00,-2.430E-02, 2.862E-01, 3.023E-02, 3.998E-03,-4.141E-02,-5.043E+01
 5.400E+02, 2.001E+02, 0.000E+00,-1.250E+02,-1.436E+01,-6.099E+01, 6.191E-01, 2.278E-02, 0.000E+00, 7.673E-02, 3.882E-01, 3.385E-02, 3.998E-03,-4.592E-02,-3.820E+01
 6.000E+02, 2.001E+02, 0.000E+00,-1.260E+02,-1.451E+01,-5.988E+01, 6.111E-01,-1.246E-02, 0.000E+00,-4.216E-02, 2.503E-01, 3.789E-02, 3.998E-03,-5.012E-02,-4.492E+01
 6.600E+02, 2.001E+02, 0.000E+00,-1.268E+02,-1.489E+01,-5.876E+01, 5.958E-01,-3.202E-02, 0.000E+00,-1.153E-01, 1.782E-01, 4.174E-02, 3.998E-03,-5.371E-02,-6.330E+01
 7.200E+02, 2.000E+02, 0.000E+00,-1.279E+02,-1.409E+01,-5.819E+01, 5.869E-01, 3.131E-02, 0.000E+00, 1.087E-01, 3.994E-01, 4.536E-02, 3.998E-03,-5.668E-02,-4.597E+01
 7.800E+02, 2.001E+02, 0.000E+00,-1.282E+02,-1.520E+01,-5.700E+01, 5.749E-01,-2.019E-02, 0.000E+00,-7.597E-02, 2.117E-01, 4.888E-02, 3.998E-03,-6.009E-02,-5.808E+01
 8.400E+02, 2.002E+02, 0.000E+00,-1.290E+02,-1.508E+01,-5.632E+01, 5.679E-01, 1.225E-02, 0.000E+00, 4.311E-02, 3.255E-01, 5.359E-02, 3.998E-03,-6.267E-02,-5.121E+01
 9.000E+02, 2.002E+02, 0.000E+00,-1.292E+02,-1.589E+01,-5.542E+01, 5.692E-01,-1.037E-03, 0.000E+00, 3.266E-03, 2.745E-01, 5.411E-02, 3.998E-03,-6.475E-02,-5.069E+01
 9.600E+02, 2.000E+02, 0.000E+00,-1.298E+02,-1.562E+01,-5.485E+01, 5.586E-01,-1.767E-03, 0.000E+00,-7.433E-03, 2.752E-01, 5.691E-02, 3.998E-03,-6.646E-02,-5.187E+01
 1.020E+03, 2.000E+02, 0.000E+00,-1.301E+02,-1.606E+01,-5.411E+01, 5.550E-01,-4.091E-03, 0.000E+00,-1.390E-02, 2.620E-01, 5.855E-02, 3.998E-03,-6.808E-02,-5.409E+01
 1.080E+03, 2.000E+02, 0.000E+00,-1.306E+02,-1.613E+01,-5.350E+01, 5.502E-01, 2.025E-03, 0.000E+00, 1.213E-02, 2.821E-01, 5.939E-02, 3.998E-03,-6.927E-02,-5.215E+01
 1.140E+03, 2.001E+02, 0.000E+00,-1.309E+02,-1.654E+01,-5.291E+01, 5.432E-01, 3.725E-03, 0.000E+00, 9.019E-03, 2.962E-01, 6.231E-02, 3.998E-03,-7.049E-02,-5.072E+01
 1.200E+03, 2.002E+02, 0.000E+00,-1.315E+02,-1.664E+01,-5.227E+01, 5.437E-01, 1.616E-02, 0.000E+00, 5.786E-02, 3.347E-01, 6.122E-02, 3.998E-03,-7.112E-02,-4.149E+01
