s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-9.592E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-1.421E-04, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.667E-05, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.522E-05, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.661E-05, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.857E-05, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.723E-05, 2.095E-01, 3.901E-04, 0.000E+00
-1.799E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.642E-05, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.725E-05, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.742E-05, 2.095E-01, 3.901E-04, 0.000E+00
 5.841E-02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-3.691E-05, 2.095E-01, 3.901E-04, 4.415E-05
 6.001E+01, 3.591E+01, 3.589E+01, 2.844E+01, 3.527E+01, 4.402E+01, 2.862E+01, 3.513E+01, 4.393E+01, 1.394E+01, 2.085E-01, 9.614E-04, 3.745E+01
 1.200E+02, 4.972E+01, 5.008E+01, 3.856E+01, 5.256E+01, 5.804E+01, 3.887E+01, 5.250E+01, 5.888E+01, 1.295E+01, 2.063E-01, 2.229E-03, 5.003E+01
 1.800E+02, 5.846E+01, 5.836E+01, 4.894E+01, 6.148E+01, 6.497E+01, 4.944E+01, 6.091E+01, 6.475E+01, 7.901E+00, 2.046E-01, 3.126E-03, 5.009E+01
 2.400E+02, 6.343E+01, 6.390E+01, 5.504E+01, 6.545E+01, 6.980E+01, 5.530E+01, 6.614E+01, 7.027E+01, 5.888E+00, 2.031E-01, 3.969E-03, 5.006E+01
 3.000E+02, 6.648E+01, 6.721E+01, 5.865E+01, 6.861E+01, 7.217E+01, 5.902E+01, 6.891E+01, 7.370E+01, 5.378E+00, 2.013E-01, 5.001E-03, 5.006E+01
 3.600E+02, 6.848E+01, 6.904E+01, 6.042E+01, 7.075E+01, 7.427E+01, 6.073E+01, 7.147E+01, 7.491E+01, 5.403E+00, 1.995E-01, 6.018E-03, 5.011E+01
 4.200E+02, 6.966E+01, 6.952E+01, 6.153E+01, 7.238E+01, 7.508E+01, 6.209E+01, 7.146E+01, 7.500E+01, 5.522E+00, 1.977E-01, 7.023E-03, 5.017E+01
 4.800E+02, 7.142E+01, 7.034E+01, 6.308E+01, 7.387E+01, 7.733E+01, 6.301E+01, 7.104E+01, 7.697E+01, 5.626E+00, 1.957E-01, 8.121E-03, 5.015E+01
 5.400E+02, 7.093E+01, 7.144E+01, 6.488E+01, 7.272E+01, 7.520E+01, 6.343E+01, 7.297E+01, 7.793E+01, 5.713E+00, 1.939E-01, 9.121E-03, 5.012E+01
 6.000E+02, 7.219E+01, 7.186E+01, 6.395E+01, 7.430E+01, 7.832E+01, 6.460E+01, 7.351E+01, 7.748E+01, 5.758E+00, 1.921E-01, 1.012E-02, 5.016E+01
 6.600E+02, 7.226E+01, 7.174E+01, 6.471E+01, 7.355E+01, 7.854E+01, 6.472E+01, 7.281E+01, 7.771E+01, 5.795E+00, 1.902E-01, 1.122E-02, 5.034E+01
 7.200E+02, 7.269E+01, 7.247E+01, 6.426E+01, 7.451E+01, 7.929E+01, 6.445E+01, 7.346E+01, 7.948E+01, 5.816E+00, 1.882E-01, 1.229E-02, 5.010E+01
 7.800E+02, 7.308E+01, 7.272E+01, 6.539E+01, 7.547E+01, 7.838E+01, 6.491E+01, 7.486E+01, 7.839E+01, 5.897E+00, 1.864E-01, 1.330E-02, 5.010E+01
 8.400E+02, 7.333E+01, 7.346E+01, 6.609E+01, 7.551E+01, 7.839E+01, 6.571E+01, 7.442E+01, 8.025E+01, 5.968E+00, 1.845E-01, 1.437E-02, 5.010E+01
 9.000E+02, 7.416E+01, 7.322E+01, 6.628E+01, 7.626E+01, 7.993E+01, 6.578E+01, 7.468E+01, 7.919E+01, 6.026E+00, 1.827E-01, 1.538E-02, 5.022E+01
 9.600E+02, 7.435E+01, 7.453E+01, 6.789E+01, 7.643E+01, 7.874E+01, 6.602E+01, 7.587E+01, 8.171E+01, 6.060E+00, 1.808E-01, 1.646E-02, 5.018E+01
 1.020E+03, 7.448E+01, 7.481E+01, 6.671E+01, 7.747E+01, 7.925E+01, 6.706E+01, 7.682E+01, 8.054E+01, 6.095E+00, 1.789E-01, 1.753E-02, 5.018E+01
 1.080E+03, 7.612E+01, 7.412E+01, 6.918E+01, 7.846E+01, 8.071E+01, 6.631E+01, 7.551E+01, 8.056E+01, 6.158E+00, 1.770E-01, 1.860E-02, 5.023E+01
 1.140E+03, 7.503E+01, 7.504E+01, 6.712E+01, 7.772E+01, 8.024E+01, 6.750E+01, 7.684E+01, 8.079E+01, 6.227E+00, 1.750E-01, 1.968E-02, 5.013E+01
 1.200E+03, 7.589E+01, 7.510E+01, 6.683E+01, 7.750E+01, 8.332E+01, 6.749E+01, 7.605E+01, 8.176E+01, 6.207E+00, 1.733E-01, 2.066E-02, 5.010E+01
 1.260E+03, 7.570E+01, 7.505E+01, 6.909E+01, 7.787E+01, 8.016E+01, 6.743E+01, 7.661E+01, 8.109E+01, 6.286E+00, 1.714E-01, 2.172E-02, 5.019E+01
 1.320E+03, 7.619E+01, 7.591E+01, 6.851E+01, 7.797E+01, 8.209E+01, 6.868E+01, 7.775E+01, 8.131E+01, 6.358E+00, 1.694E-01, 2.284E-02, 5.012E+01
 1.380E+03, 7.705E+01, 7.576E+01, 6.885E+01, 7.902E+01, 8.329E+01, 6.868E+01, 7.667E+01, 8.193E+01, 6.377E+00, 1.676E-01, 2.385E-02, 5.025E+01
 1.440E+03, 7.698E+01, 7.672E+01, 6.943E+01, 7.942E+01, 8.209E+01, 6.833E+01, 7.801E+01, 8.382E+01, 6.394E+00, 1.655E-01, 2.498E-02, 5.018E+01
 1.500E+03, 7.659E+01, 7.701E+01, 6.811E+01, 7.852E+01, 8.315E+01, 6.921E+01, 7.990E+01, 8.193E+01, 6.471E+00, 1.636E-01, 2.607E-02, 5.014E+01
 1.560E+03, 7.694E+01, 7.706E+01, 6.874E+01, 8.017E+01, 8.190E+01, 6.896E+01, 7.837E+01, 8.386E+01, 6.508E+00, 1.617E-01, 2.711E-02, 5.023E+01
 1.620E+03, 7.774E+01, 7.747E+01, 7.068E+01, 8.029E+01, 8.224E+01, 6.973E+01, 7.939E+01, 8.329E+01, 6.550E+00, 1.599E-01, 2.815E-02, 5.022E+01
