s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-9.592E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.399E+02, 2.539E+01, 2.664E+01, 2.335E+01, 2.340E+01, 2.943E+01, 2.422E+01, 2.468E+01, 3.101E+01,-4.571E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.572E+01, 2.596E+01, 2.414E+01, 2.495E+01, 2.807E+01, 2.506E+01, 2.504E+01, 2.779E+01,-4.541E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.549E+01, 2.574E+01, 2.457E+01, 2.494E+01, 2.696E+01, 2.501E+01, 2.513E+01, 2.707E+01,-4.511E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.556E+01, 2.576E+01, 2.494E+01, 2.536E+01, 2.637E+01, 2.534E+01, 2.528E+01, 2.667E+01,-4.498E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 2.565E+01, 2.573E+01, 2.519E+01, 2.544E+01, 2.631E+01, 2.539E+01, 2.548E+01, 2.632E+01,-4.489E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.568E+01, 2.580E+01, 2.535E+01, 2.558E+01, 2.611E+01, 2.554E+01, 2.569E+01, 2.618E+01,-4.490E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.572E+01, 2.585E+01, 2.551E+01, 2.566E+01, 2.598E+01, 2.564E+01, 2.565E+01, 2.625E+01,-4.491E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 2.580E+01, 2.586E+01, 2.559E+01, 2.576E+01, 2.605E+01, 2.576E+01, 2.572E+01, 2.610E+01,-4.494E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.999E+01, 2.584E+01, 2.594E+01, 2.562E+01, 2.580E+01, 2.610E+01, 2.587E+01, 2.584E+01, 2.611E+01,-4.495E+01, 2.095E-01, 3.901E-04, 0.000E+00
 2.713E-03, 2.590E+01, 2.589E+01, 2.563E+01, 2.590E+01, 2.617E+01, 2.577E+01, 2.591E+01, 2.598E+01,-4.499E+01, 2.095E-01, 3.901E-04, 0.000E+00
 6.001E+01, 5.934E+01, 6.103E+01, 5.142E+01, 9.659E+01, 3.002E+01, 5.348E+01, 9.899E+01, 3.063E+01, 1.294E+01, 2.094E-01, 4.929E-04, 1.123E+02
 1.200E+02, 9.263E+01, 9.426E+01, 9.818E+01, 1.394E+02, 4.035E+01, 1.009E+02, 1.407E+02, 4.122E+01, 6.121E-01, 2.076E-01, 1.486E-03, 1.501E+02
 1.800E+02, 1.041E+02, 1.080E+02, 1.136E+02, 1.506E+02, 4.821E+01, 1.190E+02, 1.554E+02, 4.943E+01,-2.004E+01, 2.048E-01, 3.038E-03, 1.501E+02
 2.400E+02, 1.094E+02, 1.129E+02, 1.204E+02, 1.549E+02, 5.287E+01, 1.277E+02, 1.576E+02, 5.337E+01,-3.253E+01, 2.011E-01, 5.117E-03, 1.503E+02
 3.000E+02, 1.116E+02, 1.158E+02, 1.218E+02, 1.585E+02, 5.446E+01, 1.271E+02, 1.644E+02, 5.598E+01,-3.556E+01, 1.969E-01, 7.454E-03, 1.501E+02
 3.600E+02, 1.138E+02, 1.182E+02, 1.244E+02, 1.609E+02, 5.605E+01, 1.313E+02, 1.663E+02, 5.691E+01,-3.701E+01, 1.923E-01, 1.005E-02, 1.502E+02
 4.200E+02, 1.138E+02, 1.204E+02, 1.253E+02, 1.604E+02, 5.572E+01, 1.370E+02, 1.667E+02, 5.750E+01,-3.710E+01, 1.878E-01, 1.256E-02, 1.501E+02
 4.800E+02, 1.168E+02, 1.206E+02, 1.294E+02, 1.639E+02, 5.710E+01, 1.322E+02, 1.706E+02, 5.888E+01,-3.674E+01, 1.835E-01, 1.496E-02, 1.501E+02
 5.400E+02, 1.180E+02, 1.218E+02, 1.295E+02, 1.661E+02, 5.822E+01, 1.347E+02, 1.717E+02, 5.910E+01,-3.694E+01, 1.794E-01, 1.726E-02, 1.502E+02
 6.000E+02, 1.196E+02, 1.235E+02, 1.305E+02, 1.694E+02, 5.899E+01, 1.376E+02, 1.726E+02, 6.030E+01,-3.686E+01, 1.757E-01, 1.929E-02, 1.501E+02
 6.600E+02, 1.212E+02, 1.253E+02, 1.331E+02, 1.700E+02, 6.057E+01, 1.405E+02, 1.742E+02, 6.124E+01,-3.614E+01, 1.721E-01, 2.130E-02, 1.501E+02
 7.200E+02, 1.222E+02, 1.264E+02, 1.339E+02, 1.721E+02, 6.057E+01, 1.403E+02, 1.767E+02, 6.218E+01,-3.599E+01, 1.688E-01, 2.316E-02, 1.502E+02
 7.800E+02, 1.233E+02, 1.280E+02, 1.355E+02, 1.726E+02, 6.198E+01, 1.437E+02, 1.776E+02, 6.289E+01,-3.545E+01, 1.662E-01, 2.463E-02, 1.501E+02
 8.400E+02, 1.253E+02, 1.298E+02, 1.367E+02, 1.759E+02, 6.336E+01, 1.471E+02, 1.790E+02, 6.336E+01,-3.577E+01, 1.637E-01, 2.602E-02, 1.502E+02
 9.000E+02, 1.268E+02, 1.302E+02, 1.385E+02, 1.779E+02, 6.396E+01, 1.433E+02, 1.825E+02, 6.474E+01,-3.538E+01, 1.613E-01, 2.732E-02, 1.501E+02
 9.600E+02, 1.273E+02, 1.319E+02, 1.398E+02, 1.775E+02, 6.443E+01, 1.487E+02, 1.819E+02, 6.506E+01,-3.543E+01, 1.591E-01, 2.857E-02, 1.504E+02
 1.020E+03, 1.290E+02, 1.337E+02, 1.408E+02, 1.803E+02, 6.589E+01, 1.504E+02, 1.851E+02, 6.565E+01,-3.466E+01, 1.574E-01, 2.955E-02, 1.502E+02
 1.080E+03, 1.296E+02, 1.331E+02, 1.419E+02, 1.798E+02, 6.704E+01, 1.466E+02, 1.853E+02, 6.750E+01,-3.498E+01, 1.557E-01, 3.045E-02, 1.501E+02
 1.140E+03, 1.303E+02, 1.354E+02, 1.427E+02, 1.811E+02, 6.727E+01, 1.530E+02, 1.855E+02, 6.783E+01,-3.495E+01, 1.544E-01, 3.118E-02, 1.503E+02
 1.200E+03, 1.326E+02, 1.358E+02, 1.437E+02, 1.851E+02, 6.904E+01, 1.486E+02, 1.893E+02, 6.954E+01,-3.505E+01, 1.533E-01, 3.180E-02, 1.502E+02
 1.260E+03, 1.330E+02, 1.367E+02, 1.451E+02, 1.841E+02, 6.974E+01, 1.521E+02, 1.880E+02, 7.002E+01,-3.500E+01, 1.520E-01, 3.254E-02, 1.503E+02
 1.320E+03, 1.346E+02, 1.385E+02, 1.459E+02, 1.871E+02, 7.074E+01, 1.542E+02, 1.905E+02, 7.072E+01,-3.473E+01, 1.509E-01, 3.315E-02, 1.503E+02
 1.380E+03, 1.350E+02, 1.394E+02, 1.474E+02, 1.868E+02, 7.081E+01, 1.550E+02, 1.913E+02, 7.197E+01,-3.508E+01, 1.500E-01, 3.366E-02, 1.501E+02
 1.440E+03, 1.356E+02, 1.407E+02, 1.469E+02, 1.881E+02, 7.189E+01, 1.580E+02, 1.912E+02, 7.294E+01,-3.505E+01, 1.495E-01, 3.394E-02, 1.504E+02
 1.500E+03, 1.375E+02, 1.413E+02, 1.498E+02, 1.894E+02, 7.323E+01, 1.571E+02, 1.940E+02, 7.299E+01,-3.575E+01, 1.490E-01, 3.421E-02, 1.502E+02
 1.560E+03, 1.382E+02, 1.435E+02, 1.492E+02, 1.907E+02, 7.474E+01, 1.610E+02, 1.948E+02, 7.458E+01,-3.467E+01, 1.486E-01, 3.442E-02, 1.502E+02
 1.620E+03, 1.376E+02, 1.441E+02, 1.492E+02, 1.875E+02, 7.615E+01, 1.601E+02, 1.961E+02, 7.622E+01,-3.460E+01, 1.482E-01, 3.465E-02, 1.502E+02
