s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01, 3.200E+01,-9.383E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.046E+01, 3.153E+01, 2.883E+01, 2.901E+01, 3.355E+01, 2.929E+01, 2.919E+01, 3.612E+01,-4.497E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 3.099E+01, 3.144E+01, 3.039E+01, 3.021E+01, 3.238E+01, 3.066E+01, 3.044E+01, 3.321E+01,-4.513E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 3.133E+01, 3.154E+01, 3.114E+01, 3.097E+01, 3.188E+01, 3.124E+01, 3.106E+01, 3.232E+01,-4.498E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.148E+01, 3.169E+01, 3.127E+01, 3.132E+01, 3.185E+01, 3.146E+01, 3.147E+01, 3.215E+01,-4.506E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 3.151E+01, 3.185E+01, 3.126E+01, 3.128E+01, 3.199E+01, 3.153E+01, 3.162E+01, 3.241E+01,-4.512E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 3.167E+01, 3.186E+01, 3.143E+01, 3.143E+01, 3.215E+01, 3.165E+01, 3.185E+01, 3.208E+01,-4.517E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 3.178E+01, 3.182E+01, 3.163E+01, 3.164E+01, 3.206E+01, 3.169E+01, 3.142E+01, 3.234E+01,-4.516E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 3.175E+01, 3.196E+01, 3.149E+01, 3.161E+01, 3.215E+01, 3.168E+01, 3.170E+01, 3.250E+01,-4.520E+02, 2.095E-01, 3.901E-04, 0.000E+00
