s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01,-9.175E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 1.615E-05, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 1.145E-05, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 9.999E-07, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01,-4.079E-06, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.581E-06, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 6.267E-06, 2.095E-01, 3.901E-04, 0.000E+00
-1.799E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 2.075E-06, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 2.855E-07, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 2.426E-06, 2.095E-01, 3.901E-04, 0.000E+00
 5.841E-02, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 3.800E+01, 4.110E-06, 2.095E-01, 3.901E-04, 1.720E-04
 6.001E+01, 8.094E+01, 8.321E+01, 5.055E+01, 1.404E+02, 5.182E+01, 5.099E+01, 1.452E+02, 5.340E+01, 4.088E-01, 2.088E-01, 7.836E-04, 1.497E+02
 1.200E+02, 9.729E+01, 9.801E+01, 5.393E+01, 1.587E+02, 7.922E+01, 5.444E+01, 1.620E+02, 7.763E+01, 1.134E+00, 2.032E-01, 3.918E-03, 1.999E+02
 1.800E+02, 1.005E+02, 1.026E+02, 5.505E+01, 1.629E+02, 8.351E+01, 5.607E+01, 1.661E+02, 8.555E+01, 1.215E+00, 1.972E-01, 7.307E-03, 1.999E+02
 2.400E+02, 1.037E+02, 1.037E+02, 5.611E+01, 1.651E+02, 8.987E+01, 5.654E+01, 1.659E+02, 8.849E+01, 1.305E+00, 1.927E-01, 9.814E-03, 2.000E+02
 3.000E+02, 1.054E+02, 1.049E+02, 5.730E+01, 1.677E+02, 9.109E+01, 5.765E+01, 1.683E+02, 8.882E+01, 1.318E+00, 1.899E-01, 1.136E-02, 2.000E+02
 3.600E+02, 1.067E+02, 1.064E+02, 5.788E+01, 1.728E+02, 8.943E+01, 5.882E+01, 1.714E+02, 8.910E+01, 1.311E+00, 1.882E-01, 1.233E-02, 1.999E+02
 4.200E+02, 1.065E+02, 1.076E+02, 5.798E+01, 1.687E+02, 9.266E+01, 5.912E+01, 1.727E+02, 9.110E+01, 1.360E+00, 1.872E-01, 1.289E-02, 2.000E+02
 4.800E+02, 1.082E+02, 1.081E+02, 5.750E+01, 1.706E+02, 9.655E+01, 5.926E+01, 1.711E+02, 9.398E+01, 1.414E+00, 1.865E-01, 1.325E-02, 1.999E+02
 5.400E+02, 1.101E+02, 1.103E+02, 5.832E+01, 1.747E+02, 9.723E+01, 5.991E+01, 1.753E+02, 9.563E+01, 1.405E+00, 1.862E-01, 1.343E-02, 1.999E+02
 6.000E+02, 1.101E+02, 1.112E+02, 5.837E+01, 1.721E+02, 9.993E+01, 6.029E+01, 1.758E+02, 9.745E+01, 1.502E+00, 1.860E-01, 1.354E-02, 1.998E+02
 6.600E+02, 1.116E+02, 1.124E+02, 5.917E+01, 1.748E+02, 1.007E+02, 6.094E+01, 1.767E+02, 9.944E+01, 1.554E+00, 1.859E-01, 1.360E-02, 2.000E+02
 7.200E+02, 1.119E+02, 1.130E+02, 5.956E+01, 1.759E+02, 1.001E+02, 6.122E+01, 1.776E+02, 1.002E+02, 1.531E+00, 1.860E-01, 1.354E-02, 1.998E+02
 7.800E+02, 1.138E+02, 1.149E+02, 6.002E+01, 1.787E+02, 1.027E+02, 6.185E+01, 1.801E+02, 1.026E+02, 1.493E+00, 1.859E-01, 1.360E-02, 2.000E+02
 8.400E+02, 1.128E+02, 1.137E+02, 6.047E+01, 1.731E+02, 1.047E+02, 6.108E+01, 1.779E+02, 1.022E+02, 1.508E+00, 1.859E-01, 1.363E-02, 1.998E+02
