s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-7.053E-04, 6.483E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.047E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.311E-01
-5.400E+02, 0.000E+00, 0.000E+00, 1.085E-01,-2.271E+00, 4.831E-02, 6.981E-15,-8.748E-01, 0.000E+00,-2.818E+00,-2.989E+00,-2.448E-03, 0.000E+00, 0.000E+00,-4.492E+02
-4.800E+02, 0.000E+00, 0.000E+00, 2.271E-01,-4.648E-01, 3.235E-01, 7.183E-15, 5.351E-03, 0.000E+00, 1.872E-02, 9.112E-02,-8.057E-04, 0.000E+00, 0.000E+00,-4.463E+02
-4.200E+02, 0.000E+00, 0.000E+00, 1.743E-01,-3.553E-01, 2.535E-01, 6.983E-15, 7.856E-05, 0.000E+00, 2.484E-04, 7.260E-02,-1.692E-03, 0.000E+00, 0.000E+00,-4.462E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.136E-01,-2.067E-01, 1.598E-01, 7.071E-15,-2.334E-03, 0.000E+00,-8.147E-03, 6.423E-02,-1.150E-03, 0.000E+00, 0.000E+00,-4.475E+02
-3.000E+02, 0.000E+00, 0.000E+00, 7.544E-02,-1.063E-01, 1.009E-01, 6.990E-15,-9.785E-04, 0.000E+00,-3.401E-03, 6.898E-02,-6.832E-04, 0.000E+00, 0.000E+00,-4.480E+02
-2.400E+02, 0.000E+00, 0.000E+00, 5.795E-02,-6.017E-02, 7.464E-02, 6.917E-15,-1.616E-05, 0.000E+00,-5.231E-05, 7.240E-02,-3.356E-04, 0.000E+00, 0.000E+00,-4.481E+02
-1.800E+02, 0.000E+00, 0.000E+00, 4.521E-02,-3.481E-02, 6.084E-02, 6.904E-15,-5.236E-04, 0.000E+00,-1.843E-03, 7.071E-02,-3.586E-04, 0.000E+00, 0.000E+00,-4.484E+02
-1.200E+02, 0.000E+00, 0.000E+00, 3.270E-02, 1.404E-03, 3.780E-02, 6.986E-15,-2.630E-04, 0.000E+00,-9.632E-04, 7.164E-02,-1.332E-04, 0.000E+00, 0.000E+00,-4.485E+02
-5.999E+01, 0.000E+00, 0.000E+00, 3.242E-02, 2.282E-04, 3.971E-02, 6.967E-15,-1.215E-04, 0.000E+00,-4.103E-04, 7.223E-02, 8.965E-06, 0.000E+00, 0.000E+00,-4.486E+02
