s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.503E-04,-4.969E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.508E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.434E-01
-5.400E+02, 0.000E+00, 0.000E+00,-1.029E-02,-2.726E-02,-3.052E-01, 3.606E-15,-1.380E-01, 0.000E+00,-3.996E-01,-4.807E-01, 1.493E-03, 0.000E+00, 0.000E+00,-6.460E+01
-4.800E+02, 0.000E+00, 0.000E+00, 7.262E-02, 1.403E-03,-6.667E-02, 2.344E-15, 9.737E-04, 0.000E+00, 3.386E-03, 8.326E-03, 7.796E-04, 0.000E+00, 0.000E+00,-6.406E+01
-4.200E+02, 0.000E+00, 0.000E+00, 1.059E-01,-1.517E-01, 5.291E-02, 1.953E-15, 6.376E-04, 0.000E+00, 2.277E-03, 7.734E-03, 1.407E-04, 0.000E+00, 0.000E+00,-6.369E+01
-3.600E+02, 0.000E+00, 0.000E+00, 1.098E-01,-1.825E-01, 7.948E-02, 2.060E-15, 4.378E-04, 0.000E+00, 1.552E-03, 7.215E-03,-2.666E-04, 0.000E+00, 0.000E+00,-6.345E+01
-2.999E+02, 0.000E+00, 0.000E+00, 9.944E-02,-1.717E-01, 7.802E-02, 2.144E-15,-9.768E-05, 0.000E+00,-3.716E-04, 5.651E-03,-4.342E-04, 0.000E+00, 0.000E+00,-6.351E+01
-2.400E+02, 0.000E+00, 0.000E+00, 8.397E-02,-1.410E-01, 6.282E-02, 2.297E-15,-1.369E-04, 0.000E+00,-4.652E-04, 5.609E-03,-4.495E-04, 0.000E+00, 0.000E+00,-6.358E+01
-1.800E+02, 0.000E+00, 0.000E+00, 6.950E-02,-1.122E-01, 4.852E-02, 2.333E-15,-1.193E-04, 0.000E+00,-4.353E-04, 5.742E-03,-3.756E-04, 0.000E+00, 0.000E+00,-6.365E+01
-1.199E+02, 0.000E+00, 0.000E+00, 5.733E-02,-9.123E-02, 4.080E-02, 2.409E-15, 2.495E-04, 0.000E+00, 8.802E-04, 7.150E-03,-3.564E-04, 0.000E+00, 0.000E+00,-6.351E+01
-5.996E+01, 0.000E+00, 0.000E+00, 4.711E-02,-6.738E-02, 2.587E-02, 2.360E-15,-3.095E-04, 0.000E+00,-1.068E-03, 5.284E-03,-2.401E-04, 0.000E+00, 0.000E+00,-6.368E+01
 4.240E-02, 7.434E-05, 0.000E+00, 4.021E-02,-5.560E-02, 2.198E-02, 1.817E-06, 8.366E-05, 0.000E+00, 2.311E-04, 6.750E-03,-1.823E-04, 7.587E-09, 0.000E+00,-6.364E+01
 6.001E+01, 1.498E+02, 0.000E+00,-3.420E+01,-9.374E+01,-2.140E+01, 6.257E-01, 1.350E-01, 0.000E+00, 4.685E-01, 1.216E+00,-2.778E-01, 3.002E-03,-4.877E-03, 1.101E+01
 1.200E+02, 2.002E+02, 0.000E+00,-8.601E+01,-5.597E+01,-5.866E+01, 7.986E-01,-5.874E-02, 0.000E+00,-2.031E-01, 2.512E-01,-1.561E-01, 3.998E-03,-5.954E-03,-2.136E+01
 1.800E+02, 2.001E+02, 0.000E+00,-1.077E+02,-2.577E+01,-6.713E+01, 7.539E-01,-4.720E-02, 0.000E+00,-1.610E-01, 2.042E-01,-4.590E-02, 3.998E-03,-1.160E-02,-4.704E+01
 2.400E+02, 2.001E+02, 0.000E+00,-1.147E+02,-1.825E+01,-6.753E+01, 7.184E-01,-9.638E-03, 0.000E+00,-3.302E-02, 3.329E-01,-1.110E-02, 3.998E-03,-1.823E-02,-5.230E+01
 3.000E+02, 2.001E+02, 0.000E+00,-1.190E+02,-1.511E+01,-6.636E+01, 6.871E-01,-1.074E-03, 0.000E+00,-8.914E-03, 3.538E-01, 5.109E-03, 3.998E-03,-2.458E-02,-5.372E+01
 3.600E+02, 2.001E+02, 0.000E+00,-1.214E+02,-1.444E+01,-6.461E+01, 6.655E-01,-9.401E-03, 0.000E+00,-3.379E-02, 3.039E-01, 1.896E-02, 3.998E-03,-3.196E-02,-5.911E+01
 4.200E+02, 2.001E+02, 0.000E+00,-1.232E+02,-1.433E+01,-6.294E+01, 6.449E-01,-1.553E-03, 0.000E+00,-4.688E-03, 3.125E-01, 2.466E-02, 3.998E-03,-3.765E-02,-5.986E+01
 4.800E+02, 2.001E+02, 0.000E+00,-1.247E+02,-1.441E+01,-6.129E+01, 6.279E-01, 1.609E-02, 0.000E+00, 5.602E-02, 3.688E-01, 3.054E-02, 3.998E-03,-4.301E-02,-5.092E+01
 5.400E+02, 2.001E+02, 0.000E+00,-1.259E+02,-1.458E+01,-5.995E+01, 6.146E-01,-1.498E-03, 0.000E+00,-4.482E-03, 2.959E-01, 3.643E-02, 3.998E-03,-4.794E-02,-5.164E+01
 6.000E+02, 2.002E+02, 0.000E+00,-1.270E+02,-1.474E+01,-5.878E+01, 6.007E-01, 3.399E-03, 0.000E+00, 8.738E-03, 3.088E-01, 4.134E-02, 3.998E-03,-5.227E-02,-5.024E+01
 6.600E+02, 2.001E+02, 0.000E+00,-1.279E+02,-1.468E+01,-5.775E+01, 5.896E-01,-5.255E-03, 0.000E+00,-2.160E-02, 2.718E-01, 4.386E-02, 3.998E-03,-5.571E-02,-5.369E+01
