s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01, 2.200E+01,-9.732E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.187E+01, 2.192E+01, 2.189E+01, 2.186E+01, 2.185E+01, 2.194E+01, 2.194E+01, 2.187E+01,-1.661E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.191E+01, 2.192E+01, 2.194E+01, 2.192E+01, 2.187E+01, 2.198E+01, 2.193E+01, 2.187E+01,-1.677E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.193E+01, 2.193E+01, 2.197E+01, 2.193E+01, 2.188E+01, 2.199E+01, 2.193E+01, 2.188E+01,-1.677E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.194E+01, 2.194E+01, 2.199E+01, 2.194E+01, 2.188E+01, 2.200E+01, 2.194E+01, 2.189E+01,-1.677E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.195E+01, 2.195E+01, 2.201E+01, 2.195E+01, 2.189E+01, 2.200E+01, 2.195E+01, 2.189E+01,-1.677E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.195E+01, 2.195E+01, 2.200E+01, 2.195E+01, 2.190E+01, 2.201E+01, 2.196E+01, 2.189E+01,-1.678E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.195E+01, 2.196E+01, 2.201E+01, 2.195E+01, 2.190E+01, 2.201E+01, 2.196E+01, 2.190E+01,-1.678E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.196E+01, 2.196E+01, 2.201E+01, 2.196E+01, 2.190E+01, 2.202E+01, 2.196E+01, 2.190E+01,-1.679E+02, 2.095E-01, 3.901E-04, 0.000E+00
-5.999E+01, 2.196E+01, 2.196E+01, 2.201E+01, 2.196E+01, 2.191E+01, 2.202E+01, 2.196E+01, 2.191E+01,-1.678E+02, 2.095E-01, 3.901E-04, 0.000E+00
 2.693E-02, 2.197E+01, 2.196E+01, 2.202E+01, 2.197E+01, 2.191E+01, 2.202E+01, 2.196E+01, 2.190E+01,-1.679E+02, 2.095E-01, 3.901E-04, 2.327E-05
 6.001E+01, 6.583E+01, 6.625E+01, 4.025E+01, 7.159E+01, 8.564E+01, 4.129E+01, 7.183E+01, 8.562E+01,-1.676E+01, 2.061E-01, 2.321E-03, 1.498E+02
