s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
 2.600E+02, 2.995E+02, 0.000E+00,-2.022E+02,-3.888E+00,-9.349E+01, 1.079E+00,-1.160E-01, 0.000E+00,-3.907E-01, 9.036E-01,-7.707E-03, 5.997E-03,-6.104E-03, 9.136E+00
 2.700E+02, 2.996E+02, 0.000E+00,-2.026E+02,-4.584E+00,-9.222E+01, 1.083E+00,-9.260E-03, 0.000E+00,-5.660E-02, 1.326E+00,-7.307E-03, 5.997E-03,-7.554E-03, 7.634E+00
 2.800E+02, 3.001E+02, 0.000E+00,-2.034E+02,-5.558E+00,-9.062E+01, 1.077E+00, 6.420E-02, 0.000E+00, 2.117E-01, 1.599E+00,-8.214E-03, 5.997E-03,-8.823E-03, 1.325E+01
 2.900E+02, 2.999E+02, 0.000E+00,-2.035E+02,-7.808E+00,-8.751E+01, 1.058E+00, 2.566E-01, 0.000E+00, 9.888E-01, 2.426E+00,-1.044E-02, 5.997E-03,-1.118E-02, 3.949E+01
 3.000E+02, 2.995E+02, 0.000E+00,-2.042E+02,-6.892E+00,-8.898E+01, 1.055E+00,-3.344E-01, 0.000E+00,-1.221E+00, 1.922E-01,-1.105E-02, 5.997E-03,-9.940E-03, 7.136E+00
 3.100E+02, 2.990E+02, 0.000E+00,-2.054E+02,-4.344E+00,-8.880E+01, 1.050E+00, 9.462E-02, 0.000E+00, 2.783E-01, 1.607E+00,-5.938E-03, 5.997E-03,-8.245E-03, 1.452E+01
 3.200E+02, 2.968E+02, 0.000E+00,-2.055E+02,-4.119E+00,-8.695E+01, 1.052E+00,-6.150E-04, 0.000E+00, 3.247E-03, 1.275E+00,-5.215E-03, 5.997E-03,-8.439E-03, 1.461E+01
 3.300E+02, 2.988E+02, 0.000E+00,-2.057E+02,-7.207E+00,-8.596E+01, 9.838E-01,-2.005E-01, 0.000E+00,-6.092E-01, 7.286E-01,-3.901E-03, 5.997E-03,-1.428E-02,-1.563E+00
 3.400E+02, 2.607E+02, 0.000E+00,-2.010E+02, 2.081E+01,-8.554E+01, 8.855E-01,-1.890E+00, 0.000E+00,-6.543E+00,-5.958E+00, 7.066E-02, 5.997E-03,-5.761E-03,-1.750E+02
 3.500E+02, 2.903E+02, 0.000E+00,-1.991E+02,-3.243E+00,-8.367E+01, 8.487E-01, 9.936E-01, 0.000E+00, 3.292E+00, 6.048E+00, 3.959E-02, 5.995E-03,-3.077E-02,-8.764E+01
 3.600E+02, 2.905E+02, 0.000E+00,-1.963E+02,-9.961E+00,-8.099E+01, 9.127E-01, 8.533E-01, 0.000E+00, 2.956E+00, 4.953E+00, 4.578E-03, 5.994E-03,-2.421E-02,-9.278E+00
 3.700E+02, 2.371E+02, 0.000E+00,-1.869E+02, 2.442E+01,-7.812E+01, 8.128E-01,-1.479E+00, 0.000E+00,-5.158E+00,-4.066E+00, 1.008E-01, 5.994E-03,-1.611E-02,-1.462E+02
 3.800E+02, 2.418E+02, 0.000E+00,-1.788E+02, 1.822E+01,-7.456E+01, 7.531E-01, 2.293E+00, 0.000E+00, 7.848E+00, 9.763E+00, 9.008E-02, 5.990E-03,-2.142E-02, 6.170E+01
 3.900E+02, 2.560E+02, 0.000E+00,-1.787E+02,-1.079E+01,-7.507E+01, 8.743E-01,-3.775E+00, 0.000E+00,-1.312E+01,-1.141E+01, 1.735E-02, 5.981E-03,-3.357E-02,-2.861E+02
 4.000E+02, 2.346E+02, 0.000E+00,-1.684E+02, 1.492E+01,-6.803E+01, 5.673E-01, 4.287E+00, 0.000E+00, 1.463E+01, 1.793E+01, 1.098E-01, 5.974E-03,-3.914E-02, 1.013E+02
 4.100E+02, 2.056E+02, 0.000E+00,-1.589E+02, 1.545E+01,-6.702E+01, 5.893E-01,-2.096E+00, 0.000E+00,-7.447E+00,-6.324E+00, 7.195E-02, 5.985E-03,-1.728E-02,-9.620E+01
 4.200E+02, 2.021E+02, 0.000E+00,-1.476E+02, 8.673E+00,-6.148E+01, 5.615E-01, 5.127E-02, 0.000E+00, 6.759E-02, 2.296E+00, 8.235E-02, 5.960E-03,-3.561E-02,-9.441E+01
 4.300E+02, 1.813E+02, 0.000E+00,-1.435E+02, 3.037E+01,-6.155E+01, 5.152E-01, 2.078E+00, 0.000E+00, 6.939E+00, 9.232E+00, 1.344E-01, 5.966E-03,-2.415E-02, 8.963E+01
 4.400E+02, 2.131E+02, 0.000E+00,-1.358E+02,-2.139E+01,-5.807E+01, 5.729E-01,-1.860E+00, 0.000E+00,-6.681E+00,-3.473E+00, 3.865E-02, 5.907E-03,-6.375E-02,-8.771E+01
 4.500E+02, 1.614E+02, 0.000E+00,-1.292E+02, 3.767E+01,-5.637E+01, 4.353E-01, 4.612E+00, 0.000E+00, 1.567E+01, 1.845E+01, 1.712E-01, 5.937E-03,-3.120E-02, 3.276E+02
 4.600E+02, 1.539E+02, 0.000E+00,-1.207E+02, 1.044E+01,-5.360E+01, 4.380E-01,-4.644E+00, 0.000E+00,-1.662E+01,-1.420E+01, 1.043E-01, 5.867E-03,-4.466E-02,-1.138E+02
 4.700E+02, 1.333E+02, 0.000E+00,-1.110E+02, 2.910E+01,-4.707E+01, 2.976E-01, 1.387E+00, 0.000E+00, 4.915E+00, 5.976E+00, 1.181E-01, 5.936E-03,-1.732E-02, 1.646E+01
 4.800E+02, 1.132E+02, 0.000E+00,-1.030E+02, 3.612E+01,-4.672E+01, 3.149E-01,-2.267E-01, 0.000E+00,-9.477E-01,-3.066E-01, 1.251E-01, 5.976E-03,-7.999E-03,-8.689E+00
 4.900E+02, 8.930E+01, 0.000E+00,-9.058E+01, 4.321E+01,-4.192E+01, 2.886E-01, 6.517E-02, 0.000E+00, 2.848E-01, 3.760E-01, 1.328E-01, 5.993E-03,-6.148E-04,-1.154E+00
 5.000E+02, 8.472E+01, 0.000E+00,-8.187E+01, 3.277E+01,-3.714E+01, 4.918E-01,-4.625E-01, 0.000E+00,-1.634E+00,-1.499E+00, 1.014E-01, 5.983E-03,-1.660E-03,-4.457E+01
 5.100E+02, 7.687E+01, 0.000E+00,-7.452E+01, 3.313E+01,-3.527E+01, 4.564E-01, 2.347E-01, 0.000E+00, 8.669E-01, 9.159E-01, 1.006E-01, 5.992E-03,-4.550E-04,-2.161E+01
 5.200E+02, 7.278E+01, 0.000E+00,-6.907E+01, 2.932E+01,-3.252E+01, 4.452E-01, 3.086E-01, 0.000E+00, 1.069E+00, 1.263E+00, 8.847E-02, 5.990E-03,-6.578E-04, 6.730E+00
 5.300E+02, 7.064E+01, 0.000E+00,-6.487E+01, 2.417E+01,-3.063E+01, 4.729E-01,-1.347E-01, 0.000E+00,-4.387E-01,-3.571E-01, 7.293E-02, 5.982E-03,-1.272E-03,-4.918E+00
 5.400E+02, 5.580E+01, 0.000E+00,-5.798E+01, 2.901E+01,-2.764E+01, 4.588E-01,-1.500E-01, 0.000E+00,-5.549E-01,-5.014E-01, 8.753E-02, 5.989E-03,-6.376E-04,-1.964E+01
 5.500E+02, 6.038E+01, 0.000E+00,-5.537E+01, 2.113E+01,-2.579E+01, 4.389E-01, 2.481E-01, 0.000E+00, 8.978E-01, 1.035E+00, 6.280E-02, 5.981E-03,-1.177E-03, 4.158E+00
 5.600E+02, 5.535E+01, 0.000E+00,-5.216E+01, 2.153E+01,-2.533E+01, 5.313E-01,-6.324E-02, 0.000E+00,-1.904E-01,-1.527E-01, 6.351E-02, 5.988E-03,-6.447E-04,-8.867E-01
 5.700E+02, 5.416E+01, 0.000E+00,-4.957E+01, 1.826E+01,-2.312E+01, 5.067E-01, 4.058E-02, 0.000E+00, 1.458E-01, 2.812E-01, 5.345E-02, 5.978E-03,-1.211E-03, 2.991E+00
 5.800E+02, 5.129E+01, 0.000E+00,-4.667E+01, 1.775E+01,-2.276E+01, 4.524E-01,-1.356E-02, 0.000E+00,-5.476E-02, 4.605E-02, 5.129E-02, 5.980E-03,-9.637E-04, 1.543E+00
 5.900E+02, 4.934E+01, 0.000E+00,-4.432E+01, 1.592E+01,-2.132E+01, 4.321E-01,-5.505E-02, 0.000E+00,-2.374E-01,-1.252E-02, 4.621E-02, 5.967E-03,-1.657E-03,-4.762E+00
 6.000E+02, 4.608E+01, 0.000E+00,-4.295E+01, 1.716E+01,-2.047E+01, 3.998E-01, 5.194E-02, 0.000E+00, 2.560E-01, 2.774E-01, 5.015E-02, 5.968E-03,-1.517E-03, 2.015E+00
