s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01, 3.100E+01,-9.418E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.078E+01, 3.120E+01, 2.996E+01, 2.983E+01, 3.254E+01, 3.017E+01, 3.008E+01, 3.334E+01,-1.922E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 3.086E+01, 3.121E+01, 2.983E+01, 3.036E+01, 3.239E+01, 3.040E+01, 3.074E+01, 3.247E+01,-1.912E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.199E+02, 3.084E+01, 3.081E+01, 3.016E+01, 3.079E+01, 3.158E+01, 3.038E+01, 3.064E+01, 3.141E+01,-1.907E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.081E+01, 3.094E+01, 3.038E+01, 3.074E+01, 3.130E+01, 3.070E+01, 3.064E+01, 3.147E+01,-1.900E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 3.084E+01, 3.090E+01, 3.052E+01, 3.077E+01, 3.125E+01, 3.070E+01, 3.076E+01, 3.123E+01,-1.899E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.399E+02, 3.091E+01, 3.088E+01, 3.064E+01, 3.080E+01, 3.129E+01, 3.076E+01, 3.076E+01, 3.113E+01,-1.899E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 3.089E+01, 3.095E+01, 3.072E+01, 3.081E+01, 3.113E+01, 3.087E+01, 3.086E+01, 3.111E+01,-1.899E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 3.091E+01, 3.092E+01, 3.077E+01, 3.078E+01, 3.117E+01, 3.087E+01, 3.082E+01, 3.108E+01,-1.899E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.991E+01, 3.090E+01, 3.097E+01, 3.079E+01, 3.084E+01, 3.108E+01, 3.094E+01, 3.089E+01, 3.109E+01,-1.899E+01, 2.095E-01, 3.901E-04, 0.000E+00
 1.326E-02, 3.090E+01, 3.095E+01, 3.082E+01, 3.091E+01, 3.096E+01, 3.091E+01, 3.092E+01, 3.101E+01,-1.900E+01, 2.095E-01, 3.901E-04, 1.488E-05
 6.002E+01, 5.324E+01, 5.393E+01, 4.716E+01, 7.913E+01, 3.341E+01, 4.813E+01, 8.036E+01, 3.330E+01, 8.885E+00, 2.095E-01, 4.360E-04, 7.484E+01
 1.200E+02, 7.620E+01, 7.780E+01, 8.061E+01, 1.098E+02, 3.815E+01, 8.112E+01, 1.130E+02, 3.924E+01, 3.873E+00, 2.085E-01, 9.521E-04, 1.001E+02
 1.800E+02, 8.656E+01, 8.909E+01, 9.609E+01, 1.210E+02, 4.257E+01, 9.879E+01, 1.251E+02, 4.341E+01,-5.316E+00, 2.072E-01, 1.698E-03, 1.001E+02
 2.400E+02, 9.140E+01, 9.354E+01, 1.003E+02, 1.284E+02, 4.551E+01, 1.057E+02, 1.288E+02, 4.614E+01,-1.140E+01, 2.054E-01, 2.689E-03, 1.001E+02
 3.000E+02, 9.352E+01, 9.572E+01, 1.040E+02, 1.298E+02, 4.676E+01, 1.059E+02, 1.333E+02, 4.791E+01,-1.374E+01, 2.032E-01, 3.952E-03, 1.001E+02
 3.600E+02, 9.542E+01, 9.674E+01, 1.055E+02, 1.329E+02, 4.791E+01, 1.077E+02, 1.334E+02, 4.910E+01,-1.472E+01, 2.006E-01, 5.372E-03, 1.001E+02
 4.200E+02, 9.641E+01, 9.820E+01, 1.072E+02, 1.333E+02, 4.876E+01, 1.103E+02, 1.346E+02, 4.971E+01,-1.511E+01, 1.980E-01, 6.859E-03, 1.001E+02
 4.800E+02, 9.780E+01, 9.931E+01, 1.087E+02, 1.349E+02, 4.983E+01, 1.099E+02, 1.378E+02, 5.021E+01,-1.481E+01, 1.952E-01, 8.431E-03, 1.001E+02
 5.400E+02, 9.906E+01, 1.012E+02, 1.096E+02, 1.368E+02, 5.076E+01, 1.116E+02, 1.409E+02, 5.096E+01,-1.467E+01, 1.922E-01, 1.006E-02, 1.002E+02
 6.000E+02, 1.001E+02, 1.026E+02, 1.113E+02, 1.384E+02, 5.062E+01, 1.136E+02, 1.423E+02, 5.186E+01,-1.515E+01, 1.893E-01, 1.170E-02, 1.001E+02
 6.600E+02, 1.006E+02, 1.037E+02, 1.125E+02, 1.386E+02, 5.082E+01, 1.164E+02, 1.431E+02, 5.156E+01,-1.517E+01, 1.865E-01, 1.325E-02, 1.001E+02
 7.200E+02, 1.018E+02, 1.043E+02, 1.123E+02, 1.412E+02, 5.176E+01, 1.175E+02, 1.428E+02, 5.263E+01,-1.511E+01, 1.837E-01, 1.484E-02, 1.001E+02
 7.800E+02, 1.033E+02, 1.052E+02, 1.155E+02, 1.424E+02, 5.206E+01, 1.166E+02, 1.454E+02, 5.372E+01,-1.528E+01, 1.809E-01, 1.641E-02, 1.001E+02
 8.400E+02, 1.038E+02, 1.066E+02, 1.144E+02, 1.432E+02, 5.377E+01, 1.192E+02, 1.461E+02, 5.432E+01,-1.517E+01, 1.782E-01, 1.789E-02, 1.002E+02
 9.000E+02, 1.051E+02, 1.069E+02, 1.161E+02, 1.450E+02, 5.407E+01, 1.191E+02, 1.475E+02, 5.414E+01,-1.552E+01, 1.757E-01, 1.930E-02, 1.002E+02
 9.600E+02, 1.056E+02, 1.083E+02, 1.169E+02, 1.446E+02, 5.529E+01, 1.205E+02, 1.490E+02, 5.536E+01,-1.530E+01, 1.733E-01, 2.064E-02, 1.001E+02
 1.020E+03, 1.060E+02, 1.089E+02, 1.174E+02, 1.454E+02, 5.517E+01, 1.214E+02, 1.494E+02, 5.606E+01,-1.550E+01, 1.710E-01, 2.195E-02, 1.002E+02
 1.080E+03, 1.073E+02, 1.100E+02, 1.188E+02, 1.472E+02, 5.601E+01, 1.233E+02, 1.503E+02, 5.645E+01,-1.514E+01, 1.689E-01, 2.309E-02, 1.002E+02
 1.140E+03, 1.080E+02, 1.107E+02, 1.195E+02, 1.478E+02, 5.672E+01, 1.232E+02, 1.519E+02, 5.706E+01,-1.525E+01, 1.669E-01, 2.420E-02, 1.002E+02
 1.200E+03, 1.096E+02, 1.112E+02, 1.212E+02, 1.502E+02, 5.757E+01, 1.229E+02, 1.527E+02, 5.805E+01,-1.493E+01, 1.651E-01, 2.523E-02, 1.001E+02
 1.260E+03, 1.096E+02, 1.125E+02, 1.217E+02, 1.491E+02, 5.786E+01, 1.248E+02, 1.546E+02, 5.805E+01,-1.477E+01, 1.633E-01, 2.621E-02, 1.002E+02
 1.320E+03, 1.102E+02, 1.135E+02, 1.219E+02, 1.499E+02, 5.878E+01, 1.275E+02, 1.540E+02, 5.891E+01,-1.486E+01, 1.617E-01, 2.711E-02, 1.003E+02
 1.380E+03, 1.114E+02, 1.133E+02, 1.234E+02, 1.521E+02, 5.866E+01, 1.251E+02, 1.561E+02, 5.883E+01,-1.454E+01, 1.603E-01, 2.791E-02, 1.001E+02
 1.440E+03, 1.124E+02, 1.147E+02, 1.241E+02, 1.536E+02, 5.961E+01, 1.276E+02, 1.567E+02, 5.981E+01,-1.419E+01, 1.589E-01, 2.868E-02, 1.002E+02
 1.500E+03, 1.128E+02, 1.147E+02, 1.243E+02, 1.537E+02, 6.038E+01, 1.277E+02, 1.562E+02, 6.030E+01,-1.387E+01, 1.576E-01, 2.941E-02, 1.002E+02
 1.560E+03, 1.135E+02, 1.150E+02, 1.250E+02, 1.546E+02, 6.082E+01, 1.275E+02, 1.573E+02, 6.036E+01,-1.413E+01, 1.564E-01, 3.010E-02, 1.001E+02
 1.620E+03, 1.142E+02, 1.164E+02, 1.259E+02, 1.553E+02, 6.132E+01, 1.299E+02, 1.586E+02, 6.073E+01,-1.377E+01, 1.553E-01, 3.072E-02, 1.002E+02
 1.680E+03, 1.151E+02, 1.174E+02, 1.265E+02, 1.569E+02, 6.179E+01, 1.290E+02, 1.620E+02, 6.116E+01,-1.383E+01, 1.542E-01, 3.129E-02, 1.001E+02
 1.740E+03, 1.159E+02, 1.181E+02, 1.271E+02, 1.578E+02, 6.278E+01, 1.322E+02, 1.607E+02, 6.130E+01,-1.322E+01, 1.532E-01, 3.190E-02, 1.002E+02
 1.800E+03, 1.167E+02, 1.188E+02, 1.288E+02, 1.590E+02, 6.250E+01, 1.326E+02, 1.618E+02, 6.208E+01,-1.311E+01, 1.522E-01, 3.245E-02, 1.001E+02
 1.860E+03, 1.173E+02, 1.193E+02, 1.293E+02, 1.596E+02, 6.314E+01, 1.341E+02, 1.608E+02, 6.297E+01,-1.284E+01, 1.513E-01, 3.293E-02, 1.002E+02
