s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01,-9.522E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.652E+01, 2.794E+01, 2.406E+01, 2.476E+01, 3.074E+01, 2.547E+01, 2.585E+01, 3.249E+01,-2.956E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.693E+01, 2.761E+01, 2.575E+01, 2.615E+01, 2.889E+01, 2.679E+01, 2.672E+01, 2.933E+01,-2.947E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.711E+01, 2.762E+01, 2.665E+01, 2.660E+01, 2.808E+01, 2.738E+01, 2.715E+01, 2.835E+01,-2.928E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.743E+01, 2.772E+01, 2.722E+01, 2.731E+01, 2.775E+01, 2.766E+01, 2.758E+01, 2.790E+01,-2.929E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.756E+01, 2.781E+01, 2.741E+01, 2.737E+01, 2.789E+01, 2.774E+01, 2.761E+01, 2.807E+01,-2.933E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.761E+01, 2.788E+01, 2.745E+01, 2.762E+01, 2.777E+01, 2.782E+01, 2.768E+01, 2.814E+01,-2.937E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.775E+01, 2.791E+01, 2.769E+01, 2.753E+01, 2.803E+01, 2.786E+01, 2.780E+01, 2.809E+01,-2.941E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.769E+01, 2.800E+01, 2.753E+01, 2.754E+01, 2.800E+01, 2.789E+01, 2.765E+01, 2.844E+01,-2.942E+02, 2.095E-01, 3.901E-04, 0.000E+00
-5.999E+01, 2.796E+01, 2.803E+01, 2.775E+01, 2.788E+01, 2.824E+01, 2.797E+01, 2.791E+01, 2.821E+01,-2.943E+02, 2.095E-01, 3.901E-04, 0.000E+00
 4.824E-03, 2.779E+01, 2.802E+01, 2.772E+01, 2.754E+01, 2.812E+01, 2.793E+01, 2.782E+01, 2.830E+01,-2.944E+02, 2.095E-01, 3.901E-04, 0.000E+00
 6.001E+01, 7.396E+01, 7.590E+01, 6.427E+01, 1.172E+02, 4.045E+01, 6.755E+01, 1.191E+02, 4.103E+01,-6.603E+01, 2.090E-01, 6.930E-04, 1.495E+02
 1.200E+02, 1.073E+02, 1.141E+02, 1.027E+02, 1.527E+02, 6.660E+01, 1.208E+02, 1.556E+02, 6.604E+01,-1.345E+02, 2.043E-01, 3.320E-03, 2.001E+02
 1.800E+02, 1.163E+02, 1.215E+02, 1.149E+02, 1.581E+02, 7.576E+01, 1.251E+02, 1.659E+02, 7.336E+01,-2.356E+02, 1.983E-01, 6.671E-03, 2.001E+02
 2.400E+02, 1.201E+02, 1.254E+02, 1.184E+02, 1.626E+02, 7.933E+01, 1.300E+02, 1.689E+02, 7.739E+01,-2.546E+02, 1.934E-01, 9.417E-03, 2.003E+02
 3.000E+02, 1.240E+02, 1.292E+02, 1.204E+02, 1.700E+02, 8.160E+01, 1.354E+02, 1.714E+02, 8.084E+01,-2.539E+02, 1.891E-01, 1.182E-02, 2.001E+02
 3.600E+02, 1.248E+02, 1.304E+02, 1.211E+02, 1.725E+02, 8.067E+01, 1.348E+02, 1.760E+02, 8.053E+01,-2.509E+02, 1.858E-01, 1.366E-02, 2.002E+02
 4.200E+02, 1.259E+02, 1.320E+02, 1.241E+02, 1.700E+02, 8.354E+01, 1.361E+02, 1.782E+02, 8.176E+01,-2.487E+02, 1.836E-01, 1.489E-02, 2.001E+02
 4.800E+02, 1.298E+02, 1.333E+02, 1.266E+02, 1.757E+02, 8.705E+01, 1.397E+02, 1.784E+02, 8.189E+01,-2.426E+02, 1.822E-01, 1.568E-02, 2.000E+02
 5.400E+02, 1.309E+02, 1.349E+02, 1.288E+02, 1.777E+02, 8.638E+01, 1.393E+02, 1.816E+02, 8.372E+01,-2.403E+02, 1.810E-01, 1.631E-02, 2.001E+02
 6.000E+02, 1.322E+02, 1.375E+02, 1.302E+02, 1.785E+02, 8.798E+01, 1.415E+02, 1.858E+02, 8.530E+01,-2.351E+02, 1.802E-01, 1.680E-02, 2.002E+02
 6.600E+02, 1.355E+02, 1.385E+02, 1.332E+02, 1.839E+02, 8.945E+01, 1.434E+02, 1.863E+02, 8.563E+01,-2.359E+02, 1.796E-01, 1.711E-02, 2.002E+02
 7.200E+02, 1.356E+02, 1.417E+02, 1.330E+02, 1.832E+02, 9.048E+01, 1.466E+02, 1.884E+02, 9.012E+01,-2.331E+02, 1.789E-01, 1.751E-02, 2.001E+02
 7.800E+02, 1.367E+02, 1.409E+02, 1.351E+02, 1.849E+02, 9.006E+01, 1.460E+02, 1.877E+02, 8.895E+01,-2.350E+02, 1.786E-01, 1.769E-02, 2.001E+02
 8.400E+02, 1.383E+02, 1.451E+02, 1.371E+02, 1.858E+02, 9.208E+01, 1.514E+02, 1.922E+02, 9.165E+01,-2.305E+02, 1.785E-01, 1.774E-02, 2.002E+02
 9.000E+02, 1.396E+02, 1.464E+02, 1.361E+02, 1.881E+02, 9.459E+01, 1.529E+02, 1.930E+02, 9.347E+01,-2.290E+02, 1.781E-01, 1.794E-02, 2.001E+02
 9.600E+02, 1.416E+02, 1.474E+02, 1.376E+02, 1.911E+02, 9.599E+01, 1.522E+02, 1.958E+02, 9.431E+01,-2.285E+02, 1.778E-01, 1.811E-02, 2.002E+02
 1.020E+03, 1.416E+02, 1.483E+02, 1.394E+02, 1.892E+02, 9.620E+01, 1.544E+02, 1.962E+02, 9.438E+01,-2.280E+02, 1.778E-01, 1.815E-02, 2.001E+02
 1.080E+03, 1.441E+02, 1.494E+02, 1.408E+02, 1.928E+02, 9.869E+01, 1.548E+02, 1.990E+02, 9.448E+01,-2.251E+02, 1.779E-01, 1.810E-02, 2.002E+02
 1.140E+03, 1.442E+02, 1.499E+02, 1.421E+02, 1.932E+02, 9.744E+01, 1.548E+02, 1.994E+02, 9.540E+01,-2.272E+02, 1.777E-01, 1.817E-02, 2.002E+02
