s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01, 4.000E+01,-9.106E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.940E+01, 4.043E+01, 3.675E+01, 3.745E+01, 4.400E+01, 3.824E+01, 3.841E+01, 4.464E+01,-7.848E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 3.944E+01, 3.996E+01, 3.787E+01, 3.832E+01, 4.214E+01, 3.864E+01, 3.909E+01, 4.215E+01,-7.795E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 3.945E+01, 3.987E+01, 3.851E+01, 3.893E+01, 4.092E+01, 3.928E+01, 3.926E+01, 4.106E+01,-7.741E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.946E+01, 3.979E+01, 3.898E+01, 3.926E+01, 4.013E+01, 3.936E+01, 3.950E+01, 4.050E+01,-7.719E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 3.965E+01, 3.976E+01, 3.928E+01, 3.953E+01, 4.013E+01, 3.954E+01, 3.928E+01, 4.044E+01,-7.719E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 3.975E+01, 3.984E+01, 3.946E+01, 3.970E+01, 4.009E+01, 3.984E+01, 3.970E+01, 3.999E+01,-7.723E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 3.986E+01, 3.986E+01, 3.963E+01, 3.981E+01, 4.014E+01, 3.977E+01, 3.973E+01, 4.009E+01,-7.730E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 3.991E+01, 3.987E+01, 3.972E+01, 3.990E+01, 4.009E+01, 3.987E+01, 3.972E+01, 4.001E+01,-7.735E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.995E+01, 3.986E+01, 3.992E+01, 3.976E+01, 3.985E+01, 3.997E+01, 3.986E+01, 3.982E+01, 4.009E+01,-7.738E+01, 2.095E-01, 3.901E-04, 0.000E+00
 5.226E-02, 3.983E+01, 3.997E+01, 3.978E+01, 3.996E+01, 3.976E+01, 3.993E+01, 3.986E+01, 4.014E+01,-7.741E+01, 2.095E-01, 3.901E-04, 7.409E-05
 6.000E+01, 8.686E+01, 8.859E+01, 7.852E+01, 1.357E+02, 4.637E+01, 8.043E+01, 1.376E+02, 4.776E+01, 1.812E+01, 2.092E-01, 6.055E-04, 1.497E+02
 1.200E+02, 1.228E+02, 1.253E+02, 1.281E+02, 1.785E+02, 6.185E+01, 1.325E+02, 1.794E+02, 6.388E+01,-1.027E+01, 2.061E-01, 2.303E-03, 2.001E+02
 1.800E+02, 1.339E+02, 1.383E+02, 1.449E+02, 1.874E+02, 6.942E+01, 1.529E+02, 1.900E+02, 7.206E+01,-4.681E+01, 2.013E-01, 5.012E-03, 2.001E+02
 2.400E+02, 1.376E+02, 1.424E+02, 1.475E+02, 1.912E+02, 7.417E+01, 1.560E+02, 1.965E+02, 7.473E+01,-6.035E+01, 1.954E-01, 8.310E-03, 2.001E+02
 3.000E+02, 1.404E+02, 1.446E+02, 1.517E+02, 1.943E+02, 7.513E+01, 1.598E+02, 1.987E+02, 7.521E+01,-6.264E+01, 1.888E-01, 1.201E-02, 2.001E+02
 3.600E+02, 1.411E+02, 1.487E+02, 1.538E+02, 1.948E+02, 7.468E+01, 1.651E+02, 2.038E+02, 7.699E+01,-6.211E+01, 1.826E-01, 1.547E-02, 1.999E+02
 4.200E+02, 1.427E+02, 1.491E+02, 1.538E+02, 1.968E+02, 7.738E+01, 1.661E+02, 2.026E+02, 7.860E+01,-6.129E+01, 1.768E-01, 1.868E-02, 2.002E+02
 4.800E+02, 1.474E+02, 1.519E+02, 1.587E+02, 2.045E+02, 7.916E+01, 1.692E+02, 2.074E+02, 7.916E+01,-6.153E+01, 1.712E-01, 2.183E-02, 2.000E+02
 5.400E+02, 1.493E+02, 1.540E+02, 1.591E+02, 2.079E+02, 8.077E+01, 1.694E+02, 2.115E+02, 8.106E+01,-6.098E+01, 1.661E-01, 2.466E-02, 2.002E+02
 6.000E+02, 1.506E+02, 1.562E+02, 1.632E+02, 2.073E+02, 8.117E+01, 1.745E+02, 2.117E+02, 8.225E+01,-5.988E+01, 1.614E-01, 2.727E-02, 2.001E+02
 6.600E+02, 1.535E+02, 1.575E+02, 1.657E+02, 2.115E+02, 8.326E+01, 1.739E+02, 2.152E+02, 8.341E+01,-6.039E+01, 1.578E-01, 2.932E-02, 2.001E+02
