s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-7.821E-04,-4.788E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.826E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.127E-01
-5.400E+02, 0.000E+00, 0.000E+00, 2.223E-02,-6.041E-01,-2.815E-01, 3.247E-15,-3.478E-01, 0.000E+00,-1.063E+00,-1.211E+00, 1.493E-03, 0.000E+00, 0.000E+00,-1.704E+02
-4.800E+02, 0.000E+00, 0.000E+00, 2.177E-01,-2.779E-01, 8.014E-02, 2.734E-15, 4.403E-03, 0.000E+00, 1.556E-02, 2.429E-02, 3.665E-04, 0.000E+00, 0.000E+00,-1.679E+02
-4.200E+02, 0.000E+00, 0.000E+00, 2.181E-01,-3.462E-01, 1.388E-01, 2.732E-15, 3.987E-04, 0.000E+00, 1.376E-03, 1.119E-02,-8.599E-04, 0.000E+00, 0.000E+00,-1.677E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.701E-01,-2.764E-01, 1.164E-01, 2.880E-15, 1.411E-07, 0.000E+00, 3.782E-05, 1.016E-02,-1.042E-03, 0.000E+00, 0.000E+00,-1.677E+02
-3.000E+02, 0.000E+00, 0.000E+00, 1.211E-01,-1.913E-01, 7.984E-02, 2.874E-15,-3.542E-04, 0.000E+00,-1.228E-03, 9.201E-03,-8.382E-04, 0.000E+00, 0.000E+00,-1.679E+02
-2.400E+02, 0.000E+00, 0.000E+00, 8.474E-02,-1.279E-01, 5.143E-02, 2.837E-15,-9.180E-04, 0.000E+00,-3.250E-03, 7.360E-03,-5.746E-04, 0.000E+00, 0.000E+00,-1.684E+02
-1.800E+02, 0.000E+00, 0.000E+00, 5.930E-02,-8.260E-02, 3.358E-02, 2.950E-15,-1.736E-04, 0.000E+00,-6.182E-04, 1.011E-02,-4.063E-04, 0.000E+00, 0.000E+00,-1.685E+02
-1.200E+02, 0.000E+00, 0.000E+00, 4.261E-02,-5.515E-02, 2.273E-02, 2.893E-15,-2.171E-04, 0.000E+00,-7.774E-04, 9.974E-03,-2.724E-04, 0.000E+00, 0.000E+00,-1.687E+02
-5.998E+01, 0.000E+00, 0.000E+00, 2.930E-02,-3.001E-02, 1.123E-02, 2.942E-15,-8.418E-05, 0.000E+00,-2.784E-04, 1.043E-02,-1.809E-04, 0.000E+00, 0.000E+00,-1.687E+02
 3.308E-02, 1.005E-05, 0.000E+00, 2.232E-02,-1.357E-02, 3.466E-03, 4.034E-07, 5.906E-04, 0.000E+00, 2.087E-03, 1.281E-02,-1.071E-04, 1.634E-09, 0.000E+00,-1.684E+02
 6.002E+01, 7.484E+01, 0.000E+00,-1.577E+01,-4.922E+01,-9.596E+00, 3.344E-01, 2.021E-01, 0.000E+00, 7.069E-01, 7.873E-01,-1.484E-01, 1.501E-03,-1.224E-03,-5.568E+01
 1.200E+02, 1.000E+02, 0.000E+00,-3.422E+01,-3.889E+01,-2.750E+01, 4.254E-01,-1.147E-01, 0.000E+00,-4.017E-01,-2.528E-01,-9.584E-02, 1.999E-03,-5.353E-03,-1.197E+02
 1.800E+02, 1.001E+02, 0.000E+00,-4.287E+01,-2.280E+01,-3.478E+01, 4.006E-01,-5.157E-02, 0.000E+00,-1.792E-01, 4.018E-03,-2.962E-02, 1.999E-03,-1.074E-02,-1.483E+02
