s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-8.767E-04, 6.075E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.761E-04, 0.000E+00, 0.000E+00, 0.000E+00,-7.788E-01
-5.399E+02, 0.000E+00, 0.000E+00,-1.007E-02,-5.164E-04,-1.104E-01, 1.164E-15,-5.430E-02, 0.000E+00,-1.397E-01,-1.753E-01, 5.378E-04, 0.000E+00, 0.000E+00,-2.303E+01
-4.799E+02, 0.000E+00, 0.000E+00, 4.780E-02, 3.676E-02,-6.819E-02, 9.053E-16, 4.233E-04, 0.000E+00, 1.486E-03, 1.679E-02, 3.703E-04, 0.000E+00, 0.000E+00,-2.280E+01
-4.199E+02, 0.000E+00, 0.000E+00, 7.324E-02,-5.461E-02,-3.365E-03, 8.039E-16, 6.349E-05, 0.000E+00, 2.297E-04, 1.533E-02,-1.867E-05, 0.000E+00, 0.000E+00,-2.276E+01
-3.599E+02, 0.000E+00, 0.000E+00, 7.852E-02,-7.910E-02, 1.601E-02, 7.280E-16, 6.372E-05, 0.000E+00, 2.206E-04, 1.549E-02,-8.762E-05, 0.000E+00, 0.000E+00,-2.273E+01
-3.000E+02, 0.000E+00, 0.000E+00, 7.229E-02,-7.444E-02, 1.724E-02, 7.433E-16,-3.048E-06, 0.000E+00,-1.537E-05, 1.508E-02,-1.601E-04, 0.000E+00, 0.000E+00,-2.273E+01
-2.399E+02, 0.000E+00, 0.000E+00, 6.172E-02,-6.044E-02, 1.375E-02, 7.398E-16, 7.677E-06, 0.000E+00, 3.440E-05, 1.504E-02,-1.469E-04, 0.000E+00, 0.000E+00,-2.272E+01
-1.800E+02, 0.000E+00, 0.000E+00, 5.097E-02,-4.573E-02, 9.613E-03, 7.468E-16,-3.014E-05, 0.000E+00,-1.100E-04, 1.482E-02,-1.106E-04, 0.000E+00, 0.000E+00,-2.274E+01
-1.200E+02, 0.000E+00, 0.000E+00, 4.394E-02,-3.782E-02, 8.898E-03, 7.836E-16,-3.821E-06, 0.000E+00,-1.386E-05, 1.501E-02,-1.085E-04, 0.000E+00, 0.000E+00,-2.274E+01
-5.992E+01, 0.000E+00, 0.000E+00, 3.782E-02,-2.878E-02, 6.126E-03, 7.801E-16, 3.586E-05, 0.000E+00, 1.325E-04, 1.520E-02,-5.403E-05, 0.000E+00, 0.000E+00,-2.272E+01
 1.112E-02, 2.997E-05, 0.000E+00, 3.309E-02,-2.501E-02, 6.698E-03, 6.333E-07,-4.075E-05, 0.000E+00,-1.714E-04, 1.477E-02,-5.886E-05, 2.500E-09, 0.000E+00,-2.275E+01
 6.001E+01, 1.497E+02, 0.000E+00,-3.818E+01,-9.030E+01,-2.069E+01, 6.519E-01, 9.261E-02, 0.000E+00, 3.208E-01, 1.314E+00,-2.679E-01, 3.000E-03,-1.626E-03, 2.830E+01
 1.200E+02, 2.001E+02, 0.000E+00,-1.027E+02,-4.409E+01,-5.378E+01, 8.457E-01,-4.819E-02, 0.000E+00,-1.667E-01, 2.936E-01,-1.216E-01, 3.998E-03,-3.515E-03, 1.771E+00
 1.800E+02, 2.002E+02, 0.000E+00,-1.276E+02,-1.459E+01,-5.885E+01, 8.188E-01,-1.790E-02, 0.000E+00,-6.506E-02,-6.462E-02,-3.037E-02, 3.998E-03,-5.326E-03,-8.583E+00
 2.400E+02, 2.002E+02, 0.000E+00,-1.343E+02,-9.840E+00,-5.688E+01, 7.926E-01,-1.178E-02, 0.000E+00,-4.161E-02,-4.122E-02,-1.030E-02, 3.998E-03,-9.129E-03,-1.520E+01
 3.000E+02, 2.001E+02, 0.000E+00,-1.376E+02,-8.386E+00,-5.482E+01, 7.784E-01,-2.590E-03, 0.000E+00,-8.796E-03,-5.580E-03,-1.343E-03, 3.998E-03,-1.313E-02,-1.660E+01
 3.600E+02, 2.000E+02, 0.000E+00,-1.394E+02,-8.520E+00,-5.284E+01, 7.660E-01, 1.015E-02, 0.000E+00, 3.329E-02, 4.417E-02, 6.067E-03, 3.998E-03,-1.840E-02,-1.131E+01
