s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+01, 0.000E+00, 0.000E+00,-6.468E-04, 9.343E-07,-3.064E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.462E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.372E-01
-4.999E+01, 0.000E+00, 0.000E+00,-6.438E-07,-7.518E-07,-2.513E-07, 1.348E-18,-4.943E-06, 0.000E+00,-1.632E-06,-6.590E-06, 1.230E-06, 0.000E+00, 0.000E+00,-8.373E-01
-3.999E+01, 0.000E+00, 0.000E+00, 2.882E-07, 9.927E-06,-5.677E-07, 1.114E-18, 1.864E-07, 0.000E+00, 6.812E-07, 9.834E-06, 3.910E-08, 0.000E+00, 0.000E+00,-8.373E-01
-2.998E+01, 0.000E+00, 0.000E+00, 5.039E-07, 9.130E-06,-5.598E-07, 1.046E-18,-4.668E-08, 0.000E+00,-1.637E-07, 9.028E-06, 2.902E-08, 0.000E+00, 0.000E+00,-8.373E-01
-1.997E+01, 0.000E+00, 0.000E+00, 7.080E-07, 8.786E-06,-3.734E-07, 8.705E-19,-2.808E-08, 0.000E+00,-9.865E-08, 9.093E-06, 2.816E-08, 0.000E+00, 0.000E+00,-8.373E-01
-9.967E+00, 0.000E+00, 0.000E+00, 8.940E-07, 8.382E-06,-1.272E-07, 6.225E-19,-1.701E-08, 0.000E+00,-5.861E-08, 9.132E-06, 2.700E-08, 0.000E+00, 0.000E+00,-8.373E-01
 3.957E-02, 7.028E-04, 0.000E+00, 1.058E-06, 2.691E-05, 1.055E-07, 1.402E-05, 1.537E-04, 0.000E+00, 2.301E-05, 8.986E-04, 2.586E-08, 5.989E-08, 0.000E+00,-8.367E-01
 1.002E+01, 3.317E+01, 0.000E+00,-5.618E+00,-2.581E+01,-6.743E-01, 1.523E-01, 4.395E-01, 0.000E+00, 1.540E+00, 1.668E+00,-8.371E-02, 6.733E-04,-3.699E-06, 3.992E+01
 2.000E+01, 9.936E+01, 0.000E+00,-1.699E+01,-7.329E+01,-6.372E+00, 4.434E-01, 1.095E+00, 0.000E+00, 3.830E+00, 4.250E+00,-2.394E-01, 2.002E-03,-1.854E-04, 1.413E+02
 3.000E+01, 1.658E+02, 0.000E+00,-3.004E+01,-1.176E+02,-1.388E+01, 7.054E-01, 1.407E+00, 0.000E+00, 4.923E+00, 6.330E+00,-3.837E-01, 3.333E-03,-7.236E-04, 2.719E+02
 4.000E+01, 2.003E+02, 0.000E+00,-4.005E+01,-1.371E+02,-2.182E+01, 8.172E-01,-2.473E-01, 0.000E+00,-8.632E-01, 1.856E+00,-4.456E-01, 3.998E-03,-1.562E-03, 2.490E+02
 5.000E+01, 2.004E+02, 0.000E+00,-4.659E+01,-1.240E+02,-2.861E+01, 8.234E-01,-5.451E-01, 0.000E+00,-1.893E+00, 1.459E+00,-4.006E-01, 3.998E-03,-2.150E-03, 1.988E+02
 6.001E+01, 2.006E+02, 0.000E+00,-5.374E+01,-1.091E+02,-3.604E+01, 8.224E-01,-4.955E-01, 0.000E+00,-1.744E+00, 1.961E+00,-3.492E-01, 3.998E-03,-2.754E-03, 1.525E+02
 7.001E+01, 2.006E+02, 0.000E+00,-6.105E+01,-9.502E+01,-4.249E+01, 8.255E-01,-3.191E-01, 0.000E+00,-1.131E+00, 2.597E+00,-2.997E-01, 3.998E-03,-3.450E-03, 1.225E+02
 8.000E+01, 2.008E+02, 0.000E+00,-6.837E+01,-8.229E+01,-4.834E+01, 8.158E-01,-3.588E-01, 0.000E+00,-1.236E+00, 2.263E+00,-2.563E-01, 3.998E-03,-3.804E-03, 8.978E+01
 9.000E+01, 2.004E+02, 0.000E+00,-7.549E+01,-7.055E+01,-5.260E+01, 8.213E-01,-2.536E-01, 0.000E+00,-8.811E-01, 2.305E+00,-2.130E-01, 3.998E-03,-5.032E-03, 6.642E+01
 1.000E+02, 2.004E+02, 0.000E+00,-8.189E+01,-5.935E+01,-5.769E+01, 8.233E-01,-2.147E-01, 0.000E+00,-7.440E-01, 2.073E+00,-1.749E-01, 3.998E-03,-5.546E-03, 4.668E+01
 1.100E+02, 2.008E+02, 0.000E+00,-8.848E+01,-5.012E+01,-6.079E+01, 8.173E-01,-8.172E-02, 0.000E+00,-2.979E-01, 2.182E+00,-1.424E-01, 3.998E-03,-6.508E-03, 3.878E+01
