s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01,-9.141E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01,-4.119E-06, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01,-2.706E-06, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01,-1.325E-06, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 1.659E-06, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 1.633E-06, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01,-1.638E-07, 2.095E-01, 3.901E-04, 0.000E+00
-1.799E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01,-9.854E-07, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.263E-08, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 1.232E-06, 2.095E-01, 3.901E-04, 0.000E+00
 5.841E-02, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 3.900E+01, 8.353E-07, 2.095E-01, 3.901E-04, 4.415E-05
