s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.032E-04,-5.023E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.037E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.527E-01
-5.400E+02, 0.000E+00, 0.000E+00,-7.879E-04,-3.653E-02,-7.613E-02, 2.573E-15,-4.625E-02, 0.000E+00,-1.179E-01,-1.597E-01, 3.346E-04, 0.000E+00, 0.000E+00,-1.967E+01
-4.799E+02, 0.000E+00, 0.000E+00, 1.396E-02, 6.477E-02,-7.638E-02, 2.281E-15,-6.178E-05, 0.000E+00,-2.254E-04, 2.295E-03, 3.983E-04, 0.000E+00, 0.000E+00,-1.970E+01
-4.200E+02, 0.000E+00, 0.000E+00, 2.912E-02,-5.843E-03,-1.980E-02, 1.494E-15, 1.064E-04, 0.000E+00, 3.639E-04, 3.578E-03, 2.106E-04, 0.000E+00, 0.000E+00,-1.964E+01
-3.600E+02, 0.000E+00, 0.000E+00, 3.430E-02,-4.013E-02, 9.143E-03, 1.281E-15, 5.640E-05, 0.000E+00, 2.025E-04, 3.372E-03,-3.654E-05, 0.000E+00, 0.000E+00,-1.961E+01
-2.999E+02, 0.000E+00, 0.000E+00, 3.278E-02,-4.252E-02, 1.299E-02, 1.185E-15, 8.117E-06, 0.000E+00, 3.586E-05, 3.260E-03,-7.479E-05, 0.000E+00, 0.000E+00,-1.961E+01
-2.400E+02, 0.000E+00, 0.000E+00, 3.103E-02,-4.332E-02, 1.560E-02, 1.124E-15, 1.819E-05, 0.000E+00, 6.485E-05, 3.327E-03,-8.859E-05, 0.000E+00, 0.000E+00,-1.960E+01
-1.799E+02, 0.000E+00, 0.000E+00, 2.837E-02,-4.127E-02, 1.609E-02, 1.141E-15,-2.022E-05, 0.000E+00,-7.321E-05, 3.175E-03,-9.943E-05, 0.000E+00, 0.000E+00,-1.961E+01
-1.199E+02, 0.000E+00, 0.000E+00, 2.543E-02,-3.515E-02, 1.301E-02, 1.273E-15, 1.020E-05, 0.000E+00, 3.697E-05, 3.304E-03,-9.414E-05, 0.000E+00, 0.000E+00,-1.960E+01
-5.998E+01, 0.000E+00, 0.000E+00, 2.261E-02,-3.319E-02, 1.391E-02, 1.332E-15, 4.451E-06, 0.000E+00, 1.547E-05, 3.338E-03,-9.915E-05, 0.000E+00, 0.000E+00,-1.960E+01
 5.841E-02, 1.783E-04, 0.000E+00, 1.996E-02,-2.552E-02, 8.827E-03, 3.536E-06, 2.375E-05, 0.000E+00,-5.013E-05, 3.473E-03,-6.821E-05, 1.497E-08, 0.000E+00,-1.961E+01
 6.001E+01, 1.498E+02, 0.000E+00,-3.339E+01,-9.562E+01,-1.989E+01, 6.218E-01, 1.355E-01, 0.000E+00, 4.728E-01, 1.709E+00,-2.758E-01, 3.003E-03,-6.614E-03, 5.572E+01
 1.200E+02, 2.002E+02, 0.000E+00,-8.150E+01,-6.254E+01,-5.573E+01, 8.132E-01,-1.025E-01, 0.000E+00,-3.572E-01, 1.108E+00,-1.692E-01, 3.998E-03,-7.422E-03,-1.229E+00
 1.800E+02, 2.002E+02, 0.000E+00,-1.128E+02,-2.007E+01,-6.781E+01, 7.718E-01,-1.969E-02, 0.000E+00,-6.887E-02, 3.429E-01,-5.632E-02, 3.998E-03,-3.564E-03,-1.221E+01
 2.400E+02, 2.002E+02, 0.000E+00,-1.231E+02,-1.001E+01,-6.745E+01, 7.414E-01,-2.947E-03, 0.000E+00,-1.259E-02, 3.765E-01,-1.744E-02, 3.998E-03,-6.530E-03,-1.421E+01
 3.000E+02, 2.002E+02, 0.000E+00,-1.273E+02,-8.278E+00,-6.496E+01, 7.164E-01,-1.067E-02, 0.000E+00,-3.490E-02, 3.298E-01,-7.569E-03, 3.998E-03,-9.506E-03,-1.978E+01
 3.600E+02, 2.000E+02, 0.000E+00,-1.305E+02,-6.993E+00,-6.287E+01, 7.019E-01,-3.088E-03, 0.000E+00,-1.508E-02, 3.317E-01,-2.089E-03, 3.998E-03,-1.180E-02,-2.218E+01
 4.200E+02, 2.001E+02, 0.000E+00,-1.331E+02,-6.748E+00,-6.058E+01, 6.876E-01, 1.172E-02, 0.000E+00, 4.345E-02, 3.675E-01, 1.238E-03, 3.998E-03,-1.444E-02,-1.525E+01
 4.800E+02, 1.835E+02, 0.000E+00,-1.268E+02,-6.590E-01,-5.581E+01, 4.483E-01,-4.921E-02, 0.000E+00,-2.519E-01, 6.756E-01, 4.024E-02, 3.992E-03,-2.462E-02,-5.542E+01
 5.400E+02, 1.807E+02, 0.000E+00,-1.179E+02,-1.122E+01,-5.064E+01, 3.734E-01,-4.710E-02, 0.000E+00,-2.544E-01, 1.307E+00, 4.234E-02, 3.968E-03,-4.208E-02,-9.598E+01
 6.000E+02, 1.960E+02, 0.000E+00,-1.193E+02,-2.489E+01,-4.986E+01, 3.364E-01, 1.639E-01, 0.000E+00, 4.713E-01, 2.470E+00, 2.151E-02, 3.960E-03,-5.239E-02,-2.087E+01
 6.600E+02, 1.431E+02, 0.000E+00,-1.041E+02, 5.534E+00,-4.426E+01, 1.628E-01,-1.607E-01, 0.000E+00,-6.122E-01, 3.016E-01, 7.540E-02, 3.984E-03,-3.493E-02,-1.185E+02
