s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.032E-04,-5.023E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.037E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.527E-01
-5.400E+02, 0.000E+00, 0.000E+00,-8.116E-04,-3.757E-02,-6.847E-02, 2.475E-15,-4.361E-02, 0.000E+00,-1.102E-01,-1.505E-01, 2.962E-04, 0.000E+00, 0.000E+00,-1.844E+01
-4.799E+02, 0.000E+00, 0.000E+00, 1.274E-02, 6.654E-02,-7.724E-02, 2.305E-15,-1.123E-04, 0.000E+00,-3.947E-04, 1.926E-03, 4.122E-04, 0.000E+00, 0.000E+00,-1.850E+01
-4.200E+02, 0.000E+00, 0.000E+00, 2.860E-02,-8.229E-04,-2.437E-02, 1.407E-15, 1.637E-04, 0.000E+00, 5.721E-04, 3.565E-03, 1.641E-04, 0.000E+00, 0.000E+00,-1.841E+01
-3.600E+02, 0.000E+00, 0.000E+00, 3.131E-02,-3.118E-02, 3.057E-03, 1.257E-15, 4.427E-05, 0.000E+00, 1.457E-04, 3.235E-03,-1.883E-05, 0.000E+00, 0.000E+00,-1.838E+01
-2.999E+02, 0.000E+00, 0.000E+00, 3.151E-02,-4.266E-02, 1.442E-02, 1.142E-15, 4.800E-05, 0.000E+00, 1.803E-04, 3.324E-03,-5.063E-05, 0.000E+00, 0.000E+00,-1.836E+01
-2.400E+02, 0.000E+00, 0.000E+00, 2.944E-02,-4.230E-02, 1.592E-02, 1.065E-15,-2.566E-05, 0.000E+00,-8.510E-05, 3.037E-03,-8.942E-05, 0.000E+00, 0.000E+00,-1.837E+01
-1.799E+02, 0.000E+00, 0.000E+00, 2.679E-02,-3.783E-02, 1.409E-02, 1.140E-15,-2.621E-05, 0.000E+00,-9.533E-05, 3.030E-03,-9.374E-05, 0.000E+00, 0.000E+00,-1.838E+01
-1.199E+02, 0.000E+00, 0.000E+00, 2.437E-02,-3.365E-02, 1.248E-02, 1.186E-15, 2.161E-05, 0.000E+00, 7.167E-05, 3.223E-03,-8.913E-05, 0.000E+00, 0.000E+00,-1.837E+01
-5.998E+01, 0.000E+00, 0.000E+00, 2.152E-02,-2.985E-02, 1.138E-02, 1.256E-15,-3.116E-05, 0.000E+00,-1.058E-04, 3.022E-03,-8.725E-05, 0.000E+00, 0.000E+00,-1.839E+01
 5.841E-02, 2.221E-04, 0.000E+00, 1.902E-02,-2.467E-02, 8.831E-03, 4.420E-06, 5.131E-05, 0.000E+00, 1.743E-05, 3.463E-03,-7.544E-05, 1.872E-08, 0.000E+00,-1.839E+01
 6.000E+01, 1.873E+02, 0.000E+00,-4.344E+01,-1.168E+02,-2.532E+01, 7.581E-01, 1.985E-01, 0.000E+00, 6.935E-01, 2.696E+00,-3.263E-01, 3.753E-03,-9.941E-03, 9.208E+01
 1.200E+02, 2.501E+02, 0.000E+00,-1.126E+02,-6.873E+01,-6.822E+01, 9.831E-01,-1.707E-01, 0.000E+00,-5.915E-01, 1.434E+00,-1.757E-01, 4.997E-03,-1.047E-02,-2.228E+00
 1.800E+02, 2.501E+02, 0.000E+00,-1.524E+02,-1.963E+01,-7.853E+01, 9.317E-01,-1.121E-02, 0.000E+00,-4.335E-02, 4.626E-01,-5.222E-02, 4.997E-03,-4.798E-03,-9.140E+00
 2.400E+02, 2.500E+02, 0.000E+00,-1.631E+02,-1.065E+01,-7.666E+01, 8.875E-01,-8.818E-03, 0.000E+00,-3.553E-02, 4.198E-01,-1.581E-02, 4.997E-03,-8.614E-03,-1.480E+01
 3.000E+02, 2.500E+02, 0.000E+00,-1.683E+02,-8.934E+00,-7.321E+01, 8.503E-01, 4.192E-03, 0.000E+00, 1.223E-02, 4.340E-01,-7.159E-03, 4.997E-03,-1.189E-02,-1.285E+01
 3.600E+02, 2.362E+02, 0.000E+00,-1.650E+02,-3.405E+00,-6.799E+01, 6.842E-01,-9.672E-02, 0.000E+00,-3.694E-01, 3.135E-01, 2.374E-02, 4.995E-03,-1.957E-02,-7.176E+01
 4.200E+02, 2.230E+02, 0.000E+00,-1.481E+02,-1.325E+01,-6.015E+01, 3.764E-01,-1.461E-01, 0.000E+00,-6.813E-01, 1.726E+00, 6.173E-02, 4.959E-03,-5.057E-02,-1.804E+02
 4.800E+02, 2.219E+02, 0.000E+00,-1.375E+02,-2.765E+01,-5.425E+01, 2.947E-01,-2.495E-02, 0.000E+00,-2.964E-01, 2.718E+00, 4.612E-02, 4.938E-03,-6.286E-02,-2.276E+02
 5.400E+02, 2.700E+02, 0.000E+00,-1.604E+02,-4.576E+01,-5.881E+01, 3.288E-01, 4.893E-01, 0.000E+00, 1.428E+00, 5.804E+00, 3.284E-02, 4.902E-03,-8.332E-02, 2.828E-02
 6.000E+02, 2.348E+02, 0.000E+00,-1.562E+02,-1.705E+01,-5.663E+01, 3.847E-01, 1.006E+00, 0.000E+00, 3.199E+00, 6.284E+00, 7.971E-02, 4.909E-03,-6.674E-02, 5.101E+02
 6.600E+02, 2.523E+02, 0.000E+00,-1.646E+02,-2.978E+01,-5.829E+01, 3.772E-01,-1.173E+00, 0.000E+00,-4.310E+00,-1.115E+00, 5.766E-02, 4.916E-03,-7.556E-02,-1.769E+02
