s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-9.314E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.377E-03, 2.095E-01, 3.901E-04, 0.000E+00
-4.799E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.351E-03, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.365E-03, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.368E-03, 2.095E-01, 3.901E-04, 0.000E+00
-2.999E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.359E-03, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.366E-03, 2.095E-01, 3.901E-04, 0.000E+00
-1.799E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.375E-03, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.363E-03, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.358E-03, 2.095E-01, 3.901E-04, 0.000E+00
 5.841E-02, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01, 3.400E+01,-5.353E-03, 2.095E-01, 3.901E-04, 1.716E-04
 6.001E+01, 7.655E+01, 7.658E+01, 4.059E+01, 1.523E+02, 3.674E+01, 4.055E+01, 1.526E+02, 3.658E+01, 9.612E+01, 2.095E-01, 4.373E-04, 1.496E+02
 1.200E+02, 9.932E+01, 9.698E+01, 5.529E+01, 2.027E+02, 3.999E+01, 5.479E+01, 1.961E+02, 4.004E+01, 3.099E+01, 2.084E-01, 1.025E-03, 1.993E+02
 1.800E+02, 1.105E+02, 1.102E+02, 6.933E+01, 2.192E+02, 4.295E+01, 6.927E+01, 2.178E+02, 4.348E+01, 1.976E+01, 2.065E-01, 2.110E-03, 1.994E+02
 2.400E+02, 1.165E+02, 1.158E+02, 8.180E+01, 2.228E+02, 4.506E+01, 8.127E+01, 2.209E+02, 4.529E+01, 1.712E+01, 2.043E-01, 3.315E-03, 1.969E+02
 3.000E+02, 1.099E+02, 1.090E+02, 8.965E+01, 1.936E+02, 4.652E+01, 8.878E+01, 1.901E+02, 4.802E+01, 8.390E+00, 2.017E-01, 4.767E-03, 1.494E+02
 3.600E+02, 1.101E+02, 1.107E+02, 1.035E+02, 1.774E+02, 4.927E+01, 1.035E+02, 1.789E+02, 4.954E+01, 3.358E+01, 1.975E-01, 7.138E-03, 7.703E+01
 4.200E+02, 1.296E+02, 1.301E+02, 1.178E+02, 2.208E+02, 5.009E+01, 1.169E+02, 2.228E+02, 5.054E+01, 1.247E+02, 1.940E-01, 9.086E-03, 1.680E+02
 4.800E+02, 1.204E+02, 1.203E+02, 1.239E+02, 1.867E+02, 5.054E+01, 1.215E+02, 1.882E+02, 5.121E+01, 1.038E+01, 1.900E-01, 1.129E-02, 8.185E+01
 5.400E+02, 1.310E+02, 1.344E+02, 1.311E+02, 2.105E+02, 5.139E+01, 1.381E+02, 2.125E+02, 5.271E+01, 1.069E+02, 1.866E-01, 1.323E-02, 1.569E+02
 6.000E+02, 1.354E+02, 1.364E+02, 1.360E+02, 2.166E+02, 5.366E+01, 1.367E+02, 2.193E+02, 5.331E+01, 4.688E+01, 1.839E-01, 1.469E-02, 8.549E+01
 6.600E+02, 1.366E+02, 1.315E+02, 1.504E+02, 2.033E+02, 5.619E+01, 1.500E+02, 1.872E+02, 5.728E+01, 1.360E+01, 1.813E-01, 1.616E-02, 1.147E+01
