s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-5.263E-04, 9.377E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.254E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.403E-01
-5.400E+02, 0.000E+00, 0.000E+00, 6.967E-02,-2.082E+00, 6.866E-02, 5.240E-15,-8.054E-01, 0.000E+00,-2.578E+00,-2.749E+00,-6.453E-03, 0.000E+00, 0.000E+00,-4.111E+02
-4.800E+02, 0.000E+00, 0.000E+00, 4.548E-02,-2.439E-02, 4.817E-02, 6.125E-15,-2.912E-04, 0.000E+00,-1.019E-03, 6.897E-02,-5.147E-04, 0.000E+00, 0.000E+00,-4.113E+02
-4.200E+02, 0.000E+00, 0.000E+00, 3.067E-02, 4.440E-03, 3.305E-02, 6.101E-15,-7.409E-04, 0.000E+00,-2.587E-03, 6.741E-02,-3.142E-04, 0.000E+00, 0.000E+00,-4.117E+02
-3.600E+02, 0.000E+00, 0.000E+00, 2.197E-02, 2.467E-02, 2.301E-02, 6.240E-15,-1.490E-04, 0.000E+00,-5.306E-04, 6.950E-02,-1.855E-04, 0.000E+00, 0.000E+00,-4.118E+02
-3.000E+02, 0.000E+00, 0.000E+00, 1.682E-02, 3.558E-02, 1.705E-02, 6.188E-15,-2.294E-04, 0.000E+00,-8.009E-04, 6.922E-02,-1.116E-04, 0.000E+00, 0.000E+00,-4.119E+02
-2.400E+02, 0.000E+00, 0.000E+00, 1.377E-02, 4.206E-02, 1.428E-02, 6.230E-15, 3.068E-05, 0.000E+00, 1.129E-04, 7.014E-02,-6.728E-05, 0.000E+00, 0.000E+00,-4.119E+02
-1.800E+02, 0.000E+00, 0.000E+00, 1.192E-02, 4.612E-02, 1.217E-02, 6.110E-15, 7.164E-05, 0.000E+00, 2.511E-04, 7.028E-02,-3.933E-05, 0.000E+00, 0.000E+00,-4.118E+02
-1.200E+02, 0.000E+00, 0.000E+00, 1.079E-02, 4.802E-02, 1.088E-02, 6.226E-15,-1.359E-04, 0.000E+00,-4.789E-04, 6.956E-02,-2.667E-05, 0.000E+00, 0.000E+00,-4.119E+02
-5.999E+01, 0.000E+00, 0.000E+00, 1.012E-02, 5.081E-02, 1.000E-02, 6.160E-15, 3.572E-04, 0.000E+00, 1.248E-03, 7.129E-02,-1.249E-05, 0.000E+00, 0.000E+00,-4.117E+02
 2.397E-02, 6.697E-06, 0.000E+00, 9.661E-03, 5.111E-02, 9.262E-03, 3.651E-07, 1.466E-07, 0.000E+00,-5.887E-06, 7.004E-02,-9.654E-06, 1.513E-09, 0.000E+00,-4.117E+02
 6.000E+01, 1.499E+02, 0.000E+00,-3.103E+01,-1.017E+02,-1.642E+01, 6.177E-01, 5.093E-01, 0.000E+00, 1.784E+00, 1.904E+00,-2.669E-01, 3.000E-03,-9.543E-03,-1.280E+02
 1.200E+02, 2.005E+02, 0.000E+00,-6.487E+01,-9.281E+01,-4.426E+01, 7.668E-01,-3.048E-01, 0.000E+00,-1.067E+00,-9.500E-01,-1.134E-01, 3.998E-03,-3.147E-02,-2.978E+02
 1.800E+02, 2.009E+02, 0.000E+00,-7.893E+01,-7.056E+01,-5.213E+01, 7.135E-01,-4.640E-02, 0.000E+00,-1.583E-01,-3.861E-02,-7.331E-05, 3.998E-03,-4.530E-02,-3.230E+02
 2.400E+02, 2.006E+02, 0.000E+00,-8.415E+01,-6.417E+01,-5.289E+01, 6.830E-01,-1.792E-02, 0.000E+00,-6.140E-02, 6.411E-02, 3.257E-02, 3.998E-03,-5.389E-02,-3.328E+02
 3.000E+02, 2.007E+02, 0.000E+00,-8.646E+01,-6.282E+01,-5.188E+01, 6.639E-01, 4.313E-02, 0.000E+00, 1.518E-01, 2.781E-01, 4.289E-02, 3.998E-03,-5.935E-02,-3.086E+02
 3.600E+02, 2.006E+02, 0.000E+00,-8.792E+01,-6.151E+01,-5.180E+01, 6.477E-01,-2.858E-02, 0.000E+00,-9.854E-02, 2.467E-02, 5.078E-02, 3.998E-03,-6.274E-02,-3.243E+02
 4.200E+02, 2.008E+02, 0.000E+00,-8.916E+01,-6.112E+01,-5.094E+01, 6.406E-01, 3.239E-02, 0.000E+00, 1.135E-01, 2.393E-01, 5.455E-02, 3.998E-03,-6.605E-02,-3.062E+02
 4.800E+02, 2.005E+02, 0.000E+00,-9.032E+01,-6.033E+01,-5.032E+01, 6.386E-01, 2.995E-03, 0.000E+00, 9.509E-03, 1.355E-01, 5.738E-02, 3.998E-03,-6.744E-02,-3.047E+02
 5.400E+02, 2.006E+02, 0.000E+00,-9.102E+01,-6.039E+01,-4.974E+01, 6.279E-01,-1.037E-02, 0.000E+00,-3.471E-02, 8.606E-02, 5.795E-02, 3.998E-03,-6.855E-02,-3.102E+02
 6.000E+02, 2.007E+02, 0.000E+00,-9.193E+01,-6.023E+01,-4.895E+01, 6.247E-01, 1.950E-02, 0.000E+00, 6.965E-02, 1.905E-01, 6.045E-02, 3.998E-03,-7.013E-02,-2.991E+02
 6.600E+02, 2.006E+02, 0.000E+00,-9.289E+01,-5.950E+01,-4.870E+01, 6.226E-01,-2.109E-03, 0.000E+00,-1.579E-02, 1.210E-01, 6.046E-02, 3.998E-03,-6.998E-02,-3.017E+02
 7.200E+02, 2.006E+02, 0.000E+00,-9.290E+01,-6.000E+01,-4.824E+01, 6.151E-01,-9.940E-04, 0.000E+00, 5.955E-03, 1.144E-01, 6.708E-02, 3.998E-03,-7.166E-02,-3.007E+02
 7.800E+02, 2.005E+02, 0.000E+00,-9.228E+01,-6.136E+01,-4.736E+01, 6.124E-01,-2.534E-03, 0.000E+00,-7.890E-03, 1.152E-01, 6.886E-02, 3.998E-03,-7.266E-02,-3.020E+02
 8.400E+02, 2.006E+02, 0.000E+00,-9.212E+01,-6.248E+01,-4.645E+01, 6.123E-01,-4.711E-03, 0.000E+00,-1.746E-02, 1.080E-01, 6.385E-02, 3.998E-03,-7.240E-02,-3.047E+02
 9.000E+02, 2.008E+02, 0.000E+00,-9.216E+01,-6.308E+01,-4.597E+01, 6.131E-01, 1.506E-02, 0.000E+00, 5.528E-02, 1.739E-01, 6.527E-02, 3.998E-03,-7.278E-02,-2.959E+02
 9.600E+02, 2.007E+02, 0.000E+00,-9.298E+01,-6.229E+01,-4.586E+01, 6.085E-01, 1.346E-02, 0.000E+00, 4.567E-02, 1.720E-01, 6.709E-02, 3.998E-03,-7.303E-02,-2.887E+02
 1.020E+03, 2.008E+02, 0.000E+00,-9.282E+01,-6.345E+01,-4.496E+01, 6.099E-01, 3.341E-02, 0.000E+00, 1.210E-01, 2.377E-01, 6.453E-02, 3.998E-03,-7.316E-02,-2.694E+02
 1.080E+03, 2.006E+02, 0.000E+00,-9.373E+01,-6.247E+01,-4.499E+01, 6.112E-01,-2.099E-02, 0.000E+00,-7.521E-02, 4.995E-02, 6.551E-02, 3.998E-03,-7.301E-02,-2.814E+02
 1.140E+03, 2.003E+02, 0.000E+00,-9.362E+01,-6.247E+01,-4.472E+01, 6.056E-01,-1.695E-02, 0.000E+00,-5.727E-02, 6.271E-02, 7.062E-02, 3.998E-03,-7.370E-02,-2.905E+02
 1.200E+03, 2.006E+02, 0.000E+00,-9.327E+01,-6.404E+01,-4.380E+01, 6.068E-01, 1.086E-02, 0.000E+00, 4.091E-02, 1.585E-01, 6.649E-02, 3.998E-03,-7.359E-02,-2.840E+02
 1.260E+03, 2.005E+02, 0.000E+00,-9.345E+01,-6.408E+01,-4.342E+01, 6.074E-01, 8.059E-03, 0.000E+00, 2.649E-02, 1.515E-01, 6.628E-02, 3.998E-03,-7.331E-02,-2.798E+02
 1.320E+03, 2.006E+02, 0.000E+00,-9.355E+01,-6.427E+01,-4.326E+01, 6.039E-01,-9.152E-03, 0.000E+00,-3.020E-02, 8.991E-02, 6.808E-02, 3.998E-03,-7.410E-02,-2.846E+02
 1.380E+03, 2.005E+02, 0.000E+00,-9.452E+01,-6.353E+01,-4.297E+01, 6.091E-01,-1.397E-03, 0.000E+00,-6.106E-03, 1.187E-01, 6.352E-02, 3.998E-03,-7.322E-02,-2.856E+02
 1.440E+03, 2.007E+02, 0.000E+00,-9.483E+01,-6.336E+01,-4.295E+01, 6.028E-01, 1.357E-02, 0.000E+00, 5.082E-02, 1.681E-01, 6.841E-02, 3.998E-03,-7.378E-02,-2.775E+02
 1.500E+03, 2.005E+02, 0.000E+00,-9.478E+01,-6.382E+01,-4.240E+01, 6.018E-01,-1.114E-02, 0.000E+00,-3.890E-02, 8.415E-02, 6.905E-02, 3.998E-03,-7.381E-02,-2.837E+02
 1.560E+03, 2.005E+02, 0.000E+00,-9.451E+01,-6.460E+01,-4.189E+01, 6.041E-01, 1.226E-02, 0.000E+00, 4.327E-02, 1.659E-01, 6.647E-02, 3.998E-03,-7.357E-02,-2.768E+02
 1.620E+03, 2.009E+02, 0.000E+00,-9.539E+01,-6.453E+01,-4.147E+01, 6.011E-01,-9.958E-03, 0.000E+00,-3.520E-02, 8.722E-02, 6.685E-02, 3.998E-03,-7.343E-02,-2.824E+02
 1.680E+03, 2.007E+02, 0.000E+00,-9.469E+01,-6.501E+01,-4.142E+01, 6.005E-01, 9.520E-03, 0.000E+00, 3.263E-02, 1.559E-01, 6.804E-02, 3.998E-03,-7.366E-02,-2.772E+02
 1.740E+03, 2.008E+02, 0.000E+00,-9.567E+01,-6.457E+01,-4.097E+01, 6.013E-01, 1.259E-02, 0.000E+00, 4.633E-02, 1.646E-01, 6.402E-02, 3.998E-03,-7.342E-02,-2.698E+02
 1.800E+03, 2.006E+02, 0.000E+00,-9.664E+01,-6.339E+01,-4.112E+01, 5.989E-01,-8.266E-03, 0.000E+00,-2.923E-02, 9.324E-02, 6.874E-02, 3.998E-03,-7.360E-02,-2.745E+02
 1.860E+03, 2.006E+02, 0.000E+00,-9.580E+01,-6.491E+01,-4.039E+01, 5.996E-01,-2.156E-03, 0.000E+00,-6.839E-03, 1.132E-01, 6.748E-02, 3.998E-03,-7.367E-02,-2.756E+02
 1.920E+03, 2.006E+02, 0.000E+00,-9.568E+01,-6.495E+01,-4.041E+01, 5.969E-01,-6.331E-03, 0.000E+00,-2.193E-02, 9.891E-02, 6.969E-02, 3.998E-03,-7.390E-02,-2.790E+02
 1.980E+03, 2.007E+02, 0.000E+00,-9.555E+01,-6.574E+01,-3.982E+01, 6.002E-01, 9.227E-03, 0.000E+00, 3.268E-02, 1.544E-01, 6.765E-02, 3.998E-03,-7.380E-02,-2.738E+02
 2.040E+03, 2.007E+02, 0.000E+00,-9.628E+01,-6.513E+01,-3.977E+01, 5.995E-01, 4.650E-03, 0.000E+00, 1.637E-02, 1.373E-01, 6.698E-02, 3.998E-03,-7.352E-02,-2.712E+02
 2.100E+03, 2.005E+02, 0.000E+00,-9.581E+01,-6.559E+01,-3.949E+01, 5.964E-01, 1.642E-02, 0.000E+00, 5.981E-02, 1.790E-01, 7.211E-02, 3.998E-03,-7.432E-02,-2.617E+02
 2.160E+03, 2.006E+02, 0.000E+00,-9.600E+01,-6.619E+01,-3.902E+01, 5.988E-01,-3.443E-02, 0.000E+00,-1.210E-01, 6.279E-04, 6.647E-02, 3.998E-03,-7.355E-02,-2.810E+02
