s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-5.232E-04, 6.774E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.225E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.684E-01
-5.400E+02, 0.000E+00, 0.000E+00,-2.797E-03,-1.182E-01,-2.763E-01, 5.022E-15,-1.711E-01, 0.000E+00,-5.054E-01,-5.684E-01, 1.263E-03, 0.000E+00, 0.000E+00,-8.131E+01
-4.799E+02, 0.000E+00, 0.000E+00, 6.243E-02, 2.226E-02,-4.975E-02, 4.203E-15, 1.538E-03, 0.000E+00, 5.370E-03, 3.647E-02, 1.207E-03, 0.000E+00, 0.000E+00,-8.045E+01
-4.200E+02, 0.000E+00, 0.000E+00, 9.017E-02,-1.390E-01, 8.211E-02, 4.116E-15, 9.962E-04, 0.000E+00, 3.530E-03, 3.424E-02, 2.939E-04, 0.000E+00, 0.000E+00,-7.989E+01
-3.600E+02, 0.000E+00, 0.000E+00, 9.176E-02,-1.746E-01, 1.139E-01, 3.954E-15, 2.459E-04, 0.000E+00, 8.599E-04, 3.131E-02,-3.398E-04, 0.000E+00, 0.000E+00,-7.976E+01
-2.999E+02, 0.000E+00, 0.000E+00, 8.266E-02,-1.594E-01, 1.070E-01, 3.920E-15,-2.072E-05, 0.000E+00,-7.556E-05, 3.027E-02,-4.574E-04, 0.000E+00, 0.000E+00,-7.977E+01
-2.400E+02, 0.000E+00, 0.000E+00, 7.182E-02,-1.359E-01, 9.510E-02, 4.016E-15, 2.806E-04, 0.000E+00, 9.662E-04, 3.129E-02,-4.717E-04, 0.000E+00, 0.000E+00,-7.961E+01
-1.800E+02, 0.000E+00, 0.000E+00, 6.121E-02,-1.045E-01, 7.286E-02, 4.022E-15,-3.183E-04, 0.000E+00,-1.114E-03, 2.925E-02,-4.083E-04, 0.000E+00, 0.000E+00,-7.979E+01
-1.199E+02, 0.000E+00, 0.000E+00, 5.210E-02,-8.773E-02, 6.627E-02, 4.048E-15, 7.500E-05, 0.000E+00, 2.687E-04, 3.071E-02,-3.688E-04, 0.000E+00, 0.000E+00,-7.975E+01
-5.996E+01, 0.000E+00, 0.000E+00, 4.409E-02,-6.453E-02, 5.061E-02, 3.981E-15,-1.073E-04, 0.000E+00,-3.317E-04, 3.006E-02,-3.009E-04, 0.000E+00, 0.000E+00,-7.980E+01
 2.322E-03, 0.000E+00, 0.000E+00, 3.813E-02,-4.895E-02, 4.141E-02, 3.996E-15, 7.653E-05, 0.000E+00, 2.114E-04, 3.066E-02,-2.003E-04, 0.000E+00, 0.000E+00,-7.977E+01
 6.000E+01, 1.497E+02, 0.000E+00,-3.365E+01,-9.499E+01,-2.060E+01, 6.109E-01, 1.661E-01, 0.000E+00, 5.816E-01, 1.191E+00,-3.110E-01, 3.000E-03,-1.919E-03, 1.277E+01
 1.200E+02, 2.001E+02, 0.000E+00,-8.167E+01,-5.960E+01,-5.965E+01, 7.929E-01,-7.144E-02, 0.000E+00,-2.467E-01,-9.612E-02,-1.684E-01, 3.998E-03,-6.579E-03,-2.648E+01
 1.800E+02, 2.002E+02, 0.000E+00,-1.054E+02,-2.636E+01,-6.934E+01, 7.436E-01,-6.696E-02, 0.000E+00,-2.335E-01,-2.247E-01,-3.797E-02, 3.998E-03,-1.351E-02,-6.362E+01
 2.400E+02, 2.003E+02, 0.000E+00,-1.130E+02,-1.933E+01,-6.870E+01, 7.101E-01,-2.179E-02, 0.000E+00,-7.579E-02,-5.528E-02,-4.299E-03, 3.998E-03,-2.081E-02,-7.568E+01
 3.000E+02, 2.002E+02, 0.000E+00,-1.166E+02,-1.730E+01,-6.692E+01, 6.830E-01, 2.097E-02, 0.000E+00, 7.467E-02, 1.041E-01, 1.466E-02, 3.998E-03,-2.909E-02,-6.380E+01
 3.600E+02, 2.001E+02, 0.000E+00,-1.190E+02,-1.683E+01,-6.496E+01, 6.669E-01,-8.966E-03, 0.000E+00,-2.947E-02,-4.478E-03, 2.208E-02, 3.998E-03,-3.591E-02,-6.848E+01
 4.200E+02, 2.002E+02, 0.000E+00,-1.205E+02,-1.713E+01,-6.311E+01, 6.515E-01, 2.208E-02, 0.000E+00, 7.766E-02, 1.086E-01, 3.084E-02, 3.998E-03,-4.281E-02,-5.613E+01
 4.800E+02, 2.001E+02, 0.000E+00,-1.223E+02,-1.650E+01,-6.197E+01, 6.419E-01,-7.809E-03, 0.000E+00,-2.620E-02, 6.571E-03, 3.481E-02, 3.998E-03,-4.752E-02,-6.030E+01
 5.400E+02, 2.001E+02, 0.000E+00,-1.226E+02,-1.819E+01,-5.990E+01, 6.296E-01,-4.160E-03, 0.000E+00,-1.485E-02, 1.952E-02, 4.275E-02, 3.998E-03,-5.350E-02,-6.266E+01
 6.000E+02, 2.001E+02, 0.000E+00,-1.241E+02,-1.763E+01,-5.899E+01, 6.227E-01,-3.566E-03, 0.000E+00,-1.115E-02, 2.494E-02, 4.375E-02, 3.998E-03,-5.651E-02,-6.443E+01
