s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-5.016E-04, 9.481E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-5.006E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.496E-01
-5.400E+02, 0.000E+00, 0.000E+00, 4.283E-03,-1.175E-01, 1.478E-03, 8.117E-16,-5.078E-02, 0.000E+00,-1.308E-01,-1.625E-01,-1.756E-04, 0.000E+00, 0.000E+00,-2.167E+01
-4.799E+02, 0.000E+00, 0.000E+00, 4.795E-03, 8.065E-03, 2.359E-03, 1.356E-15, 6.113E-06, 0.000E+00, 2.142E-05, 1.522E-02, 1.570E-05, 0.000E+00, 0.000E+00,-2.167E+01
-4.200E+02, 0.000E+00, 0.000E+00, 5.137E-03, 7.228E-03, 2.837E-03, 1.438E-15,-1.386E-07, 0.000E+00,-7.426E-07, 1.520E-02, 9.469E-06, 0.000E+00, 0.000E+00,-2.167E+01
-3.600E+02, 0.000E+00, 0.000E+00, 5.406E-03, 6.823E-03, 2.967E-03, 1.415E-15,-2.470E-06, 0.000E+00,-8.135E-06, 1.519E-02, 1.013E-05, 0.000E+00, 0.000E+00,-2.167E+01
-2.999E+02, 0.000E+00, 0.000E+00, 5.652E-03, 6.667E-03, 2.917E-03, 1.427E-15, 1.402E-05, 0.000E+00, 4.875E-05, 1.525E-02, 9.032E-06, 0.000E+00, 0.000E+00,-2.166E+01
-2.400E+02, 0.000E+00, 0.000E+00, 5.847E-03, 6.568E-03, 2.786E-03, 1.446E-15, 1.842E-07, 0.000E+00, 7.808E-07, 1.520E-02, 5.846E-06, 0.000E+00, 0.000E+00,-2.166E+01
-1.799E+02, 0.000E+00, 0.000E+00, 5.988E-03, 6.220E-03, 2.963E-03, 1.460E-15,-1.148E-05, 0.000E+00,-4.027E-05, 1.516E-02, 3.645E-06, 0.000E+00, 0.000E+00,-2.167E+01
-1.199E+02, 0.000E+00, 0.000E+00, 6.047E-03, 6.143E-03, 3.021E-03, 1.446E-15, 4.737E-06, 0.000E+00, 1.635E-05, 1.522E-02, 2.671E-06, 0.000E+00, 0.000E+00,-2.166E+01
-5.998E+01, 0.000E+00, 0.000E+00, 6.092E-03, 6.168E-03, 2.951E-03, 1.485E-15, 4.742E-06, 0.000E+00, 1.664E-05, 1.522E-02, 2.569E-06, 0.000E+00, 0.000E+00,-2.166E+01
 5.841E-02, 1.781E-04, 0.000E+00, 6.121E-03, 6.072E-03, 3.006E-03, 3.563E-06, 3.736E-05, 0.000E+00, 4.037E-07, 1.542E-02, 6.175E-07, 1.497E-08, 0.000E+00,-2.166E+01
 6.001E+01, 1.500E+02, 0.000E+00,-3.168E+01,-9.976E+01,-1.754E+01, 6.202E-01, 1.469E-01, 0.000E+00, 5.138E-01, 1.749E+00,-3.146E-01, 3.002E-03,-2.896E-03, 6.002E+01
 1.200E+02, 2.005E+02, 0.000E+00,-7.382E+01,-7.334E+01,-5.322E+01, 8.118E-01,-1.025E-01, 0.000E+00,-3.587E-01, 8.548E-01,-1.933E-01, 3.998E-03,-9.357E-03, 2.944E+00
 1.800E+02, 2.005E+02, 0.000E+00,-1.001E+02,-3.428E+01,-6.677E+01, 7.973E-01,-2.777E-02, 0.000E+00,-1.002E-01, 1.293E-01,-4.886E-02, 3.998E-03,-1.370E-02,-1.299E+01
 2.400E+02, 2.006E+02, 0.000E+00,-1.106E+02,-2.389E+01,-6.680E+01, 7.782E-01,-7.929E-04, 0.000E+00, 1.192E-03, 5.806E-02,-7.015E-03, 3.998E-03,-1.832E-02,-1.280E+01
 3.000E+02, 2.001E+02, 0.000E+00,-1.151E+02,-2.080E+01,-6.490E+01, 7.660E-01, 1.083E-03, 0.000E+00, 3.004E-03, 7.104E-02, 6.708E-03, 3.998E-03,-2.275E-02,-1.232E+01
 3.600E+02, 2.005E+02, 0.000E+00,-1.180E+02,-1.935E+01,-6.386E+01, 7.491E-01,-1.876E-02, 0.000E+00,-6.755E-02, 1.418E-03, 1.516E-02, 3.998E-03,-2.726E-02,-2.307E+01
 4.200E+02, 2.004E+02, 0.000E+00,-1.197E+02,-1.922E+01,-6.213E+01, 7.354E-01, 2.486E-02, 0.000E+00, 8.135E-02, 1.605E-01, 2.104E-02, 3.998E-03,-3.124E-02,-1.012E+01
 4.800E+02, 2.004E+02, 0.000E+00,-1.209E+02,-1.967E+01,-6.051E+01, 7.319E-01, 1.654E-03, 0.000E+00, 1.368E-02, 7.569E-02, 2.303E-02, 3.998E-03,-3.491E-02,-7.945E+00
 5.400E+02, 2.004E+02, 0.000E+00,-1.221E+02,-1.993E+01,-5.898E+01, 7.167E-01,-4.432E-03, 0.000E+00,-1.627E-02, 5.651E-02, 2.858E-02, 3.998E-03,-3.836E-02,-1.053E+01
 6.000E+02, 2.003E+02, 0.000E+00,-1.230E+02,-1.978E+01,-5.815E+01, 7.089E-01,-1.032E-02, 0.000E+00,-3.880E-02, 3.412E-02, 3.141E-02, 3.998E-03,-4.135E-02,-1.670E+01
 6.600E+02, 2.005E+02, 0.000E+00,-1.240E+02,-1.985E+01,-5.730E+01, 7.025E-01,-6.405E-03, 0.000E+00,-1.776E-02, 4.678E-02, 3.376E-02, 3.998E-03,-4.401E-02,-1.953E+01
 7.200E+02, 2.004E+02, 0.000E+00,-1.250E+02,-1.991E+01,-5.609E+01, 6.922E-01, 5.878E-03, 0.000E+00, 1.985E-02, 9.386E-02, 3.673E-02, 3.998E-03,-4.635E-02,-1.637E+01
 7.800E+02, 2.002E+02, 0.000E+00,-1.257E+02,-1.993E+01,-5.522E+01, 6.881E-01, 1.179E-02, 0.000E+00, 4.817E-02, 1.074E-01, 3.970E-02, 3.998E-03,-4.875E-02,-8.708E+00
 8.400E+02, 1.983E+02, 0.000E+00,-1.259E+02,-1.894E+01,-5.414E+01, 6.794E-01,-1.061E-02, 0.000E+00,-3.884E-02, 3.277E-02, 4.396E-02, 3.996E-03,-5.065E-02,-1.489E+01
 9.000E+02, 1.931E+02, 0.000E+00,-1.241E+02,-1.709E+01,-5.251E+01, 6.650E-01,-4.499E-03, 0.000E+00,-1.362E-02, 5.040E-02, 5.030E-02, 3.986E-03,-5.200E-02,-1.706E+01
 9.600E+02, 1.946E+02, 0.000E+00,-1.238E+02,-1.931E+01,-5.201E+01, 6.727E-01, 5.799E-03, 0.000E+00, 1.606E-02, 9.061E-02, 4.530E-02, 3.974E-03,-5.372E-02,-1.450E+01
 1.020E+03, 1.855E+02, 0.000E+00,-1.212E+02,-1.553E+01,-4.927E+01, 6.462E-01, 6.705E-03, 0.000E+00, 2.680E-02, 9.254E-02, 5.708E-02, 3.959E-03,-5.451E-02,-1.024E+01
 1.080E+03, 1.829E+02, 0.000E+00,-1.168E+02,-1.869E+01,-4.794E+01, 6.461E-01,-7.002E-03, 0.000E+00,-2.715E-02, 7.478E-02, 4.875E-02, 3.928E-03,-5.538E-02,-1.456E+01
 1.140E+03, 1.880E+02, 0.000E+00,-1.196E+02,-1.985E+01,-4.905E+01, 6.480E-01, 2.851E-03, 0.000E+00, 9.587E-03, 1.108E-01, 4.669E-02, 3.914E-03,-5.639E-02,-1.304E+01
 1.200E+03, 1.658E+02, 0.000E+00,-1.126E+02,-9.326E+00,-4.440E+01, 5.018E-01,-1.216E-01, 0.000E+00,-4.426E-01,-2.184E-01, 8.064E-02, 3.887E-03,-5.847E-02,-8.347E+01
