s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-9.697E-06, 2.095E-01, 3.901E-04, 0.000E+00
-4.999E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-7.024E-04, 2.095E-01, 3.901E-04, 0.000E+00
-3.999E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-3.350E-05, 2.095E-01, 3.901E-04, 0.000E+00
-2.998E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-2.991E-05, 2.095E-01, 3.901E-04, 0.000E+00
-1.997E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-3.133E-05, 2.095E-01, 3.901E-04, 0.000E+00
-9.967E+00, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-3.322E-05, 2.095E-01, 3.901E-04, 0.000E+00
 3.957E-02, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-2.903E-05, 2.095E-01, 3.901E-04, 7.029E-04
 1.001E+01, 2.354E+01, 2.356E+01, 2.366E+01, 2.327E+01, 2.370E+01, 2.383E+01, 2.331E+01, 2.355E+01, 1.516E+01, 2.094E-01, 4.853E-04, 3.319E+01
 2.001E+01, 2.631E+01, 2.633E+01, 2.512E+01, 2.537E+01, 2.844E+01, 2.559E+01, 2.475E+01, 2.866E+01, 8.608E+01, 2.084E-01, 1.025E-03, 9.932E+01
 3.001E+01, 3.423E+01, 3.527E+01, 2.685E+01, 3.154E+01, 4.429E+01, 2.819E+01, 3.186E+01, 4.576E+01, 2.111E+02, 2.066E-01, 2.034E-03, 1.660E+02
 4.001E+01, 4.622E+01, 4.750E+01, 3.072E+01, 4.704E+01, 6.089E+01, 3.218E+01, 4.877E+01, 6.156E+01, 2.849E+02, 2.051E-01, 2.894E-03, 2.005E+02
 5.000E+01, 5.864E+01, 5.901E+01, 3.691E+01, 6.155E+01, 7.745E+01, 3.803E+01, 6.250E+01, 7.650E+01, 2.378E+02, 2.034E-01, 3.851E-03, 2.005E+02
 6.001E+01, 7.031E+01, 7.149E+01, 4.681E+01, 7.570E+01, 8.842E+01, 4.767E+01, 7.770E+01, 8.910E+01, 1.961E+02, 2.018E-01, 4.698E-03, 2.009E+02
 7.001E+01, 8.102E+01, 8.174E+01, 5.587E+01, 8.907E+01, 9.812E+01, 5.766E+01, 8.913E+01, 9.845E+01, 1.547E+02, 2.009E-01, 5.199E-03, 2.009E+02
 8.002E+01, 9.004E+01, 9.216E+01, 6.569E+01, 9.628E+01, 1.082E+02, 6.674E+01, 9.983E+01, 1.099E+02, 1.207E+02, 1.990E-01, 6.304E-03, 2.009E+02
 9.000E+01, 1.002E+02, 9.960E+01, 7.554E+01, 1.072E+02, 1.180E+02, 7.671E+01, 1.054E+02, 1.167E+02, 9.188E+01, 1.979E-01, 6.918E-03, 2.004E+02
 1.000E+02, 1.069E+02, 1.081E+02, 8.261E+01, 1.132E+02, 1.249E+02, 8.476E+01, 1.147E+02, 1.250E+02, 6.840E+01, 1.963E-01, 7.771E-03, 2.003E+02
 1.100E+02, 1.135E+02, 1.143E+02, 8.970E+01, 1.202E+02, 1.305E+02, 9.178E+01, 1.181E+02, 1.328E+02, 5.227E+01, 1.945E-01, 8.797E-03, 2.012E+02
