s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-4.311E-04, 9.725E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.302E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.715E-01
-5.399E+02, 0.000E+00, 0.000E+00, 1.059E-02,-4.070E-01, 7.996E-03, 2.407E-15,-1.675E-01, 0.000E+00,-4.932E-01,-5.559E-01,-9.874E-04, 0.000E+00, 0.000E+00,-7.943E+01
-4.800E+02, 0.000E+00, 0.000E+00, 9.813E-03, 1.111E-02, 9.500E-03, 3.406E-15, 1.564E-05, 0.000E+00, 5.384E-05, 3.044E-02,-3.616E-05, 0.000E+00, 0.000E+00,-7.942E+01
-4.200E+02, 0.000E+00, 0.000E+00, 8.800E-03, 1.386E-02, 7.708E-03, 3.328E-15,-6.090E-06, 0.000E+00,-2.247E-05, 3.036E-02,-3.807E-05, 0.000E+00, 0.000E+00,-7.943E+01
-3.599E+02, 0.000E+00, 0.000E+00, 8.036E-03, 1.600E-02, 6.361E-03, 3.354E-15, 6.252E-06, 0.000E+00, 2.123E-05, 3.040E-02,-2.622E-05, 0.000E+00, 0.000E+00,-7.943E+01
-2.999E+02, 0.000E+00, 0.000E+00, 7.469E-03, 1.686E-02, 6.016E-03, 3.366E-15,-1.737E-05, 0.000E+00,-5.920E-05, 3.032E-02,-2.024E-05, 0.000E+00, 0.000E+00,-7.943E+01
-2.400E+02, 0.000E+00, 0.000E+00, 7.040E-03, 1.787E-02, 5.591E-03, 3.360E-15, 4.745E-05, 0.000E+00, 1.672E-04, 3.055E-02,-1.527E-05, 0.000E+00, 0.000E+00,-7.941E+01
-1.800E+02, 0.000E+00, 0.000E+00, 6.720E-03, 1.832E-02, 5.313E-03, 3.339E-15,-1.367E-05, 0.000E+00,-4.962E-05, 3.034E-02,-9.892E-06, 0.000E+00, 0.000E+00,-7.942E+01
-1.199E+02, 0.000E+00, 0.000E+00, 6.512E-03, 1.875E-02, 5.142E-03, 3.328E-15, 7.455E-06, 0.000E+00, 2.724E-05, 3.041E-02,-8.026E-06, 0.000E+00, 0.000E+00,-7.941E+01
-5.999E+01, 0.000E+00, 0.000E+00, 6.298E-03, 1.907E-02, 5.026E-03, 3.302E-15, 3.726E-06, 0.000E+00, 1.169E-05, 3.040E-02,-7.628E-06, 0.000E+00, 0.000E+00,-7.941E+01
 3.204E-02, 4.961E-05, 0.000E+00, 6.158E-03, 1.937E-02, 4.788E-03, 1.249E-06,-1.625E-05, 0.000E+00,-9.382E-05, 3.035E-02,-4.944E-06, 5.338E-09, 0.000E+00,-7.942E+01
 6.001E+01, 1.499E+02, 0.000E+00,-3.130E+01,-1.011E+02,-1.710E+01, 6.120E-01, 1.716E-01, 0.000E+00, 5.989E-01, 1.232E+00,-3.135E-01, 3.001E-03,-4.545E-03, 1.583E+01
 1.200E+02, 2.005E+02, 0.000E+00,-6.782E+01,-8.190E+01,-5.144E+01, 7.971E-01,-6.730E-02, 0.000E+00,-2.345E-01, 5.125E-02,-1.875E-01, 3.998E-03,-1.506E-02,-2.148E+01
 1.800E+02, 2.005E+02, 0.000E+00,-9.003E+01,-4.655E+01,-6.474E+01, 7.566E-01,-6.113E-02, 0.000E+00,-2.140E-01,-1.380E-01,-3.498E-02, 3.998E-03,-2.392E-02,-5.552E+01
 2.400E+02, 2.007E+02, 0.000E+00,-9.814E+01,-3.818E+01,-6.502E+01, 7.239E-01,-7.561E-03, 0.000E+00,-2.573E-02, 4.989E-02, 5.158E-03, 3.998E-03,-3.122E-02,-5.961E+01
 3.000E+02, 2.007E+02, 0.000E+00,-1.015E+02,-3.625E+01,-6.361E+01, 7.022E-01, 1.971E-03, 0.000E+00, 4.959E-03, 8.616E-02, 2.239E-02, 3.998E-03,-3.746E-02,-5.883E+01
