s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01, 2.400E+01,-9.662E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.293E+01, 2.384E+01, 2.070E+01, 2.123E+01, 2.686E+01, 2.138E+01, 2.166E+01, 2.849E+01,-1.675E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.328E+01, 2.346E+01, 2.209E+01, 2.268E+01, 2.506E+01, 2.243E+01, 2.245E+01, 2.551E+01,-1.671E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.343E+01, 2.353E+01, 2.283E+01, 2.322E+01, 2.424E+01, 2.295E+01, 2.305E+01, 2.458E+01,-1.660E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.336E+01, 2.365E+01, 2.308E+01, 2.310E+01, 2.388E+01, 2.327E+01, 2.316E+01, 2.452E+01,-1.658E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.354E+01, 2.367E+01, 2.334E+01, 2.340E+01, 2.388E+01, 2.342E+01, 2.329E+01, 2.430E+01,-1.658E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.366E+01, 2.377E+01, 2.353E+01, 2.386E+01, 2.359E+01, 2.363E+01, 2.362E+01, 2.406E+01,-1.659E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.382E+01, 2.380E+01, 2.362E+01, 2.397E+01, 2.386E+01, 2.368E+01, 2.375E+01, 2.398E+01,-1.660E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.379E+01, 2.392E+01, 2.362E+01, 2.343E+01, 2.431E+01, 2.369E+01, 2.360E+01, 2.445E+01,-1.661E+02, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 2.388E+01, 2.385E+01, 2.385E+01, 2.393E+01, 2.385E+01, 2.380E+01, 2.385E+01, 2.390E+01,-1.662E+02, 2.095E-01, 3.901E-04, 0.000E+00
 2.100E-02, 2.391E+01, 2.384E+01, 2.375E+01, 2.388E+01, 2.410E+01, 2.381E+01, 2.360E+01, 2.412E+01,-1.662E+02, 2.095E-01, 3.901E-04, 1.252E-05
 6.002E+01, 7.125E+01, 7.252E+01, 6.212E+01, 1.178E+02, 3.385E+01, 6.386E+01, 1.190E+02, 3.468E+01,-1.852E+01, 2.091E-01, 6.554E-04, 1.497E+02
 1.200E+02, 1.082E+02, 1.122E+02, 1.072E+02, 1.611E+02, 5.642E+01, 1.107E+02, 1.693E+02, 5.646E+01,-4.814E+01, 2.051E-01, 2.884E-03, 2.001E+02
 1.800E+02, 1.167E+02, 1.199E+02, 1.159E+02, 1.693E+02, 6.496E+01, 1.169E+02, 1.757E+02, 6.714E+01,-1.145E+02, 1.997E-01, 5.896E-03, 2.001E+02
 2.400E+02, 1.233E+02, 1.244E+02, 1.184E+02, 1.795E+02, 7.206E+01, 1.192E+02, 1.819E+02, 7.195E+01,-1.307E+02, 1.931E-01, 9.557E-03, 2.001E+02
 3.000E+02, 1.250E+02, 1.268E+02, 1.213E+02, 1.778E+02, 7.602E+01, 1.228E+02, 1.846E+02, 7.302E+01,-1.327E+02, 1.873E-01, 1.283E-02, 2.002E+02
 3.600E+02, 1.284E+02, 1.292E+02, 1.258E+02, 1.834E+02, 7.599E+01, 1.241E+02, 1.890E+02, 7.447E+01,-1.308E+02, 1.828E-01, 1.533E-02, 2.002E+02
 4.200E+02, 1.313E+02, 1.308E+02, 1.287E+02, 1.887E+02, 7.639E+01, 1.288E+02, 1.872E+02, 7.622E+01,-1.285E+02, 1.791E-01, 1.738E-02, 2.001E+02
 4.800E+02, 1.332E+02, 1.320E+02, 1.307E+02, 1.891E+02, 7.993E+01, 1.307E+02, 1.880E+02, 7.737E+01,-1.266E+02, 1.763E-01, 1.898E-02, 2.001E+02
 5.400E+02, 1.344E+02, 1.361E+02, 1.313E+02, 1.923E+02, 7.965E+01, 1.341E+02, 1.956E+02, 7.859E+01,-1.238E+02, 1.743E-01, 2.010E-02, 2.001E+02
 6.000E+02, 1.352E+02, 1.378E+02, 1.346E+02, 1.924E+02, 7.871E+01, 1.353E+02, 1.975E+02, 8.063E+01,-1.238E+02, 1.727E-01, 2.099E-02, 2.001E+02
 6.600E+02, 1.363E+02, 1.391E+02, 1.338E+02, 1.937E+02, 8.153E+01, 1.358E+02, 2.000E+02, 8.144E+01,-1.229E+02, 1.715E-01, 2.164E-02, 2.002E+02
 7.200E+02, 1.395E+02, 1.406E+02, 1.347E+02, 2.019E+02, 8.194E+01, 1.365E+02, 2.014E+02, 8.402E+01,-1.216E+02, 1.702E-01, 2.237E-02, 2.001E+02
 7.800E+02, 1.387E+02, 1.425E+02, 1.372E+02, 1.955E+02, 8.351E+01, 1.398E+02, 2.043E+02, 8.345E+01,-1.206E+02, 1.692E-01, 2.291E-02, 2.002E+02
 8.400E+02, 1.430E+02, 1.447E+02, 1.413E+02, 2.010E+02, 8.668E+01, 1.419E+02, 2.064E+02, 8.583E+01,-1.186E+02, 1.686E-01, 2.325E-02, 2.001E+02
 9.000E+02, 1.442E+02, 1.459E+02, 1.405E+02, 2.047E+02, 8.752E+01, 1.403E+02, 2.101E+02, 8.716E+01,-1.193E+02, 1.681E-01, 2.353E-02, 2.002E+02
 9.600E+02, 1.452E+02, 1.463E+02, 1.393E+02, 2.051E+02, 9.103E+01, 1.417E+02, 2.090E+02, 8.804E+01,-1.176E+02, 1.676E-01, 2.383E-02, 2.001E+02
 1.020E+03, 1.472E+02, 1.483E+02, 1.427E+02, 2.077E+02, 9.102E+01, 1.423E+02, 2.127E+02, 8.975E+01,-1.169E+02, 1.671E-01, 2.412E-02, 2.002E+02
 1.080E+03, 1.486E+02, 1.497E+02, 1.458E+02, 2.073E+02, 9.293E+01, 1.446E+02, 2.157E+02, 8.871E+01,-1.162E+02, 1.668E-01, 2.427E-02, 2.001E+02
 1.140E+03, 1.510E+02, 1.503E+02, 1.456E+02, 2.114E+02, 9.593E+01, 1.455E+02, 2.143E+02, 9.117E+01,-1.160E+02, 1.667E-01, 2.433E-02, 2.001E+02
 1.200E+03, 1.514E+02, 1.518E+02, 1.471E+02, 2.131E+02, 9.405E+01, 1.454E+02, 2.162E+02, 9.389E+01,-1.173E+02, 1.664E-01, 2.448E-02, 2.002E+02
 1.260E+03, 1.535E+02, 1.541E+02, 1.487E+02, 2.180E+02, 9.375E+01, 1.480E+02, 2.197E+02, 9.465E+01,-1.168E+02, 1.662E-01, 2.463E-02, 2.001E+02
 1.320E+03, 1.531E+02, 1.540E+02, 1.477E+02, 2.166E+02, 9.510E+01, 1.497E+02, 2.184E+02, 9.385E+01,-1.173E+02, 1.663E-01, 2.454E-02, 2.001E+02
 1.380E+03, 1.547E+02, 1.559E+02, 1.505E+02, 2.169E+02, 9.663E+01, 1.508E+02, 2.217E+02, 9.534E+01,-1.138E+02, 1.664E-01, 2.449E-02, 2.002E+02
 1.440E+03, 1.562E+02, 1.565E+02, 1.497E+02, 2.203E+02, 9.849E+01, 1.513E+02, 2.221E+02, 9.601E+01,-1.134E+02, 1.664E-01, 2.450E-02, 2.002E+02
 1.500E+03, 1.571E+02, 1.577E+02, 1.514E+02, 2.211E+02, 9.897E+01, 1.526E+02, 2.232E+02, 9.728E+01,-1.162E+02, 1.663E-01, 2.456E-02, 2.001E+02
 1.560E+03, 1.582E+02, 1.590E+02, 1.523E+02, 2.218E+02, 1.004E+02, 1.528E+02, 2.252E+02, 9.901E+01,-1.134E+02, 1.662E-01, 2.459E-02, 2.001E+02
 1.620E+03, 1.595E+02, 1.595E+02, 1.529E+02, 2.239E+02, 1.015E+02, 1.541E+02, 2.237E+02, 1.008E+02,-1.142E+02, 1.661E-01, 2.465E-02, 2.002E+02
 1.680E+03, 1.606E+02, 1.614E+02, 1.555E+02, 2.247E+02, 1.017E+02, 1.562E+02, 2.266E+02, 1.014E+02,-1.140E+02, 1.661E-01, 2.468E-02, 2.002E+02
 1.740E+03, 1.615E+02, 1.618E+02, 1.553E+02, 2.263E+02, 1.030E+02, 1.562E+02, 2.264E+02, 1.028E+02,-1.138E+02, 1.660E-01, 2.472E-02, 2.001E+02
 1.800E+03, 1.636E+02, 1.630E+02, 1.583E+02, 2.268E+02, 1.056E+02, 1.579E+02, 2.285E+02, 1.027E+02,-1.129E+02, 1.660E-01, 2.475E-02, 2.000E+02
 1.860E+03, 1.631E+02, 1.639E+02, 1.574E+02, 2.282E+02, 1.039E+02, 1.578E+02, 2.298E+02, 1.040E+02,-1.132E+02, 1.659E-01, 2.477E-02, 2.001E+02
 1.920E+03, 1.644E+02, 1.648E+02, 1.603E+02, 2.289E+02, 1.042E+02, 1.601E+02, 2.311E+02, 1.031E+02,-1.120E+02, 1.659E-01, 2.479E-02, 2.001E+02
 1.980E+03, 1.656E+02, 1.659E+02, 1.586E+02, 2.310E+02, 1.073E+02, 1.595E+02, 2.312E+02, 1.070E+02,-1.115E+02, 1.658E-01, 2.484E-02, 2.002E+02
 2.040E+03, 1.656E+02, 1.665E+02, 1.599E+02, 2.294E+02, 1.076E+02, 1.610E+02, 2.319E+02, 1.066E+02,-1.132E+02, 1.657E-01, 2.491E-02, 2.001E+02
 2.100E+03, 1.667E+02, 1.673E+02, 1.616E+02, 2.310E+02, 1.076E+02, 1.622E+02, 2.332E+02, 1.067E+02,-1.111E+02, 1.658E-01, 2.484E-02, 2.003E+02
 2.160E+03, 1.689E+02, 1.684E+02, 1.634E+02, 2.336E+02, 1.097E+02, 1.635E+02, 2.350E+02, 1.068E+02,-1.111E+02, 1.658E-01, 2.482E-02, 2.001E+02
 2.220E+03, 1.703E+02, 1.692E+02, 1.630E+02, 2.380E+02, 1.100E+02, 1.635E+02, 2.339E+02, 1.101E+02,-1.115E+02, 1.657E-01, 2.489E-02, 2.002E+02
 2.280E+03, 1.694E+02, 1.685E+02, 1.616E+02, 2.352E+02, 1.113E+02, 1.623E+02, 2.338E+02, 1.094E+02,-1.120E+02, 1.655E-01, 2.499E-02, 2.001E+02
 2.340E+03, 1.714E+02, 1.716E+02, 1.643E+02, 2.374E+02, 1.124E+02, 1.635E+02, 2.391E+02, 1.123E+02,-1.097E+02, 1.654E-01, 2.504E-02, 2.003E+02
 2.400E+03, 1.704E+02, 1.700E+02, 1.629E+02, 2.372E+02, 1.111E+02, 1.639E+02, 2.363E+02, 1.097E+02,-1.124E+02, 1.655E-01, 2.501E-02, 2.002E+02
 2.460E+03, 1.715E+02, 1.726E+02, 1.668E+02, 2.345E+02, 1.132E+02, 1.660E+02, 2.384E+02, 1.134E+02,-1.090E+02, 1.654E-01, 2.506E-02, 2.001E+02
 2.520E+03, 1.734E+02, 1.728E+02, 1.668E+02, 2.389E+02, 1.145E+02, 1.658E+02, 2.400E+02, 1.127E+02,-1.116E+02, 1.654E-01, 2.507E-02, 2.001E+02
 2.580E+03, 1.741E+02, 1.733E+02, 1.678E+02, 2.401E+02, 1.144E+02, 1.655E+02, 2.409E+02, 1.135E+02,-1.112E+02, 1.653E-01, 2.509E-02, 2.000E+02
 2.640E+03, 1.743E+02, 1.748E+02, 1.686E+02, 2.383E+02, 1.158E+02, 1.674E+02, 2.428E+02, 1.141E+02,-1.087E+02, 1.654E-01, 2.508E-02, 2.003E+02
 2.700E+03, 1.751E+02, 1.750E+02, 1.678E+02, 2.431E+02, 1.144E+02, 1.680E+02, 2.422E+02, 1.148E+02,-1.117E+02, 1.653E-01, 2.512E-02, 2.002E+02
 2.760E+03, 1.764E+02, 1.747E+02, 1.692E+02, 2.439E+02, 1.162E+02, 1.687E+02, 2.423E+02, 1.132E+02,-1.101E+02, 1.653E-01, 2.509E-02, 2.001E+02
 2.820E+03, 1.765E+02, 1.767E+02, 1.703E+02, 2.413E+02, 1.179E+02, 1.703E+02, 2.436E+02, 1.163E+02,-1.084E+02, 1.654E-01, 2.507E-02, 2.001E+02
 2.880E+03, 1.788E+02, 1.770E+02, 1.712E+02, 2.478E+02, 1.174E+02, 1.708E+02, 2.436E+02, 1.166E+02,-1.098E+02, 1.654E-01, 2.505E-02, 2.001E+02
 2.940E+03, 1.782E+02, 1.763E+02, 1.713E+02, 2.445E+02, 1.189E+02, 1.697E+02, 2.436E+02, 1.157E+02,-1.103E+02, 1.654E-01, 2.505E-02, 2.003E+02
 3.000E+03, 1.807E+02, 1.782E+02, 1.716E+02, 2.489E+02, 1.216E+02, 1.711E+02, 2.452E+02, 1.181E+02,-1.097E+02, 1.654E-01, 2.506E-02, 2.001E+02
 3.060E+03, 1.797E+02, 1.778E+02, 1.730E+02, 2.458E+02, 1.202E+02, 1.715E+02, 2.457E+02, 1.163E+02,-1.079E+02, 1.653E-01, 2.510E-02, 2.000E+02
 3.120E+03, 1.807E+02, 1.791E+02, 1.728E+02, 2.475E+02, 1.217E+02, 1.724E+02, 2.464E+02, 1.185E+02,-1.096E+02, 1.652E-01, 2.518E-02, 2.002E+02
 3.180E+03, 1.804E+02, 1.793E+02, 1.737E+02, 2.474E+02, 1.202E+02, 1.713E+02, 2.468E+02, 1.197E+02,-1.087E+02, 1.651E-01, 2.521E-02, 2.002E+02
 3.240E+03, 1.808E+02, 1.782E+02, 1.746E+02, 2.477E+02, 1.200E+02, 1.725E+02, 2.424E+02, 1.196E+02,-1.086E+02, 1.651E-01, 2.521E-02, 2.002E+02
