s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01, 2.500E+01,-9.627E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.343E+01, 2.486E+01, 2.127E+01, 2.185E+01, 2.717E+01, 2.263E+01, 2.291E+01, 2.903E+01,-4.463E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.368E+01, 2.457E+01, 2.282E+01, 2.304E+01, 2.518E+01, 2.397E+01, 2.370E+01, 2.605E+01,-4.459E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.426E+01, 2.454E+01, 2.388E+01, 2.425E+01, 2.465E+01, 2.431E+01, 2.429E+01, 2.502E+01,-4.445E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.435E+01, 2.482E+01, 2.415E+01, 2.409E+01, 2.482E+01, 2.462E+01, 2.450E+01, 2.534E+01,-4.450E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.455E+01, 2.493E+01, 2.433E+01, 2.427E+01, 2.505E+01, 2.478E+01, 2.473E+01, 2.528E+01,-4.458E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.462E+01, 2.492E+01, 2.457E+01, 2.421E+01, 2.506E+01, 2.480E+01, 2.466E+01, 2.532E+01,-4.464E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.468E+01, 2.499E+01, 2.447E+01, 2.443E+01, 2.515E+01, 2.485E+01, 2.477E+01, 2.535E+01,-4.467E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.482E+01, 2.509E+01, 2.478E+01, 2.450E+01, 2.517E+01, 2.496E+01, 2.481E+01, 2.550E+01,-4.469E+02, 2.095E-01, 3.901E-04, 0.000E+00
-6.000E+01, 2.473E+01, 2.503E+01, 2.460E+01, 2.454E+01, 2.504E+01, 2.492E+01, 2.485E+01, 2.533E+01,-4.470E+02, 2.095E-01, 3.901E-04, 0.000E+00
 1.485E-02, 2.479E+01, 2.500E+01, 2.446E+01, 2.477E+01, 2.515E+01, 2.491E+01, 2.486E+01, 2.523E+01,-4.471E+02, 2.095E-01, 3.901E-04, 2.411E-06
 6.001E+01, 6.961E+01, 7.366E+01, 6.022E+01, 1.103E+02, 3.831E+01, 6.833E+01, 1.136E+02, 3.903E+01,-1.412E+02, 2.090E-01, 6.851E-04, 1.496E+02
 1.200E+02, 1.008E+02, 1.066E+02, 9.395E+01, 1.432E+02, 6.530E+01, 1.101E+02, 1.461E+02, 6.360E+01,-2.457E+02, 2.042E-01, 3.353E-03, 2.001E+02
 1.800E+02, 1.097E+02, 1.139E+02, 1.025E+02, 1.520E+02, 7.466E+01, 1.134E+02, 1.548E+02, 7.340E+01,-3.708E+02, 1.986E-01, 6.529E-03, 2.001E+02
