s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 4.200E+01, 4.200E+01, 4.200E+01, 4.200E+01, 4.200E+01, 4.200E+01, 4.200E+01, 4.200E+01,-9.037E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.399E+02, 4.145E+01, 4.236E+01, 3.870E+01, 3.908E+01, 4.659E+01, 4.033E+01, 4.005E+01, 4.670E+01,-7.163E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 4.149E+01, 4.160E+01, 3.994E+01, 4.038E+01, 4.416E+01, 4.028E+01, 4.051E+01, 4.403E+01,-7.104E+01, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 4.138E+01, 4.170E+01, 4.054E+01, 4.087E+01, 4.273E+01, 4.084E+01, 4.106E+01, 4.320E+01,-7.046E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.599E+02, 4.156E+01, 4.166E+01, 4.095E+01, 4.137E+01, 4.236E+01, 4.121E+01, 4.138E+01, 4.238E+01,-7.025E+01, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 4.169E+01, 4.175E+01, 4.132E+01, 4.165E+01, 4.208E+01, 4.154E+01, 4.155E+01, 4.217E+01,-7.026E+01, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 4.171E+01, 4.179E+01, 4.147E+01, 4.162E+01, 4.203E+01, 4.161E+01, 4.182E+01, 4.192E+01,-7.030E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.799E+02, 4.180E+01, 4.183E+01, 4.163E+01, 4.180E+01, 4.197E+01, 4.178E+01, 4.173E+01, 4.199E+01,-7.034E+01, 2.095E-01, 3.901E-04, 0.000E+00
-1.199E+02, 4.180E+01, 4.187E+01, 4.163E+01, 4.168E+01, 4.209E+01, 4.177E+01, 4.154E+01, 4.229E+01,-7.041E+01, 2.095E-01, 3.901E-04, 0.000E+00
-5.996E+01, 4.189E+01, 4.187E+01, 4.177E+01, 4.191E+01, 4.199E+01, 4.183E+01, 4.188E+01, 4.191E+01,-7.043E+01, 2.095E-01, 3.901E-04, 0.000E+00
 3.611E-02, 4.197E+01, 4.192E+01, 4.179E+01, 4.204E+01, 4.208E+01, 4.185E+01, 4.208E+01, 4.183E+01,-7.047E+01, 2.095E-01, 3.901E-04, 5.932E-05
 6.001E+01, 9.052E+01, 9.160E+01, 6.354E+01, 1.577E+02, 5.033E+01, 6.481E+01, 1.575E+02, 5.250E+01, 1.159E+01, 2.090E-01, 7.063E-04, 1.497E+02
 1.200E+02, 1.187E+02, 1.211E+02, 9.387E+01, 1.939E+02, 6.822E+01, 9.591E+01, 1.983E+02, 6.896E+01,-1.583E+01, 2.048E-01, 3.025E-03, 2.001E+02
 1.800E+02, 1.279E+02, 1.330E+02, 1.054E+02, 2.016E+02, 7.673E+01, 1.117E+02, 2.093E+02, 7.791E+01,-3.947E+01, 1.980E-01, 6.824E-03, 1.999E+02
 2.400E+02, 1.337E+02, 1.385E+02, 1.134E+02, 2.082E+02, 7.935E+01, 1.167E+02, 2.170E+02, 8.183E+01,-4.761E+01, 1.908E-01, 1.087E-02, 1.999E+02
 3.000E+02, 1.379E+02, 1.424E+02, 1.175E+02, 2.136E+02, 8.268E+01, 1.216E+02, 2.219E+02, 8.361E+01,-5.211E+01, 1.831E-01, 1.516E-02, 2.000E+02
 3.600E+02, 1.412E+02, 1.445E+02, 1.212E+02, 2.183E+02, 8.400E+01, 1.248E+02, 2.241E+02, 8.483E+01,-5.277E+01, 1.768E-01, 1.869E-02, 2.000E+02
 4.200E+02, 1.443E+02, 1.464E+02, 1.240E+02, 2.238E+02, 8.517E+01, 1.271E+02, 2.261E+02, 8.611E+01,-5.318E+01, 1.712E-01, 2.183E-02, 2.000E+02
 4.800E+02, 1.452E+02, 1.491E+02, 1.277E+02, 2.234E+02, 8.451E+01, 1.297E+02, 2.297E+02, 8.797E+01,-5.228E+01, 1.657E-01, 2.488E-02, 1.999E+02
 5.400E+02, 1.486E+02, 1.516E+02, 1.311E+02, 2.274E+02, 8.722E+01, 1.330E+02, 2.339E+02, 8.807E+01,-5.233E+01, 1.616E-01, 2.719E-02, 1.999E+02
 6.000E+02, 1.500E+02, 1.543E+02, 1.319E+02, 2.284E+02, 8.971E+01, 1.357E+02, 2.371E+02, 8.996E+01,-5.136E+01, 1.582E-01, 2.906E-02, 2.000E+02
 6.600E+02, 1.528E+02, 1.559E+02, 1.351E+02, 2.324E+02, 9.075E+01, 1.391E+02, 2.376E+02, 9.099E+01,-5.119E+01, 1.549E-01, 3.093E-02, 1.999E+02
