s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-6.186E-04,-5.005E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.191E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.496E-01
-5.400E+02, 0.000E+00, 0.000E+00, 5.111E-03,-3.541E-01,-2.940E-01, 4.255E-15,-2.592E-01, 0.000E+00,-7.852E-01,-9.022E-01, 1.423E-03, 0.000E+00, 0.000E+00,-1.261E+02
-4.800E+02, 0.000E+00, 0.000E+00, 1.085E-01,-1.041E-01, 8.234E-03, 3.375E-15, 2.113E-03, 0.000E+00, 7.506E-03, 1.469E-02, 9.114E-04, 0.000E+00, 0.000E+00,-1.249E+02
-4.200E+02, 0.000E+00, 0.000E+00, 1.334E-01,-2.323E-01, 1.103E-01, 3.291E-15, 1.288E-03, 0.000E+00, 4.437E-03, 1.266E-02,-2.803E-04, 0.000E+00, 0.000E+00,-1.242E+02
-3.599E+02, 0.000E+00, 0.000E+00, 1.201E-01,-2.287E-01, 1.180E-01, 3.447E-15, 3.543E-04, 0.000E+00, 1.300E-03, 9.756E-03,-6.745E-04, 0.000E+00, 0.000E+00,-1.240E+02
-3.000E+02, 0.000E+00, 0.000E+00, 9.928E-02,-1.866E-01, 9.512E-02, 3.342E-15,-4.976E-04, 0.000E+00,-1.801E-03, 7.278E-03,-7.198E-04, 0.000E+00, 0.000E+00,-1.243E+02
-2.400E+02, 0.000E+00, 0.000E+00, 7.766E-02,-1.397E-01, 7.034E-02, 3.440E-15,-2.744E-04, 0.000E+00,-9.762E-04, 8.044E-03,-6.115E-04, 0.000E+00, 0.000E+00,-1.244E+02
-1.800E+02, 0.000E+00, 0.000E+00, 5.997E-02,-1.044E-01, 5.358E-02, 3.631E-15, 1.501E-05, 0.000E+00, 3.420E-05, 9.140E-03,-4.838E-04, 0.000E+00, 0.000E+00,-1.244E+02
-1.200E+02, 0.000E+00, 0.000E+00, 4.697E-02,-7.950E-02, 4.192E-02, 3.515E-15, 3.050E-05, 0.000E+00, 1.114E-04, 9.430E-03,-3.962E-04, 0.000E+00, 0.000E+00,-1.244E+02
-6.000E+01, 0.000E+00, 0.000E+00, 3.590E-02,-5.353E-02, 2.639E-02, 3.495E-15,-2.089E-04, 0.000E+00,-7.257E-04, 8.546E-03,-2.847E-04, 0.000E+00, 0.000E+00,-1.245E+02
 9.275E-03, 1.151E-05, 0.000E+00, 2.755E-02,-3.693E-02, 1.814E-02, 3.860E-07,-1.933E-04, 0.000E+00,-6.551E-04, 8.590E-03,-2.388E-04, 1.615E-09, 0.000E+00,-1.246E+02
 6.000E+01, 1.871E+02, 0.000E+00,-4.400E+01,-1.160E+02,-2.636E+01, 7.545E-01, 2.395E-01, 0.000E+00, 8.366E-01, 1.726E+00,-3.432E-01, 3.750E-03,-6.416E-03, 8.735E+00
 1.200E+02, 2.502E+02, 0.000E+00,-1.106E+02,-6.861E+01,-7.179E+01, 9.562E-01,-1.185E-01, 0.000E+00,-4.136E-01, 6.030E-02,-1.750E-01, 4.997E-03,-1.087E-02,-5.722E+01
 1.800E+02, 2.501E+02, 0.000E+00,-1.374E+02,-3.119E+01,-8.209E+01, 8.523E-01,-8.301E-02, 0.000E+00,-2.888E-01, 1.605E-01,-2.737E-02, 4.997E-03,-2.231E-02,-1.033E+02
 2.400E+02, 2.502E+02, 0.000E+00,-1.454E+02,-2.429E+01,-8.080E+01, 7.944E-01, 2.112E-02, 0.000E+00, 6.475E-02, 5.165E-01, 1.511E-02, 4.997E-03,-3.529E-02,-9.295E+01
 3.000E+02, 2.501E+02, 0.000E+00,-1.487E+02,-2.409E+01,-7.775E+01, 7.582E-01,-2.616E-02, 0.000E+00,-9.479E-02, 3.181E-01, 2.901E-02, 4.997E-03,-4.658E-02,-1.081E+02
 3.600E+02, 2.501E+02, 0.000E+00,-1.519E+02,-2.322E+01,-7.538E+01, 7.357E-01,-2.762E-02, 0.000E+00,-9.888E-02, 2.957E-01, 4.078E-02, 4.997E-03,-5.604E-02,-1.238E+02
