s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-9.803E-06, 2.095E-01, 3.901E-04, 0.000E+00
-4.999E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-7.122E-04, 2.095E-01, 3.901E-04, 0.000E+00
-3.999E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-3.407E-05, 2.095E-01, 3.901E-04, 0.000E+00
-2.998E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-3.045E-05, 2.095E-01, 3.901E-04, 0.000E+00
-1.997E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-3.192E-05, 2.095E-01, 3.901E-04, 0.000E+00
-9.967E+00, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-3.386E-05, 2.095E-01, 3.901E-04, 0.000E+00
 3.957E-02, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01, 2.000E+01,-3.276E-05, 2.095E-01, 3.901E-04, 3.535E-04
 1.003E+01, 2.025E+01, 2.030E+01, 2.032E+01, 2.013E+01, 2.031E+01, 2.040E+01, 2.014E+01, 2.036E+01, 4.440E+00, 2.094E-01, 4.538E-04, 1.650E+01
 2.001E+01, 2.127E+01, 2.143E+01, 2.104E+01, 2.045E+01, 2.233E+01, 2.132E+01, 2.051E+01, 2.247E+01, 2.459E+01, 2.088E-01, 8.289E-04, 4.962E+01
 3.000E+01, 2.417E+01, 2.477E+01, 2.203E+01, 2.232E+01, 2.817E+01, 2.256E+01, 2.299E+01, 2.877E+01, 5.945E+01, 2.082E-01, 1.136E-03, 8.300E+01
 4.001E+01, 2.977E+01, 2.988E+01, 2.287E+01, 2.772E+01, 3.873E+01, 2.368E+01, 2.735E+01, 3.860E+01, 8.000E+01, 2.071E-01, 1.780E-03, 1.000E+02
 5.002E+01, 3.578E+01, 3.552E+01, 2.422E+01, 3.501E+01, 4.810E+01, 2.480E+01, 3.482E+01, 4.693E+01, 7.177E+01, 2.064E-01, 2.134E-03, 1.002E+02
 6.001E+01, 4.180E+01, 4.202E+01, 2.676E+01, 4.377E+01, 5.487E+01, 2.731E+01, 4.382E+01, 5.494E+01, 6.403E+01, 2.055E-01, 2.658E-03, 1.002E+02
 7.000E+01, 4.648E+01, 4.686E+01, 3.043E+01, 4.986E+01, 5.915E+01, 3.093E+01, 5.117E+01, 5.849E+01, 5.449E+01, 2.050E-01, 2.925E-03, 1.002E+02
 8.002E+01, 5.175E+01, 5.205E+01, 3.483E+01, 5.509E+01, 6.532E+01, 3.601E+01, 5.576E+01, 6.439E+01, 4.698E+01, 2.044E-01, 3.263E-03, 1.001E+02
 9.002E+01, 5.624E+01, 5.703E+01, 4.024E+01, 5.888E+01, 6.961E+01, 4.046E+01, 6.094E+01, 6.968E+01, 4.068E+01, 2.035E-01, 3.740E-03, 1.002E+02
 1.000E+02, 6.118E+01, 6.094E+01, 4.424E+01, 6.585E+01, 7.345E+01, 4.531E+01, 6.503E+01, 7.247E+01, 3.488E+01, 2.032E-01, 3.952E-03, 1.001E+02
