s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01, 2.600E+01,-9.592E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.520E+01, 2.587E+01, 2.260E+01, 2.294E+01, 3.005E+01, 2.355E+01, 2.369E+01, 3.037E+01,-1.263E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.514E+01, 2.564E+01, 2.363E+01, 2.411E+01, 2.768E+01, 2.426E+01, 2.437E+01, 2.830E+01,-1.258E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.527E+01, 2.576E+01, 2.437E+01, 2.492E+01, 2.653E+01, 2.517E+01, 2.522E+01, 2.689E+01,-1.249E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.599E+02, 2.539E+01, 2.571E+01, 2.492E+01, 2.546E+01, 2.577E+01, 2.543E+01, 2.545E+01, 2.626E+01,-1.246E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.560E+01, 2.572E+01, 2.521E+01, 2.554E+01, 2.604E+01, 2.553E+01, 2.566E+01, 2.598E+01,-1.245E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.559E+01, 2.594E+01, 2.528E+01, 2.552E+01, 2.596E+01, 2.569E+01, 2.582E+01, 2.631E+01,-1.246E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.569E+01, 2.584E+01, 2.548E+01, 2.552E+01, 2.607E+01, 2.581E+01, 2.559E+01, 2.612E+01,-1.247E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.582E+01, 2.586E+01, 2.567E+01, 2.591E+01, 2.589E+01, 2.587E+01, 2.588E+01, 2.584E+01,-1.247E+02, 2.095E-01, 3.901E-04, 0.000E+00
-6.000E+01, 2.572E+01, 2.594E+01, 2.547E+01, 2.556E+01, 2.612E+01, 2.586E+01, 2.573E+01, 2.623E+01,-1.248E+02, 2.095E-01, 3.901E-04, 0.000E+00
 9.275E-03, 2.587E+01, 2.595E+01, 2.571E+01, 2.601E+01, 2.589E+01, 2.592E+01, 2.596E+01, 2.598E+01,-1.249E+02, 2.095E-01, 3.901E-04, 1.151E-05
 6.000E+01, 8.498E+01, 8.627E+01, 7.514E+01, 1.433E+02, 3.651E+01, 7.617E+01, 1.449E+02, 3.773E+01, 1.656E+01, 2.090E-01, 6.992E-04, 1.871E+02
 1.200E+02, 1.266E+02, 1.309E+02, 1.342E+02, 1.874E+02, 5.836E+01, 1.391E+02, 1.938E+02, 5.965E+01,-2.481E+01, 2.046E-01, 3.158E-03, 2.502E+02
 1.800E+02, 1.392E+02, 1.471E+02, 1.471E+02, 1.997E+02, 7.079E+01, 1.652E+02, 2.048E+02, 7.118E+01,-8.306E+01, 1.980E-01, 6.853E-03, 2.501E+02
 2.400E+02, 1.425E+02, 1.500E+02, 1.497E+02, 2.007E+02, 7.709E+01, 1.683E+02, 2.072E+02, 7.459E+01,-1.003E+02, 1.897E-01, 1.149E-02, 2.502E+02
 3.000E+02, 1.456E+02, 1.534E+02, 1.531E+02, 2.052E+02, 7.840E+01, 1.718E+02, 2.109E+02, 7.762E+01,-9.990E+01, 1.819E-01, 1.585E-02, 2.501E+02
 3.600E+02, 1.479E+02, 1.569E+02, 1.561E+02, 2.081E+02, 7.942E+01, 1.755E+02, 2.165E+02, 7.860E+01,-9.908E+01, 1.749E-01, 1.974E-02, 2.500E+02
 4.200E+02, 1.493E+02, 1.589E+02, 1.587E+02, 2.084E+02, 8.074E+01, 1.782E+02, 2.187E+02, 7.976E+01,-9.754E+01, 1.688E-01, 2.314E-02, 2.500E+02
 4.800E+02, 1.543E+02, 1.600E+02, 1.645E+02, 2.173E+02, 8.101E+01, 1.766E+02, 2.215E+02, 8.175E+01,-9.475E+01, 1.641E-01, 2.578E-02, 2.499E+02
 5.400E+02, 1.549E+02, 1.650E+02, 1.638E+02, 2.169E+02, 8.407E+01, 1.821E+02, 2.292E+02, 8.378E+01,-9.484E+01, 1.599E-01, 2.814E-02, 2.501E+02
 6.000E+02, 1.585E+02, 1.666E+02, 1.674E+02, 2.228E+02, 8.510E+01, 1.855E+02, 2.278E+02, 8.641E+01,-9.303E+01, 1.567E-01, 2.993E-02, 2.499E+02
 6.600E+02, 1.613E+02, 1.640E+02, 1.691E+02, 2.261E+02, 8.865E+01, 1.833E+02, 2.218E+02, 8.703E+01,-9.438E+01, 1.540E-01, 3.144E-02, 2.499E+02
 7.200E+02, 1.625E+02, 1.693E+02, 1.716E+02, 2.276E+02, 8.818E+01, 1.866E+02, 2.326E+02, 8.879E+01,-9.251E+01, 1.515E-01, 3.279E-02, 2.500E+02
 7.800E+02, 1.629E+02, 1.752E+02, 1.730E+02, 2.259E+02, 8.968E+01, 1.946E+02, 2.407E+02, 9.028E+01,-9.241E+01, 1.498E-01, 3.375E-02, 2.501E+02
 8.400E+02, 1.658E+02, 1.734E+02, 1.748E+02, 2.317E+02, 9.090E+01, 1.934E+02, 2.370E+02, 8.973E+01,-9.413E+01, 1.489E-01, 3.429E-02, 2.499E+02
 9.000E+02, 1.660E+02, 1.754E+02, 1.765E+02, 2.285E+02, 9.301E+01, 1.947E+02, 2.424E+02, 8.913E+01,-9.071E+01, 1.478E-01, 3.490E-02, 2.500E+02
 9.600E+02, 1.688E+02, 1.770E+02, 1.780E+02, 2.339E+02, 9.433E+01, 1.965E+02, 2.405E+02, 9.407E+01,-9.253E+01, 1.469E-01, 3.540E-02, 2.501E+02
 1.020E+03, 1.713E+02, 1.796E+02, 1.800E+02, 2.383E+02, 9.569E+01, 1.956E+02, 2.477E+02, 9.542E+01,-9.160E+01, 1.462E-01, 3.578E-02, 2.499E+02
 1.080E+03, 1.728E+02, 1.815E+02, 1.811E+02, 2.391E+02, 9.808E+01, 1.996E+02, 2.485E+02, 9.633E+01,-9.063E+01, 1.456E-01, 3.611E-02, 2.502E+02
 1.140E+03, 1.753E+02, 1.838E+02, 1.837E+02, 2.440E+02, 9.813E+01, 2.024E+02, 2.499E+02, 9.916E+01,-9.194E+01, 1.449E-01, 3.650E-02, 2.500E+02
 1.200E+03, 1.769E+02, 1.855E+02, 1.847E+02, 2.439E+02, 1.021E+02, 2.044E+02, 2.507E+02, 1.014E+02,-8.959E+01, 1.445E-01, 3.674E-02, 2.502E+02
 1.260E+03, 1.778E+02, 1.869E+02, 1.866E+02, 2.457E+02, 1.010E+02, 2.054E+02, 2.533E+02, 1.019E+02,-9.181E+01, 1.441E-01, 3.696E-02, 2.499E+02
 1.320E+03, 1.795E+02, 1.874E+02, 1.879E+02, 2.493E+02, 1.011E+02, 2.074E+02, 2.518E+02, 1.029E+02,-9.268E+01, 1.440E-01, 3.702E-02, 2.499E+02
 1.380E+03, 1.809E+02, 1.892E+02, 1.896E+02, 2.472E+02, 1.059E+02, 2.075E+02, 2.563E+02, 1.039E+02,-9.110E+01, 1.442E-01, 3.689E-02, 2.500E+02
 1.440E+03, 1.831E+02, 1.914E+02, 1.926E+02, 2.514E+02, 1.052E+02, 2.117E+02, 2.565E+02, 1.060E+02,-9.156E+01, 1.445E-01, 3.676E-02, 2.499E+02
 1.500E+03, 1.845E+02, 1.920E+02, 1.926E+02, 2.538E+02, 1.071E+02, 2.085E+02, 2.612E+02, 1.062E+02,-9.224E+01, 1.442E-01, 3.691E-02, 2.500E+02
 1.560E+03, 1.846E+02, 1.925E+02, 1.942E+02, 2.510E+02, 1.085E+02, 2.121E+02, 2.583E+02, 1.070E+02,-9.181E+01, 1.443E-01, 3.684E-02, 2.499E+02
 1.620E+03, 1.857E+02, 1.941E+02, 1.949E+02, 2.518E+02, 1.102E+02, 2.143E+02, 2.586E+02, 1.092E+02,-9.175E+01, 1.446E-01, 3.669E-02, 2.499E+02
