s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01, 2.800E+01,-9.522E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.709E+01, 2.813E+01, 2.425E+01, 2.476E+01, 3.226E+01, 2.586E+01, 2.573E+01, 3.280E+01,-1.686E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.711E+01, 2.762E+01, 2.565E+01, 2.623E+01, 2.946E+01, 2.623E+01, 2.649E+01, 3.014E+01,-1.680E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.723E+01, 2.762E+01, 2.642E+01, 2.692E+01, 2.833E+01, 2.709E+01, 2.703E+01, 2.874E+01,-1.665E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.737E+01, 2.776E+01, 2.697E+01, 2.708E+01, 2.806E+01, 2.755E+01, 2.744E+01, 2.828E+01,-1.662E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.752E+01, 2.780E+01, 2.728E+01, 2.732E+01, 2.797E+01, 2.768E+01, 2.773E+01, 2.798E+01,-1.663E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.764E+01, 2.786E+01, 2.739E+01, 2.761E+01, 2.794E+01, 2.787E+01, 2.782E+01, 2.791E+01,-1.665E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.769E+01, 2.789E+01, 2.761E+01, 2.742E+01, 2.805E+01, 2.784E+01, 2.771E+01, 2.810E+01,-1.667E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.779E+01, 2.790E+01, 2.772E+01, 2.767E+01, 2.797E+01, 2.793E+01, 2.780E+01, 2.798E+01,-1.668E+02, 2.095E-01, 3.901E-04, 0.000E+00
-5.998E+01, 2.784E+01, 2.800E+01, 2.775E+01, 2.768E+01, 2.809E+01, 2.795E+01, 2.790E+01, 2.815E+01,-1.669E+02, 2.095E-01, 3.901E-04, 0.000E+00
 7.977E-03, 2.792E+01, 2.797E+01, 2.780E+01, 2.816E+01, 2.780E+01, 2.793E+01, 2.794E+01, 2.803E+01,-1.670E+02, 2.095E-01, 3.901E-04, 6.257E-06
 6.001E+01, 7.599E+01, 7.598E+01, 6.612E+01, 1.246E+02, 3.729E+01, 6.606E+01, 1.237E+02, 3.817E+01,-1.923E+01, 2.091E-01, 6.506E-04, 1.496E+02
 1.200E+02, 1.098E+02, 1.156E+02, 1.117E+02, 1.571E+02, 6.053E+01, 1.197E+02, 1.673E+02, 5.969E+01,-5.136E+01, 2.052E-01, 2.828E-03, 2.001E+02
 1.800E+02, 1.193E+02, 1.270E+02, 1.226E+02, 1.660E+02, 6.929E+01, 1.394E+02, 1.715E+02, 7.018E+01,-1.213E+02, 1.995E-01, 5.979E-03, 2.002E+02
 2.400E+02, 1.222E+02, 1.315E+02, 1.261E+02, 1.679E+02, 7.252E+01, 1.401E+02, 1.799E+02, 7.442E+01,-1.400E+02, 1.936E-01, 9.318E-03, 2.001E+02
 3.000E+02, 1.262E+02, 1.347E+02, 1.301E+02, 1.729E+02, 7.562E+01, 1.449E+02, 1.834E+02, 7.575E+01,-1.404E+02, 1.879E-01, 1.249E-02, 2.001E+02
 3.600E+02, 1.294E+02, 1.355E+02, 1.324E+02, 1.804E+02, 7.557E+01, 1.455E+02, 1.832E+02, 7.779E+01,-1.417E+02, 1.828E-01, 1.533E-02, 2.001E+02
 4.200E+02, 1.312E+02, 1.381E+02, 1.333E+02, 1.818E+02, 7.858E+01, 1.499E+02, 1.857E+02, 7.872E+01,-1.390E+02, 1.787E-01, 1.760E-02, 2.001E+02
 4.800E+02, 1.334E+02, 1.385E+02, 1.355E+02, 1.849E+02, 7.983E+01, 1.507E+02, 1.860E+02, 7.871E+01,-1.375E+02, 1.759E-01, 1.917E-02, 2.002E+02
 5.400E+02, 1.353E+02, 1.414E+02, 1.406E+02, 1.859E+02, 7.924E+01, 1.503E+02, 1.928E+02, 8.102E+01,-1.342E+02, 1.740E-01, 2.023E-02, 2.003E+02
 6.000E+02, 1.370E+02, 1.432E+02, 1.411E+02, 1.884E+02, 8.138E+01, 1.542E+02, 1.937E+02, 8.156E+01,-1.353E+02, 1.725E-01, 2.108E-02, 2.001E+02
 6.600E+02, 1.394E+02, 1.460E+02, 1.429E+02, 1.903E+02, 8.489E+01, 1.573E+02, 1.961E+02, 8.471E+01,-1.314E+02, 1.710E-01, 2.195E-02, 2.002E+02
 7.200E+02, 1.403E+02, 1.466E+02, 1.454E+02, 1.903E+02, 8.529E+01, 1.572E+02, 1.989E+02, 8.382E+01,-1.339E+02, 1.698E-01, 2.257E-02, 2.003E+02
 7.800E+02, 1.428E+02, 1.493E+02, 1.466E+02, 1.963E+02, 8.561E+01, 1.606E+02, 2.003E+02, 8.700E+01,-1.308E+02, 1.691E-01, 2.298E-02, 2.001E+02
 8.400E+02, 1.439E+02, 1.498E+02, 1.474E+02, 1.965E+02, 8.772E+01, 1.591E+02, 2.020E+02, 8.832E+01,-1.328E+02, 1.684E-01, 2.340E-02, 2.001E+02
 9.000E+02, 1.460E+02, 1.501E+02, 1.500E+02, 1.990E+02, 8.892E+01, 1.617E+02, 2.012E+02, 8.737E+01,-1.288E+02, 1.678E-01, 2.370E-02, 2.001E+02
 9.600E+02, 1.472E+02, 1.523E+02, 1.507E+02, 2.016E+02, 8.913E+01, 1.645E+02, 2.030E+02, 8.954E+01,-1.295E+02, 1.674E-01, 2.395E-02, 2.002E+02
 1.020E+03, 1.494E+02, 1.554E+02, 1.516E+02, 2.053E+02, 9.147E+01, 1.666E+02, 2.083E+02, 9.135E+01,-1.277E+02, 1.670E-01, 2.418E-02, 2.001E+02
 1.080E+03, 1.500E+02, 1.570E+02, 1.527E+02, 2.048E+02, 9.240E+01, 1.669E+02, 2.120E+02, 9.213E+01,-1.285E+02, 1.666E-01, 2.439E-02, 2.001E+02
 1.140E+03, 1.521E+02, 1.571E+02, 1.550E+02, 2.071E+02, 9.437E+01, 1.680E+02, 2.105E+02, 9.281E+01,-1.272E+02, 1.666E-01, 2.440E-02, 2.002E+02
