s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-7.466E-04,-4.842E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.471E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.219E-01
-5.400E+02, 0.000E+00, 0.000E+00, 1.855E-02,-6.160E-01,-2.872E-01, 3.549E-15,-3.563E-01, 0.000E+00,-1.091E+00,-1.241E+00, 1.414E-03, 0.000E+00, 0.000E+00,-1.749E+02
-4.800E+02, 0.000E+00, 0.000E+00, 1.989E-01,-2.611E-01, 8.137E-02, 3.161E-15, 3.990E-03, 0.000E+00, 1.398E-02, 2.319E-02, 5.023E-04, 0.000E+00, 0.000E+00,-1.727E+02
-4.200E+02, 0.000E+00, 0.000E+00, 2.029E-01,-3.393E-01, 1.491E-01, 3.112E-15, 1.048E-03, 0.000E+00, 3.676E-03, 1.371E-02,-8.621E-04, 0.000E+00, 0.000E+00,-1.721E+02
-3.600E+02, 0.000E+00, 0.000E+00, 1.600E-01,-2.742E-01, 1.238E-01, 3.226E-15,-2.961E-04, 0.000E+00,-1.007E-03, 9.300E-03,-1.018E-03, 0.000E+00, 0.000E+00,-1.723E+02
-3.000E+02, 0.000E+00, 0.000E+00, 1.158E-01,-1.921E-01, 8.581E-02, 3.254E-15,-4.512E-04, 0.000E+00,-1.596E-03, 9.076E-03,-8.649E-04, 0.000E+00, 0.000E+00,-1.725E+02
-2.400E+02, 0.000E+00, 0.000E+00, 8.119E-02,-1.269E-01, 5.551E-02, 3.277E-15,-3.831E-04, 0.000E+00,-1.352E-03, 9.426E-03,-6.267E-04, 0.000E+00, 0.000E+00,-1.727E+02
-1.800E+02, 0.000E+00, 0.000E+00, 5.857E-02,-8.717E-02, 3.939E-02, 3.205E-15,-5.589E-05, 0.000E+00,-1.907E-04, 1.074E-02,-4.310E-04, 0.000E+00, 0.000E+00,-1.728E+02
-1.200E+02, 0.000E+00, 0.000E+00, 4.084E-02,-5.542E-02, 2.459E-02, 3.209E-15,-3.514E-04, 0.000E+00,-1.275E-03, 9.658E-03,-2.939E-04, 0.000E+00, 0.000E+00,-1.730E+02
-5.996E+01, 0.000E+00, 0.000E+00, 2.968E-02,-2.951E-02, 1.013E-02, 3.304E-15,-2.631E-04, 0.000E+00,-9.100E-04, 1.004E-02,-1.848E-04, 0.000E+00, 0.000E+00,-1.731E+02
 4.009E-02, 2.840E-05, 0.000E+00, 2.431E-02,-1.967E-02, 6.501E-03, 1.218E-06, 3.732E-05, 0.000E+00, 1.121E-04, 1.121E-02,-1.121E-04, 4.979E-09, 0.000E+00,-1.731E+02
 6.000E+01, 1.871E+02, 0.000E+00,-4.585E+01,-1.137E+02,-2.699E+01, 7.665E-01, 2.955E-01, 0.000E+00, 1.032E+00, 1.577E+00,-3.342E-01, 3.752E-03,-4.932E-03,-8.612E+00
 1.200E+02, 2.501E+02, 0.000E+00,-1.154E+02,-6.504E+01,-7.070E+01, 9.483E-01,-1.919E-01, 0.000E+00,-6.726E-01,-2.882E-01,-1.492E-01, 4.997E-03,-1.346E-02,-1.159E+02
 1.800E+02, 2.500E+02, 0.000E+00,-1.385E+02,-3.314E+01,-7.887E+01, 8.433E-01,-4.222E-02, 0.000E+00,-1.571E-01, 2.857E-01,-1.089E-02, 4.997E-03,-2.971E-02,-1.409E+02
 2.400E+02, 2.500E+02, 0.000E+00,-1.452E+02,-2.815E+01,-7.718E+01, 7.949E-01,-3.029E-02, 0.000E+00,-1.100E-01, 3.025E-01, 2.598E-02, 4.997E-03,-4.470E-02,-1.585E+02
 3.000E+02, 2.501E+02, 0.000E+00,-1.483E+02,-2.765E+01,-7.451E+01, 7.644E-01, 1.950E-02, 0.000E+00, 7.519E-02, 4.481E-01, 3.774E-02, 4.997E-03,-5.567E-02,-1.465E+02
 3.600E+02, 2.500E+02, 0.000E+00,-1.506E+02,-2.747E+01,-7.231E+01, 7.325E-01,-1.237E-02, 0.000E+00,-5.016E-02, 3.259E-01, 5.287E-02, 4.997E-03,-6.570E-02,-1.545E+02
 4.200E+02, 2.501E+02, 0.000E+00,-1.529E+02,-2.718E+01,-7.035E+01, 7.216E-01, 2.103E-02, 0.000E+00, 7.212E-02, 4.285E-01, 5.566E-02, 4.997E-03,-7.197E-02,-1.430E+02
