s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,Pa
Time,HRR,HRR_OX,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_METHANE,MLR_PRODUCTS,ZONE_1
-6.000E+02, 0.000E+00, 0.000E+00,-7.340E-04,-4.860E-07, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-7.345E-04, 0.000E+00, 0.000E+00, 0.000E+00,-8.250E-01
-5.399E+02, 0.000E+00, 0.000E+00,-8.277E-03,-1.832E-01,-2.863E-01, 3.169E-15,-1.929E-01, 0.000E+00,-5.722E-01,-6.707E-01, 1.444E-03, 0.000E+00, 0.000E+00,-9.213E+01
-4.799E+02, 0.000E+00, 0.000E+00, 1.203E-01,-8.754E-02,-2.466E-02, 2.402E-15, 7.804E-04, 0.000E+00, 2.695E-03, 8.837E-03, 8.920E-04, 0.000E+00, 0.000E+00,-9.170E+01
-4.200E+02, 0.000E+00, 0.000E+00, 1.569E-01,-2.329E-01, 8.521E-02, 2.217E-15, 1.019E-03, 0.000E+00, 3.598E-03, 1.027E-02,-2.768E-04, 0.000E+00, 0.000E+00,-9.113E+01
-3.599E+02, 0.000E+00, 0.000E+00, 1.404E-01,-2.246E-01, 9.180E-02, 2.249E-15, 2.018E-04, 0.000E+00, 7.587E-04, 7.807E-03,-5.974E-04, 0.000E+00, 0.000E+00,-9.101E+01
-3.000E+02, 0.000E+00, 0.000E+00, 1.131E-01,-1.790E-01, 7.242E-02, 2.368E-15,-3.755E-04, 0.000E+00,-1.317E-03, 6.088E-03,-6.176E-04, 0.000E+00, 0.000E+00,-9.122E+01
-2.400E+02, 0.000E+00, 0.000E+00, 8.927E-02,-1.373E-01, 5.551E-02, 2.407E-15,-1.808E-05, 0.000E+00,-9.696E-05, 7.457E-03,-4.927E-04, 0.000E+00, 0.000E+00,-9.124E+01
-1.800E+02, 0.000E+00, 0.000E+00, 7.087E-02,-9.926E-02, 3.613E-02, 2.345E-15, 2.083E-05, 0.000E+00, 8.899E-05, 7.765E-03,-3.794E-04, 0.000E+00, 0.000E+00,-9.122E+01
-1.200E+02, 0.000E+00, 0.000E+00, 5.504E-02,-7.579E-02, 2.820E-02, 2.417E-15,-4.926E-05, 0.000E+00,-2.104E-04, 7.399E-03,-3.218E-04, 0.000E+00, 0.000E+00,-9.125E+01
-6.000E+01, 0.000E+00, 0.000E+00, 4.327E-02,-5.931E-02, 2.292E-02, 2.482E-15,-3.232E-04, 0.000E+00,-1.125E-03, 6.563E-03,-2.245E-04, 0.000E+00, 0.000E+00,-9.143E+01
 3.829E-02, 4.829E-05, 0.000E+00, 3.485E-02,-4.041E-02, 1.378E-02, 1.470E-06, 1.754E-04, 0.000E+00, 5.932E-04, 8.448E-03,-1.874E-04, 6.030E-09, 0.000E+00,-9.134E+01
 6.001E+01, 1.497E+02, 0.000E+00,-3.460E+01,-9.401E+01,-2.071E+01, 6.299E-01, 1.762E-01, 0.000E+00, 6.171E-01, 1.178E+00,-2.773E-01, 3.001E-03,-4.062E-03, 6.996E+00
 1.200E+02, 2.001E+02, 0.000E+00,-8.651E+01,-5.697E+01,-5.732E+01, 8.047E-01,-1.028E-01, 0.000E+00,-3.577E-01, 1.226E-03,-1.544E-01, 3.998E-03,-6.287E-03,-5.004E+01
 1.800E+02, 2.001E+02, 0.000E+00,-1.084E+02,-2.556E+01,-6.662E+01, 7.359E-01,-3.521E-02, 0.000E+00,-1.242E-01, 2.410E-01,-3.066E-02, 3.998E-03,-1.499E-02,-6.983E+01
 2.400E+02, 2.002E+02, 0.000E+00,-1.155E+02,-1.860E+01,-6.648E+01, 6.970E-01,-1.071E-02, 0.000E+00,-4.002E-02, 3.201E-01, 1.825E-03, 3.998E-03,-2.301E-02,-7.621E+01
 3.000E+02, 2.000E+02, 0.000E+00,-1.186E+02,-1.722E+01,-6.458E+01, 6.668E-01,-1.242E-02, 0.000E+00,-4.969E-02, 2.950E-01, 1.505E-02, 3.998E-03,-3.080E-02,-8.414E+01
