s,C,C,C,C,C,C,C,C,Pa,mol/mol,mol/mol,kW
Time,West_All_TCs,East_All_TCs,West_Bottom_TCs,West_Middle_TCs,West_Upper_TCs,East_Bottom_TCs,East_Middle_TCs,East_Upper_TCs,Pressure,O2,CO2,HRR
-6.000E+02, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01, 2.300E+01,-9.697E-06, 2.095E-01, 3.901E-04, 0.000E+00
-5.400E+02, 2.286E+01, 2.291E+01, 2.288E+01, 2.285E+01, 2.284E+01, 2.294E+01, 2.292E+01, 2.285E+01,-1.756E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.800E+02, 2.290E+01, 2.292E+01, 2.293E+01, 2.291E+01, 2.285E+01, 2.297E+01, 2.292E+01, 2.286E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
-4.200E+02, 2.292E+01, 2.292E+01, 2.297E+01, 2.293E+01, 2.287E+01, 2.298E+01, 2.292E+01, 2.287E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.600E+02, 2.293E+01, 2.294E+01, 2.298E+01, 2.293E+01, 2.288E+01, 2.299E+01, 2.294E+01, 2.288E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
-3.000E+02, 2.295E+01, 2.294E+01, 2.300E+01, 2.295E+01, 2.289E+01, 2.300E+01, 2.295E+01, 2.289E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
-2.400E+02, 2.295E+01, 2.295E+01, 2.300E+01, 2.295E+01, 2.289E+01, 2.301E+01, 2.295E+01, 2.290E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.800E+02, 2.295E+01, 2.295E+01, 2.300E+01, 2.295E+01, 2.290E+01, 2.301E+01, 2.296E+01, 2.290E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
-1.200E+02, 2.296E+01, 2.296E+01, 2.301E+01, 2.296E+01, 2.290E+01, 2.301E+01, 2.296E+01, 2.290E+01,-1.776E+02, 2.095E-01, 3.901E-04, 0.000E+00
-5.996E+01, 2.296E+01, 2.296E+01, 2.301E+01, 2.296E+01, 2.290E+01, 2.301E+01, 2.296E+01, 2.290E+01,-1.775E+02, 2.095E-01, 3.901E-04, 0.000E+00
 2.502E-02, 2.296E+01, 2.296E+01, 2.301E+01, 2.296E+01, 2.290E+01, 2.302E+01, 2.296E+01, 2.291E+01,-1.776E+02, 2.095E-01, 3.901E-04, 2.341E-05
 6.002E+01, 6.709E+01, 6.719E+01, 3.972E+01, 7.252E+01, 8.902E+01, 4.112E+01, 7.268E+01, 8.778E+01,-2.036E+01, 2.060E-01, 2.390E-03, 1.499E+02
 1.200E+02, 1.052E+02, 1.060E+02, 7.613E+01, 1.140E+02, 1.255E+02, 7.662E+01, 1.164E+02, 1.252E+02,-4.371E+01, 1.982E-01, 6.721E-03, 2.005E+02
 1.800E+02, 1.172E+02, 1.196E+02, 8.732E+01, 1.272E+02, 1.369E+02, 9.128E+01, 1.281E+02, 1.395E+02,-1.109E+02, 1.920E-01, 1.018E-02, 2.005E+02
 2.400E+02, 1.207E+02, 1.233E+02, 9.170E+01, 1.284E+02, 1.420E+02, 9.420E+01, 1.340E+02, 1.415E+02,-1.338E+02, 1.874E-01, 1.276E-02, 2.006E+02
 3.000E+02, 1.234E+02, 1.268E+02, 9.231E+01, 1.308E+02, 1.473E+02, 9.863E+01, 1.368E+02, 1.449E+02,-1.328E+02, 1.837E-01, 1.481E-02, 2.007E+02
